,School,Cases,County_Active_Cases,County_Total_Cases,City,County,State,Date
0,Alabama A&M University,41,28850.0,29098.0,Huntsville,Madison,Alabama,01-28-2021
1,Alabama State University,2,20182.0,20538.0,Montgomery,Montgomery,Alabama,01-28-2021
2,Athens State University,35,8475.0,8564.0,Athens,Limestone,Alabama,01-28-2021
3,Auburn University*,"2,134",13489.0,13602.0,Auburn,Lee,Alabama,01-28-2021
4,Auburn University at Montgomery,140,20182.0,20538.0,Montgomery,Montgomery,Alabama,01-28-2021
5,Bevill State Community College,4,5920.0,6105.0,Jasper,Walker,Alabama,01-28-2021
6,Birmingham-Southern College,214,64891.0,65992.0,Birmingham,Jefferson,Alabama,01-28-2021
7,Calhoun Community College,84,8475.0,8564.0,Tanner,Limestone,Alabama,01-28-2021
8,Central Alabama Community College,39,3146.0,3258.0,Alexander City,Tallapoosa,Alabama,01-28-2021
9,Enterprise State Community College,41,4723.0,4795.0,Enterprise,Coffee,Alabama,01-28-2021
10,Gadsden State Community College,62,12131.0,12359.0,Gadsden,Etowah,Alabama,01-28-2021
11,Jacksonville State University,219,11602.0,11833.0,Jacksonville,Calhoun,Alabama,01-28-2021
12,Lurleen B. Wallace Community College,19,3417.0,3504.0,Andalusia,Covington,Alabama,01-28-2021
13,Marion Military Institute,13,996.0,1015.0,Marion,Perry,Alabama,01-28-2021
14,Samford University,480,64891.0,65992.0,Birmingham,Jefferson,Alabama,01-28-2021
15,Snead State Community College,19,12131.0,12359.0,Boaz,Etowah,Alabama,01-28-2021
16,Southern Union State Community College,59,1468.0,1505.0,Wadley,Randolph,Alabama,01-28-2021
17,Spring Hill College,124,31947.0,32552.0,Mobile,Mobile,Alabama,01-28-2021
18,Troy University,749,2669.0,2704.0,Troy,Pike,Alabama,01-28-2021
19,Troy University Dothan,17,9111.0,9301.0,Dothan,Houston,Alabama,01-28-2021
20,Troy University Montgomery,18,20182.0,20538.0,Montgomery,Montgomery,Alabama,01-28-2021
21,Troy University-Phenix City Campus,9,,,Phenix,,Alabama,01-28-2021
22,Tuskegee University,110,,,Tuskeegee,,Alabama,01-28-2021
23,University of Alabama,"3,361",21800.0,22083.0,Tuscaloosa,Tuscaloosa,Alabama,01-28-2021
24,University of Alabama at Birmingham*,"2,286",64891.0,65992.0,Birmingham,Jefferson,Alabama,01-28-2021
25,University of Alabama in Huntsville,210,28850.0,29098.0,Huntsville,Madison,Alabama,01-28-2021
26,University of Montevallo,140,19737.0,19878.0,Montevallo,Shelby,Alabama,01-28-2021
27,University of North Alabama,488,7961.0,8088.0,Florence,Lauderdale,Alabama,01-28-2021
28,University of South Alabama,507,31947.0,32552.0,Mobile,Mobile,Alabama,01-28-2021
29,University of West Alabama,30,897.0,925.0,Livingston,Sumter,Alabama,01-28-2021
30,University of Alaska Anchorage,12,25155.0,25296.0,Anchorage,Anchorage,Alaska,01-28-2021
31,University of Alaska Fairbanks,130,5816.0,5842.0,Fairbanks,Fairbanks North Star,Alaska,01-28-2021
32,University of Alaska Southeast,1,1129.0,1134.0,Juneau,Juneau,Alaska,01-28-2021
33,Arizona State University,"3,642",455309.0,462580.0,Tempe,Maricopa,Arizona,01-28-2021
34,Arizona Western College,41,34071.0,34762.0,Yuma,Yuma,Arizona,01-28-2021
35,Dine College,5,9165.0,9472.0,Tsaile,Apache,Arizona,01-28-2021
36,Embry-Riddle Aeronautical University at Prescott,54,15654.0,16025.0,Prescott,Yavapai,Arizona,01-28-2021
37,Grand Canyon University,"1,372",455309.0,462580.0,Phoenix,Maricopa,Arizona,01-28-2021
38,Midwestern University at Glendale,158,455309.0,462580.0,Glendale,Maricopa,Arizona,01-28-2021
39,Northern Arizona University,354,14728.0,14998.0,Flagstaff,Coconino,Arizona,01-28-2021
40,University of Arizona,"2,959",97735.0,99441.0,Tucson,Pima,Arizona,01-28-2021
41,Arkansas Northeastern College,56,5067.0,5172.0,Blytheville,Mississippi,Arkansas,01-28-2021
42,Arkansas State University,"1,153",11889.0,12052.0,Jonesboro,Craighead,Arkansas,01-28-2021
43,Arkansas State University-Newport,43,6109.0,6171.0,Newport,Jackson,Arkansas,01-28-2021
44,Arkansas Tech University,402,7029.0,7114.0,Russellville,Pope,Arkansas,01-28-2021
45,Black River Technical College,85,1468.0,1505.0,Pocahontas,Randolph,Arkansas,01-28-2021
46,Central Baptist College,20,10307.0,10441.0,Conway,Faulkner,Arkansas,01-28-2021
47,Harding University,435,6305.0,6392.0,Searcy,White,Arkansas,01-28-2021
48,Henderson State University,172,1771.0,1804.0,Arkadelphia,Clark,Arkansas,01-28-2021
49,Hendrix College,22,10307.0,10441.0,Conway,Faulkner,Arkansas,01-28-2021
50,John Brown University,66,24397.0,24738.0,Siloam Springs,Benton,Arkansas,01-28-2021
51,Lyon College,22,3299.0,3410.0,Batesville,Independence,Arkansas,01-28-2021
52,National Park College,66,,,Hot Springs,,Arkansas,01-28-2021
53,North Arkansas College,76,3200.0,3274.0,Harrison,Boone,Arkansas,01-28-2021
54,NorthWest Arkansas Community College,34,24397.0,24738.0,Bentonville,Benton,Arkansas,01-28-2021
55,Ouachita Baptist University,197,1771.0,1804.0,Arkadelphia,Clark,Arkansas,01-28-2021
56,South Arkansas Community College,41,3182.0,3272.0,El Dorado,Union,Arkansas,01-28-2021
57,Southern Arkansas University,216,1845.0,1894.0,Magnolia,Columbia,Arkansas,01-28-2021
58,University of Arkansas,"2,742",1427.0,1454.0,Fayetteville,Washington,Arkansas,01-28-2021
59,University of Arkansas Community College Rich Mountain,19,1581.0,1636.0,Mena,Polk,Arkansas,01-28-2021
60,University of Arkansas Community College at Hope - Texarkana,32,3291.0,3319.0,Texarkana,Miller,Arkansas,01-28-2021
61,University of Arkansas Community College-Morrilton,34,1914.0,1940.0,Morrilton,Conway,Arkansas,01-28-2021
62,University of Arkansas at Fort Smith,192,13135.0,13357.0,Fort Smith,Sebastian,Arkansas,01-28-2021
63,University of Arkansas at Little Rock,218,32629.0,33125.0,Little Rock,Pulaski,Arkansas,01-28-2021
64,University of Arkansas at Monticello,106,1802.0,1833.0,Monticello,Drew,Arkansas,01-28-2021
65,University of Arkansas at Pine Bluff,201,64891.0,65992.0,Pine Bluff,Jefferson,Arkansas,01-28-2021
66,University of Arkansas for Medical Sciences,181,32629.0,33125.0,Little Rock,Pulaski,Arkansas,01-28-2021
67,University of Arkansas-Pulaski Technical College,108,32629.0,33125.0,North Little Rock,Pulaski,Arkansas,01-28-2021
68,University of Central Arkansas,563,10307.0,10441.0,Conway,Faulkner,Arkansas,01-28-2021
69,University of the Ozarks,63,2428.0,2454.0,Clarksville,Johnson,Arkansas,01-28-2021
70,Antelope Valley College,28,1082284.0,1098411.0,Lancaster,Los Angeles,California,01-28-2021
71,Azusa Pacific University,44,1082284.0,1098411.0,Azusa,Los Angeles,California,01-28-2021
72,Biola University,10,1082284.0,1098411.0,La Mirada,Los Angeles,California,01-28-2021
73,California Baptist University,25,267047.0,270105.0,Riverside,Riverside,California,01-28-2021
74,California Institute of Technology,48,1082284.0,1098411.0,Pasadena,Los Angeles,California,01-28-2021
75,California Lutheran University,22,67818.0,68397.0,Thousand Oaks,Ventura,California,01-28-2021
76,"California Polytechnic State University, San Luis Obispo",871,17347.0,17511.0,San Luis Obispo,San Luis Obispo,California,01-28-2021
77,"California State Polytechnic University, Pomona",22,1082284.0,1098411.0,Pomona,Los Angeles,California,01-28-2021
78,California State University Maritime Academy,8,27364.0,27486.0,Vallejo,Solano,California,01-28-2021
79,"California State University, Bakersfield",68,91718.0,92327.0,Bakersfield,Kern,California,01-28-2021
80,"California State University, Channel Islands",14,67818.0,68397.0,Camarillo,Ventura,California,01-28-2021
81,"California State University, Chico",233,9852.0,9988.0,Chico,Butte,California,01-28-2021
82,"California State University, Dominguez Hills",12,1082284.0,1098411.0,Carson,Los Angeles,California,01-28-2021
83,"California State University, East Bay",27,71660.0,72597.0,Hayward,Alameda,California,01-28-2021
84,"California State University, Fullerton",22,238780.0,241648.0,Fullerton,Orange,California,01-28-2021
85,"California State University, Long Beach",51,1082284.0,1098411.0,Long Beach,Los Angeles,California,01-28-2021
86,"California State University, Los Angeles",105,1082284.0,1098411.0,Los Angeles,Los Angeles,California,01-28-2021
87,"California State University, Monterey Bay",10,38573.0,38853.0,Marina,Monterey,California,01-28-2021
88,"California State University, Northridge",71,1082284.0,1098411.0,Los Angeles,Los Angeles,California,01-28-2021
89,"California State University, Sacramento",77,84212.0,85428.0,Sacramento,Sacramento,California,01-28-2021
90,"California State University, San Bernardino",28,269413.0,271189.0,San Bernardino,San Bernardino,California,01-28-2021
91,"California State University, San Marcos",45,230436.0,232970.0,San Marcos,San Diego,California,01-28-2021
92,"California State University, Stanislaus",20,49193.0,50008.0,Turlock,Stanislaus,California,01-28-2021
93,Chapman University,152,238780.0,241648.0,Orange,Orange,California,01-28-2021
94,Concordia University Irvine,23,238780.0,241648.0,Irvine,Orange,California,01-28-2021
95,Cypress College,19,238780.0,241648.0,Cypress,Orange,California,01-28-2021
96,Dominican University of California,8,11983.0,12155.0,San Rafael,Marin,California,01-28-2021
97,El Camino Community College,14,1082284.0,1098411.0,Torrance,Los Angeles,California,01-28-2021
98,Feather River College,7,615.0,621.0,Quincy,Plumas,California,01-28-2021
99,Fresno Pacific University,13,85749.0,86886.0,Fresno,Fresno,California,01-28-2021
100,Fresno State University,48,85749.0,86886.0,Fresno,Fresno,California,01-28-2021
101,Harvey Mudd College,5,1082284.0,1098411.0,Claremont,Los Angeles,California,01-28-2021
102,Holy Names University,7,71660.0,72597.0,Oakland,Alameda,California,01-28-2021
103,Humboldt State University,31,2698.0,2725.0,Arcata,Humboldt,California,01-28-2021
104,Los Angeles Community College District‡,180,1082284.0,1098411.0,Los Angeles,Los Angeles,California,01-28-2021
105,Loyola Marymount University,34,1082284.0,1098411.0,Los Angeles,Los Angeles,California,01-28-2021
106,Menlo College,10,34602.0,34958.0,Atherton,San Mateo,California,01-28-2021
107,Mills College,3,71660.0,72597.0,Oakland,Alameda,California,01-28-2021
108,MiraCosta College,12,230436.0,232970.0,Oceanside,San Diego,California,01-28-2021
109,Occidental College‡,10,1082284.0,1098411.0,Los Angeles,Los Angeles,California,01-28-2021
110,Pepperdine University,36,1082284.0,1098411.0,Malibu,Los Angeles,California,01-28-2021
111,Pitzer College,1,1082284.0,1098411.0,Claremont,Los Angeles,California,01-28-2021
112,Point Loma Nazarene University‡,90,230436.0,232970.0,San Diego,San Diego,California,01-28-2021
113,Pomona College,16,1082284.0,1098411.0,Claremont,Los Angeles,California,01-28-2021
114,Rio Hondo College*,31,1082284.0,1098411.0,Whittier,Los Angeles,California,01-28-2021
115,Saint Mary's College of California,15,55727.0,56252.0,Moraga,Contra Costa,California,01-28-2021
116,San Diego City College,7,230436.0,232970.0,San Diego,San Diego,California,01-28-2021
117,San Diego Mesa College,2,230436.0,232970.0,San Diego,San Diego,California,01-28-2021
118,San Diego Miramar College,5,230436.0,232970.0,San Diego,San Diego,California,01-28-2021
119,San Diego State University System,"1,892",230436.0,232970.0,San Diego,San Diego,California,01-28-2021
120,San Francisco State University,10,30774.0,31082.0,San Francisco,San Francisco,California,01-28-2021
121,San Jose State University,73,99124.0,100468.0,San Jose,Santa Clara,California,01-28-2021
122,Santa Ana College,25,238780.0,241648.0,Santa Ana,Orange,California,01-28-2021
123,Santa Clara University,95,99124.0,100468.0,Santa Clara,Santa Clara,California,01-28-2021
124,Santa Monica College,5,1082284.0,1098411.0,Santa Monica,Los Angeles,California,01-28-2021
125,Santiago Canyon College,4,238780.0,241648.0,Orange,Orange,California,01-28-2021
126,Scripps College,4,1082284.0,1098411.0,Claremont,Los Angeles,California,01-28-2021
127,Shasta College,37,10143.0,10281.0,Redding,Shasta,California,01-28-2021
128,Sonoma State University,5,,,Ronhert Park,,California,01-28-2021
129,Southwestern College,14,230436.0,232970.0,Chula Vista,San Diego,California,01-28-2021
130,Stanford University*,242,99124.0,100468.0,Stanford,Santa Clara,California,01-28-2021
131,"University of California, Berkeley",330,71660.0,72597.0,Berkeley,Alameda,California,01-28-2021
132,"University of California, Davis",123,11278.0,11427.0,Davis,Yolo,California,01-28-2021
133,"University of California, Hastings College of Law",11,30774.0,31082.0,San Francisco,San Francisco,California,01-28-2021
134,"University of California, Irvine",341,238780.0,241648.0,Irvine,Orange,California,01-28-2021
135,"University of California, Los Angeles",712,1082284.0,1098411.0,Los Angeles,Los Angeles,California,01-28-2021
136,"University of California, Merced",45,25689.0,26038.0,Merced,Merced,California,01-28-2021
137,"University of California, Riverside",162,267047.0,270105.0,Riverside,Riverside,California,01-28-2021
138,"University of California, San Diego*",720,230436.0,232970.0,San Diego,San Diego,California,01-28-2021
139,"University of California, San Francisco*",380,30774.0,31082.0,San Francisco,San Francisco,California,01-28-2021
140,"University of California, Santa Barbara",33,27469.0,27754.0,Santa Barbara,Santa Barbara,California,01-28-2021
141,"University of California, Santa Cruz",69,7239.0,7383.0,Santa Cruz,Santa Cruz,California,01-28-2021
142,University of Redlands,12,269413.0,271189.0,Redlands,San Bernardino,California,01-28-2021
143,University of San Diego,234,230436.0,232970.0,San Diego,San Diego,California,01-28-2021
144,University of San Francisco,17,30774.0,31082.0,San Francisco,San Francisco,California,01-28-2021
145,University of Southern California,808,1082284.0,1098411.0,Los Angeles,Los Angeles,California,01-28-2021
146,University of the Pacific,10,60698.0,61548.0,Stockton,San Joaquin,California,01-28-2021
147,Westmont College,10,27469.0,27754.0,Santa Barbara,Santa Barbara,California,01-28-2021
148,Whittier College,2,1082284.0,1098411.0,Whittier,Los Angeles,California,01-28-2021
149,Adams State University,108,1114.0,1142.0,Alamosa,Alamosa,Colorado,01-28-2021
150,Arapahoe Community College,72,43904.0,44513.0,Littleton,Arapahoe,Colorado,01-28-2021
151,Colorado Christian University,109,,,Lakewood,,Colorado,01-28-2021
152,Colorado College,55,46631.0,47327.0,Colorado Springs,El Paso,Colorado,01-28-2021
153,Colorado Mesa University,850,11654.0,11822.0,Grand Junction,Mesa,Colorado,01-28-2021
154,Colorado Mountain College Glenwood Springs,44,4727.0,4763.0,Glenwood Springs,Garfield,Colorado,01-28-2021
155,Colorado School of Mines,389,64891.0,65992.0,Golden,Jefferson,Colorado,01-28-2021
156,Colorado State University,"1,695",17645.0,17834.0,Fort Collins,Larimer,Colorado,01-28-2021
157,Colorado State University-Pueblo,217,13890.0,14246.0,Pueblo,Pueblo,Colorado,01-28-2021
158,Community College of Aurora,38,44786.0,45363.0,Aurora,Adams,Colorado,01-28-2021
159,Community College of Denver,59,44786.0,45363.0,Denver,Adams,Colorado,01-28-2021
160,Fort Lewis College,183,2639.0,2673.0,Durango,La Plata,Colorado,01-28-2021
161,Front Range Community College,43,44786.0,45363.0,Westminster,Adams,Colorado,01-28-2021
162,Johnson & Wales University-Denver,8,44786.0,45363.0,Denver,Adams,Colorado,01-28-2021
163,Metropolitan State University of Denver,158,44786.0,45363.0,Denver,Adams,Colorado,01-28-2021
164,Morgan Community College,13,12705.0,12867.0,Fort Morgan,Morgan,Colorado,01-28-2021
165,Northeastern Junior College,104,1934.0,1949.0,Sterling,Logan,Colorado,01-28-2021
166,Otero Junior College,31,1727.0,1786.0,La Junta,Otero,Colorado,01-28-2021
167,Pikes Peak Community College,45,46631.0,47327.0,Colorado Springs,El Paso,Colorado,01-28-2021
168,Pueblo Community College,73,13890.0,14246.0,Pueblo,Pueblo,Colorado,01-28-2021
169,Regis University,177,44786.0,45363.0,Denver,Adams,Colorado,01-28-2021
170,Trinidad State Junior College,37,896.0,907.0,Trinidad,Las Animas,Colorado,01-28-2021
171,United States Air Force Academy,2,,,Air Force Academy,,Colorado,01-28-2021
172,University of Colorado Boulder,"2,520",16825.0,17035.0,Boulder,Boulder,Colorado,01-28-2021
173,University of Colorado Colorado Springs,223,46631.0,47327.0,Colorado Springs,El Paso,Colorado,01-28-2021
174,University of Colorado Denver and Anschutz Medical Campus*,110,44786.0,45363.0,Aurora,Adams,Colorado,01-28-2021
175,University of Denver,763,44786.0,45363.0,Denver,Adams,Colorado,01-28-2021
176,University of Northern Colorado,413,23076.0,23380.0,Greeley,Weld,Colorado,01-28-2021
177,Western Colorado University,119,1028.0,1034.0,Gunnison,Gunnison,Colorado,01-28-2021
178,Albertus Magnus College,49,60975.0,62757.0,New Haven,New Haven,Connecticut,01-28-2021
179,Central Connecticut State University,163,60814.0,62913.0,New Britain,Hartford,Connecticut,01-28-2021
180,Connecticut College‡,84,16283.0,16644.0,New London,New London,Connecticut,01-28-2021
181,Eastern Connecticut State University,148,7998.0,8136.0,Windham,Windham,Connecticut,01-28-2021
182,Fairfield University,641,69770.0,71697.0,Fairfield,Fairfield,Connecticut,01-28-2021
183,Mitchell College,25,16283.0,16644.0,New London,New London,Connecticut,01-28-2021
184,Quinnipiac University,532,60975.0,62757.0,Hamden,New Haven,Connecticut,01-28-2021
185,Sacred Heart University,824,69770.0,71697.0,Fairfield,Fairfield,Connecticut,01-28-2021
186,Southern Connecticut State University,175,60975.0,62757.0,New Haven,New Haven,Connecticut,01-28-2021
187,Trinity College,135,60814.0,62913.0,Hartford,Hartford,Connecticut,01-28-2021
188,Tunxis Community College,14,60814.0,62913.0,Farmington,Hartford,Connecticut,01-28-2021
189,United States Coast Guard Academy,40,16283.0,16644.0,New London,New London,Connecticut,01-28-2021
190,University of Bridgeport,66,69770.0,71697.0,Bridgeport,Fairfield,Connecticut,01-28-2021
191,University of Connecticut*,832,,,Storrs,,Connecticut,01-28-2021
192,University of Hartford,118,60814.0,62913.0,West Hartford,Hartford,Connecticut,01-28-2021
