,School,Cases,County_Active_Cases,County_Total_Cases,City,County,State,Date
0,Alabama A&M University,41,32205.0,32674.0,Huntsville,Madison,Alabama,03-06-2021
1,Alabama State University,2,22266.0,22789.0,Montgomery,Montgomery,Alabama,03-06-2021
2,Athens State University,35,9296.0,9435.0,Athens,Limestone,Alabama,03-06-2021
3,Auburn University*,"2,134",14909.0,15070.0,Auburn,Lee,Alabama,03-06-2021
4,Auburn University at Montgomery,140,22266.0,22789.0,Montgomery,Montgomery,Alabama,03-06-2021
5,Bevill State Community College,4,6340.0,6600.0,Jasper,Walker,Alabama,03-06-2021
6,Birmingham-Southern College,214,70592.0,71995.0,Birmingham,Jefferson,Alabama,03-06-2021
7,Calhoun Community College,84,9296.0,9435.0,Tanner,Limestone,Alabama,03-06-2021
8,Central Alabama Community College,39,3494.0,3637.0,Alexander City,Tallapoosa,Alabama,03-06-2021
9,Enterprise State Community College,41,5157.0,5261.0,Enterprise,Coffee,Alabama,03-06-2021
10,Gadsden State Community College,62,13086.0,13413.0,Gadsden,Etowah,Alabama,03-06-2021
11,Jacksonville State University,219,13665.0,13961.0,Jacksonville,Calhoun,Alabama,03-06-2021
12,Lurleen B. Wallace Community College,19,3889.0,3996.0,Andalusia,Covington,Alabama,03-06-2021
13,Marion Military Institute,13,1037.0,1064.0,Marion,Perry,Alabama,03-06-2021
14,Samford University,480,70592.0,71995.0,Birmingham,Jefferson,Alabama,03-06-2021
15,Snead State Community College,19,13086.0,13413.0,Boaz,Etowah,Alabama,03-06-2021
16,Southern Union State Community College,59,1610.0,1651.0,Wadley,Randolph,Alabama,03-06-2021
17,Spring Hill College,124,35655.0,36396.0,Mobile,Mobile,Alabama,03-06-2021
18,Troy University,749,2856.0,2929.0,Troy,Pike,Alabama,03-06-2021
19,Troy University Dothan,17,9857.0,10121.0,Dothan,Houston,Alabama,03-06-2021
20,Troy University Montgomery,18,22266.0,22789.0,Montgomery,Montgomery,Alabama,03-06-2021
21,Troy University-Phenix City Campus,9,,,Phenix,,Alabama,03-06-2021
22,Tuskegee University,110,,,Tuskeegee,,Alabama,03-06-2021
23,University of Alabama,"3,361",23968.0,24391.0,Tuscaloosa,Tuscaloosa,Alabama,03-06-2021
24,University of Alabama at Birmingham*,"2,286",70592.0,71995.0,Birmingham,Jefferson,Alabama,03-06-2021
25,University of Alabama in Huntsville,210,32205.0,32674.0,Huntsville,Madison,Alabama,03-06-2021
26,University of Montevallo,140,22031.0,22250.0,Montevallo,Shelby,Alabama,03-06-2021
27,University of North Alabama,488,8414.0,8628.0,Florence,Lauderdale,Alabama,03-06-2021
28,University of South Alabama,507,35655.0,36396.0,Mobile,Mobile,Alabama,03-06-2021
29,University of West Alabama,30,976.0,1008.0,Livingston,Sumter,Alabama,03-06-2021
30,University of Alaska Anchorage,12,26771.0,26933.0,Anchorage,Anchorage,Alaska,03-06-2021
31,University of Alaska Fairbanks,130,6294.0,6323.0,Fairbanks,Fairbanks North Star,Alaska,03-06-2021
32,University of Alaska Southeast,1,1257.0,1262.0,Juneau,Juneau,Alaska,03-06-2021
33,Arizona State University,"3,642",505897.0,515211.0,Tempe,Maricopa,Arizona,03-06-2021
34,Arizona Western College,41,35752.0,36551.0,Yuma,Yuma,Arizona,03-06-2021
35,Dine College,5,10261.0,10655.0,Tsaile,Apache,Arizona,03-06-2021
36,Embry-Riddle Aeronautical University at Prescott,54,17483.0,17956.0,Prescott,Yavapai,Arizona,03-06-2021
37,Grand Canyon University,"1,372",505897.0,515211.0,Phoenix,Maricopa,Arizona,03-06-2021
38,Midwestern University at Glendale,158,505897.0,515211.0,Glendale,Maricopa,Arizona,03-06-2021
39,Northern Arizona University,354,16413.0,16728.0,Flagstaff,Coconino,Arizona,03-06-2021
40,University of Arizona,"2,959",108084.0,110345.0,Tucson,Pima,Arizona,03-06-2021
41,Arkansas Northeastern College,56,5582.0,5687.0,Blytheville,Mississippi,Arkansas,03-06-2021
42,Arkansas State University,"1,153",12741.0,12910.0,Jonesboro,Craighead,Arkansas,03-06-2021
