,School,Cases,County_Active_Cases,County_Total_Cases,City,County,State,Date
0,Alabama A&M University,41,25042.0,25219.0,Huntsville,Madison,Alabama,01-09-2021
1,Alabama State University,2,17634.0,17916.0,Montgomery,Montgomery,Alabama,01-09-2021
2,Athens State University,35,7488.0,7548.0,Athens,Limestone,Alabama,01-09-2021
3,Auburn University*,"2,134",11419.0,11498.0,Auburn,Lee,Alabama,01-09-2021
4,Auburn University at Montgomery,140,17634.0,17916.0,Montgomery,Montgomery,Alabama,01-09-2021
5,Bevill State Community College,4,5544.0,5714.0,Jasper,Walker,Alabama,01-09-2021
6,Birmingham-Southern College,214,57610.0,58394.0,Birmingham,Jefferson,Alabama,01-09-2021
7,Calhoun Community College,84,7488.0,7548.0,Tanner,Limestone,Alabama,01-09-2021
8,Central Alabama Community College,39,2433.0,2540.0,Alexander City,Tallapoosa,Alabama,01-09-2021
9,Enterprise State Community College,41,4064.0,4106.0,Enterprise,Coffee,Alabama,01-09-2021
10,Gadsden State Community College,62,10952.0,11058.0,Gadsden,Etowah,Alabama,01-09-2021
11,Jacksonville State University,219,10285.0,10453.0,Jacksonville,Calhoun,Alabama,01-09-2021
12,Lurleen B. Wallace Community College,19,3102.0,3145.0,Andalusia,Covington,Alabama,01-09-2021
13,Marion Military Institute,13,906.0,925.0,Marion,Perry,Alabama,01-09-2021
14,Samford University,480,57610.0,58394.0,Birmingham,Jefferson,Alabama,01-09-2021
15,Snead State Community College,19,10952.0,11058.0,Boaz,Etowah,Alabama,01-09-2021
16,Southern Union State Community College,59,1302.0,1334.0,Wadley,Randolph,Alabama,01-09-2021
17,Spring Hill College,124,27743.0,28266.0,Mobile,Mobile,Alabama,01-09-2021
18,Troy University,749,2305.0,2328.0,Troy,Pike,Alabama,01-09-2021
19,Troy University Dothan,17,8040.0,8112.0,Dothan,Houston,Alabama,01-09-2021
20,Troy University Montgomery,18,17634.0,17916.0,Montgomery,Montgomery,Alabama,01-09-2021
21,Troy University-Phenix City Campus,9,,,Phenix,,Alabama,01-09-2021
22,Tuskegee University,110,,,Tuskeegee,,Alabama,01-09-2021
23,University of Alabama,"3,361",19795.0,20062.0,Tuscaloosa,Tuscaloosa,Alabama,01-09-2021
24,University of Alabama at Birmingham*,"2,286",57610.0,58394.0,Birmingham,Jefferson,Alabama,01-09-2021
25,University of Alabama in Huntsville,210,25042.0,25219.0,Huntsville,Madison,Alabama,01-09-2021
26,University of Montevallo,140,17343.0,17449.0,Montevallo,Shelby,Alabama,01-09-2021
27,University of North Alabama,488,7077.0,7149.0,Florence,Lauderdale,Alabama,01-09-2021
28,University of South Alabama,507,27743.0,28266.0,Mobile,Mobile,Alabama,01-09-2021
29,University of West Alabama,30,861.0,887.0,Livingston,Sumter,Alabama,01-09-2021
30,University of Alaska Anchorage,12,23868.0,23994.0,Anchorage,Anchorage,Alaska,01-09-2021
31,University of Alaska Fairbanks,130,5312.0,5333.0,Fairbanks,Fairbanks North Star,Alaska,01-09-2021
32,University of Alaska Southeast,1,1067.0,1072.0,Juneau,Juneau,Alaska,01-09-2021
33,Arizona State University,"3,642",368973.0,374740.0,Tempe,Maricopa,Arizona,01-09-2021
34,Arizona Western College,41,30274.0,30847.0,Yuma,Yuma,Arizona,01-09-2021
35,Dine College,5,7942.0,8201.0,Tsaile,Apache,Arizona,01-09-2021
36,Embry-Riddle Aeronautical University at Prescott,54,13018.0,13293.0,Prescott,Yavapai,Arizona,01-09-2021
37,Grand Canyon University,"1,372",368973.0,374740.0,Phoenix,Maricopa,Arizona,01-09-2021
38,Midwestern University at Glendale,158,368973.0,374740.0,Glendale,Maricopa,Arizona,01-09-2021
39,Northern Arizona University,354,12377.0,12610.0,Flagstaff,Coconino,Arizona,01-09-2021
40,University of Arizona,"2,959",79423.0,80642.0,Tucson,Pima,Arizona,01-09-2021
41,Arkansas Northeastern College,56,4599.0,4698.0,Blytheville,Mississippi,Arkansas,01-09-2021
42,Arkansas State University,"1,153",10795.0,10941.0,Jonesboro,Craighead,Arkansas,01-09-2021
43,Arkansas State University-Newport,43,5533.0,5567.0,Newport,Jackson,Arkansas,01-09-2021
44,Arkansas Tech University,402,6131.0,6196.0,Russellville,Pope,Arkansas,01-09-2021
45,Black River Technical College,85,1302.0,1334.0,Pocahontas,Randolph,Arkansas,01-09-2021
46,Central Baptist College,20,8758.0,8861.0,Conway,Faulkner,Arkansas,01-09-2021
47,Harding University,435,5462.0,5537.0,Searcy,White,Arkansas,01-09-2021
48,Henderson State University,172,1492.0,1516.0,Arkadelphia,Clark,Arkansas,01-09-2021
49,Hendrix College,22,8758.0,8861.0,Conway,Faulkner,Arkansas,01-09-2021
50,John Brown University,66,20206.0,20498.0,Siloam Springs,Benton,Arkansas,01-09-2021
51,Lyon College,22,2976.0,3073.0,Batesville,Independence,Arkansas,01-09-2021
52,National Park College,66,,,Hot Springs,,Arkansas,01-09-2021
53,North Arkansas College,76,2745.0,2816.0,Harrison,Boone,Arkansas,01-09-2021
54,NorthWest Arkansas Community College,34,20206.0,20498.0,Bentonville,Benton,Arkansas,01-09-2021
55,Ouachita Baptist University,197,1492.0,1516.0,Arkadelphia,Clark,Arkansas,01-09-2021
56,South Arkansas Community College,41,2696.0,2772.0,El Dorado,Union,Arkansas,01-09-2021
57,Southern Arkansas University,216,1654.0,1698.0,Magnolia,Columbia,Arkansas,01-09-2021
58,University of Arkansas,"2,742",1286.0,1312.0,Fayetteville,Washington,Arkansas,01-09-2021
59,University of Arkansas Community College Rich Mountain,19,1376.0,1425.0,Mena,Polk,Arkansas,01-09-2021
60,University of Arkansas Community College at Hope - Texarkana,32,2957.0,2982.0,Texarkana,Miller,Arkansas,01-09-2021
61,University of Arkansas Community College-Morrilton,34,1594.0,1613.0,Morrilton,Conway,Arkansas,01-09-2021
62,University of Arkansas at Fort Smith,192,10687.0,10852.0,Fort Smith,Sebastian,Arkansas,01-09-2021
63,University of Arkansas at Little Rock,218,27593.0,28020.0,Little Rock,Pulaski,Arkansas,01-09-2021
64,University of Arkansas at Monticello,106,1580.0,1603.0,Monticello,Drew,Arkansas,01-09-2021
65,University of Arkansas at Pine Bluff,201,57610.0,58394.0,Pine Bluff,Jefferson,Arkansas,01-09-2021
66,University of Arkansas for Medical Sciences,181,27593.0,28020.0,Little Rock,Pulaski,Arkansas,01-09-2021
67,University of Arkansas-Pulaski Technical College,108,27593.0,28020.0,North Little Rock,Pulaski,Arkansas,01-09-2021
68,University of Central Arkansas,563,8758.0,8861.0,Conway,Faulkner,Arkansas,01-09-2021
69,University of the Ozarks,63,2107.0,2128.0,Clarksville,Johnson,Arkansas,01-09-2021
70,Antelope Valley College,28,894987.0,907077.0,Lancaster,Los Angeles,California,01-09-2021
71,Azusa Pacific University,44,894987.0,907077.0,Azusa,Los Angeles,California,01-09-2021
72,Biola University,10,894987.0,907077.0,La Mirada,Los Angeles,California,01-09-2021
73,California Baptist University,25,209904.0,212122.0,Riverside,Riverside,California,01-09-2021
74,California Institute of Technology,48,894987.0,907077.0,Pasadena,Los Angeles,California,01-09-2021
75,California Lutheran University,22,50219.0,50553.0,Thousand Oaks,Ventura,California,01-09-2021
76,"California Polytechnic State University, San Luis Obispo",871,13185.0,13286.0,San Luis Obispo,San Luis Obispo,California,01-09-2021
77,"California State Polytechnic University, Pomona",22,894987.0,907077.0,Pomona,Los Angeles,California,01-09-2021
78,California State University Maritime Academy,8,22130.0,22232.0,Vallejo,Solano,California,01-09-2021
79,"California State University, Bakersfield",68,77333.0,77875.0,Bakersfield,Kern,California,01-09-2021
80,"California State University, Channel Islands",14,50219.0,50553.0,Camarillo,Ventura,California,01-09-2021
81,"California State University, Chico",233,8319.0,8430.0,Chico,Butte,California,01-09-2021
82,"California State University, Dominguez Hills",12,894987.0,907077.0,Carson,Los Angeles,California,01-09-2021
83,"California State University, East Bay",27,58440.0,59172.0,Hayward,Alameda,California,01-09-2021
84,"California State University, Fullerton",22,184567.0,186608.0,Fullerton,Orange,California,01-09-2021
85,"California State University, Long Beach",51,894987.0,907077.0,Long Beach,Los Angeles,California,01-09-2021
86,"California State University, Los Angeles",105,894987.0,907077.0,Los Angeles,Los Angeles,California,01-09-2021
