,School,Cases,County_Active_Cases,County_Total_Cases,City,County,State,Date
0,Alabama A&M University,41,30381.0,30744.0,Huntsville,Madison,Alabama,02-07-2021
1,Alabama State University,2,21060.0,21482.0,Montgomery,Montgomery,Alabama,02-07-2021
2,Athens State University,35,8822.0,8939.0,Athens,Limestone,Alabama,02-07-2021
3,Auburn University*,"2,134",14205.0,14337.0,Auburn,Lee,Alabama,02-07-2021
4,Auburn University at Montgomery,140,21060.0,21482.0,Montgomery,Montgomery,Alabama,02-07-2021
5,Bevill State Community College,4,6047.0,6256.0,Jasper,Walker,Alabama,02-07-2021
6,Birmingham-Southern College,214,67220.0,68456.0,Birmingham,Jefferson,Alabama,02-07-2021
7,Calhoun Community College,84,8822.0,8939.0,Tanner,Limestone,Alabama,02-07-2021
8,Central Alabama Community College,39,3282.0,3406.0,Alexander City,Tallapoosa,Alabama,02-07-2021
9,Enterprise State Community College,41,5008.0,5086.0,Enterprise,Coffee,Alabama,02-07-2021
10,Gadsden State Community College,62,12527.0,12800.0,Gadsden,Etowah,Alabama,02-07-2021
11,Jacksonville State University,219,12156.0,12402.0,Jacksonville,Calhoun,Alabama,02-07-2021
12,Lurleen B. Wallace Community College,19,3655.0,3747.0,Andalusia,Covington,Alabama,02-07-2021
13,Marion Military Institute,13,1027.0,1050.0,Marion,Perry,Alabama,02-07-2021
14,Samford University,480,67220.0,68456.0,Birmingham,Jefferson,Alabama,02-07-2021
15,Snead State Community College,19,12527.0,12800.0,Boaz,Etowah,Alabama,02-07-2021
16,Southern Union State Community College,59,1522.0,1559.0,Wadley,Randolph,Alabama,02-07-2021
17,Spring Hill College,124,33443.0,34090.0,Mobile,Mobile,Alabama,02-07-2021
18,Troy University,749,2770.0,2826.0,Troy,Pike,Alabama,02-07-2021
19,Troy University Dothan,17,9490.0,9720.0,Dothan,Houston,Alabama,02-07-2021
20,Troy University Montgomery,18,21060.0,21482.0,Montgomery,Montgomery,Alabama,02-07-2021
21,Troy University-Phenix City Campus,9,,,Phenix,,Alabama,02-07-2021
22,Tuskegee University,110,,,Tuskeegee,,Alabama,02-07-2021
23,University of Alabama,"3,361",22707.0,23049.0,Tuscaloosa,Tuscaloosa,Alabama,02-07-2021
24,University of Alabama at Birmingham*,"2,286",67220.0,68456.0,Birmingham,Jefferson,Alabama,02-07-2021
25,University of Alabama in Huntsville,210,30381.0,30744.0,Huntsville,Madison,Alabama,02-07-2021
26,University of Montevallo,140,20658.0,20845.0,Montevallo,Shelby,Alabama,02-07-2021
27,University of North Alabama,488,8187.0,8366.0,Florence,Lauderdale,Alabama,02-07-2021
28,University of South Alabama,507,33443.0,34090.0,Mobile,Mobile,Alabama,02-07-2021
29,University of West Alabama,30,924.0,952.0,Livingston,Sumter,Alabama,02-07-2021
30,University of Alaska Anchorage,12,25572.0,25724.0,Anchorage,Anchorage,Alaska,02-07-2021
31,University of Alaska Fairbanks,130,5916.0,5942.0,Fairbanks,Fairbanks North Star,Alaska,02-07-2021
32,University of Alaska Southeast,1,1189.0,1194.0,Juneau,Juneau,Alaska,02-07-2021
33,Arizona State University,"3,642",479071.0,487042.0,Tempe,Maricopa,Arizona,02-07-2021
34,Arizona Western College,41,34994.0,35729.0,Yuma,Yuma,Arizona,02-07-2021
35,Dine College,5,9528.0,9854.0,Tsaile,Apache,Arizona,02-07-2021
36,Embry-Riddle Aeronautical University at Prescott,54,16136.0,16548.0,Prescott,Yavapai,Arizona,02-07-2021
37,Grand Canyon University,"1,372",479071.0,487042.0,Phoenix,Maricopa,Arizona,02-07-2021
38,Midwestern University at Glendale,158,479071.0,487042.0,Glendale,Maricopa,Arizona,02-07-2021
39,Northern Arizona University,354,15387.0,15675.0,Flagstaff,Coconino,Arizona,02-07-2021
40,University of Arizona,"2,959",102771.0,104675.0,Tucson,Pima,Arizona,02-07-2021
41,Arkansas Northeastern College,56,5297.0,5407.0,Blytheville,Mississippi,Arkansas,02-07-2021
42,Arkansas State University,"1,153",12269.0,12441.0,Jonesboro,Craighead,Arkansas,02-07-2021
43,Arkansas State University-Newport,43,6286.0,6364.0,Newport,Jackson,Arkansas,02-07-2021
