,School,Cases,County_Active_Cases,County_Total_Cases,City,County,State,Date
22,University of Montevallo,63,5737.0,5787.0,Montevallo,Shelby,Alabama,09-23-2020
23,University of North Alabama,189,1640.0,1673.0,Florence,Lauderdale,Alabama,09-23-2020
24,University of South Alabama,169,12942.0,13233.0,Mobile,Mobile,Alabama,09-23-2020
25,University of Alaska Anchorage,4,3898.0,3926.0,Anchorage,Anchorage,Alaska,09-23-2020
26,University of Alaska Fairbanks,35,992.0,1001.0,Fairbanks,Fairbanks North Star,Alaska,09-23-2020
27,University of Alaska Southeast,1,272.0,273.0,Juneau,Juneau,Alaska,09-23-2020
28,Arizona State University,"1,330",137105.0,140409.0,Tempe,Maricopa,Arizona,09-23-2020
29,Arizona Western College,4,12265.0,12609.0,Yuma,Yuma,Arizona,09-23-2020
30,Embry-Riddle Aeronautical University at Prescott,21,2416.0,2495.0,Prescott,Yavapai,Arizona,09-23-2020
31,Grand Canyon University,46,137105.0,140409.0,Phoenix,Maricopa,Arizona,09-23-2020
32,Midwestern University at Glendale,55,137105.0,140409.0,Glendale,Maricopa,Arizona,09-23-2020
33,Northern Arizona University,37,3686.0,3819.0,Flagstaff,Coconino,Arizona,09-23-2020
34,University of Arizona,709,24391.0,25004.0,Tucson,Pima,Arizona,09-23-2020
35,Arkansas State University,143,2738.0,2759.0,Jonesboro,Craighead,Arkansas,09-23-2020
36,Arkansas Tech University,6,2024.0,2054.0,Russellville,Pope,Arkansas,09-23-2020
37,Harding University,1,747.0,768.0,Searcy,White,Arkansas,09-23-2020
38,Henderson State University,29,318.0,322.0,Arkadelphia,Clark,Arkansas,09-23-2020
39,John Brown University,26,6317.0,6399.0,Siloam Springs,Benton,Arkansas,09-23-2020
40,Lyon College,4,1034.0,1051.0,Batesville,Independence,Arkansas,09-23-2020
41,National Park College,2,,,Hot Springs,,Arkansas,09-23-2020
42,NorthWest Arkansas Community College,2,6317.0,6399.0,Bentonville,Benton,Arkansas,09-23-2020
43,Southern Arkansas University,87,381.0,399.0,Magnolia,Columbia,Arkansas,09-23-2020
44,University of Arkansas,888,538.0,551.0,Fayetteville,Washington,Arkansas,09-23-2020
45,University of Arkansas Community College Rich Mountain,2,249.0,253.0,Mena,Polk,Arkansas,09-23-2020
46,University of Arkansas at Little Rock,52,8738.0,8881.0,Little Rock,Pulaski,Arkansas,09-23-2020
47,University of Arkansas at Monticello,14,344.0,350.0,Monticello,Drew,Arkansas,09-23-2020
48,University of Arkansas at Pine Bluff,77,18957.0,19306.0,Pine Bluff,Jefferson,Arkansas,09-23-2020
49,University of Arkansas-Fort Smith,27,3485.0,3543.0,Fort Smith,Sebastian,Arkansas,09-23-2020
50,University of Central Arkansas,60,2344.0,2363.0,Conway,Faulkner,Arkansas,09-23-2020
51,University of the Ozarks,35,824.0,829.0,Clarksville,Johnson,Arkansas,09-23-2020
52,Antelope Valley College,5,256910.0,263333.0,Lancaster,Los Angeles,California,09-23-2020
53,Biola University,2,256910.0,263333.0,La Mirada,Los Angeles,California,09-23-2020
54,California Institute of Technology,21,256910.0,263333.0,Pasadena,Los Angeles,California,09-23-2020
55,California Lutheran University,5,12361.0,12507.0,Thousand Oaks,Ventura,California,09-23-2020
56,"California Polytechnic State University, San Luis Obispo",63,3426.0,3453.0,San Luis Obispo,San Luis Obispo,California,09-23-2020
57,"California State Polytechnic University, Pomona",11,256910.0,263333.0,Pomona,Los Angeles,California,09-23-2020
58,California State University Maritime Academy,3,6172.0,6232.0,Vallejo,Solano,California,09-23-2020
59,"California State University, Bakersfield",3,31290.0,31647.0,Bakersfield,Kern,California,09-23-2020
60,"California State University, Channel Islands",1,12361.0,12507.0,Camarillo,Ventura,California,09-23-2020
61,"California State University, Chico",145,2736.0,2776.0,Chico,Butte,California,09-23-2020
62,"California State University, Dominguez Hills",8,256910.0,263333.0,Carson,Los Angeles,California,09-23-2020
63,"California State University, East Bay",16,20444.0,20839.0,Hayward,Alameda,California,09-23-2020
64,"California State University, Long Beach",76,256910.0,263333.0,Long Beach,Los Angeles,California,09-23-2020
65,"California State University, Los Angeles",65,256910.0,263333.0,Los Angeles,Los Angeles,California,09-23-2020
66,"California State University, Monterey Bay",2,9575.0,9645.0,Marina,Monterey,California,09-23-2020
67,"California State University, Northridge",27,256910.0,263333.0,Los Angeles,Los Angeles,California,09-23-2020
68,"California State University, Sacramento",23,21407.0,21800.0,Sacramento,Sacramento,California,09-23-2020
69,"California State University, San Bernardino",4,52213.0,53121.0,San Bernardino,San Bernardino,California,09-23-2020
70,"California State University, San Marcos",8,44658.0,45425.0,San Marcos,San Diego,California,09-23-2020
71,Concordia University Irvine,2,51362.0,52538.0,Irvine,Orange,California,09-23-2020
72,Cypress College,8,51362.0,52538.0,Cypress,Orange,California,09-23-2020
73,Dominican University of California,1,6506.0,6620.0,San Rafael,Marin,California,09-23-2020
74,Fresno State University,21,27582.0,27944.0,Fresno,Fresno,California,09-23-2020
75,Harvey Mudd College,5,256910.0,263333.0,Claremont,Los Angeles,California,09-23-2020
76,Holy Names University,1,20444.0,20839.0,Oakland,Alameda,California,09-23-2020
77,Humboldt State University,7,484.0,490.0,Arcata,Humboldt,California,09-23-2020
78,Los Angeles Community College District,167,256910.0,263333.0,Los Angeles,Los Angeles,California,09-23-2020
79,Loyola Marymount University,1,256910.0,263333.0,Los Angeles,Los Angeles,California,09-23-2020
80,Menlo College,3,9520.0,9664.0,Atherton,San Mateo,California,09-23-2020
81,Mills College,2,20444.0,20839.0,Oakland,Alameda,California,09-23-2020
82,Occidental College,5,256910.0,263333.0,Los Angeles,Los Angeles,California,09-23-2020
83,Pepperdine University,21,256910.0,263333.0,Malibu,Los Angeles,California,09-23-2020
84,Rio Hondo College*,8,256910.0,263333.0,Whittier,Los Angeles,California,09-23-2020
85,Saint Mary's College of California,8,15954.0,16156.0,Moraga,Contra Costa,California,09-23-2020
86,San Diego State University System,444,44658.0,45425.0,San Diego,San Diego,California,09-23-2020
87,San Francisco State University,5,10802.0,10901.0,San Francisco,San Francisco,California,09-23-2020
88,San Jose State University,42,20288.0,20648.0,San Jose,Santa Clara,California,09-23-2020
89,Santa Clara University,14,20288.0,20648.0,Santa Clara,Santa Clara,California,09-23-2020
90,Santa Monica College,15,256910.0,263333.0,Santa Monica,Los Angeles,California,09-23-2020
91,Scripps College,4,256910.0,263333.0,Claremont,Los Angeles,California,09-23-2020
92,Shasta College,1,737.0,751.0,Redding,Shasta,California,09-23-2020
93,Southwestern College,6,44658.0,45425.0,Chula Vista,San Diego,California,09-23-2020
94,Stanford University*,137,20288.0,20648.0,Stanford,Santa Clara,California,09-23-2020
95,"University of California, Berkeley",166,20444.0,20839.0,Berkeley,Alameda,California,09-23-2020
96,"University of California, Davis",74,2718.0,2773.0,Davis,Yolo,California,09-23-2020
97,"University of California, Hastings College of Law",1,10802.0,10901.0,San Francisco,San Francisco,California,09-23-2020
98,"University of California, Irvine",99,51362.0,52538.0,Irvine,Orange,California,09-23-2020
99,"University of California, Los Angeles",136,256910.0,263333.0,Los Angeles,Los Angeles,California,09-23-2020
100,"University of California, Merced",1,8663.0,8803.0,Merced,Merced,California,09-23-2020
101,"University of California, Riverside",48,56522.0,57695.0,Riverside,Riverside,California,09-23-2020
102,"University of California, San Diego*",237,44658.0,45425.0,San Diego,San Diego,California,09-23-2020
103,"University of California, Santa Barbara",11,8841.0,8952.0,Santa Barbara,Santa Barbara,California,09-23-2020
104,"University of California, Santa Cruz",16,2760.0,2823.0,Santa Cruz,Santa Cruz,California,09-23-2020
105,University of Redlands,5,52213.0,53121.0,Redlands,San Bernardino,California,09-23-2020
106,University of San Diego,1,44658.0,45425.0,San Diego,San Diego,California,09-23-2020
107,University of San Francisco,6,10802.0,10901.0,San Francisco,San Francisco,California,09-23-2020
108,University of Southern California,358,256910.0,263333.0,Los Angeles,Los Angeles,California,09-23-2020
109,Adams State University,3,233.0,242.0,Alamosa,Alamosa,Colorado,09-23-2020
110,Arapahoe Community College,4,8629.0,8999.0,Littleton,Arapahoe,Colorado,09-23-2020
111,Colorado Christian University,1,,,Lakewood,,Colorado,09-23-2020
112,Colorado College,11,6573.0,6743.0,Colorado Springs,El Paso,Colorado,09-23-2020
113,Colorado Mesa University,20,544.0,551.0,Grand Junction,Mesa,Colorado,09-23-2020
114,Colorado School of Mines,29,18957.0,19306.0,Golden,Jefferson,Colorado,09-23-2020
115,Colorado State University,118,2374.0,2424.0,Fort Collins,Larimer,Colorado,09-23-2020
116,Community College of Denver,2,8462.0,8684.0,Denver,Adams,Colorado,09-23-2020
117,Fort Lewis College,18,253.0,255.0,Durango,La Plata,Colorado,09-23-2020
118,Front Range Community College,4,8462.0,8684.0,Westminster,Adams,Colorado,09-23-2020
119,Metropolitan State University of Denver,4,8462.0,8684.0,Denver,Adams,Colorado,09-23-2020
120,Morgan Community College,1,3213.0,3239.0,Fort Morgan,Morgan,Colorado,09-23-2020
121,Pikes Peak Community College,2,6573.0,6743.0,Colorado Springs,El Paso,Colorado,09-23-2020
122,Regis University,6,8462.0,8684.0,Denver,Adams,Colorado,09-23-2020
123,Trinidad State Junior College,2,21.0,21.0,Trinidad,Las Animas,Colorado,09-23-2020
124,University of Colorado Boulder,188,3911.0,3990.0,Boulder,Boulder,Colorado,09-23-2020
125,University of Colorado Colorado Springs,5,6573.0,6743.0,Colorado Springs,El Paso,Colorado,09-23-2020
126,University of Colorado Denver and Anschutz Medical Campus,1,8462.0,8684.0,Aurora,Adams,Colorado,09-23-2020
127,University of Denver,15,8462.0,8684.0,Denver,Adams,Colorado,09-23-2020
128,University of Northern Colorado,20,4448.0,4597.0,Greeley,Weld,Colorado,09-23-2020
129,Western Colorado University,12,289.0,296.0,Gunnison,Gunnison,Colorado,09-23-2020
130,Central Connecticut State University,32,13022.0,14456.0,New Britain,Hartford,Connecticut,09-23-2020
131,Connecticut College,3,1689.0,1803.0,New London,New London,Connecticut,09-23-2020
132,Sacred Heart University,42,18528.0,19949.0,Fairfield,Fairfield,Connecticut,09-23-2020
133,Southern Connecticut State University,2,13180.0,14294.0,New Haven,New Haven,Connecticut,09-23-2020
134,Trinity College,3,13022.0,14456.0,Hartford,Hartford,Connecticut,09-23-2020
135,United States Coast Guard Academy,9,1689.0,1803.0,New London,New London,Connecticut,09-23-2020
136,University of Connecticut*,200,,,Storrs,,Connecticut,09-23-2020
137,University of Hartford,2,13022.0,14456.0,West Hartford,Hartford,Connecticut,09-23-2020
138,Wesleyan University,5,1367.0,1560.0,Middletown,Middlesex,Connecticut,09-23-2020
139,Yale University,136,13180.0,14294.0,New Haven,New Haven,Connecticut,09-23-2020
140,Delaware State University,35,2783.0,2898.0,Dover,Kent,Delaware,09-23-2020
141,Delaware Technical Community College Dover,2,2783.0,2898.0,Dover,Kent,Delaware,09-23-2020
142,Delaware Technical Community College Georgetown,6,6469.0,6673.0,Georgetown,Sussex,Delaware,09-23-2020
143,Delaware Technical Community College Stanton,3,,,Stanton,,Delaware,09-23-2020
144,University of Delaware,89,9467.0,9777.0,Newark,New Castle,Delaware,09-23-2020
145,Wesley College,1,2783.0,2898.0,Dover,Kent,Delaware,09-23-2020
146,Barry University,1,,,Miami,Miami-dade,Florida,09-23-2020
147,Daytona State College,20,10419.0,10651.0,Daytona Beach,Volusia,Florida,09-23-2020
148,Eckerd College,2,20965.0,21701.0,Saint Petersburg,Pinellas,Florida,09-23-2020
149,Embry-Riddle Aeronautical University at Daytona Beach,39,10419.0,10651.0,Daytona Beach,Volusia,Florida,09-23-2020
150,Flagler College,28,,,St. Augustine,,Florida,09-23-2020
151,Florida A&M University,45,10141.0,10204.0,Tallahassee,Leon,Florida,09-23-2020
152,Florida Atlantic University,30,44435.0,45743.0,Boca Raton,Palm Beach,Florida,09-23-2020
153,Florida College,30,,,Temple Terrace,,Florida,09-23-2020
154,Florida Gulf Coast University,41,5731.0,5792.0,Fort Myers,Lee,Florida,09-23-2020
155,Florida Institute of Technology,14,8294.0,8578.0,Melbourne,Brevard,Florida,09-23-2020
156,Florida International University,147,,,Miami,Miami-dade,Florida,09-23-2020
157,Florida Polytechnic University,9,249.0,253.0,Lakeland,Polk,Florida,09-23-2020
158,Florida State College at Jacksonville,16,29355.0,29717.0,Jacksonville,Duval,Florida,09-23-2020
159,Florida State University,853,10141.0,10204.0,Tallahassee,Leon,Florida,09-23-2020
160,Jacksonville University,20,29355.0,29717.0,Jacksonville,Duval,Florida,09-23-2020
161,Miami Dade College,147,,,Miami,Miami-dade,Florida,09-23-2020
162,New College of Florida,2,11045.0,11327.0,Sarasota,Manatee,Florida,09-23-2020
163,North Florida College,6,7631.0,7709.0,Madison,Madison,Florida,09-23-2020
164,Northwest Florida State College,8,4695.0,4802.0,Niceville,Okaloosa,Florida,09-23-2020
165,Nova Southeastern University,1,74803.0,76146.0,Fort Lauderdale,Broward,Florida,09-23-2020
166,Palm Beach Atlantic University,20,44435.0,45743.0,West Palm Beach,Palm Beach,Florida,09-23-2020
167,Palm Beach State College,33,44435.0,45743.0,Lake Worth,Palm Beach,Florida,09-23-2020
168,Pensacola State College,1,1552.0,1577.0,Pensacola,Escambia,Florida,09-23-2020
169,Polk State College,28,249.0,253.0,Winter Haven,Polk,Florida,09-23-2020
170,Rollins College,2,51362.0,52538.0,Winter Park,Orange,Florida,09-23-2020
171,South Florida State College,9,2029.0,2111.0,Avon Park,Highlands,Florida,09-23-2020
172,St. Petersburg College,21,,,St. Petersburg,,Florida,09-23-2020
173,"State College of Florida, Manatee-Sarasota",24,11045.0,11327.0,Bradenton,Manatee,Florida,09-23-2020
174,Stetson University,32,,,DeLand,,Florida,09-23-2020
175,The College of the Florida Keys,6,572.0,580.0,Key West,Monroe,Florida,09-23-2020
176,University of Central Florida,829,8294.0,8578.0,Orlando,Brevard,Florida,09-23-2020
177,University of Florida,300,7686.0,7735.0,Gainesville,Alachua,Florida,09-23-2020
178,University of Miami*,259,,,Miami,Miami-dade,Florida,09-23-2020
179,University of North Florida,83,29355.0,29717.0,Jacksonville,Duval,Florida,09-23-2020
180,University of South Florida*,270,,,Tampa,,Florida,09-23-2020
181,University of South Florida Sarasota-Manatee,6,11045.0,11327.0,Sarasota,Manatee,Florida,09-23-2020
182,"University of South Florida, St. Petersburg",13,,,St. Petersburg,,Florida,09-23-2020
183,University of Tampa,28,,,Tampa,,Florida,09-23-2020
184,University of West Florida,81,1552.0,1577.0,Pensacola,Escambia,Florida,09-23-2020
185,Valencia College,21,8294.0,8578.0,Orlando,Brevard,Florida,09-23-2020
186,Abraham Baldwin Agricultural College,35,1679.0,1735.0,Tifton,Tift,Georgia,09-23-2020
187,Agnes Scott College,1,,,Decatur,Dekalb,Georgia,09-23-2020
188,Albany State University,55,2943.0,3128.0,Albany,Dougherty,Georgia,09-23-2020
189,Augusta University,138,381.0,399.0,Augusta,Columbia,Georgia,09-23-2020
190,Berry College,35,3025.0,3069.0,Mount Berry,Floyd,Georgia,09-23-2020
191,Clayton State University,53,6927.0,7086.0,Morrow,Clayton,Georgia,09-23-2020
192,College of Coastal Georgia,40,3334.0,3428.0,Brunswick,Glynn,Georgia,09-23-2020
193,Columbus State University,24,5753.0,5920.0,Columbus,Muscogee,Georgia,09-23-2020
194,Covenant College,14,2170.0,2253.0,Lookout Mountain,Walker,Georgia,09-23-2020
195,Dalton State College,19,4430.0,4491.0,Dalton,Whitfield,Georgia,09-23-2020
196,East Georgia State College,28,985.0,1015.0,Swainsboro,Emanuel,Georgia,09-23-2020
197,Emory University,125,,,Atlanta,Dekalb,Georgia,09-23-2020
198,Fort Valley State University,29,639.0,662.0,Fort Valley,Peach,Georgia,09-23-2020
199,Georgia College & State University,663,5092.0,5141.0,Milledgeville,Baldwin,Georgia,09-23-2020
200,Georgia Gwinnett College,75,26533.0,26931.0,Lawrenceville,Gwinnett,Georgia,09-23-2020
201,Georgia Highlands College,28,3025.0,3069.0,Rome,Floyd,Georgia,09-23-2020
202,Georgia Institute of Technology,800,,,Atlanta,Dekalb,Georgia,09-23-2020
203,Georgia Military College,1,5092.0,5141.0,Milledgeville,Baldwin,Georgia,09-23-2020
204,Georgia Southern University,635,2809.0,2836.0,Statesboro,Bulloch,Georgia,09-23-2020
205,Georgia Southwestern State University,33,,,Americus,,Georgia,09-23-2020
206,Georgia State University,107,,,Atlanta,Dekalb,Georgia,09-23-2020
207,Gordon State College,7,355.0,357.0,Barnesville,Lamar,Georgia,09-23-2020
208,Kennesaw State University,82,18861.0,19283.0,Kennesaw,Cobb,Georgia,09-23-2020
209,LaGrange College,8,,,LaGrange,,Georgia,09-23-2020
210,Mercer University,165,628.0,638.0,Macon,Bibb,Georgia,09-23-2020
211,Middle Georgia State University,104,628.0,638.0,Macon,Bibb,Georgia,09-23-2020
212,South Georgia State College,24,1290.0,1298.0,Douglas,Coffee,Georgia,09-23-2020
213,University of Georgia,"3,045",1053.0,1070.0,Athens,Clarke,Georgia,09-23-2020
214,University of North Georgia,328,880.0,894.0,Dahlonega,Lumpkin,Georgia,09-23-2020
215,University of West Georgia,143,621.0,630.0,Carrollton,Carroll,Georgia,09-23-2020
216,Valdosta State University,78,625.0,652.0,Valdosta,Lowndes,Georgia,09-23-2020
217,Wesleyan College,21,628.0,638.0,Macon,Bibb,Georgia,09-23-2020
218,Hawaii Pacific University,1,10449.0,10546.0,Honolulu,Honolulu,Hawaii,09-23-2020
219,Kapiolani Community College,3,10449.0,10546.0,Honolulu,Honolulu,Hawaii,09-23-2020
220,Leeward Community College,3,10449.0,10546.0,Pearl City,Honolulu,Hawaii,09-23-2020
221,University of Hawaii Maui College,1,377.0,386.0,Kahului,Maui,Hawaii,09-23-2020
222,University of Hawaii at Manoa,13,10449.0,10546.0,Honolulu,Honolulu,Hawaii,09-23-2020
223,Boise State University,99,,,Boise,,Idaho,09-23-2020
224,Brigham Young University-Idaho,1,7631.0,7709.0,Rexburg,Madison,Idaho,09-23-2020
225,College of Idaho,24,7900.0,8000.0,Caldwell,Canyon,Idaho,09-23-2020
226,College of Southern Idaho,3,2074.0,2109.0,Twin Falls,Twin Falls,Idaho,09-23-2020
227,Idaho State University,53,938.0,942.0,Pocatello,Bannock,Idaho,09-23-2020
228,Lewis-Clark State College,3,396.0,420.0,Lewiston,Nez Perce,Idaho,09-23-2020
229,North Idaho College,9,,,Coeur d'Alene,,Idaho,09-23-2020
230,Northwest Nazarene University,1,7900.0,8000.0,Nampa,Canyon,Idaho,09-23-2020
231,University of Idaho,87,345.0,345.0,Moscow,Latah,Idaho,09-23-2020
232,Augustana College,3,2795.0,2869.0,Rock Island,Rock Island,Illinois,09-23-2020
233,Aurora University,1,,,Aurora,Dupage,Illinois,09-23-2020
234,Bradley University,39,3265.0,3314.0,Peoria,Peoria,Illinois,09-23-2020
235,Chicago State University,17,531.0,544.0,Chicago,Cook,Illinois,09-23-2020
236,Columbia College Chicago,2,531.0,544.0,Chicago,Cook,Illinois,09-23-2020
237,Concordia University Chicago,1,531.0,544.0,River Forest,Cook,Illinois,09-23-2020
238,DePaul University,6,531.0,544.0,Chicago,Cook,Illinois,09-23-2020
239,Dominican University,1,531.0,544.0,River Forest,Cook,Illinois,09-23-2020
240,Eastern Illinois University,142,1366.0,1396.0,Charleston,Coles,Illinois,09-23-2020
241,Elmhurst University,13,,,Elmhurst,Dupage,Illinois,09-23-2020
242,Eureka College,11,402.0,408.0,Eureka,Woodford,Illinois,09-23-2020
243,Governors State University,3,,,University Park,,Illinois,09-23-2020
244,Greenville University,12,292.0,296.0,Greenville,Bond,Illinois,09-23-2020
245,Illinois Institute of Technology,33,531.0,544.0,Chicago,Cook,Illinois,09-23-2020
246,Illinois State University,"1,327",,,Normal,Mclean,Illinois,09-23-2020
247,Illinois Wesleyan University,97,,,Bloomington,Mclean,Illinois,09-23-2020
248,Kaskaskia College,20,925.0,954.0,Centralia,Marion,Illinois,09-23-2020
249,Lake Forest College,1,505.0,516.0,Lake Forest,Lake,Illinois,09-23-2020
250,Lake Land College,21,1366.0,1396.0,Mattoon,Coles,Illinois,09-23-2020
251,Lewis University,19,13238.0,13612.0,Romeoville,Will,Illinois,09-23-2020
252,Loyola University Chicago,3,531.0,544.0,Chicago,Cook,Illinois,09-23-2020
253,McKendree University,72,,,Lebanon,Saint Clair,Illinois,09-23-2020
254,Midwestern University at Downers Grove,30,,,Downers Grove,Dupage,Illinois,09-23-2020
255,Millikin University,29,459.0,479.0,Decatur,Macon,Illinois,09-23-2020
256,Monmouth College,15,135.0,140.0,Monmouth,Warren,Illinois,09-23-2020
257,Moody Bible Institute,7,531.0,544.0,Chicago,Cook,Illinois,09-23-2020
258,North Central College,20,,,Naperville,Dupage,Illinois,09-23-2020
259,North Park University,9,531.0,544.0,Chicago,Cook,Illinois,09-23-2020
260,Northeastern Illinois University,39,531.0,544.0,Chicago,Cook,Illinois,09-23-2020
261,Northern Illinois University,151,,,Dekalb,Dekalb,Illinois,09-23-2020
262,Northwestern University,73,531.0,544.0,Evanston,Cook,Illinois,09-23-2020
263,Olivet Nazarene University,9,2599.0,2676.0,Bourbonnais,Kankakee,Illinois,09-23-2020
264,Principia College,1,371.0,385.0,Elsah,Jersey,Illinois,09-23-2020
265,Quincy University,5,8462.0,8684.0,Quincy,Adams,Illinois,09-23-2020
266,Saint Xavier University,4,531.0,544.0,Chicago,Cook,Illinois,09-23-2020
267,School of the Art Institute of Chicago,1,531.0,544.0,Chicago,Cook,Illinois,09-23-2020
268,Southeastern Illinois College,5,1984.0,2007.0,Harrisburg,Saline,Illinois,09-23-2020
269,Southern Illinois University Carbondale,13,1529.0,1540.0,Carbondale,Jackson,Illinois,09-23-2020
270,Southern Illinois University Edwardsville,33,7631.0,7709.0,Edwardsville,Madison,Illinois,09-23-2020
271,University of Chicago,52,531.0,544.0,Chicago,Cook,Illinois,09-23-2020
272,University of Illinois Springfield,15,2246.0,2290.0,Springfield,Sangamon,Illinois,09-23-2020
273,University of Illinois Urbana-Champaign,"1,760",4452.0,4472.0,Champaign,Champaign,Illinois,09-23-2020
274,University of Illinois at Chicago,67,531.0,544.0,Chicago,Cook,Illinois,09-23-2020
275,Western Illinois University,99,,,Macomb,Mcdonough,Illinois,09-23-2020
276,Wheaton College,3,,,Wheaton,Dupage,Illinois,09-23-2020
277,Ball State University,909,1834.0,1895.0,Muncie,Delaware,Indiana,09-23-2020
278,Butler University,53,832.0,840.0,Indianapolis,Hamilton,Indiana,09-23-2020
279,DePauw University,33,2050.0,2088.0,Greencastle,Putnam,Indiana,09-23-2020
280,Earlham College,4,1072.0,1100.0,Richmond,Wayne,Indiana,09-23-2020
281,Goshen College,2,6329.0,6438.0,Goshen,Elkhart,Indiana,09-23-2020
282,Indiana State University,93,,,Terre Haute,,Indiana,09-23-2020
283,Indiana University Bloomington,286,572.0,580.0,Bloomington,Monroe,Indiana,09-23-2020
284,Indiana University East,5,1072.0,1100.0,Richmond,Wayne,Indiana,09-23-2020
285,Indiana University Kokomo,5,455.0,463.0,Kokomo,Howard,Indiana,09-23-2020
286,Indiana University Northwest,1,505.0,516.0,Gary,Lake,Indiana,09-23-2020
287,Indiana University South Bend,5,,,South Bend,St Joseph,Indiana,09-23-2020
288,Indiana University-Purdue University Indianapolis,48,832.0,840.0,Indianapolis,Hamilton,Indiana,09-23-2020
289,Manchester University,6,146.0,147.0,North Manchester,Wabash,Indiana,09-23-2020
290,Purdue University,322,2299.0,2312.0,West Lafayette,Tippecanoe,Indiana,09-23-2020
291,Purdue University Fort Wayne,27,5860.0,6060.0,Fort Wayne,Allen,Indiana,09-23-2020
292,Purdue University Northwest,18,505.0,516.0,Hammond,Lake,Indiana,09-23-2020
293,Saint Mary's College,32,,,Notre Dame,St Joseph,Indiana,09-23-2020
294,Taylor University,3,250.0,252.0,Upland,Grant,Indiana,09-23-2020
295,Trine University,13,367.0,374.0,Angola,Steuben,Indiana,09-23-2020
296,University of Evansville,23,3464.0,3494.0,Evansville,Vanderburgh,Indiana,09-23-2020
297,University of Notre Dame,626,,,Notre Dame,St Joseph,Indiana,09-23-2020
298,University of Southern Indiana,45,3464.0,3494.0,Evansville,Vanderburgh,Indiana,09-23-2020
299,Valparaiso University,9,2044.0,2090.0,Valparaiso,Porter,Indiana,09-23-2020
300,Vincennes University,6,624.0,627.0,Vincennes,Knox,Indiana,09-23-2020
301,Wabash College,14,8571.0,8748.0,Crawfordsville,Montgomery,Indiana,09-23-2020
302,Buena Vista University,8,1947.0,1959.0,Storm Lake,Buena Vista,Iowa,09-23-2020
303,Central College,4,925.0,954.0,Pella,Marion,Iowa,09-23-2020
304,Clarke University,13,2944.0,2985.0,Dubuque,Dubuque,Iowa,09-23-2020
305,Coe College,24,3769.0,3878.0,Cedar Rapids,Linn,Iowa,09-23-2020
306,Cornell College,2,3769.0,3878.0,Mount Vernon,Linn,Iowa,09-23-2020
307,Dordt University,28,1466.0,1469.0,Sioux Center,Sioux,Iowa,09-23-2020
308,Drake University,1,,,Des Moines,,Iowa,09-23-2020
309,Graceland University,7,1093.0,1122.0,Lamoni,Decatur,Iowa,09-23-2020
310,Iowa State University,"1,102",3352.0,3369.0,Ames,Story,Iowa,09-23-2020
311,Iowa Wesleyan University,46,478.0,483.0,Mount Pleasant,Henry,Iowa,09-23-2020
312,Luther College,3,309.0,315.0,Decorah,Winneshiek,Iowa,09-23-2020
313,Morningside College,19,5110.0,5173.0,Sioux City,Woodbury,Iowa,09-23-2020
314,Northwestern College,17,1466.0,1469.0,Orange City,Sioux,Iowa,09-23-2020
315,Simpson College,7,135.0,140.0,Indianola,Warren,Iowa,09-23-2020
316,University of Dubuque,13,2944.0,2985.0,Dubuque,Dubuque,Iowa,09-23-2020
