,School,Cases,County_Active_Cases,County_Total_Cases,City,County,State,Date
0,Alabama A&M University,41,9579.0,9680.0,Huntsville,Madison,Alabama,10-31-2020
1,Athens State University,2,2997.0,3031.0,Athens,Limestone,Alabama,10-31-2020
2,Auburn University*,"2,019",6637.0,6702.0,Auburn,Lee,Alabama,10-31-2020
3,Auburn University at Montgomery,59,10444.0,10654.0,Montgomery,Montgomery,Alabama,10-31-2020
4,Bevill State Community College,4,2854.0,2949.0,Jasper,Walker,Alabama,10-31-2020
5,Birmingham-Southern College,180,23901.0,24285.0,Birmingham,Jefferson,Alabama,10-31-2020
6,Calhoun Community College,31,2997.0,3031.0,Tanner,Limestone,Alabama,10-31-2020
7,Central Alabama Community College,24,1311.0,1398.0,Alexander City,Tallapoosa,Alabama,10-31-2020
8,Enterprise State Community College,31,1854.0,1865.0,Enterprise,Coffee,Alabama,10-31-2020
9,Gadsden State Community College,37,4458.0,4512.0,Gadsden,Etowah,Alabama,10-31-2020
10,Jacksonville State University,219,4796.0,4861.0,Jacksonville,Calhoun,Alabama,10-31-2020
11,Lurleen B. Wallace Community College,9,1856.0,1886.0,Andalusia,Covington,Alabama,10-31-2020
12,Marion Military Institute,5,598.0,604.0,Marion,Perry,Alabama,10-31-2020
13,Samford University,370,23901.0,24285.0,Birmingham,Jefferson,Alabama,10-31-2020
14,Snead State Community College,11,4458.0,4512.0,Boaz,Etowah,Alabama,10-31-2020
15,Southern Union State Community College,59,843.0,859.0,Wadley,Randolph,Alabama,10-31-2020
16,Spring Hill College,112,16941.0,17261.0,Mobile,Mobile,Alabama,10-31-2020
17,Troy University,547,1365.0,1379.0,Troy,Pike,Alabama,10-31-2020
18,Troy University Dothan,12,4265.0,4300.0,Dothan,Houston,Alabama,10-31-2020
19,Troy University Montgomery,13,10444.0,10654.0,Montgomery,Montgomery,Alabama,10-31-2020
20,Troy University-Phenix City Campus,8,,,Phenix,,Alabama,10-31-2020
21,Tuskegee University,62,,,Tuskeegee,,Alabama,10-31-2020
22,University of Alabama,"2,882",10589.0,10734.0,Tuscaloosa,Tuscaloosa,Alabama,10-31-2020
23,University of Alabama at Birmingham*,"1,562",23901.0,24285.0,Birmingham,Jefferson,Alabama,10-31-2020
24,University of Alabama in Huntsville,91,9579.0,9680.0,Huntsville,Madison,Alabama,10-31-2020
25,University of Montevallo,101,7646.0,7716.0,Montevallo,Shelby,Alabama,10-31-2020
26,University of North Alabama,301,2422.0,2465.0,Florence,Lauderdale,Alabama,10-31-2020
27,University of South Alabama,322,16941.0,17261.0,Mobile,Mobile,Alabama,10-31-2020
28,University of Alaska Anchorage,7,8349.0,8399.0,Anchorage,Anchorage,Alaska,10-31-2020
29,University of Alaska Fairbanks,85,2246.0,2261.0,Fairbanks,Fairbanks North Star,Alaska,10-31-2020
30,University of Alaska Southeast,1,577.0,580.0,Juneau,Juneau,Alaska,10-31-2020
31,Arizona State University,"2,369",155155.0,158761.0,Tempe,Maricopa,Arizona,10-31-2020
32,Arizona Western College,5,13572.0,13930.0,Yuma,Yuma,Arizona,10-31-2020
33,Dine College,7,3832.0,4003.0,Tsaile,Apache,Arizona,10-31-2020
34,Embry-Riddle Aeronautical University at Prescott,37,2931.0,3022.0,Prescott,Yavapai,Arizona,10-31-2020
