,School,Cases,County_Active_Cases,County_Total_Cases,City,County,State,Date
0,Alabama A&M University,41,20859.0,21038.0,Huntsville,Madison,Alabama,12-26-2020
1,Alabama State University,2,15167.0,15438.0,Montgomery,Montgomery,Alabama,12-26-2020
2,Athens State University,35,6424.0,6479.0,Athens,Limestone,Alabama,12-26-2020
3,Auburn University*,"2,134",9726.0,9800.0,Auburn,Lee,Alabama,12-26-2020
4,Auburn University at Montgomery,140,15167.0,15438.0,Montgomery,Montgomery,Alabama,12-26-2020
5,Bevill State Community College,4,4889.0,5022.0,Jasper,Walker,Alabama,12-26-2020
6,Birmingham-Southern College,214,48620.0,49278.0,Birmingham,Jefferson,Alabama,12-26-2020
7,Calhoun Community College,84,6424.0,6479.0,Tanner,Limestone,Alabama,12-26-2020
8,Central Alabama Community College,39,2195.0,2293.0,Alexander City,Tallapoosa,Alabama,12-26-2020
9,Enterprise State Community College,41,3356.0,3394.0,Enterprise,Coffee,Alabama,12-26-2020
10,Gadsden State Community College,62,9528.0,9619.0,Gadsden,Etowah,Alabama,12-26-2020
11,Jacksonville State University,219,9049.0,9198.0,Jacksonville,Calhoun,Alabama,12-26-2020
12,Lurleen B. Wallace Community College,19,2754.0,2792.0,Andalusia,Covington,Alabama,12-26-2020
13,Marion Military Institute,13,815.0,824.0,Marion,Perry,Alabama,12-26-2020
14,Samford University,480,48620.0,49278.0,Birmingham,Jefferson,Alabama,12-26-2020
15,Snead State Community College,19,9528.0,9619.0,Boaz,Etowah,Alabama,12-26-2020
16,Southern Union State Community College,59,1178.0,1208.0,Wadley,Randolph,Alabama,12-26-2020
17,Spring Hill College,124,24181.0,24668.0,Mobile,Mobile,Alabama,12-26-2020
18,Troy University,749,1873.0,1896.0,Troy,Pike,Alabama,12-26-2020
19,Troy University Dothan,17,6808.0,6871.0,Dothan,Houston,Alabama,12-26-2020
20,Troy University Montgomery,18,15167.0,15438.0,Montgomery,Montgomery,Alabama,12-26-2020
21,Troy University-Phenix City Campus,9,,,Phenix,,Alabama,12-26-2020
22,Tuskegee University,110,,,Tuskeegee,,Alabama,12-26-2020
23,University of Alabama,"3,361",17468.0,17684.0,Tuscaloosa,Tuscaloosa,Alabama,12-26-2020
24,University of Alabama at Birmingham*,"2,286",48620.0,49278.0,Birmingham,Jefferson,Alabama,12-26-2020
25,University of Alabama in Huntsville,210,20859.0,21038.0,Huntsville,Madison,Alabama,12-26-2020
26,University of Montevallo,140,14777.0,14880.0,Montevallo,Shelby,Alabama,12-26-2020
27,University of North Alabama,488,5971.0,6039.0,Florence,Lauderdale,Alabama,12-26-2020
28,University of South Alabama,507,24181.0,24668.0,Mobile,Mobile,Alabama,12-26-2020
29,University of West Alabama,30,792.0,816.0,Livingston,Sumter,Alabama,12-26-2020
30,University of Alaska Anchorage,12,22249.0,22367.0,Anchorage,Anchorage,Alaska,12-26-2020
31,University of Alaska Fairbanks,130,4756.0,4775.0,Fairbanks,Fairbanks North Star,Alaska,12-26-2020
32,University of Alaska Southeast,1,1023.0,1028.0,Juneau,Juneau,Alaska,12-26-2020
33,Arizona State University,"3,642",297734.0,302640.0,Tempe,Maricopa,Arizona,12-26-2020
34,Arizona Western College,41,26065.0,26563.0,Yuma,Yuma,Arizona,12-26-2020
35,Dine College,5,6967.0,7192.0,Tsaile,Apache,Arizona,12-26-2020
36,Embry-Riddle Aeronautical University at Prescott,54,10254.0,10446.0,Prescott,Yavapai,Arizona,12-26-2020
37,Grand Canyon University,"1,372",297734.0,302640.0,Phoenix,Maricopa,Arizona,12-26-2020
38,Midwestern University at Glendale,158,297734.0,302640.0,Glendale,Maricopa,Arizona,12-26-2020
39,Northern Arizona University,354,10468.0,10671.0,Flagstaff,Coconino,Arizona,12-26-2020
40,University of Arizona,"2,959",64665.0,65648.0,Tucson,Pima,Arizona,12-26-2020
41,Arkansas Northeastern College,56,4142.0,4234.0,Blytheville,Mississippi,Arkansas,12-26-2020
42,Arkansas State University,"1,153",9467.0,9596.0,Jonesboro,Craighead,Arkansas,12-26-2020
43,Arkansas State University-Newport,43,4850.0,4884.0,Newport,Jackson,Arkansas,12-26-2020
44,Arkansas Tech University,402,5129.0,5180.0,Russellville,Pope,Arkansas,12-26-2020
45,Black River Technical College,85,1178.0,1208.0,Pocahontas,Randolph,Arkansas,12-26-2020
46,Central Baptist College,20,6994.0,7078.0,Conway,Faulkner,Arkansas,12-26-2020
47,Harding University,435,4276.0,4343.0,Searcy,White,Arkansas,12-26-2020
48,Henderson State University,172,1278.0,1299.0,Arkadelphia,Clark,Arkansas,12-26-2020
49,Hendrix College,22,6994.0,7078.0,Conway,Faulkner,Arkansas,12-26-2020
50,John Brown University,66,16592.0,16840.0,Siloam Springs,Benton,Arkansas,12-26-2020
51,Lyon College,22,2555.0,2642.0,Batesville,Independence,Arkansas,12-26-2020
52,National Park College,66,,,Hot Springs,,Arkansas,12-26-2020
53,North Arkansas College,76,2393.0,2458.0,Harrison,Boone,Arkansas,12-26-2020
54,NorthWest Arkansas Community College,34,16592.0,16840.0,Bentonville,Benton,Arkansas,12-26-2020
55,Ouachita Baptist University,197,1278.0,1299.0,Arkadelphia,Clark,Arkansas,12-26-2020
56,South Arkansas Community College,41,2197.0,2269.0,El Dorado,Union,Arkansas,12-26-2020
57,Southern Arkansas University,216,1451.0,1490.0,Magnolia,Columbia,Arkansas,12-26-2020
58,University of Arkansas,"2,742",1125.0,1149.0,Fayetteville,Washington,Arkansas,12-26-2020
59,University of Arkansas Community College Rich Mountain,19,1144.0,1173.0,Mena,Polk,Arkansas,12-26-2020
60,University of Arkansas Community College at Hope - Texarkana,32,2624.0,2648.0,Texarkana,Miller,Arkansas,12-26-2020
61,University of Arkansas Community College-Morrilton,34,1200.0,1212.0,Morrilton,Conway,Arkansas,12-26-2020
62,University of Arkansas at Fort Smith,192,8896.0,9042.0,Fort Smith,Sebastian,Arkansas,12-26-2020
63,University of Arkansas at Little Rock,218,22720.0,23081.0,Little Rock,Pulaski,Arkansas,12-26-2020
64,University of Arkansas at Monticello,106,1387.0,1403.0,Monticello,Drew,Arkansas,12-26-2020
65,University of Arkansas at Pine Bluff,201,48620.0,49278.0,Pine Bluff,Jefferson,Arkansas,12-26-2020
66,University of Arkansas for Medical Sciences,181,22720.0,23081.0,Little Rock,Pulaski,Arkansas,12-26-2020
67,University of Arkansas-Pulaski Technical College,108,22720.0,23081.0,North Little Rock,Pulaski,Arkansas,12-26-2020
68,University of Central Arkansas,563,6994.0,7078.0,Conway,Faulkner,Arkansas,12-26-2020
69,University of the Ozarks,63,1712.0,1730.0,Clarksville,Johnson,Arkansas,12-26-2020
70,Antelope Valley College,28,697010.0,706448.0,Lancaster,Los Angeles,California,12-26-2020
71,Azusa Pacific University,44,697010.0,706448.0,Azusa,Los Angeles,California,12-26-2020
