,School,Cases,County_Active_Cases,County_Total_Cases,City,County,State,Date
0,Alabama A&M University,17,7742.0,7820.0,Huntsville,Madison,Alabama,09-25-2020
1,Athens State University,2,2068.0,2088.0,Athens,Limestone,Alabama,09-25-2020
2,Auburn University*,"1,672",5828.0,5887.0,Auburn,Lee,Alabama,09-25-2020
3,Birmingham-Southern College,64,19224.0,19572.0,Birmingham,Jefferson,Alabama,09-25-2020
4,Calhoun Community College,20,2068.0,2088.0,Tanner,Limestone,Alabama,09-25-2020
5,Central Alabama Community College,16,1071.0,1156.0,Alexander City,Tallapoosa,Alabama,09-25-2020
6,Enterprise State Community College,5,1314.0,1320.0,Enterprise,Coffee,Alabama,09-25-2020
7,Gadsden State Community College,25,3394.0,3439.0,Gadsden,Etowah,Alabama,09-25-2020
8,Jacksonville State University,219,3457.0,3499.0,Jacksonville,Calhoun,Alabama,09-25-2020
9,Lurleen B. Wallace Community College,7,1358.0,1385.0,Andalusia,Covington,Alabama,09-25-2020
10,Marion Military Institute,3,535.0,541.0,Marion,Perry,Alabama,09-25-2020
11,Samford University,199,19224.0,19572.0,Birmingham,Jefferson,Alabama,09-25-2020
12,Snead State Community College,11,3394.0,3439.0,Boaz,Etowah,Alabama,09-25-2020
13,Southern Union State Community College,45,629.0,642.0,Wadley,Randolph,Alabama,09-25-2020
14,Troy University,112,1184.0,1194.0,Troy,Pike,Alabama,09-25-2020
15,Troy University Dothan,6,2781.0,2802.0,Dothan,Houston,Alabama,09-25-2020
16,Troy University Montgomery,4,8628.0,8811.0,Montgomery,Montgomery,Alabama,09-25-2020
17,Troy University-Phenix City Campus,6,,,Phenix,,Alabama,09-25-2020
18,Tuskegee University,41,,,Tuskeegee,,Alabama,09-25-2020
19,University of Alabama,"2,225",8469.0,8586.0,Tuscaloosa,Tuscaloosa,Alabama,09-25-2020
20,University of Alabama at Birmingham*,"1,105",19224.0,19572.0,Birmingham,Jefferson,Alabama,09-25-2020
21,University of Alabama in Huntsville,24,7742.0,7820.0,Huntsville,Madison,Alabama,09-25-2020
22,University of Montevallo,63,5874.0,5923.0,Montevallo,Shelby,Alabama,09-25-2020
23,University of North Alabama,189,1665.0,1698.0,Florence,Lauderdale,Alabama,09-25-2020
24,University of South Alabama,169,13028.0,13320.0,Mobile,Mobile,Alabama,09-25-2020
25,University of Alaska Anchorage,4,4034.0,4065.0,Anchorage,Anchorage,Alaska,09-25-2020
26,University of Alaska Fairbanks,35,1033.0,1044.0,Fairbanks,Fairbanks North Star,Alaska,09-25-2020
27,University of Alaska Southeast,1,283.0,284.0,Juneau,Juneau,Alaska,09-25-2020
28,Arizona State University,"1,330",137410.0,140753.0,Tempe,Maricopa,Arizona,09-25-2020
29,Arizona Western College,4,12319.0,12664.0,Yuma,Yuma,Arizona,09-25-2020
30,Embry-Riddle Aeronautical University at Prescott,21,2436.0,2518.0,Prescott,Yavapai,Arizona,09-25-2020
31,Grand Canyon University,46,137410.0,140753.0,Phoenix,Maricopa,Arizona,09-25-2020
32,Midwestern University at Glendale,55,137410.0,140753.0,Glendale,Maricopa,Arizona,09-25-2020
33,Northern Arizona University,37,3851.0,3985.0,Flagstaff,Coconino,Arizona,09-25-2020
34,University of Arizona,709,24643.0,25265.0,Tucson,Pima,Arizona,09-25-2020
35,Arkansas State University,143,2854.0,2876.0,Jonesboro,Craighead,Arkansas,09-25-2020
36,Arkansas Tech University,6,2066.0,2096.0,Russellville,Pope,Arkansas,09-25-2020
37,Harding University,1,807.0,828.0,Searcy,White,Arkansas,09-25-2020
38,Henderson State University,29,328.0,332.0,Arkadelphia,Clark,Arkansas,09-25-2020
39,John Brown University,26,6416.0,6500.0,Siloam Springs,Benton,Arkansas,09-25-2020
40,Lyon College,4,1057.0,1076.0,Batesville,Independence,Arkansas,09-25-2020
41,National Park College,2,,,Hot Springs,,Arkansas,09-25-2020
42,NorthWest Arkansas Community College,2,6416.0,6500.0,Bentonville,Benton,Arkansas,09-25-2020
43,Southern Arkansas University,87,416.0,434.0,Magnolia,Columbia,Arkansas,09-25-2020
44,University of Arkansas,888,543.0,556.0,Fayetteville,Washington,Arkansas,09-25-2020
45,University of Arkansas Community College Rich Mountain,2,254.0,258.0,Mena,Polk,Arkansas,09-25-2020
46,University of Arkansas at Little Rock,52,8912.0,9059.0,Little Rock,Pulaski,Arkansas,09-25-2020
47,University of Arkansas at Monticello,14,349.0,355.0,Monticello,Drew,Arkansas,09-25-2020
48,University of Arkansas at Pine Bluff,77,19224.0,19572.0,Pine Bluff,Jefferson,Arkansas,09-25-2020
49,University of Arkansas-Fort Smith,27,3579.0,3638.0,Fort Smith,Sebastian,Arkansas,09-25-2020
50,University of Central Arkansas,60,2413.0,2432.0,Conway,Faulkner,Arkansas,09-25-2020
51,University of the Ozarks,35,832.0,837.0,Clarksville,Johnson,Arkansas,09-25-2020
52,Antelope Valley College,5,259287.0,265775.0,Lancaster,Los Angeles,California,09-25-2020
53,Biola University,2,259287.0,265775.0,La Mirada,Los Angeles,California,09-25-2020
54,California Institute of Technology,21,259287.0,265775.0,Pasadena,Los Angeles,California,09-25-2020
55,California Lutheran University,5,12470.0,12617.0,Thousand Oaks,Ventura,California,09-25-2020
56,"California Polytechnic State University, San Luis Obispo",63,3481.0,3510.0,San Luis Obispo,San Luis Obispo,California,09-25-2020
57,"California State Polytechnic University, Pomona",11,259287.0,265775.0,Pomona,Los Angeles,California,09-25-2020
58,California State University Maritime Academy,3,6246.0,6309.0,Vallejo,Solano,California,09-25-2020
59,"California State University, Bakersfield",3,31424.0,31785.0,Bakersfield,Kern,California,09-25-2020
60,"California State University, Channel Islands",1,12470.0,12617.0,Camarillo,Ventura,California,09-25-2020
61,"California State University, Chico",145,2760.0,2803.0,Chico,Butte,California,09-25-2020
62,"California State University, Dominguez Hills",8,259287.0,265775.0,Carson,Los Angeles,California,09-25-2020
63,"California State University, East Bay",16,20624.0,21028.0,Hayward,Alameda,California,09-25-2020
64,"California State University, Long Beach",76,259287.0,265775.0,Long Beach,Los Angeles,California,09-25-2020
65,"California State University, Los Angeles",65,259287.0,265775.0,Los Angeles,Los Angeles,California,09-25-2020
66,"California State University, Monterey Bay",2,9702.0,9772.0,Marina,Monterey,California,09-25-2020
67,"California State University, Northridge",27,259287.0,265775.0,Los Angeles,Los Angeles,California,09-25-2020
68,"California State University, Sacramento",23,21624.0,22026.0,Sacramento,Sacramento,California,09-25-2020
69,"California State University, San Bernardino",4,52747.0,53669.0,San Bernardino,San Bernardino,California,09-25-2020
70,"California State University, San Marcos",8,45226.0,46001.0,San Marcos,San Diego,California,09-25-2020
71,Concordia University Irvine,2,51700.0,52904.0,Irvine,Orange,California,09-25-2020
72,Cypress College,8,51700.0,52904.0,Cypress,Orange,California,09-25-2020
73,Dominican University of California,1,6555.0,6672.0,San Rafael,Marin,California,09-25-2020
74,Fresno State University,21,27724.0,28106.0,Fresno,Fresno,California,09-25-2020
75,Harvey Mudd College,5,259287.0,265775.0,Claremont,Los Angeles,California,09-25-2020
