,School,Cases,County_Active_Cases,County_Total_Cases,City,County,State,Date
21,Tuskegee University,62,,,Tuskeegee,,Alabama,10-29-2020
22,University of Alabama,"2,882",10461.0,10602.0,Tuscaloosa,Tuscaloosa,Alabama,10-29-2020
23,University of Alabama at Birmingham*,"1,562",23555.0,23940.0,Birmingham,Jefferson,Alabama,10-29-2020
24,University of Alabama in Huntsville,91,9459.0,9557.0,Huntsville,Madison,Alabama,10-29-2020
25,University of Montevallo,101,7540.0,7605.0,Montevallo,Shelby,Alabama,10-29-2020
26,University of North Alabama,301,2362.0,2405.0,Florence,Lauderdale,Alabama,10-29-2020
27,University of South Alabama,322,16804.0,17123.0,Mobile,Mobile,Alabama,10-29-2020
28,University of Alaska Anchorage,7,7905.0,7952.0,Anchorage,Anchorage,Alaska,10-29-2020
29,University of Alaska Fairbanks,85,2184.0,2199.0,Fairbanks,Fairbanks North Star,Alaska,10-29-2020
30,University of Alaska Southeast,1,548.0,551.0,Juneau,Juneau,Alaska,10-29-2020
31,Arizona State University,"2,369",153170.0,156736.0,Tempe,Maricopa,Arizona,10-29-2020
32,Arizona Western College,5,13381.0,13735.0,Yuma,Yuma,Arizona,10-29-2020
33,Dine College,7,3796.0,3965.0,Tsaile,Apache,Arizona,10-29-2020
34,Embry-Riddle Aeronautical University at Prescott,37,2872.0,2961.0,Prescott,Yavapai,Arizona,10-29-2020
35,Grand Canyon University,80,153170.0,156736.0,Phoenix,Maricopa,Arizona,10-29-2020
36,Midwestern University at Glendale,66,153170.0,156736.0,Glendale,Maricopa,Arizona,10-29-2020
37,Northern Arizona University,215,5094.0,5243.0,Flagstaff,Coconino,Arizona,10-29-2020
38,University of Arizona,"2,433",27429.0,28067.0,Tucson,Pima,Arizona,10-29-2020
39,Arkansas Northeastern College,28,2270.0,2338.0,Blytheville,Mississippi,Arkansas,10-29-2020
40,Arkansas State University,618,4598.0,4646.0,Jonesboro,Craighead,Arkansas,10-29-2020
41,Arkansas Tech University,293,2736.0,2774.0,Russellville,Pope,Arkansas,10-29-2020
42,Black River Technical College,51,830.0,846.0,Pocahontas,Randolph,Arkansas,10-29-2020
43,Harding University,250,1483.0,1516.0,Searcy,White,Arkansas,10-29-2020
44,Henderson State University,108,501.0,506.0,Arkadelphia,Clark,Arkansas,10-29-2020
45,Hendrix College,15,3394.0,3430.0,Conway,Faulkner,Arkansas,10-29-2020
46,John Brown University,35,8219.0,8340.0,Siloam Springs,Benton,Arkansas,10-29-2020
47,Lyon College,12,1421.0,1476.0,Batesville,Independence,Arkansas,10-29-2020
48,National Park College,29,,,Hot Springs,,Arkansas,10-29-2020
49,NorthWest Arkansas Community College,13,8219.0,8340.0,Bentonville,Benton,Arkansas,10-29-2020
50,Ouachita Baptist University,130,501.0,506.0,Arkadelphia,Clark,Arkansas,10-29-2020
51,Southern Arkansas University,125,699.0,720.0,Magnolia,Columbia,Arkansas,10-29-2020
52,University of Arkansas,"2,167",746.0,758.0,Fayetteville,Washington,Arkansas,10-29-2020
53,University of Arkansas Community College Rich Mountain,19,359.0,364.0,Mena,Polk,Arkansas,10-29-2020
54,University of Arkansas Community College at Hope - Texarkana,16,1464.0,1480.0,Texarkana,Miller,Arkansas,10-29-2020
55,University of Arkansas Community College-Morrilton,34,349.0,352.0,Morrilton,Conway,Arkansas,10-29-2020
56,University of Arkansas at Fort Smith,79,4826.0,4920.0,Fort Smith,Sebastian,Arkansas,10-29-2020
57,University of Arkansas at Little Rock,130,11940.0,12152.0,Little Rock,Pulaski,Arkansas,10-29-2020
58,University of Arkansas at Monticello,34,428.0,435.0,Monticello,Drew,Arkansas,10-29-2020
59,University of Arkansas at Pine Bluff,139,23555.0,23940.0,Pine Bluff,Jefferson,Arkansas,10-29-2020
60,University of Arkansas for Medical Sciences,57,11940.0,12152.0,Little Rock,Pulaski,Arkansas,10-29-2020
61,University of Central Arkansas,332,3394.0,3430.0,Conway,Faulkner,Arkansas,10-29-2020
62,University of the Ozarks,43,1034.0,1042.0,Clarksville,Johnson,Arkansas,10-29-2020
63,Antelope Valley College,10,298026.0,305070.0,Lancaster,Los Angeles,California,10-29-2020
64,Biola University,6,298026.0,305070.0,La Mirada,Los Angeles,California,10-29-2020
65,California Institute of Technology,25,298026.0,305070.0,Pasadena,Los Angeles,California,10-29-2020
66,California Lutheran University,6,14243.0,14409.0,Thousand Oaks,Ventura,California,10-29-2020
67,"California Polytechnic State University, San Luis Obispo",217,4208.0,4240.0,San Luis Obispo,San Luis Obispo,California,10-29-2020
68,"California State Polytechnic University, Pomona",15,298026.0,305070.0,Pomona,Los Angeles,California,10-29-2020
69,California State University Maritime Academy,3,7510.0,7586.0,Vallejo,Solano,California,10-29-2020
70,"California State University, Bakersfield",5,33694.0,34114.0,Bakersfield,Kern,California,10-29-2020
71,"California State University, Channel Islands",6,14243.0,14409.0,Camarillo,Ventura,California,10-29-2020
72,"California State University, Chico",199,3081.0,3134.0,Chico,Butte,California,10-29-2020
73,"California State University, Dominguez Hills",9,298026.0,305070.0,Carson,Los Angeles,California,10-29-2020
74,"California State University, East Bay",21,23173.0,23636.0,Hayward,Alameda,California,10-29-2020
75,"California State University, Fullerton",7,57974.0,59442.0,Fullerton,Orange,California,10-29-2020
76,"California State University, Long Beach",32,298026.0,305070.0,Long Beach,Los Angeles,California,10-29-2020
77,"California State University, Los Angeles",83,298026.0,305070.0,Los Angeles,Los Angeles,California,10-29-2020
78,"California State University, Monterey Bay",5,11446.0,11538.0,Marina,Monterey,California,10-29-2020
79,"California State University, Northridge",36,298026.0,305070.0,Los Angeles,Los Angeles,California,10-29-2020
80,"California State University, Sacramento",36,25383.0,25882.0,Sacramento,Sacramento,California,10-29-2020
81,"California State University, San Bernardino",30,63058.0,64131.0,San Bernardino,San Bernardino,California,10-29-2020
82,"California State University, San Marcos",26,55013.0,55898.0,San Marcos,San Diego,California,10-29-2020
83,"California State University, Stanislaus",11,17414.0,17814.0,Turlock,Stanislaus,California,10-29-2020
84,Chapman University,37,57974.0,59442.0,Orange,Orange,California,10-29-2020
85,Concordia University Irvine,10,57974.0,59442.0,Irvine,Orange,California,10-29-2020
86,Cypress College,9,57974.0,59442.0,Cypress,Orange,California,10-29-2020
87,Dominican University of California,3,6980.0,7107.0,San Rafael,Marin,California,10-29-2020
88,Feather River College,7,76.0,76.0,Quincy,Plumas,California,10-29-2020
89,Fresno State University,27,30756.0,31195.0,Fresno,Fresno,California,10-29-2020
90,Harvey Mudd College,5,298026.0,305070.0,Claremont,Los Angeles,California,10-29-2020
91,Holy Names University,2,23173.0,23636.0,Oakland,Alameda,California,10-29-2020
92,Humboldt State University,11,559.0,569.0,Arcata,Humboldt,California,10-29-2020
93,Los Angeles Community College District‡,171,298026.0,305070.0,Los Angeles,Los Angeles,California,10-29-2020
94,Loyola Marymount University,1,298026.0,305070.0,Los Angeles,Los Angeles,California,10-29-2020
95,Menlo College,3,11119.0,11278.0,Atherton,San Mateo,California,10-29-2020
96,Mills College,3,23173.0,23636.0,Oakland,Alameda,California,10-29-2020
97,MiraCosta College,8,55013.0,55898.0,Oceanside,San Diego,California,10-29-2020
98,Occidental College,5,298026.0,305070.0,Los Angeles,Los Angeles,California,10-29-2020
99,Pepperdine University,23,298026.0,305070.0,Malibu,Los Angeles,California,10-29-2020
100,Pitzer College,1,298026.0,305070.0,Claremont,Los Angeles,California,10-29-2020
101,Point Loma Nazarene University,26,55013.0,55898.0,San Diego,San Diego,California,10-29-2020
102,Pomona College,1,298026.0,305070.0,Claremont,Los Angeles,California,10-29-2020
103,Rio Hondo College*,18,298026.0,305070.0,Whittier,Los Angeles,California,10-29-2020
104,Saint Mary's College of California,9,18634.0,18877.0,Moraga,Contra Costa,California,10-29-2020
105,San Diego Mesa College,21,55013.0,55898.0,San Diego,San Diego,California,10-29-2020
106,San Diego Miramar College,5,55013.0,55898.0,San Diego,San Diego,California,10-29-2020
107,San Diego State University System,"1,237",55013.0,55898.0,San Diego,San Diego,California,10-29-2020
108,San Francisco State University,6,12132.0,12277.0,San Francisco,San Francisco,California,10-29-2020
109,San Jose State University,51,24261.0,24665.0,San Jose,Santa Clara,California,10-29-2020
110,Santa Clara University,35,24261.0,24665.0,Santa Clara,Santa Clara,California,10-29-2020
111,Santa Monica College,4,298026.0,305070.0,Santa Monica,Los Angeles,California,10-29-2020
112,Scripps College,4,298026.0,305070.0,Claremont,Los Angeles,California,10-29-2020
113,Shasta College,5,1968.0,1999.0,Redding,Shasta,California,10-29-2020
114,Sonoma State University,4,,,Ronhert Park,,California,10-29-2020
115,Southwestern College,8,55013.0,55898.0,Chula Vista,San Diego,California,10-29-2020
116,Stanford University*,147,24261.0,24665.0,Stanford,Santa Clara,California,10-29-2020
117,"University of California, Berkeley",229,23173.0,23636.0,Berkeley,Alameda,California,10-29-2020
118,"University of California, Davis",88,3190.0,3250.0,Davis,Yolo,California,10-29-2020
119,"University of California, Hastings College of Law",5,12132.0,12277.0,San Francisco,San Francisco,California,10-29-2020
120,"University of California, Irvine",131,57974.0,59442.0,Irvine,Orange,California,10-29-2020
121,"University of California, Los Angeles",219,298026.0,305070.0,Los Angeles,Los Angeles,California,10-29-2020
122,"University of California, Merced",17,9433.0,9588.0,Merced,Merced,California,10-29-2020
123,"University of California, Riverside",73,66246.0,67552.0,Riverside,Riverside,California,10-29-2020
124,"University of California, San Diego*",362,55013.0,55898.0,San Diego,San Diego,California,10-29-2020
125,"University of California, Santa Barbara",12,9760.0,9886.0,Santa Barbara,Santa Barbara,California,10-29-2020
126,"University of California, Santa Cruz",20,2956.0,3021.0,Santa Cruz,Santa Cruz,California,10-29-2020
127,University of Redlands,9,63058.0,64131.0,Redlands,San Bernardino,California,10-29-2020
128,University of San Diego,157,55013.0,55898.0,San Diego,San Diego,California,10-29-2020
129,University of San Francisco,9,12132.0,12277.0,San Francisco,San Francisco,California,10-29-2020
130,University of Southern California,548,298026.0,305070.0,Los Angeles,Los Angeles,California,10-29-2020
131,University of the Pacific,10,21496.0,21988.0,Stockton,San Joaquin,California,10-29-2020
132,Westmont College,7,9760.0,9886.0,Santa Barbara,Santa Barbara,California,10-29-2020
133,Whittier College,5,298026.0,305070.0,Whittier,Los Angeles,California,10-29-2020
134,Adams State University,11,318.0,327.0,Alamosa,Alamosa,Colorado,10-29-2020
135,Arapahoe Community College,20,12666.0,13050.0,Littleton,Arapahoe,Colorado,10-29-2020
136,Colorado Christian University,16,,,Lakewood,,Colorado,10-29-2020
137,Colorado College,16,10209.0,10411.0,Colorado Springs,El Paso,Colorado,10-29-2020
138,Colorado Mesa University,111,1489.0,1504.0,Grand Junction,Mesa,Colorado,10-29-2020
139,Colorado Mountain College Glenwood Springs,8,1197.0,1202.0,Glenwood Springs,Garfield,Colorado,10-29-2020
140,Colorado School of Mines,84,23555.0,23940.0,Golden,Jefferson,Colorado,10-29-2020
141,Colorado State University,520,4126.0,4183.0,Fort Collins,Larimer,Colorado,10-29-2020
142,Colorado State University-Pueblo,38,2097.0,2141.0,Pueblo,Pueblo,Colorado,10-29-2020
143,Community College of Denver,89,14150.0,14411.0,Denver,Adams,Colorado,10-29-2020
144,Fort Lewis College,33,373.0,375.0,Durango,La Plata,Colorado,10-29-2020
145,Front Range Community College,18,14150.0,14411.0,Westminster,Adams,Colorado,10-29-2020
146,Johnson & Wales University-Denver,1,14150.0,14411.0,Denver,Adams,Colorado,10-29-2020
147,Metropolitan State University of Denver,38,14150.0,14411.0,Denver,Adams,Colorado,10-29-2020
148,Morgan Community College,3,4273.0,4308.0,Fort Morgan,Morgan,Colorado,10-29-2020
149,Pikes Peak Community College,25,10209.0,10411.0,Colorado Springs,El Paso,Colorado,10-29-2020
150,Pueblo Community College,5,2097.0,2141.0,Pueblo,Pueblo,Colorado,10-29-2020
151,Regis University,71,14150.0,14411.0,Denver,Adams,Colorado,10-29-2020
152,Trinidad State Junior College,2,78.0,79.0,Trinidad,Las Animas,Colorado,10-29-2020
153,United States Air Force Academy,2,,,Air Force Academy,,Colorado,10-29-2020
154,University of Colorado Boulder,"1,806",5575.0,5660.0,Boulder,Boulder,Colorado,10-29-2020
155,University of Colorado Colorado Springs,35,10209.0,10411.0,Colorado Springs,El Paso,Colorado,10-29-2020
156,University of Colorado Denver and Anschutz Medical Campus*,64,14150.0,14411.0,Aurora,Adams,Colorado,10-29-2020
157,University of Denver,233,14150.0,14411.0,Denver,Adams,Colorado,10-29-2020
158,University of Northern Colorado,61,6096.0,6255.0,Greeley,Weld,Colorado,10-29-2020
159,Western Colorado University,12,303.0,310.0,Gunnison,Gunnison,Colorado,10-29-2020
160,Albertus Magnus College,4,16028.0,17156.0,New Haven,New Haven,Connecticut,10-29-2020
161,Central Connecticut State University,93,16516.0,17995.0,New Britain,Hartford,Connecticut,10-29-2020
162,Connecticut College‡,25,3625.0,3765.0,New London,New London,Connecticut,10-29-2020
163,Eastern Connecticut State University,41,1426.0,1445.0,Windham,Windham,Connecticut,10-29-2020
164,Fairfield University,304,22460.0,23895.0,Fairfield,Fairfield,Connecticut,10-29-2020
165,Mitchell College,2,3625.0,3765.0,New London,New London,Connecticut,10-29-2020
166,Quinnipiac University,23,16028.0,17156.0,Hamden,New Haven,Connecticut,10-29-2020
167,Sacred Heart University,338,22460.0,23895.0,Fairfield,Fairfield,Connecticut,10-29-2020
168,Southern Connecticut State University,39,16028.0,17156.0,New Haven,New Haven,Connecticut,10-29-2020
169,Trinity College,28,16516.0,17995.0,Hartford,Hartford,Connecticut,10-29-2020
170,United States Coast Guard Academy,9,3625.0,3765.0,New London,New London,Connecticut,10-29-2020
171,University of Bridgeport,10,22460.0,23895.0,Bridgeport,Fairfield,Connecticut,10-29-2020
172,University of Connecticut*,327,,,Storrs,,Connecticut,10-29-2020
173,University of Hartford,41,16516.0,17995.0,West Hartford,Hartford,Connecticut,10-29-2020
174,University of New Haven,34,16028.0,17156.0,West Haven,New Haven,Connecticut,10-29-2020
175,University of Saint Joseph,3,16516.0,17995.0,West Hartford,Hartford,Connecticut,10-29-2020
176,Wesleyan University,9,1795.0,1992.0,Middletown,Middlesex,Connecticut,10-29-2020
177,Western Connecticut State University,24,22460.0,23895.0,Danbury,Fairfield,Connecticut,10-29-2020
178,Yale University†,219,16028.0,17156.0,New Haven,New Haven,Connecticut,10-29-2020
179,Delaware State University,77,3385.0,3505.0,Dover,Kent,Delaware,10-29-2020
180,Delaware Technical Community College Dover,5,3385.0,3505.0,Dover,Kent,Delaware,10-29-2020
181,Delaware Technical Community College Georgetown,41,7740.0,7968.0,Georgetown,Sussex,Delaware,10-29-2020
182,Delaware Technical Community College Stanton,14,,,Stanton,,Delaware,10-29-2020
183,University of Delaware,443,12648.0,12989.0,Newark,New Castle,Delaware,10-29-2020
184,Wesley College,14,3385.0,3505.0,Dover,Kent,Delaware,10-29-2020
185,AdventHealth University,2,11132.0,11502.0,Orlando,Brevard,Florida,10-29-2020
186,American Institute of Beauty,1,24855.0,25674.0,Largo,Pinellas,Florida,10-29-2020
187,Atlantic Technical College,1,83927.0,85449.0,Coconut Creek,Broward,Florida,10-29-2020
188,Ave Maria University,27,,,Ave Maria,,Florida,10-29-2020
189,Barry University,1,,,Miami,Miami-dade,Florida,10-29-2020
190,Bethune-Cookman University,1,12437.0,12755.0,Daytona Beach,Volusia,Florida,10-29-2020
191,Broward College,49,83927.0,85449.0,Fort Lauderdale,Broward,Florida,10-29-2020
192,Chipola College,5,2236.0,2253.0,Marianna,Jackson,Florida,10-29-2020
193,City College at Gainesville,1,10310.0,10385.0,Gainesville,Alachua,Florida,10-29-2020
194,College of Central Florida,49,1078.0,1109.0,Ocala,Marion,Florida,10-29-2020
195,Daytona State College,72,12437.0,12755.0,Daytona Beach,Volusia,Florida,10-29-2020
196,Eastern Florida State College,12,11132.0,11502.0,Cocoa,Brevard,Florida,10-29-2020
197,Eckerd College,3,24855.0,25674.0,Saint Petersburg,Pinellas,Florida,10-29-2020
198,Edward Waters College,7,34448.0,34963.0,Jacksonville,Duval,Florida,10-29-2020
199,Embry-Riddle Aeronautical University at Daytona Beach,83,12437.0,12755.0,Daytona Beach,Volusia,Florida,10-29-2020
200,Flagler College,61,,,St. Augustine,,Florida,10-29-2020
201,Florida A&M University,106,12201.0,12316.0,Tallahassee,Leon,Florida,10-29-2020
202,Florida Atlantic University,252,50199.0,51779.0,Boca Raton,Palm Beach,Florida,10-29-2020
203,Florida Career College at Tampa,1,,,Tampa,,Florida,10-29-2020
204,Florida College,50,,,Temple Terrace,,Florida,10-29-2020
205,Florida Gulf Coast University,303,6584.0,6649.0,Fort Myers,Lee,Florida,10-29-2020
206,Florida Institute of Recording Sound and Technology,1,11132.0,11502.0,Orlando,Brevard,Florida,10-29-2020
207,Florida Institute of Technology,53,11132.0,11502.0,Melbourne,Brevard,Florida,10-29-2020
208,Florida International University,190,,,Miami,Miami-dade,Florida,10-29-2020
209,Florida Memorial University,111,,,Miami Gardens,,Florida,10-29-2020
210,Florida Polytechnic University,10,359.0,364.0,Lakeland,Polk,Florida,10-29-2020
211,Florida SouthWestern State College,18,6584.0,6649.0,Fort Myers,Lee,Florida,10-29-2020
212,Florida Southern College,49,359.0,364.0,Lakeland,Polk,Florida,10-29-2020
213,Florida State College at Jacksonville,25,34448.0,34963.0,Jacksonville,Duval,Florida,10-29-2020
214,Florida State University,"1,656",12201.0,12316.0,Tallahassee,Leon,Florida,10-29-2020
215,Fort Myers Technical College,2,6584.0,6649.0,Fort Myers,Lee,Florida,10-29-2020
216,Fortis Institute at Port Saint Lucie,1,,,Port Saint Lucie,Saint Lucie,Florida,10-29-2020
217,George Stone Technical College,1,1727.0,1758.0,Pensacola,Escambia,Florida,10-29-2020
218,Gulf Coast State College,47,6667.0,6801.0,Panama City,Bay,Florida,10-29-2020
219,Gwinnett Institute,1,11132.0,11502.0,Orlando,Brevard,Florida,10-29-2020
220,HCI College,1,50199.0,51779.0,West Palm Beach,Palm Beach,Florida,10-29-2020
221,Hillsborough Community College,29,,,Tampa,,Florida,10-29-2020
222,Immokalee Technical College,3,14149.0,14404.0,Immokalee,Collier,Florida,10-29-2020
223,Indian River State College,34,,,Fort Pierce,Saint Lucie,Florida,10-29-2020
224,Jacksonville University,44,34448.0,34963.0,Jacksonville,Duval,Florida,10-29-2020
225,Keiser University at Fort Myers,1,6584.0,6649.0,Fort Myers,Lee,Florida,10-29-2020
226,Keiser University at Jacksonville,1,34448.0,34963.0,Jacksonville,Duval,Florida,10-29-2020
227,Keiser University at Lakeland,2,359.0,364.0,Lakeland,Polk,Florida,10-29-2020
228,Keiser University at Melbourne,2,11132.0,11502.0,Melbourne,Brevard,Florida,10-29-2020
229,Keiser University at Sarasota,1,12928.0,13258.0,Sarasota,Manatee,Florida,10-29-2020
230,Keiser University at West Palm Beach,1,50199.0,51779.0,West Palm Beach,Palm Beach,Florida,10-29-2020
231,Lively Technical College,1,12201.0,12316.0,Tallahassee,Leon,Florida,10-29-2020
232,Lynn University,41,50199.0,51779.0,Boca Raton,Palm Beach,Florida,10-29-2020
233,Meridian College,1,12928.0,13258.0,Sarasota,Manatee,Florida,10-29-2020
234,Miami Dade College,9,,,Miami,Miami-dade,Florida,10-29-2020
235,New College of Florida,2,12928.0,13258.0,Sarasota,Manatee,Florida,10-29-2020
236,North Florida College,14,9459.0,9557.0,Madison,Madison,Florida,10-29-2020
237,Northwest Florida State College,25,6243.0,6373.0,Niceville,Okaloosa,Florida,10-29-2020
238,Nova Southeastern University,1,83927.0,85449.0,Fort Lauderdale,Broward,Florida,10-29-2020
239,Palm Beach Atlantic University,35,50199.0,51779.0,West Palm Beach,Palm Beach,Florida,10-29-2020
240,Palm Beach State College,41,50199.0,51779.0,Lake Worth,Palm Beach,Florida,10-29-2020
241,Pasco-Hernando State College,8,10583.0,10826.0,New Port Richey,Pasco,Florida,10-29-2020
242,Pensacola State College,36,1727.0,1758.0,Pensacola,Escambia,Florida,10-29-2020
243,Polk State College,34,359.0,364.0,Winter Haven,Polk,Florida,10-29-2020
244,Rasmussen College at Fort Myers,1,6584.0,6649.0,Fort Myers,Lee,Florida,10-29-2020
245,Rollins College,27,57974.0,59442.0,Winter Park,Orange,Florida,10-29-2020
246,Saint Leo University,34,10583.0,10826.0,Saint Leo,Pasco,Florida,10-29-2020
247,Santa Fe College,25,10310.0,10385.0,Gainesville,Alachua,Florida,10-29-2020
248,Seminole State College of Florida,12,9998.0,10239.0,Sanford,Seminole,Florida,10-29-2020
249,South Florida State College,32,2538.0,2652.0,Avon Park,Highlands,Florida,10-29-2020
250,Southeastern College at West Palm Beach,1,50199.0,51779.0,West Palm Beach,Palm Beach,Florida,10-29-2020
251,Southeastern University,12,359.0,364.0,Lakeland,Polk,Florida,10-29-2020
252,St. Johns River State College,15,2336.0,2386.0,Palatka,Putnam,Florida,10-29-2020
253,St. Petersburg College,40,,,St. Petersburg,,Florida,10-29-2020
254,St. Thomas University,4,,,Miami Gardens,,Florida,10-29-2020
255,"State College of Florida, Manatee-Sarasota",47,12928.0,13258.0,Bradenton,Manatee,Florida,10-29-2020
256,Stetson University,114,,,DeLand,,Florida,10-29-2020
257,Tallahassee Community College,102,12201.0,12316.0,Tallahassee,Leon,Florida,10-29-2020
258,The College of the Florida Keys,6,653.0,663.0,Key West,Monroe,Florida,10-29-2020
259,University of Central Florida,"1,544",11132.0,11502.0,Orlando,Brevard,Florida,10-29-2020
260,University of Florida*,"3,634",10310.0,10385.0,Gainesville,Alachua,Florida,10-29-2020
261,University of Fort Lauderdale,1,,,Lauderhill,,Florida,10-29-2020
262,University of Miami*,596,,,Miami,Miami-dade,Florida,10-29-2020
263,University of North Florida,172,34448.0,34963.0,Jacksonville,Duval,Florida,10-29-2020
264,University of South Florida*,642,,,Tampa,,Florida,10-29-2020
265,University of South Florida Sarasota-Manatee,8,12928.0,13258.0,Sarasota,Manatee,Florida,10-29-2020
266,"University of South Florida, St. Petersburg",17,,,St. Petersburg,,Florida,10-29-2020
267,University of Tampa,559,,,Tampa,,Florida,10-29-2020
268,University of West Florida,145,1727.0,1758.0,Pensacola,Escambia,Florida,10-29-2020
269,Valencia College,35,11132.0,11502.0,Orlando,Brevard,Florida,10-29-2020
270,Webber International University,3,359.0,364.0,Babson Park,Polk,Florida,10-29-2020
271,Abraham Baldwin Agricultural College,35,1904.0,1969.0,Tifton,Tift,Georgia,10-29-2020
272,Agnes Scott College,1,,,Decatur,Dekalb,Georgia,10-29-2020
273,Albany State University,110,3114.0,3305.0,Albany,Dougherty,Georgia,10-29-2020
274,Augusta University,234,699.0,720.0,Augusta,Columbia,Georgia,10-29-2020
275,Berry College,210,3980.0,4040.0,Mount Berry,Floyd,Georgia,10-29-2020
276,Brenau University,48,10562.0,10740.0,Gainesville,Hall,Georgia,10-29-2020
277,Clayton State University,77,8120.0,8298.0,Morrow,Clayton,Georgia,10-29-2020
278,College of Coastal Georgia,62,3647.0,3751.0,Brunswick,Glynn,Georgia,10-29-2020
279,Columbus State University,72,6216.0,6390.0,Columbus,Muscogee,Georgia,10-29-2020
280,Covenant College,15,2781.0,2874.0,Lookout Mountain,Walker,Georgia,10-29-2020
281,Dalton State College,38,5458.0,5522.0,Dalton,Whitfield,Georgia,10-29-2020
282,East Georgia State College,52,1170.0,1209.0,Swainsboro,Emanuel,Georgia,10-29-2020
283,Emmanuel College,11,2062.0,2094.0,Franklin Springs,Franklin,Georgia,10-29-2020
284,Emory University,206,,,Atlanta,Dekalb,Georgia,10-29-2020
285,Fort Valley State University,50,760.0,786.0,Fort Valley,Peach,Georgia,10-29-2020
286,Georgia College & State University,740,6699.0,6768.0,Milledgeville,Baldwin,Georgia,10-29-2020
287,Georgia Gwinnett College,110,30299.0,30746.0,Lawrenceville,Gwinnett,Georgia,10-29-2020
288,Georgia Highlands College,55,3980.0,4040.0,Rome,Floyd,Georgia,10-29-2020
289,Georgia Institute of Technology,984,,,Atlanta,Dekalb,Georgia,10-29-2020
290,Georgia Military College,1,6699.0,6768.0,Milledgeville,Baldwin,Georgia,10-29-2020
291,Georgia Southern University,"1,211",3070.0,3103.0,Statesboro,Bulloch,Georgia,10-29-2020
292,Georgia Southwestern State University,41,,,Americus,,Georgia,10-29-2020
293,Georgia State University,237,,,Atlanta,Dekalb,Georgia,10-29-2020
294,Gordon State College,19,518.0,523.0,Barnesville,Lamar,Georgia,10-29-2020
295,Kennesaw State University,370,21602.0,22059.0,Kennesaw,Cobb,Georgia,10-29-2020
296,LaGrange College,21,,,LaGrange,,Georgia,10-29-2020
297,Mercer University,281,846.0,861.0,Macon,Bibb,Georgia,10-29-2020
298,Middle Georgia State University,197,846.0,861.0,Macon,Bibb,Georgia,10-29-2020
299,Oglethorpe University,3,,,Atlanta,Dekalb,Georgia,10-29-2020
300,Savannah State University,40,9291.0,9479.0,Savannah,Chatham,Georgia,10-29-2020
301,South Georgia State College,35,1825.0,1836.0,Douglas,Coffee,Georgia,10-29-2020
302,University of Georgia,"4,049",1370.0,1387.0,Athens,Clarke,Georgia,10-29-2020
303,University of North Georgia,431,1038.0,1053.0,Dahlonega,Lumpkin,Georgia,10-29-2020
304,University of West Georgia‡,191,997.0,1014.0,Carrollton,Carroll,Georgia,10-29-2020
305,Valdosta State University,158,693.0,721.0,Valdosta,Lowndes,Georgia,10-29-2020
306,Wesleyan College,24,846.0,861.0,Macon,Bibb,Georgia,10-29-2020
307,Young Harris College,37,431.0,444.0,Young Harris,Towns,Georgia,10-29-2020
308,Brigham Young University-Hawaii,3,12845.0,13013.0,Laie,Honolulu,Hawaii,10-29-2020
309,Hawaii Pacific University,1,12845.0,13013.0,Honolulu,Honolulu,Hawaii,10-29-2020
310,Kapiolani Community College,3,12845.0,13013.0,Honolulu,Honolulu,Hawaii,10-29-2020
311,Leeward Community College,3,12845.0,13013.0,Pearl City,Honolulu,Hawaii,10-29-2020
