,School,Cases,County_Active_Cases,County_Total_Cases,City,County,State,Date
0,Alabama A&M University,41,22936.0,23115.0,Huntsville,Madison,Alabama,01-02-2021
1,Alabama State University,2,16057.0,16333.0,Montgomery,Montgomery,Alabama,01-02-2021
2,Athens State University,35,6934.0,6992.0,Athens,Limestone,Alabama,01-02-2021
3,Auburn University*,"2,134",10433.0,10508.0,Auburn,Lee,Alabama,01-02-2021
4,Auburn University at Montgomery,140,16057.0,16333.0,Montgomery,Montgomery,Alabama,01-02-2021
5,Bevill State Community College,4,5219.0,5357.0,Jasper,Walker,Alabama,01-02-2021
6,Birmingham-Southern College,214,52902.0,53621.0,Birmingham,Jefferson,Alabama,01-02-2021
7,Calhoun Community College,84,6934.0,6992.0,Tanner,Limestone,Alabama,01-02-2021
8,Central Alabama Community College,39,2297.0,2395.0,Alexander City,Tallapoosa,Alabama,01-02-2021
9,Enterprise State Community College,41,3640.0,3678.0,Enterprise,Coffee,Alabama,01-02-2021
10,Gadsden State Community College,62,10169.0,10265.0,Gadsden,Etowah,Alabama,01-02-2021
11,Jacksonville State University,219,9535.0,9692.0,Jacksonville,Calhoun,Alabama,01-02-2021
12,Lurleen B. Wallace Community College,19,2908.0,2948.0,Andalusia,Covington,Alabama,01-02-2021
13,Marion Military Institute,13,873.0,883.0,Marion,Perry,Alabama,01-02-2021
14,Samford University,480,52902.0,53621.0,Birmingham,Jefferson,Alabama,01-02-2021
15,Snead State Community College,19,10169.0,10265.0,Boaz,Etowah,Alabama,01-02-2021
16,Southern Union State Community College,59,1237.0,1267.0,Wadley,Randolph,Alabama,01-02-2021
17,Spring Hill College,124,25923.0,26431.0,Mobile,Mobile,Alabama,01-02-2021
18,Troy University,749,2013.0,2036.0,Troy,Pike,Alabama,01-02-2021
19,Troy University Dothan,17,7390.0,7454.0,Dothan,Houston,Alabama,01-02-2021
20,Troy University Montgomery,18,16057.0,16333.0,Montgomery,Montgomery,Alabama,01-02-2021
21,Troy University-Phenix City Campus,9,,,Phenix,,Alabama,01-02-2021
22,Tuskegee University,110,,,Tuskeegee,,Alabama,01-02-2021
23,University of Alabama,"3,361",18729.0,18947.0,Tuscaloosa,Tuscaloosa,Alabama,01-02-2021
24,University of Alabama at Birmingham*,"2,286",52902.0,53621.0,Birmingham,Jefferson,Alabama,01-02-2021
25,University of Alabama in Huntsville,210,22936.0,23115.0,Huntsville,Madison,Alabama,01-02-2021
26,University of Montevallo,140,15931.0,16034.0,Montevallo,Shelby,Alabama,01-02-2021
27,University of North Alabama,488,6543.0,6613.0,Florence,Lauderdale,Alabama,01-02-2021
28,University of South Alabama,507,25923.0,26431.0,Mobile,Mobile,Alabama,01-02-2021
29,University of West Alabama,30,839.0,863.0,Livingston,Sumter,Alabama,01-02-2021
30,University of Alaska Anchorage,12,23110.0,23233.0,Anchorage,Anchorage,Alaska,01-02-2021
31,University of Alaska Fairbanks,130,5019.0,5039.0,Fairbanks,Fairbanks North Star,Alaska,01-02-2021
32,University of Alaska Southeast,1,1054.0,1059.0,Juneau,Juneau,Alaska,01-02-2021
33,Arizona State University,"3,642",325994.0,331233.0,Tempe,Maricopa,Arizona,01-02-2021
34,Arizona Western College,41,27847.0,28375.0,Yuma,Yuma,Arizona,01-02-2021
35,Dine College,5,7417.0,7661.0,Tsaile,Apache,Arizona,01-02-2021
36,Embry-Riddle Aeronautical University at Prescott,54,11457.0,11678.0,Prescott,Yavapai,Arizona,01-02-2021
37,Grand Canyon University,"1,372",325994.0,331233.0,Phoenix,Maricopa,Arizona,01-02-2021
38,Midwestern University at Glendale,158,325994.0,331233.0,Glendale,Maricopa,Arizona,01-02-2021
39,Northern Arizona University,354,11223.0,11437.0,Flagstaff,Coconino,Arizona,01-02-2021
40,University of Arizona,"2,959",70810.0,71894.0,Tucson,Pima,Arizona,01-02-2021
41,Arkansas Northeastern College,56,4333.0,4428.0,Blytheville,Mississippi,Arkansas,01-02-2021
42,Arkansas State University,"1,153",10098.0,10235.0,Jonesboro,Craighead,Arkansas,01-02-2021
43,Arkansas State University-Newport,43,5183.0,5217.0,Newport,Jackson,Arkansas,01-02-2021
44,Arkansas Tech University,402,5630.0,5688.0,Russellville,Pope,Arkansas,01-02-2021
45,Black River Technical College,85,1237.0,1267.0,Pocahontas,Randolph,Arkansas,01-02-2021
46,Central Baptist College,20,7824.0,7918.0,Conway,Faulkner,Arkansas,01-02-2021
47,Harding University,435,4921.0,4991.0,Searcy,White,Arkansas,01-02-2021
48,Henderson State University,172,1388.0,1409.0,Arkadelphia,Clark,Arkansas,01-02-2021
49,Hendrix College,22,7824.0,7918.0,Conway,Faulkner,Arkansas,01-02-2021
50,John Brown University,66,18323.0,18591.0,Siloam Springs,Benton,Arkansas,01-02-2021
51,Lyon College,22,2733.0,2827.0,Batesville,Independence,Arkansas,01-02-2021
52,National Park College,66,,,Hot Springs,,Arkansas,01-02-2021
53,North Arkansas College,76,2551.0,2620.0,Harrison,Boone,Arkansas,01-02-2021
54,NorthWest Arkansas Community College,34,18323.0,18591.0,Bentonville,Benton,Arkansas,01-02-2021
55,Ouachita Baptist University,197,1388.0,1409.0,Arkadelphia,Clark,Arkansas,01-02-2021
56,South Arkansas Community College,41,2481.0,2554.0,El Dorado,Union,Arkansas,01-02-2021
57,Southern Arkansas University,216,1552.0,1595.0,Magnolia,Columbia,Arkansas,01-02-2021
58,University of Arkansas,"2,742",1187.0,1211.0,Fayetteville,Washington,Arkansas,01-02-2021
59,University of Arkansas Community College Rich Mountain,19,1240.0,1283.0,Mena,Polk,Arkansas,01-02-2021
