,School,Cases,County_Active_Cases,County_Total_Cases,City,County,State,Date
0,Alabama A&M University,41,31760.0,32203.0,Huntsville,Madison,Alabama,02-24-2021
1,Alabama State University,2,21928.0,22417.0,Montgomery,Montgomery,Alabama,02-24-2021
2,Athens State University,35,9188.0,9321.0,Athens,Limestone,Alabama,02-24-2021
3,Auburn University*,"2,134",14736.0,14883.0,Auburn,Lee,Alabama,02-24-2021
4,Auburn University at Montgomery,140,21928.0,22417.0,Montgomery,Montgomery,Alabama,02-24-2021
5,Bevill State Community College,4,6243.0,6492.0,Jasper,Walker,Alabama,02-24-2021
6,Birmingham-Southern College,214,69124.0,70466.0,Birmingham,Jefferson,Alabama,02-24-2021
7,Calhoun Community College,84,9188.0,9321.0,Tanner,Limestone,Alabama,02-24-2021
8,Central Alabama Community College,39,3420.0,3559.0,Alexander City,Tallapoosa,Alabama,02-24-2021
9,Enterprise State Community College,41,5129.0,5229.0,Enterprise,Coffee,Alabama,02-24-2021
10,Gadsden State Community College,62,12806.0,13118.0,Gadsden,Etowah,Alabama,02-24-2021
11,Jacksonville State University,219,12807.0,13090.0,Jacksonville,Calhoun,Alabama,02-24-2021
12,Lurleen B. Wallace Community College,19,3843.0,3948.0,Andalusia,Covington,Alabama,02-24-2021
13,Marion Military Institute,13,1026.0,1053.0,Marion,Perry,Alabama,02-24-2021
14,Samford University,480,69124.0,70466.0,Birmingham,Jefferson,Alabama,02-24-2021
15,Snead State Community College,19,12806.0,13118.0,Boaz,Etowah,Alabama,02-24-2021
16,Southern Union State Community College,59,1587.0,1627.0,Wadley,Randolph,Alabama,02-24-2021
17,Spring Hill College,124,35089.0,35810.0,Mobile,Mobile,Alabama,02-24-2021
18,Troy University,749,2856.0,2927.0,Troy,Pike,Alabama,02-24-2021
19,Troy University Dothan,17,9779.0,10036.0,Dothan,Houston,Alabama,02-24-2021
20,Troy University Montgomery,18,21928.0,22417.0,Montgomery,Montgomery,Alabama,02-24-2021
21,Troy University-Phenix City Campus,9,,,Phenix,,Alabama,02-24-2021
22,Tuskegee University,110,,,Tuskeegee,,Alabama,02-24-2021
23,University of Alabama,"3,361",23552.0,23961.0,Tuscaloosa,Tuscaloosa,Alabama,02-24-2021
24,University of Alabama at Birmingham*,"2,286",69124.0,70466.0,Birmingham,Jefferson,Alabama,02-24-2021
25,University of Alabama in Huntsville,210,31760.0,32203.0,Huntsville,Madison,Alabama,02-24-2021
26,University of Montevallo,140,21562.0,21773.0,Montevallo,Shelby,Alabama,02-24-2021
27,University of North Alabama,488,8360.0,8570.0,Florence,Lauderdale,Alabama,02-24-2021
28,University of South Alabama,507,35089.0,35810.0,Mobile,Mobile,Alabama,02-24-2021
29,University of West Alabama,30,951.0,982.0,Livingston,Sumter,Alabama,02-24-2021
30,University of Alaska Anchorage,12,26369.0,26524.0,Anchorage,Anchorage,Alaska,02-24-2021
31,University of Alaska Fairbanks,130,6171.0,6197.0,Fairbanks,Fairbanks North Star,Alaska,02-24-2021
32,University of Alaska Southeast,1,1235.0,1240.0,Juneau,Juneau,Alaska,02-24-2021
33,Arizona State University,"3,642",498542.0,507480.0,Tempe,Maricopa,Arizona,02-24-2021
34,Arizona Western College,41,35582.0,36356.0,Yuma,Yuma,Arizona,02-24-2021
35,Dine College,5,9985.0,10357.0,Tsaile,Apache,Arizona,02-24-2021
36,Embry-Riddle Aeronautical University at Prescott,54,16525.0,16975.0,Prescott,Yavapai,Arizona,02-24-2021
37,Grand Canyon University,"1,372",498542.0,507480.0,Phoenix,Maricopa,Arizona,02-24-2021
38,Midwestern University at Glendale,158,498542.0,507480.0,Glendale,Maricopa,Arizona,02-24-2021
39,Northern Arizona University,354,16053.0,16360.0,Flagstaff,Coconino,Arizona,02-24-2021
40,University of Arizona,"2,959",106586.0,108772.0,Tucson,Pima,Arizona,02-24-2021
41,Arkansas Northeastern College,56,5424.0,5536.0,Blytheville,Mississippi,Arkansas,02-24-2021
42,Arkansas State University,"1,153",12537.0,12714.0,Jonesboro,Craighead,Arkansas,02-24-2021
43,Arkansas State University-Newport,43,6364.0,6466.0,Newport,Jackson,Arkansas,02-24-2021
44,Arkansas Tech University,402,7572.0,7673.0,Russellville,Pope,Arkansas,02-24-2021
45,Black River Technical College,85,1587.0,1627.0,Pocahontas,Randolph,Arkansas,02-24-2021
46,Central Baptist College,20,11493.0,11647.0,Conway,Faulkner,Arkansas,02-24-2021
47,Harding University,435,7003.0,7111.0,Searcy,White,Arkansas,02-24-2021
48,Henderson State University,172,1977.0,2014.0,Arkadelphia,Clark,Arkansas,02-24-2021
49,Hendrix College,22,11493.0,11647.0,Conway,Faulkner,Arkansas,02-24-2021
50,John Brown University,66,26590.0,26975.0,Siloam Springs,Benton,Arkansas,02-24-2021
51,Lyon College,22,3530.0,3650.0,Batesville,Independence,Arkansas,02-24-2021
