,School,Cases,County_Active_Cases,County_Total_Cases,City,County,State,Date
0,Alabama A&M University,41,13277.0,13425.0,Huntsville,Madison,Alabama,11-29-2020
1,Alabama State University,2,12144.0,12380.0,Montgomery,Montgomery,Alabama,11-29-2020
2,Athens State University,33,4257.0,4302.0,Athens,Limestone,Alabama,11-29-2020
3,Auburn University*,"2,079",7719.0,7785.0,Auburn,Lee,Alabama,11-29-2020
4,Auburn University at Montgomery,101,12144.0,12380.0,Montgomery,Montgomery,Alabama,11-29-2020
5,Bevill State Community College,4,3578.0,3689.0,Jasper,Walker,Alabama,11-29-2020
6,Birmingham-Southern College,214,32218.0,32718.0,Birmingham,Jefferson,Alabama,11-29-2020
7,Calhoun Community College,45,4257.0,4302.0,Tanner,Limestone,Alabama,11-29-2020
8,Central Alabama Community College,34,1679.0,1770.0,Alexander City,Tallapoosa,Alabama,11-29-2020
9,Enterprise State Community College,36,2450.0,2465.0,Enterprise,Coffee,Alabama,11-29-2020
10,Gadsden State Community College,52,6285.0,6351.0,Gadsden,Etowah,Alabama,11-29-2020
11,Jacksonville State University,219,6245.0,6366.0,Jacksonville,Calhoun,Alabama,11-29-2020
12,Lurleen B. Wallace Community College,16,2169.0,2203.0,Andalusia,Covington,Alabama,11-29-2020
13,Marion Military Institute,6,683.0,689.0,Marion,Perry,Alabama,11-29-2020
14,Samford University,461,32218.0,32718.0,Birmingham,Jefferson,Alabama,11-29-2020
15,Snead State Community College,13,6285.0,6351.0,Boaz,Etowah,Alabama,11-29-2020
16,Southern Union State Community College,59,1017.0,1038.0,Wadley,Randolph,Alabama,11-29-2020
17,Spring Hill College,119,19542.0,19904.0,Mobile,Mobile,Alabama,11-29-2020
18,Troy University,715,1578.0,1592.0,Troy,Pike,Alabama,11-29-2020
19,Troy University Dothan,13,5285.0,5323.0,Dothan,Houston,Alabama,11-29-2020
20,Troy University Montgomery,18,12144.0,12380.0,Montgomery,Montgomery,Alabama,11-29-2020
21,Troy University-Phenix City Campus,9,,,Phenix,,Alabama,11-29-2020
22,Tuskegee University,110,,,Tuskeegee,,Alabama,11-29-2020
23,University of Alabama,"3,219",13013.0,13167.0,Tuscaloosa,Tuscaloosa,Alabama,11-29-2020
24,University of Alabama at Birmingham*,"2,119",32218.0,32718.0,Birmingham,Jefferson,Alabama,11-29-2020
25,University of Alabama in Huntsville,173,13277.0,13425.0,Huntsville,Madison,Alabama,11-29-2020
26,University of Montevallo,130,10388.0,10465.0,Montevallo,Shelby,Alabama,11-29-2020
27,University of North Alabama,426,4079.0,4133.0,Florence,Lauderdale,Alabama,11-29-2020
28,University of South Alabama,457,19542.0,19904.0,Mobile,Mobile,Alabama,11-29-2020
29,University of West Alabama,27,562.0,584.0,Livingston,Sumter,Alabama,11-29-2020
30,University of Alaska Anchorage,11,16598.0,16666.0,Anchorage,Anchorage,Alaska,11-29-2020
31,University of Alaska Fairbanks,104,3448.0,3465.0,Fairbanks,Fairbanks North Star,Alaska,11-29-2020
32,University of Alaska Southeast,1,848.0,853.0,Juneau,Juneau,Alaska,11-29-2020
33,Arizona State University,"2,862",201355.0,205332.0,Tempe,Maricopa,Arizona,11-29-2020
34,Arizona Western College,41,17479.0,17871.0,Yuma,Yuma,Arizona,11-29-2020
35,Dine College,5,5195.0,5391.0,Tsaile,Apache,Arizona,11-29-2020
36,Embry-Riddle Aeronautical University at Prescott,45,5209.0,5329.0,Prescott,Yavapai,Arizona,11-29-2020
37,Grand Canyon University,474,201355.0,205332.0,Phoenix,Maricopa,Arizona,11-29-2020
38,Midwestern University at Glendale,96,201355.0,205332.0,Glendale,Maricopa,Arizona,11-29-2020
39,Northern Arizona University,278,7303.0,7474.0,Flagstaff,Coconino,Arizona,11-29-2020
40,University of Arizona,"2,643",39122.0,39813.0,Tucson,Pima,Arizona,11-29-2020
41,Arkansas Northeastern College,28,3106.0,3187.0,Blytheville,Mississippi,Arkansas,11-29-2020
42,Arkansas State University,"1,026",6988.0,7066.0,Jonesboro,Craighead,Arkansas,11-29-2020
43,Arkansas State University-Newport,43,3248.0,3271.0,Newport,Jackson,Arkansas,11-29-2020
44,Arkansas Tech University,402,3670.0,3713.0,Russellville,Pope,Arkansas,11-29-2020
45,Black River Technical College,56,1017.0,1038.0,Pocahontas,Randolph,Arkansas,11-29-2020
46,Harding University,340,2967.0,3018.0,Searcy,White,Arkansas,11-29-2020
47,Henderson State University,128,797.0,808.0,Arkadelphia,Clark,Arkansas,11-29-2020
48,Hendrix College,20,4719.0,4775.0,Conway,Faulkner,Arkansas,11-29-2020
49,John Brown University,47,11843.0,12001.0,Siloam Springs,Benton,Arkansas,11-29-2020
50,Lyon College,15,2005.0,2076.0,Batesville,Independence,Arkansas,11-29-2020
51,National Park College,39,,,Hot Springs,,Arkansas,11-29-2020
52,NorthWest Arkansas Community College,23,11843.0,12001.0,Bentonville,Benton,Arkansas,11-29-2020
53,Ouachita Baptist University,183,797.0,808.0,Arkadelphia,Clark,Arkansas,11-29-2020
54,Southern Arkansas University,184,1069.0,1093.0,Magnolia,Columbia,Arkansas,11-29-2020
55,University of Arkansas,"2,452",897.0,916.0,Fayetteville,Washington,Arkansas,11-29-2020
56,University of Arkansas Community College Rich Mountain,19,779.0,789.0,Mena,Polk,Arkansas,11-29-2020
57,University of Arkansas Community College at Hope - Texarkana,32,2125.0,2147.0,Texarkana,Miller,Arkansas,11-29-2020
58,University of Arkansas Community College-Morrilton,34,666.0,674.0,Morrilton,Conway,Arkansas,11-29-2020
59,University of Arkansas at Fort Smith,133,6897.0,7015.0,Fort Smith,Sebastian,Arkansas,11-29-2020
60,University of Arkansas at Little Rock,183,16464.0,16733.0,Little Rock,Pulaski,Arkansas,11-29-2020
61,University of Arkansas at Monticello,68,725.0,732.0,Monticello,Drew,Arkansas,11-29-2020
62,University of Arkansas at Pine Bluff,184,32218.0,32718.0,Pine Bluff,Jefferson,Arkansas,11-29-2020
63,University of Arkansas for Medical Sciences,88,16464.0,16733.0,Little Rock,Pulaski,Arkansas,11-29-2020
64,University of Arkansas-Pulaski Technical College,66,16464.0,16733.0,North Little Rock,Pulaski,Arkansas,11-29-2020
65,University of Central Arkansas,481,4719.0,4775.0,Conway,Faulkner,Arkansas,11-29-2020
66,University of the Ozarks,55,1258.0,1269.0,Clarksville,Johnson,Arkansas,11-29-2020
67,Antelope Valley College,15,388204.0,395843.0,Lancaster,Los Angeles,California,11-29-2020
68,Azusa Pacific University,17,388204.0,395843.0,Azusa,Los Angeles,California,11-29-2020
69,Biola University,9,388204.0,395843.0,La Mirada,Los Angeles,California,11-29-2020
70,California Baptist University,10,85417.0,86854.0,Riverside,Riverside,California,11-29-2020
71,California Institute of Technology,32,388204.0,395843.0,Pasadena,Los Angeles,California,11-29-2020
72,California Lutheran University,8,19335.0,19510.0,Thousand Oaks,Ventura,California,11-29-2020
73,"California Polytechnic State University, San Luis Obispo",626,6093.0,6129.0,San Luis Obispo,San Luis Obispo,California,11-29-2020
74,"California State Polytechnic University, Pomona",18,388204.0,395843.0,Pomona,Los Angeles,California,11-29-2020
75,California State University Maritime Academy,3,10171.0,10252.0,Vallejo,Solano,California,11-29-2020
76,"California State University, Bakersfield",42,40880.0,41328.0,Bakersfield,Kern,California,11-29-2020
77,"California State University, Channel Islands",9,19335.0,19510.0,Camarillo,Ventura,California,11-29-2020
78,"California State University, Chico",208,3835.0,3894.0,Chico,Butte,California,11-29-2020
79,"California State University, Dominguez Hills",9,388204.0,395843.0,Carson,Los Angeles,California,11-29-2020
80,"California State University, East Bay",25,28964.0,29476.0,Hayward,Alameda,California,11-29-2020
81,"California State University, Fullerton",18,76242.0,77819.0,Fullerton,Orange,California,11-29-2020
82,"California State University, Long Beach",41,388204.0,395843.0,Long Beach,Los Angeles,California,11-29-2020
83,"California State University, Los Angeles",95,388204.0,395843.0,Los Angeles,Los Angeles,California,11-29-2020
84,"California State University, Monterey Bay",5,15207.0,15328.0,Marina,Monterey,California,11-29-2020
85,"California State University, Northridge",48,388204.0,395843.0,Los Angeles,Los Angeles,California,11-29-2020
86,"California State University, Sacramento",55,36329.0,36905.0,Sacramento,Sacramento,California,11-29-2020
87,"California State University, San Bernardino",28,91890.0,93019.0,San Bernardino,San Bernardino,California,11-29-2020
88,"California State University, San Marcos",34,80087.0,81084.0,San Marcos,San Diego,California,11-29-2020
89,"California State University, Stanislaus",16,21290.0,21714.0,Turlock,Stanislaus,California,11-29-2020
90,Chapman University,152,76242.0,77819.0,Orange,Orange,California,11-29-2020
91,Concordia University Irvine,14,76242.0,77819.0,Irvine,Orange,California,11-29-2020
92,Cypress College,11,76242.0,77819.0,Cypress,Orange,California,11-29-2020
93,Dominican University of California,4,7626.0,7755.0,San Rafael,Marin,California,11-29-2020
94,Feather River College,7,215.0,215.0,Quincy,Plumas,California,11-29-2020
95,Fresno Pacific University,5,37807.0,38288.0,Fresno,Fresno,California,11-29-2020
96,Fresno State University,36,37807.0,38288.0,Fresno,Fresno,California,11-29-2020
97,Harvey Mudd College,5,388204.0,395843.0,Claremont,Los Angeles,California,11-29-2020
98,Holy Names University,3,28964.0,29476.0,Oakland,Alameda,California,11-29-2020
99,Humboldt State University,15,841.0,850.0,Arcata,Humboldt,California,11-29-2020
100,Los Angeles Community College District‡,180,388204.0,395843.0,Los Angeles,Los Angeles,California,11-29-2020
101,Loyola Marymount University,24,388204.0,395843.0,Los Angeles,Los Angeles,California,11-29-2020
102,Menlo College,9,13978.0,14148.0,Atherton,San Mateo,California,11-29-2020
103,Mills College,3,28964.0,29476.0,Oakland,Alameda,California,11-29-2020
104,MiraCosta College,9,80087.0,81084.0,Oceanside,San Diego,California,11-29-2020
105,Occidental College‡,6,388204.0,395843.0,Los Angeles,Los Angeles,California,11-29-2020
106,Pepperdine University,34,388204.0,395843.0,Malibu,Los Angeles,California,11-29-2020
107,Pitzer College,1,388204.0,395843.0,Claremont,Los Angeles,California,11-29-2020
108,Point Loma Nazarene University,61,80087.0,81084.0,San Diego,San Diego,California,11-29-2020
109,Pomona College,1,388204.0,395843.0,Claremont,Los Angeles,California,11-29-2020
110,Rio Hondo College*,22,388204.0,395843.0,Whittier,Los Angeles,California,11-29-2020
111,Saint Mary's College of California,10,23634.0,23895.0,Moraga,Contra Costa,California,11-29-2020
112,San Diego City College,6,80087.0,81084.0,San Diego,San Diego,California,11-29-2020
113,San Diego Mesa College,2,80087.0,81084.0,San Diego,San Diego,California,11-29-2020
114,San Diego Miramar College,4,80087.0,81084.0,San Diego,San Diego,California,11-29-2020
115,San Diego State University System,"1,450",80087.0,81084.0,San Diego,San Diego,California,11-29-2020
116,San Francisco State University,10,15290.0,15450.0,San Francisco,San Francisco,California,11-29-2020
117,San Jose State University,54,33816.0,34292.0,San Jose,Santa Clara,California,11-29-2020
118,Santa Ana College,12,76242.0,77819.0,Santa Ana,Orange,California,11-29-2020
119,Santa Clara University,40,33816.0,34292.0,Santa Clara,Santa Clara,California,11-29-2020
120,Santa Monica College,5,388204.0,395843.0,Santa Monica,Los Angeles,California,11-29-2020
121,Santiago Canyon College,3,76242.0,77819.0,Orange,Orange,California,11-29-2020
122,Scripps College,4,388204.0,395843.0,Claremont,Los Angeles,California,11-29-2020
123,Shasta College,5,4835.0,4882.0,Redding,Shasta,California,11-29-2020
124,Sonoma State University,5,,,Ronhert Park,,California,11-29-2020
125,Southwestern College,13,80087.0,81084.0,Chula Vista,San Diego,California,11-29-2020
126,Stanford University*,175,33816.0,34292.0,Stanford,Santa Clara,California,11-29-2020
127,"University of California, Berkeley",249,28964.0,29476.0,Berkeley,Alameda,California,11-29-2020
128,"University of California, Davis",107,4751.0,4827.0,Davis,Yolo,California,11-29-2020
129,"University of California, Hastings College of Law",11,15290.0,15450.0,San Francisco,San Francisco,California,11-29-2020
130,"University of California, Irvine",181,76242.0,77819.0,Irvine,Orange,California,11-29-2020
131,"University of California, Los Angeles",386,388204.0,395843.0,Los Angeles,Los Angeles,California,11-29-2020
132,"University of California, Merced",30,11509.0,11688.0,Merced,Merced,California,11-29-2020
133,"University of California, Riverside",91,85417.0,86854.0,Riverside,Riverside,California,11-29-2020
134,"University of California, San Diego*",497,80087.0,81084.0,San Diego,San Diego,California,11-29-2020
135,"University of California, San Francisco*",307,15290.0,15450.0,San Francisco,San Francisco,California,11-29-2020
136,"University of California, Santa Barbara",33,11346.0,11481.0,Santa Barbara,Santa Barbara,California,11-29-2020
137,"University of California, Santa Cruz",23,3864.0,3933.0,Santa Cruz,Santa Cruz,California,11-29-2020
138,University of Redlands,11,91890.0,93019.0,Redlands,San Bernardino,California,11-29-2020
139,University of San Diego,196,80087.0,81084.0,San Diego,San Diego,California,11-29-2020
140,University of San Francisco,10,15290.0,15450.0,San Francisco,San Francisco,California,11-29-2020
141,University of Southern California,608,388204.0,395843.0,Los Angeles,Los Angeles,California,11-29-2020
142,University of the Pacific,10,25240.0,25742.0,Stockton,San Joaquin,California,11-29-2020
143,Westmont College,8,11346.0,11481.0,Santa Barbara,Santa Barbara,California,11-29-2020
144,Whittier College,2,388204.0,395843.0,Whittier,Los Angeles,California,11-29-2020
145,Adams State University,36,597.0,610.0,Alamosa,Alamosa,Colorado,11-29-2020
146,Arapahoe Community College,50,26313.0,26753.0,Littleton,Arapahoe,Colorado,11-29-2020
147,Colorado Christian University,73,,,Lakewood,,Colorado,11-29-2020
148,Colorado College,23,26371.0,26639.0,Colorado Springs,El Paso,Colorado,11-29-2020
149,Colorado Mesa University,578,5730.0,5787.0,Grand Junction,Mesa,Colorado,11-29-2020
150,Colorado Mountain College Glenwood Springs,24,2185.0,2191.0,Glenwood Springs,Garfield,Colorado,11-29-2020
151,Colorado School of Mines,266,32218.0,32718.0,Golden,Jefferson,Colorado,11-29-2020
152,Colorado State University,"1,149",10040.0,10115.0,Fort Collins,Larimer,Colorado,11-29-2020
153,Colorado State University-Pueblo,164,8152.0,8269.0,Pueblo,Pueblo,Colorado,11-29-2020
154,Community College of Denver,31,28796.0,29130.0,Denver,Adams,Colorado,11-29-2020
155,Fort Lewis College,134,1334.0,1338.0,Durango,La Plata,Colorado,11-29-2020
156,Front Range Community College,32,28796.0,29130.0,Westminster,Adams,Colorado,11-29-2020
157,Johnson & Wales University-Denver,1,28796.0,29130.0,Denver,Adams,Colorado,11-29-2020
158,Metropolitan State University of Denver,93,28796.0,29130.0,Denver,Adams,Colorado,11-29-2020
159,Morgan Community College,10,6701.0,6751.0,Fort Morgan,Morgan,Colorado,11-29-2020
160,Pikes Peak Community College,45,26371.0,26639.0,Colorado Springs,El Paso,Colorado,11-29-2020
161,Pueblo Community College,5,8152.0,8269.0,Pueblo,Pueblo,Colorado,11-29-2020
162,Regis University,134,28796.0,29130.0,Denver,Adams,Colorado,11-29-2020
163,Trinidad State Junior College,24,233.0,233.0,Trinidad,Las Animas,Colorado,11-29-2020
164,United States Air Force Academy,2,,,Air Force Academy,,Colorado,11-29-2020
165,University of Colorado Boulder,"2,236",10808.0,10926.0,Boulder,Boulder,Colorado,11-29-2020
166,University of Colorado Colorado Springs,140,26371.0,26639.0,Colorado Springs,El Paso,Colorado,11-29-2020
167,University of Colorado Denver and Anschutz Medical Campus*,105,28796.0,29130.0,Aurora,Adams,Colorado,11-29-2020
168,University of Denver,289,28796.0,29130.0,Denver,Adams,Colorado,11-29-2020
169,University of Northern Colorado,262,13620.0,13813.0,Greeley,Weld,Colorado,11-29-2020
170,Western Colorado University,41,464.0,471.0,Gunnison,Gunnison,Colorado,11-29-2020
171,Albertus Magnus College,23,26687.0,27925.0,New Haven,New Haven,Connecticut,11-29-2020
172,Central Connecticut State University,136,26249.0,27844.0,New Britain,Hartford,Connecticut,11-29-2020
173,Connecticut College‡,69,5699.0,5867.0,New London,New London,Connecticut,11-29-2020
174,Eastern Connecticut State University,64,2440.0,2468.0,Windham,Windham,Connecticut,11-29-2020
175,Fairfield University,586,35580.0,37071.0,Fairfield,Fairfield,Connecticut,11-29-2020
176,Mitchell College,8,5699.0,5867.0,New London,New London,Connecticut,11-29-2020
177,Quinnipiac University,422,26687.0,27925.0,Hamden,New Haven,Connecticut,11-29-2020
178,Sacred Heart University,725,35580.0,37071.0,Fairfield,Fairfield,Connecticut,11-29-2020
179,Southern Connecticut State University,111,26687.0,27925.0,New Haven,New Haven,Connecticut,11-29-2020
180,Trinity College,113,26249.0,27844.0,Hartford,Hartford,Connecticut,11-29-2020
181,Tunxis Community College,4,26249.0,27844.0,Farmington,Hartford,Connecticut,11-29-2020
182,United States Coast Guard Academy,17,5699.0,5867.0,New London,New London,Connecticut,11-29-2020
183,University of Bridgeport,18,35580.0,37071.0,Bridgeport,Fairfield,Connecticut,11-29-2020
184,University of Connecticut*,673,,,Storrs,,Connecticut,11-29-2020
185,University of Hartford,85,26249.0,27844.0,West Hartford,Hartford,Connecticut,11-29-2020
186,University of New Haven,190,26687.0,27925.0,West Haven,New Haven,Connecticut,11-29-2020
187,University of Saint Joseph,7,26249.0,27844.0,West Hartford,Hartford,Connecticut,11-29-2020
188,Wesleyan University,23,3361.0,3567.0,Middletown,Middlesex,Connecticut,11-29-2020
189,Western Connecticut State University,46,35580.0,37071.0,Danbury,Fairfield,Connecticut,11-29-2020
190,Yale University†,366,26687.0,27925.0,New Haven,New Haven,Connecticut,11-29-2020
191,Delaware State University,77,4847.0,4975.0,Dover,Kent,Delaware,11-29-2020
192,Delaware Technical Community College Dover,7,4847.0,4975.0,Dover,Kent,Delaware,11-29-2020
193,Delaware Technical Community College Georgetown,45,10114.0,10377.0,Georgetown,Sussex,Delaware,11-29-2020
194,Delaware Technical Community College Stanton,20,,,Stanton,,Delaware,11-29-2020
195,University of Delaware,683,19409.0,19788.0,Newark,New Castle,Delaware,11-29-2020
196,Wesley College,20,4847.0,4975.0,Dover,Kent,Delaware,11-29-2020
197,AdventHealth University,2,15050.0,15494.0,Orlando,Brevard,Florida,11-29-2020
198,Atlantic Technical College,1,105039.0,106698.0,Coconut Creek,Broward,Florida,11-29-2020
199,Atlantis University,1,,,Miami,Miami-dade,Florida,11-29-2020
200,Ave Maria University,30,,,Ave Maria,,Florida,11-29-2020
201,Barry University,3,,,Miami,Miami-dade,Florida,11-29-2020
202,Bethune-Cookman University,47,15990.0,16358.0,Daytona Beach,Volusia,Florida,11-29-2020
203,Big Bend Technical College,3,1623.0,1644.0,Perry,Taylor,Florida,11-29-2020
204,Broward College,49,105039.0,106698.0,Fort Lauderdale,Broward,Florida,11-29-2020
205,Charlotte Technical College,1,4858.0,5052.0,Port Charlotte,Charlotte,Florida,11-29-2020
206,Chipola College,5,3248.0,3271.0,Marianna,Jackson,Florida,11-29-2020
207,College of Central Florida,56,1377.0,1413.0,Ocala,Marion,Florida,11-29-2020
208,Daytona State College,104,15990.0,16358.0,Daytona Beach,Volusia,Florida,11-29-2020
209,Eastern Florida State College,12,15050.0,15494.0,Cocoa,Brevard,Florida,11-29-2020
210,Eckerd College,6,31909.0,32808.0,Saint Petersburg,Pinellas,Florida,11-29-2020
211,Edward Waters College,10,43000.0,43599.0,Jacksonville,Duval,Florida,11-29-2020
