,School,Cases,County_Active_Cases,County_Total_Cases,City,County,State,Date
0,Alabama A&M University,41,10416.0,10524.0,Huntsville,Madison,Alabama,11-10-2020
1,Athens State University,23,3377.0,3414.0,Athens,Limestone,Alabama,11-10-2020
2,Auburn University*,"2,047",6887.0,6952.0,Auburn,Lee,Alabama,11-10-2020
3,Auburn University at Montgomery,80,11004.0,11225.0,Montgomery,Montgomery,Alabama,11-10-2020
4,Bevill State Community College,4,3059.0,3155.0,Jasper,Walker,Alabama,11-10-2020
5,Birmingham-Southern College,196,25823.0,26232.0,Birmingham,Jefferson,Alabama,11-10-2020
6,Calhoun Community College,36,3377.0,3414.0,Tanner,Limestone,Alabama,11-10-2020
7,Central Alabama Community College,24,1419.0,1506.0,Alexander City,Tallapoosa,Alabama,11-10-2020
8,Enterprise State Community College,32,2006.0,2018.0,Enterprise,Coffee,Alabama,11-10-2020
9,Gadsden State Community College,45,4907.0,4967.0,Gadsden,Etowah,Alabama,11-10-2020
10,Jacksonville State University,219,5186.0,5254.0,Jacksonville,Calhoun,Alabama,11-10-2020
11,Lurleen B. Wallace Community College,16,1935.0,1967.0,Andalusia,Covington,Alabama,11-10-2020
12,Marion Military Institute,5,620.0,626.0,Marion,Perry,Alabama,11-10-2020
13,Samford University,379,25823.0,26232.0,Birmingham,Jefferson,Alabama,11-10-2020
14,Snead State Community College,13,4907.0,4967.0,Boaz,Etowah,Alabama,11-10-2020
15,Southern Union State Community College,59,877.0,896.0,Wadley,Randolph,Alabama,11-10-2020
16,Spring Hill College,113,17664.0,17998.0,Mobile,Mobile,Alabama,11-10-2020
17,Troy University,628,1423.0,1437.0,Troy,Pike,Alabama,11-10-2020
18,Troy University Dothan,12,4507.0,4543.0,Dothan,Houston,Alabama,11-10-2020
19,Troy University Montgomery,16,11004.0,11225.0,Montgomery,Montgomery,Alabama,11-10-2020
20,Troy University-Phenix City Campus,8,,,Phenix,,Alabama,11-10-2020
21,Tuskegee University,69,,,Tuskeegee,,Alabama,11-10-2020
22,University of Alabama,"3,037",11151.0,11298.0,Tuscaloosa,Tuscaloosa,Alabama,11-10-2020
23,University of Alabama at Birmingham*,"1,779",25823.0,26232.0,Birmingham,Jefferson,Alabama,11-10-2020
24,University of Alabama in Huntsville,119,10416.0,10524.0,Huntsville,Madison,Alabama,11-10-2020
25,University of Montevallo,110,8351.0,8423.0,Montevallo,Shelby,Alabama,11-10-2020
26,University of North Alabama,370,2962.0,3011.0,Florence,Lauderdale,Alabama,11-10-2020
27,University of South Alabama,378,17664.0,17998.0,Mobile,Mobile,Alabama,11-10-2020
28,University of Alaska Anchorage,10,10629.0,10685.0,Anchorage,Anchorage,Alaska,11-10-2020
29,University of Alaska Fairbanks,94,2604.0,2620.0,Fairbanks,Fairbanks North Star,Alaska,11-10-2020
30,University of Alaska Southeast,1,668.0,671.0,Juneau,Juneau,Alaska,11-10-2020
31,Arizona State University,"2,518",165363.0,169091.0,Tempe,Maricopa,Arizona,11-10-2020
32,Arizona Western College,41,14330.0,14693.0,Yuma,Yuma,Arizona,11-10-2020
33,Dine College,7,4031.0,4217.0,Tsaile,Apache,Arizona,11-10-2020
34,Embry-Riddle Aeronautical University at Prescott,37,3204.0,3305.0,Prescott,Yavapai,Arizona,11-10-2020
35,Grand Canyon University,230,165363.0,169091.0,Phoenix,Maricopa,Arizona,11-10-2020
36,Midwestern University at Glendale,72,165363.0,169091.0,Glendale,Maricopa,Arizona,11-10-2020
