,School,Cases,County_Active_Cases,County_Total_Cases,City,County,State,Date
0,Alabama A&M University,41,31030.0,31432.0,Huntsville,Madison,Alabama,02-13-2021
1,Alabama State University,2,21445.0,21909.0,Montgomery,Montgomery,Alabama,02-13-2021
2,Athens State University,35,9027.0,9152.0,Athens,Limestone,Alabama,02-13-2021
3,Auburn University*,"2,134",14426.0,14563.0,Auburn,Lee,Alabama,02-13-2021
4,Auburn University at Montgomery,140,21445.0,21909.0,Montgomery,Montgomery,Alabama,02-13-2021
5,Bevill State Community College,4,6115.0,6353.0,Jasper,Walker,Alabama,02-13-2021
6,Birmingham-Southern College,214,68066.0,69364.0,Birmingham,Jefferson,Alabama,02-13-2021
7,Calhoun Community College,84,9027.0,9152.0,Tanner,Limestone,Alabama,02-13-2021
8,Central Alabama Community College,39,3279.0,3413.0,Alexander City,Tallapoosa,Alabama,02-13-2021
9,Enterprise State Community College,41,5057.0,5148.0,Enterprise,Coffee,Alabama,02-13-2021
10,Gadsden State Community College,62,12638.0,12936.0,Gadsden,Etowah,Alabama,02-13-2021
11,Jacksonville State University,219,12366.0,12629.0,Jacksonville,Calhoun,Alabama,02-13-2021
12,Lurleen B. Wallace Community College,19,3725.0,3822.0,Andalusia,Covington,Alabama,02-13-2021
13,Marion Military Institute,13,1016.0,1042.0,Marion,Perry,Alabama,02-13-2021
14,Samford University,480,68066.0,69364.0,Birmingham,Jefferson,Alabama,02-13-2021
15,Snead State Community College,19,12638.0,12936.0,Boaz,Etowah,Alabama,02-13-2021
16,Southern Union State Community College,59,1538.0,1576.0,Wadley,Randolph,Alabama,02-13-2021
17,Spring Hill College,124,34080.0,34762.0,Mobile,Mobile,Alabama,02-13-2021
18,Troy University,749,2810.0,2878.0,Troy,Pike,Alabama,02-13-2021
19,Troy University Dothan,17,9626.0,9873.0,Dothan,Houston,Alabama,02-13-2021
20,Troy University Montgomery,18,21445.0,21909.0,Montgomery,Montgomery,Alabama,02-13-2021
21,Troy University-Phenix City Campus,9,,,Phenix,,Alabama,02-13-2021
22,Tuskegee University,110,,,Tuskeegee,,Alabama,02-13-2021
23,University of Alabama,"3,361",23023.0,23414.0,Tuscaloosa,Tuscaloosa,Alabama,02-13-2021
24,University of Alabama at Birmingham*,"2,286",68066.0,69364.0,Birmingham,Jefferson,Alabama,02-13-2021
25,University of Alabama in Huntsville,210,31030.0,31432.0,Huntsville,Madison,Alabama,02-13-2021
26,University of Montevallo,140,21023.0,21217.0,Montevallo,Shelby,Alabama,02-13-2021
27,University of North Alabama,488,8259.0,8460.0,Florence,Lauderdale,Alabama,02-13-2021
28,University of South Alabama,507,34080.0,34762.0,Mobile,Mobile,Alabama,02-13-2021
29,University of West Alabama,30,938.0,968.0,Livingston,Sumter,Alabama,02-13-2021
30,University of Alaska Anchorage,12,25910.0,26063.0,Anchorage,Anchorage,Alaska,02-13-2021
31,University of Alaska Fairbanks,130,6001.0,6027.0,Fairbanks,Fairbanks North Star,Alaska,02-13-2021
32,University of Alaska Southeast,1,1203.0,1208.0,Juneau,Juneau,Alaska,02-13-2021
33,Arizona State University,"3,642",488596.0,497074.0,Tempe,Maricopa,Arizona,02-13-2021
34,Arizona Western College,41,35231.0,35991.0,Yuma,Yuma,Arizona,02-13-2021
35,Dine College,5,9761.0,10110.0,Tsaile,Apache,Arizona,02-13-2021
36,Embry-Riddle Aeronautical University at Prescott,54,16212.0,16652.0,Prescott,Yavapai,Arizona,02-13-2021
37,Grand Canyon University,"1,372",488596.0,497074.0,Phoenix,Maricopa,Arizona,02-13-2021
38,Midwestern University at Glendale,158,488596.0,497074.0,Glendale,Maricopa,Arizona,02-13-2021
39,Northern Arizona University,354,15641.0,15943.0,Flagstaff,Coconino,Arizona,02-13-2021
40,University of Arizona,"2,959",104471.0,106543.0,Tucson,Pima,Arizona,02-13-2021
41,Arkansas Northeastern College,56,5383.0,5494.0,Blytheville,Mississippi,Arkansas,02-13-2021
42,Arkansas State University,"1,153",12432.0,12606.0,Jonesboro,Craighead,Arkansas,02-13-2021
43,Arkansas State University-Newport,43,6314.0,6406.0,Newport,Jackson,Arkansas,02-13-2021
44,Arkansas Tech University,402,7424.0,7519.0,Russellville,Pope,Arkansas,02-13-2021
