,School,Cases,County_Active_Cases,County_Total_Cases,City,County,State,Date
0,Alabama A&M University,41,31247.0,31649.0,Huntsville,Madison,Alabama,02-16-2021
1,Alabama State University,2,21600.0,22064.0,Montgomery,Montgomery,Alabama,02-16-2021
2,Athens State University,35,9073.0,9198.0,Athens,Limestone,Alabama,02-16-2021
3,Auburn University*,"2,134",14504.0,14641.0,Auburn,Lee,Alabama,02-16-2021
4,Auburn University at Montgomery,140,21600.0,22064.0,Montgomery,Montgomery,Alabama,02-16-2021
5,Bevill State Community College,4,6137.0,6375.0,Jasper,Walker,Alabama,02-16-2021
6,Birmingham-Southern College,214,68439.0,69747.0,Birmingham,Jefferson,Alabama,02-16-2021
7,Calhoun Community College,84,9073.0,9198.0,Tanner,Limestone,Alabama,02-16-2021
8,Central Alabama Community College,39,3312.0,3446.0,Alexander City,Tallapoosa,Alabama,02-16-2021
9,Enterprise State Community College,41,5070.0,5161.0,Enterprise,Coffee,Alabama,02-16-2021
10,Gadsden State Community College,62,12682.0,12980.0,Gadsden,Etowah,Alabama,02-16-2021
11,Jacksonville State University,219,12493.0,12756.0,Jacksonville,Calhoun,Alabama,02-16-2021
12,Lurleen B. Wallace Community College,19,3759.0,3856.0,Andalusia,Covington,Alabama,02-16-2021
13,Marion Military Institute,13,1019.0,1045.0,Marion,Perry,Alabama,02-16-2021
14,Samford University,480,68439.0,69747.0,Birmingham,Jefferson,Alabama,02-16-2021
15,Snead State Community College,19,12682.0,12980.0,Boaz,Etowah,Alabama,02-16-2021
16,Southern Union State Community College,59,1543.0,1581.0,Wadley,Randolph,Alabama,02-16-2021
17,Spring Hill College,124,34317.0,35003.0,Mobile,Mobile,Alabama,02-16-2021
18,Troy University,749,2825.0,2893.0,Troy,Pike,Alabama,02-16-2021
19,Troy University Dothan,17,9683.0,9930.0,Dothan,Houston,Alabama,02-16-2021
20,Troy University Montgomery,18,21600.0,22064.0,Montgomery,Montgomery,Alabama,02-16-2021
21,Troy University-Phenix City Campus,9,,,Phenix,,Alabama,02-16-2021
22,Tuskegee University,110,,,Tuskeegee,,Alabama,02-16-2021
23,University of Alabama,"3,361",23157.0,23548.0,Tuscaloosa,Tuscaloosa,Alabama,02-16-2021
24,University of Alabama at Birmingham*,"2,286",68439.0,69747.0,Birmingham,Jefferson,Alabama,02-16-2021
25,University of Alabama in Huntsville,210,31247.0,31649.0,Huntsville,Madison,Alabama,02-16-2021
26,University of Montevallo,140,21176.0,21370.0,Montevallo,Shelby,Alabama,02-16-2021
27,University of North Alabama,488,8278.0,8479.0,Florence,Lauderdale,Alabama,02-16-2021
28,University of South Alabama,507,34317.0,35003.0,Mobile,Mobile,Alabama,02-16-2021
29,University of West Alabama,30,940.0,970.0,Livingston,Sumter,Alabama,02-16-2021
30,University of Alaska Anchorage,12,26069.0,26222.0,Anchorage,Anchorage,Alaska,02-16-2021
31,University of Alaska Fairbanks,130,6041.0,6067.0,Fairbanks,Fairbanks North Star,Alaska,02-16-2021
32,University of Alaska Southeast,1,1208.0,1213.0,Juneau,Juneau,Alaska,02-16-2021
33,Arizona State University,"3,642",491360.0,499865.0,Tempe,Maricopa,Arizona,02-16-2021
34,Arizona Western College,41,35369.0,36127.0,Yuma,Yuma,Arizona,02-16-2021
35,Dine College,5,9805.0,10155.0,Tsaile,Apache,Arizona,02-16-2021
36,Embry-Riddle Aeronautical University at Prescott,54,16312.0,16752.0,Prescott,Yavapai,Arizona,02-16-2021
37,Grand Canyon University,"1,372",491360.0,499865.0,Phoenix,Maricopa,Arizona,02-16-2021
38,Midwestern University at Glendale,158,491360.0,499865.0,Glendale,Maricopa,Arizona,02-16-2021
39,Northern Arizona University,354,15779.0,16081.0,Flagstaff,Coconino,Arizona,02-16-2021
40,University of Arizona,"2,959",105138.0,107213.0,Tucson,Pima,Arizona,02-16-2021
41,Arkansas Northeastern College,56,5389.0,5501.0,Blytheville,Mississippi,Arkansas,02-16-2021
42,Arkansas State University,"1,153",12455.0,12629.0,Jonesboro,Craighead,Arkansas,02-16-2021
43,Arkansas State University-Newport,43,6326.0,6418.0,Newport,Jackson,Arkansas,02-16-2021
44,Arkansas Tech University,402,7467.0,7563.0,Russellville,Pope,Arkansas,02-16-2021
45,Black River Technical College,85,1543.0,1581.0,Pocahontas,Randolph,Arkansas,02-16-2021
46,Central Baptist College,20,11319.0,11467.0,Conway,Faulkner,Arkansas,02-16-2021
47,Harding University,435,6913.0,7014.0,Searcy,White,Arkansas,02-16-2021
48,Henderson State University,172,1941.0,1977.0,Arkadelphia,Clark,Arkansas,02-16-2021
49,Hendrix College,22,11319.0,11467.0,Conway,Faulkner,Arkansas,02-16-2021
50,John Brown University,66,26104.0,26484.0,Siloam Springs,Benton,Arkansas,02-16-2021
51,Lyon College,22,3501.0,3620.0,Batesville,Independence,Arkansas,02-16-2021
52,National Park College,66,,,Hot Springs,,Arkansas,02-16-2021
53,North Arkansas College,76,3483.0,3559.0,Harrison,Boone,Arkansas,02-16-2021
54,NorthWest Arkansas Community College,34,26104.0,26484.0,Bentonville,Benton,Arkansas,02-16-2021
55,Ouachita Baptist University,197,1941.0,1977.0,Arkadelphia,Clark,Arkansas,02-16-2021
56,South Arkansas Community College,41,3496.0,3594.0,El Dorado,Union,Arkansas,02-16-2021
57,Southern Arkansas University,216,2036.0,2089.0,Magnolia,Columbia,Arkansas,02-16-2021
58,University of Arkansas,"2,742",1503.0,1534.0,Fayetteville,Washington,Arkansas,02-16-2021
59,University of Arkansas Community College Rich Mountain,19,1783.0,1844.0,Mena,Polk,Arkansas,02-16-2021
60,University of Arkansas Community College at Hope - Texarkana,32,3672.0,3705.0,Texarkana,Miller,Arkansas,02-16-2021
61,University of Arkansas Community College-Morrilton,34,2092.0,2123.0,Morrilton,Conway,Arkansas,02-16-2021
62,University of Arkansas at Fort Smith,192,14022.0,14277.0,Fort Smith,Sebastian,Arkansas,02-16-2021
63,University of Arkansas at Little Rock,218,35967.0,36528.0,Little Rock,Pulaski,Arkansas,02-16-2021
64,University of Arkansas at Monticello,106,1905.0,1940.0,Monticello,Drew,Arkansas,02-16-2021
65,University of Arkansas at Pine Bluff,201,68439.0,69747.0,Pine Bluff,Jefferson,Arkansas,02-16-2021
66,University of Arkansas for Medical Sciences,181,35967.0,36528.0,Little Rock,Pulaski,Arkansas,02-16-2021
67,University of Arkansas-Pulaski Technical College,108,35967.0,36528.0,North Little Rock,Pulaski,Arkansas,02-16-2021
68,University of Central Arkansas,563,11319.0,11467.0,Conway,Faulkner,Arkansas,02-16-2021
69,University of the Ozarks,63,2618.0,2649.0,Clarksville,Johnson,Arkansas,02-16-2021
70,Antelope Valley College,28,1150472.0,1169688.0,Lancaster,Los Angeles,California,02-16-2021
71,Azusa Pacific University,44,1150472.0,1169688.0,Azusa,Los Angeles,California,02-16-2021
72,Biola University,10,1150472.0,1169688.0,La Mirada,Los Angeles,California,02-16-2021
73,California Baptist University,25,283032.0,286590.0,Riverside,Riverside,California,02-16-2021
74,California Institute of Technology,48,1150472.0,1169688.0,Pasadena,Los Angeles,California,02-16-2021
75,California Lutheran University,22,75138.0,75889.0,Thousand Oaks,Ventura,California,02-16-2021
76,"California Polytechnic State University, San Luis Obispo",871,19000.0,19210.0,San Luis Obispo,San Luis Obispo,California,02-16-2021
77,"California State Polytechnic University, Pomona",22,1150472.0,1169688.0,Pomona,Los Angeles,California,02-16-2021
78,California State University Maritime Academy,8,29431.0,29580.0,Vallejo,Solano,California,02-16-2021
79,"California State University, Bakersfield",68,99899.0,100586.0,Bakersfield,Kern,California,02-16-2021
80,"California State University, Channel Islands",14,75138.0,75889.0,Camarillo,Ventura,California,02-16-2021
81,"California State University, Chico",233,10570.0,10723.0,Chico,Butte,California,02-16-2021
82,"California State University, Dominguez Hills",12,1150472.0,1169688.0,Carson,Los Angeles,California,02-16-2021
83,"California State University, East Bay",27,77761.0,78883.0,Hayward,Alameda,California,02-16-2021
84,"California State University, Fullerton",22,253972.0,257589.0,Fullerton,Orange,California,02-16-2021
85,"California State University, Long Beach",51,1150472.0,1169688.0,Long Beach,Los Angeles,California,02-16-2021
86,"California State University, Los Angeles",105,1150472.0,1169688.0,Los Angeles,Los Angeles,California,02-16-2021
87,"California State University, Monterey Bay",10,41271.0,41580.0,Marina,Monterey,California,02-16-2021
88,"California State University, Northridge",71,1150472.0,1169688.0,Los Angeles,Los Angeles,California,02-16-2021
89,"California State University, Sacramento",77,89709.0,91091.0,Sacramento,Sacramento,California,02-16-2021
90,"California State University, San Bernardino",28,280076.0,282494.0,San Bernardino,San Bernardino,California,02-16-2021
91,"California State University, San Marcos",45,250599.0,253641.0,San Marcos,San Diego,California,02-16-2021
92,"California State University, Stanislaus",20,53579.0,54484.0,Turlock,Stanislaus,California,02-16-2021
93,Chapman University,152,253972.0,257589.0,Orange,Orange,California,02-16-2021
94,Concordia University Irvine,23,253972.0,257589.0,Irvine,Orange,California,02-16-2021
95,Cypress College,19,253972.0,257589.0,Cypress,Orange,California,02-16-2021
96,Dominican University of California,8,12732.0,12920.0,San Rafael,Marin,California,02-16-2021
97,El Camino Community College,14,1150472.0,1169688.0,Torrance,Los Angeles,California,02-16-2021
98,Feather River College,7,641.0,647.0,Quincy,Plumas,California,02-16-2021
99,Fresno Pacific University,13,91890.0,93231.0,Fresno,Fresno,California,02-16-2021
100,Fresno State University,48,91890.0,93231.0,Fresno,Fresno,California,02-16-2021
101,Harvey Mudd College,5,1150472.0,1169688.0,Claremont,Los Angeles,California,02-16-2021
102,Holy Names University,7,77761.0,78883.0,Oakland,Alameda,California,02-16-2021
103,Humboldt State University,31,2993.0,3025.0,Arcata,Humboldt,California,02-16-2021
104,Los Angeles Community College District‡,180,1150472.0,1169688.0,Los Angeles,Los Angeles,California,02-16-2021
105,Loyola Marymount University,34,1150472.0,1169688.0,Los Angeles,Los Angeles,California,02-16-2021
106,Menlo College,10,37488.0,37969.0,Atherton,San Mateo,California,02-16-2021
107,Mills College,3,77761.0,78883.0,Oakland,Alameda,California,02-16-2021
108,MiraCosta College,12,250599.0,253641.0,Oceanside,San Diego,California,02-16-2021
109,Occidental College‡,10,1150472.0,1169688.0,Los Angeles,Los Angeles,California,02-16-2021
110,Pepperdine University,36,1150472.0,1169688.0,Malibu,Los Angeles,California,02-16-2021
111,Pitzer College,1,1150472.0,1169688.0,Claremont,Los Angeles,California,02-16-2021
112,Point Loma Nazarene University‡,90,250599.0,253641.0,San Diego,San Diego,California,02-16-2021
113,Pomona College,16,1150472.0,1169688.0,Claremont,Los Angeles,California,02-16-2021
114,Rio Hondo College*,31,1150472.0,1169688.0,Whittier,Los Angeles,California,02-16-2021
115,Saint Mary's College of California,15,60212.0,60834.0,Moraga,Contra Costa,California,02-16-2021
116,San Diego City College,7,250599.0,253641.0,San Diego,San Diego,California,02-16-2021
117,San Diego Mesa College,2,250599.0,253641.0,San Diego,San Diego,California,02-16-2021
118,San Diego Miramar College,5,250599.0,253641.0,San Diego,San Diego,California,02-16-2021
119,San Diego State University System,"1,892",250599.0,253641.0,San Diego,San Diego,California,02-16-2021
120,San Francisco State University,10,33082.0,33454.0,San Francisco,San Francisco,California,02-16-2021
121,San Jose State University,73,106100.0,107769.0,San Jose,Santa Clara,California,02-16-2021
122,Santa Ana College,25,253972.0,257589.0,Santa Ana,Orange,California,02-16-2021
123,Santa Clara University,95,106100.0,107769.0,Santa Clara,Santa Clara,California,02-16-2021
124,Santa Monica College,5,1150472.0,1169688.0,Santa Monica,Los Angeles,California,02-16-2021
125,Santiago Canyon College,4,253972.0,257589.0,Orange,Orange,California,02-16-2021
126,Scripps College,4,1150472.0,1169688.0,Claremont,Los Angeles,California,02-16-2021
127,Shasta College,37,10639.0,10810.0,Redding,Shasta,California,02-16-2021
128,Sonoma State University,5,,,Ronhert Park,,California,02-16-2021
129,Southwestern College,14,250599.0,253641.0,Chula Vista,San Diego,California,02-16-2021
130,Stanford University*,242,106100.0,107769.0,Stanford,Santa Clara,California,02-16-2021
131,"University of California, Berkeley",330,77761.0,78883.0,Berkeley,Alameda,California,02-16-2021
132,"University of California, Davis",123,12240.0,12412.0,Davis,Yolo,California,02-16-2021
133,"University of California, Hastings College of Law",11,33082.0,33454.0,San Francisco,San Francisco,California,02-16-2021
134,"University of California, Irvine",341,253972.0,257589.0,Irvine,Orange,California,02-16-2021
135,"University of California, Los Angeles",712,1150472.0,1169688.0,Los Angeles,Los Angeles,California,02-16-2021
136,"University of California, Merced",45,27819.0,28201.0,Merced,Merced,California,02-16-2021
137,"University of California, Riverside",162,283032.0,286590.0,Riverside,Riverside,California,02-16-2021
138,"University of California, San Diego*",720,250599.0,253641.0,San Diego,San Diego,California,02-16-2021
139,"University of California, San Francisco*",380,33082.0,33454.0,San Francisco,San Francisco,California,02-16-2021
140,"University of California, Santa Barbara",33,30615.0,30991.0,Santa Barbara,Santa Barbara,California,02-16-2021
141,"University of California, Santa Cruz",69,7415.0,7580.0,Santa Cruz,Santa Cruz,California,02-16-2021
142,University of Redlands,12,280076.0,282494.0,Redlands,San Bernardino,California,02-16-2021
143,University of San Diego,234,250599.0,253641.0,San Diego,San Diego,California,02-16-2021
144,University of San Francisco,17,33082.0,33454.0,San Francisco,San Francisco,California,02-16-2021
145,University of Southern California,808,1150472.0,1169688.0,Los Angeles,Los Angeles,California,02-16-2021
146,University of the Pacific,10,64341.0,65359.0,Stockton,San Joaquin,California,02-16-2021
147,Westmont College,10,30615.0,30991.0,Santa Barbara,Santa Barbara,California,02-16-2021
148,Whittier College,2,1150472.0,1169688.0,Whittier,Los Angeles,California,02-16-2021
149,Adams State University,108,1209.0,1237.0,Alamosa,Alamosa,Colorado,02-16-2021
150,Arapahoe Community College,72,46411.0,47052.0,Littleton,Arapahoe,Colorado,02-16-2021
151,Colorado Christian University,109,,,Lakewood,,Colorado,02-16-2021
152,Colorado College,55,49379.0,50107.0,Colorado Springs,El Paso,Colorado,02-16-2021
153,Colorado Mesa University,850,12727.0,12913.0,Grand Junction,Mesa,Colorado,02-16-2021
154,Colorado Mountain College Glenwood Springs,44,4940.0,4978.0,Glenwood Springs,Garfield,Colorado,02-16-2021
155,Colorado School of Mines,389,68439.0,69747.0,Golden,Jefferson,Colorado,02-16-2021
156,Colorado State University,"1,695",18906.0,19120.0,Fort Collins,Larimer,Colorado,02-16-2021
157,Colorado State University-Pueblo,217,14440.0,14802.0,Pueblo,Pueblo,Colorado,02-16-2021
158,Community College of Aurora,38,46583.0,47184.0,Aurora,Adams,Colorado,02-16-2021
159,Community College of Denver,59,46583.0,47184.0,Denver,Adams,Colorado,02-16-2021
160,Fort Lewis College,183,2814.0,2851.0,Durango,La Plata,Colorado,02-16-2021
161,Front Range Community College,43,46583.0,47184.0,Westminster,Adams,Colorado,02-16-2021
162,Johnson & Wales University-Denver,8,46583.0,47184.0,Denver,Adams,Colorado,02-16-2021
163,Metropolitan State University of Denver,158,46583.0,47184.0,Denver,Adams,Colorado,02-16-2021
164,Morgan Community College,13,13184.0,13418.0,Fort Morgan,Morgan,Colorado,02-16-2021
165,Northeastern Junior College,104,2119.0,2137.0,Sterling,Logan,Colorado,02-16-2021
166,Otero Junior College,31,1753.0,1814.0,La Junta,Otero,Colorado,02-16-2021
167,Pikes Peak Community College,45,49379.0,50107.0,Colorado Springs,El Paso,Colorado,02-16-2021
168,Pueblo Community College,73,14440.0,14802.0,Pueblo,Pueblo,Colorado,02-16-2021
169,Regis University,177,46583.0,47184.0,Denver,Adams,Colorado,02-16-2021
170,Trinidad State Junior College,37,956.0,967.0,Trinidad,Las Animas,Colorado,02-16-2021
171,United States Air Force Academy,2,,,Air Force Academy,,Colorado,02-16-2021
172,University of Colorado Boulder,"2,520",17935.0,18158.0,Boulder,Boulder,Colorado,02-16-2021
173,University of Colorado Colorado Springs,223,49379.0,50107.0,Colorado Springs,El Paso,Colorado,02-16-2021
174,University of Colorado Denver and Anschutz Medical Campus*,110,46583.0,47184.0,Aurora,Adams,Colorado,02-16-2021
175,University of Denver,763,46583.0,47184.0,Denver,Adams,Colorado,02-16-2021
176,University of Northern Colorado,413,24376.0,24690.0,Greeley,Weld,Colorado,02-16-2021
177,Western Colorado University,119,1170.0,1176.0,Gunnison,Gunnison,Colorado,02-16-2021
178,Albertus Magnus College,49,66720.0,68593.0,New Haven,New Haven,Connecticut,02-16-2021
179,Central Connecticut State University,163,65819.0,68055.0,New Britain,Hartford,Connecticut,02-16-2021
180,Connecticut College‡,84,18101.0,18500.0,New London,New London,Connecticut,02-16-2021
181,Eastern Connecticut State University,148,8791.0,8963.0,Windham,Windham,Connecticut,02-16-2021
182,Fairfield University,641,75457.0,77457.0,Fairfield,Fairfield,Connecticut,02-16-2021
183,Mitchell College,25,18101.0,18500.0,New London,New London,Connecticut,02-16-2021
184,Quinnipiac University,532,66720.0,68593.0,Hamden,New Haven,Connecticut,02-16-2021
185,Sacred Heart University,824,75457.0,77457.0,Fairfield,Fairfield,Connecticut,02-16-2021
186,Southern Connecticut State University,175,66720.0,68593.0,New Haven,New Haven,Connecticut,02-16-2021
187,Trinity College,135,65819.0,68055.0,Hartford,Hartford,Connecticut,02-16-2021
188,Tunxis Community College,14,65819.0,68055.0,Farmington,Hartford,Connecticut,02-16-2021
189,United States Coast Guard Academy,40,18101.0,18500.0,New London,New London,Connecticut,02-16-2021
190,University of Bridgeport,66,75457.0,77457.0,Bridgeport,Fairfield,Connecticut,02-16-2021
191,University of Connecticut*,832,,,Storrs,,Connecticut,02-16-2021
192,University of Hartford,118,65819.0,68055.0,West Hartford,Hartford,Connecticut,02-16-2021
193,University of New Haven,190,66720.0,68593.0,West Haven,New Haven,Connecticut,02-16-2021
194,University of Saint Joseph,17,65819.0,68055.0,West Hartford,Hartford,Connecticut,02-16-2021
195,Wesleyan University,61,9699.0,10034.0,Middletown,Middlesex,Connecticut,02-16-2021
196,Western Connecticut State University,77,75457.0,77457.0,Danbury,Fairfield,Connecticut,02-16-2021
197,Yale University†,566,66720.0,68593.0,New Haven,New Haven,Connecticut,02-16-2021
198,Delaware State University,143,13514.0,13786.0,Dover,Kent,Delaware,02-16-2021
199,Delaware Technical Community College Dover,23,13514.0,13786.0,Dover,Kent,Delaware,02-16-2021
200,Delaware Technical Community College Georgetown,48,21644.0,22046.0,Georgetown,Sussex,Delaware,02-16-2021
201,Delaware Technical Community College Stanton,47,,,Stanton,,Delaware,02-16-2021
202,University of Delaware,873,46732.0,47349.0,Newark,New Castle,Delaware,02-16-2021
203,Wesley College,26,13514.0,13786.0,Dover,Kent,Delaware,02-16-2021
204,AdventHealth University,3,31571.0,32277.0,Orlando,Brevard,Florida,02-16-2021
