,School,Cases,County_Active_Cases,County_Total_Cases,City,County,State,Date
51,Lyon College,22,3085.0,3190.0,Batesville,Independence,Arkansas,01-14-2021
52,National Park College,66,,,Hot Springs,,Arkansas,01-14-2021
53,North Arkansas College,76,2856.0,2928.0,Harrison,Boone,Arkansas,01-14-2021
54,NorthWest Arkansas Community College,34,22169.0,22471.0,Bentonville,Benton,Arkansas,01-14-2021
55,Ouachita Baptist University,197,1573.0,1601.0,Arkadelphia,Clark,Arkansas,01-14-2021
56,South Arkansas Community College,41,2797.0,2876.0,El Dorado,Union,Arkansas,01-14-2021
57,Southern Arkansas University,216,1710.0,1756.0,Magnolia,Columbia,Arkansas,01-14-2021
58,University of Arkansas,"2,742",1328.0,1354.0,Fayetteville,Washington,Arkansas,01-14-2021
59,University of Arkansas Community College Rich Mountain,19,1452.0,1502.0,Mena,Polk,Arkansas,01-14-2021
60,University of Arkansas Community College at Hope - Texarkana,32,3033.0,3059.0,Texarkana,Miller,Arkansas,01-14-2021
61,University of Arkansas Community College-Morrilton,34,1704.0,1723.0,Morrilton,Conway,Arkansas,01-14-2021
62,University of Arkansas at Fort Smith,192,11807.0,11981.0,Fort Smith,Sebastian,Arkansas,01-14-2021
63,University of Arkansas at Little Rock,218,28977.0,29421.0,Little Rock,Pulaski,Arkansas,01-14-2021
64,University of Arkansas at Monticello,106,1636.0,1660.0,Monticello,Drew,Arkansas,01-14-2021
65,University of Arkansas at Pine Bluff,201,59955.0,60842.0,Pine Bluff,Jefferson,Arkansas,01-14-2021
66,University of Arkansas for Medical Sciences,181,28977.0,29421.0,Little Rock,Pulaski,Arkansas,01-14-2021
67,University of Arkansas-Pulaski Technical College,108,28977.0,29421.0,North Little Rock,Pulaski,Arkansas,01-14-2021
68,University of Central Arkansas,563,9186.0,9300.0,Conway,Faulkner,Arkansas,01-14-2021
69,University of the Ozarks,63,2211.0,2237.0,Clarksville,Johnson,Arkansas,01-14-2021
70,Antelope Valley College,28,962831.0,976075.0,Lancaster,Los Angeles,California,01-14-2021
71,Azusa Pacific University,44,962831.0,976075.0,Azusa,Los Angeles,California,01-14-2021
72,Biola University,10,962831.0,976075.0,La Mirada,Los Angeles,California,01-14-2021
73,California Baptist University,25,231081.0,233480.0,Riverside,Riverside,California,01-14-2021
74,California Institute of Technology,48,962831.0,976075.0,Pasadena,Los Angeles,California,01-14-2021
75,California Lutheran University,22,56052.0,56453.0,Thousand Oaks,Ventura,California,01-14-2021
76,"California Polytechnic State University, San Luis Obispo",871,14653.0,14778.0,San Luis Obispo,San Luis Obispo,California,01-14-2021
77,"California State Polytechnic University, Pomona",22,962831.0,976075.0,Pomona,Los Angeles,California,01-14-2021
78,California State University Maritime Academy,8,24186.0,24291.0,Vallejo,Solano,California,01-14-2021
79,"California State University, Bakersfield",68,81847.0,82398.0,Bakersfield,Kern,California,01-14-2021
80,"California State University, Channel Islands",14,56052.0,56453.0,Camarillo,Ventura,California,01-14-2021
81,"California State University, Chico",233,8893.0,9013.0,Chico,Butte,California,01-14-2021
82,"California State University, Dominguez Hills",12,962831.0,976075.0,Carson,Los Angeles,California,01-14-2021
83,"California State University, East Bay",27,63090.0,63866.0,Hayward,Alameda,California,01-14-2021
84,"California State University, Fullerton",22,200558.0,202753.0,Fullerton,Orange,California,01-14-2021
85,"California State University, Long Beach",51,962831.0,976075.0,Long Beach,Los Angeles,California,01-14-2021
86,"California State University, Los Angeles",105,962831.0,976075.0,Los Angeles,Los Angeles,California,01-14-2021
87,"California State University, Monterey Bay",10,34234.0,34482.0,Marina,Monterey,California,01-14-2021
88,"California State University, Northridge",71,962831.0,976075.0,Los Angeles,Los Angeles,California,01-14-2021
89,"California State University, Sacramento",77,77206.0,78268.0,Sacramento,Sacramento,California,01-14-2021
90,"California State University, San Bernardino",28,239963.0,241523.0,San Bernardino,San Bernardino,California,01-14-2021
91,"California State University, San Marcos",45,202170.0,204175.0,San Marcos,San Diego,California,01-14-2021
92,"California State University, Stanislaus",20,39975.0,40695.0,Turlock,Stanislaus,California,01-14-2021
93,Chapman University,152,200558.0,202753.0,Orange,Orange,California,01-14-2021
94,Concordia University Irvine,23,200558.0,202753.0,Irvine,Orange,California,01-14-2021
95,Cypress College,19,200558.0,202753.0,Cypress,Orange,California,01-14-2021
96,Dominican University of California,8,11095.0,11244.0,San Rafael,Marin,California,01-14-2021
97,El Camino Community College,14,962831.0,976075.0,Torrance,Los Angeles,California,01-14-2021
98,Feather River College,7,568.0,573.0,Quincy,Plumas,California,01-14-2021
99,Fresno Pacific University,13,77374.0,78278.0,Fresno,Fresno,California,01-14-2021
100,Fresno State University,48,77374.0,78278.0,Fresno,Fresno,California,01-14-2021
101,Harvey Mudd College,5,962831.0,976075.0,Claremont,Los Angeles,California,01-14-2021
102,Holy Names University,7,63090.0,63866.0,Oakland,Alameda,California,01-14-2021
103,Humboldt State University,31,2196.0,2220.0,Arcata,Humboldt,California,01-14-2021
104,Los Angeles Community College District‡,180,962831.0,976075.0,Los Angeles,Los Angeles,California,01-14-2021
105,Loyola Marymount University,34,962831.0,976075.0,Los Angeles,Los Angeles,California,01-14-2021
106,Menlo College,10,29928.0,30196.0,Atherton,San Mateo,California,01-14-2021
107,Mills College,3,63090.0,63866.0,Oakland,Alameda,California,01-14-2021
108,MiraCosta College,12,202170.0,204175.0,Oceanside,San Diego,California,01-14-2021
109,Occidental College‡,10,962831.0,976075.0,Los Angeles,Los Angeles,California,01-14-2021
110,Pepperdine University,36,962831.0,976075.0,Malibu,Los Angeles,California,01-14-2021
111,Pitzer College,1,962831.0,976075.0,Claremont,Los Angeles,California,01-14-2021
112,Point Loma Nazarene University‡,90,202170.0,204175.0,San Diego,San Diego,California,01-14-2021
113,Pomona College,16,962831.0,976075.0,Claremont,Los Angeles,California,01-14-2021
114,Rio Hondo College*,31,962831.0,976075.0,Whittier,Los Angeles,California,01-14-2021
115,Saint Mary's College of California,15,49349.0,49759.0,Moraga,Contra Costa,California,01-14-2021
116,San Diego City College,7,202170.0,204175.0,San Diego,San Diego,California,01-14-2021
117,San Diego Mesa College,2,202170.0,204175.0,San Diego,San Diego,California,01-14-2021
118,San Diego Miramar College,5,202170.0,204175.0,San Diego,San Diego,California,01-14-2021
119,San Diego State University System,"1,892",202170.0,204175.0,San Diego,San Diego,California,01-14-2021
120,San Francisco State University,10,27626.0,27863.0,San Francisco,San Francisco,California,01-14-2021
121,San Jose State University,73,87351.0,88379.0,San Jose,Santa Clara,California,01-14-2021
122,Santa Ana College,25,200558.0,202753.0,Santa Ana,Orange,California,01-14-2021
123,Santa Clara University,95,87351.0,88379.0,Santa Clara,Santa Clara,California,01-14-2021
124,Santa Monica College,5,962831.0,976075.0,Santa Monica,Los Angeles,California,01-14-2021
125,Santiago Canyon College,4,200558.0,202753.0,Orange,Orange,California,01-14-2021
126,Scripps College,4,962831.0,976075.0,Claremont,Los Angeles,California,01-14-2021
127,Shasta College,37,9339.0,9450.0,Redding,Shasta,California,01-14-2021
128,Sonoma State University,5,,,Ronhert Park,,California,01-14-2021
129,Southwestern College,14,202170.0,204175.0,Chula Vista,San Diego,California,01-14-2021
130,Stanford University*,242,87351.0,88379.0,Stanford,Santa Clara,California,01-14-2021
131,"University of California, Berkeley",330,63090.0,63866.0,Berkeley,Alameda,California,01-14-2021
132,"University of California, Davis",123,9802.0,9933.0,Davis,Yolo,California,01-14-2021
133,"University of California, Hastings College of Law",11,27626.0,27863.0,San Francisco,San Francisco,California,01-14-2021
134,"University of California, Irvine",341,200558.0,202753.0,Irvine,Orange,California,01-14-2021
135,"University of California, Los Angeles",712,962831.0,976075.0,Los Angeles,Los Angeles,California,01-14-2021
136,"University of California, Merced",45,22909.0,23199.0,Merced,Merced,California,01-14-2021
137,"University of California, Riverside",162,231081.0,233480.0,Riverside,Riverside,California,01-14-2021
138,"University of California, San Diego*",720,202170.0,204175.0,San Diego,San Diego,California,01-14-2021
139,"University of California, San Francisco*",380,27626.0,27863.0,San Francisco,San Francisco,California,01-14-2021
140,"University of California, Santa Barbara",33,22961.0,23184.0,Santa Barbara,Santa Barbara,California,01-14-2021
141,"University of California, Santa Cruz",69,6738.0,6866.0,Santa Cruz,Santa Cruz,California,01-14-2021
142,University of Redlands,12,239963.0,241523.0,Redlands,San Bernardino,California,01-14-2021
143,University of San Diego,234,202170.0,204175.0,San Diego,San Diego,California,01-14-2021
144,University of San Francisco,17,27626.0,27863.0,San Francisco,San Francisco,California,01-14-2021
145,University of Southern California,808,962831.0,976075.0,Los Angeles,Los Angeles,California,01-14-2021
146,University of the Pacific,10,54842.0,55580.0,Stockton,San Joaquin,California,01-14-2021
147,Westmont College,10,22961.0,23184.0,Santa Barbara,Santa Barbara,California,01-14-2021
148,Whittier College,2,962831.0,976075.0,Whittier,Los Angeles,California,01-14-2021
149,Adams State University,108,1012.0,1039.0,Alamosa,Alamosa,Colorado,01-14-2021
150,Arapahoe Community College,72,41399.0,41994.0,Littleton,Arapahoe,Colorado,01-14-2021
151,Colorado Christian University,109,,,Lakewood,,Colorado,01-14-2021
152,Colorado College,55,44417.0,45073.0,Colorado Springs,El Paso,Colorado,01-14-2021
153,Colorado Mesa University,850,10425.0,10580.0,Grand Junction,Mesa,Colorado,01-14-2021
154,Colorado Mountain College Glenwood Springs,44,4368.0,4403.0,Glenwood Springs,Garfield,Colorado,01-14-2021
155,Colorado School of Mines,389,59955.0,60842.0,Golden,Jefferson,Colorado,01-14-2021
156,Colorado State University,"1,695",16436.0,16612.0,Fort Collins,Larimer,Colorado,01-14-2021
157,Colorado State University-Pueblo,217,13592.0,13930.0,Pueblo,Pueblo,Colorado,01-14-2021
158,Community College of Aurora,38,42860.0,43412.0,Aurora,Adams,Colorado,01-14-2021
159,Community College of Denver,59,42860.0,43412.0,Denver,Adams,Colorado,01-14-2021
160,Fort Lewis College,183,2503.0,2533.0,Durango,La Plata,Colorado,01-14-2021
161,Front Range Community College,43,42860.0,43412.0,Westminster,Adams,Colorado,01-14-2021
162,Johnson & Wales University-Denver,8,42860.0,43412.0,Denver,Adams,Colorado,01-14-2021
163,Metropolitan State University of Denver,158,42860.0,43412.0,Denver,Adams,Colorado,01-14-2021
164,Morgan Community College,13,11890.0,12002.0,Fort Morgan,Morgan,Colorado,01-14-2021
165,Northeastern Junior College,104,1739.0,1752.0,Sterling,Logan,Colorado,01-14-2021
166,Otero Junior College,31,1687.0,1743.0,La Junta,Otero,Colorado,01-14-2021
167,Pikes Peak Community College,45,44417.0,45073.0,Colorado Springs,El Paso,Colorado,01-14-2021
168,Pueblo Community College,73,13592.0,13930.0,Pueblo,Pueblo,Colorado,01-14-2021
169,Regis University,177,42860.0,43412.0,Denver,Adams,Colorado,01-14-2021
170,Trinidad State Junior College,37,828.0,837.0,Trinidad,Las Animas,Colorado,01-14-2021
171,United States Air Force Academy,2,,,Air Force Academy,,Colorado,01-14-2021
172,University of Colorado Boulder,"2,520",15837.0,16032.0,Boulder,Boulder,Colorado,01-14-2021
173,University of Colorado Colorado Springs,223,44417.0,45073.0,Colorado Springs,El Paso,Colorado,01-14-2021
174,University of Colorado Denver and Anschutz Medical Campus*,110,42860.0,43412.0,Aurora,Adams,Colorado,01-14-2021
175,University of Denver,763,42860.0,43412.0,Denver,Adams,Colorado,01-14-2021
176,University of Northern Colorado,413,21767.0,22068.0,Greeley,Weld,Colorado,01-14-2021
177,Western Colorado University,119,818.0,824.0,Gunnison,Gunnison,Colorado,01-14-2021
178,Albertus Magnus College,49,54258.0,55943.0,New Haven,New Haven,Connecticut,01-14-2021
179,Central Connecticut State University,163,53945.0,55926.0,New Britain,Hartford,Connecticut,01-14-2021
180,Connecticut College‡,84,13696.0,14000.0,New London,New London,Connecticut,01-14-2021
181,Eastern Connecticut State University,148,6780.0,6879.0,Windham,Windham,Connecticut,01-14-2021
182,Fairfield University,641,63401.0,65226.0,Fairfield,Fairfield,Connecticut,01-14-2021
183,Mitchell College,25,13696.0,14000.0,New London,New London,Connecticut,01-14-2021
184,Quinnipiac University,532,54258.0,55943.0,Hamden,New Haven,Connecticut,01-14-2021
185,Sacred Heart University,824,63401.0,65226.0,Fairfield,Fairfield,Connecticut,01-14-2021
186,Southern Connecticut State University,175,54258.0,55943.0,New Haven,New Haven,Connecticut,01-14-2021
187,Trinity College,135,53945.0,55926.0,Hartford,Hartford,Connecticut,01-14-2021
188,Tunxis Community College,14,53945.0,55926.0,Farmington,Hartford,Connecticut,01-14-2021
189,United States Coast Guard Academy,40,13696.0,14000.0,New London,New London,Connecticut,01-14-2021
190,University of Bridgeport,66,63401.0,65226.0,Bridgeport,Fairfield,Connecticut,01-14-2021
191,University of Connecticut*,832,,,Storrs,,Connecticut,01-14-2021
192,University of Hartford,118,53945.0,55926.0,West Hartford,Hartford,Connecticut,01-14-2021
193,University of New Haven,190,54258.0,55943.0,West Haven,New Haven,Connecticut,01-14-2021
194,University of Saint Joseph,17,53945.0,55926.0,West Hartford,Hartford,Connecticut,01-14-2021
195,Wesleyan University,61,7751.0,8041.0,Middletown,Middlesex,Connecticut,01-14-2021
196,Western Connecticut State University,77,63401.0,65226.0,Danbury,Fairfield,Connecticut,01-14-2021
197,Yale University†,566,54258.0,55943.0,New Haven,New Haven,Connecticut,01-14-2021
198,Delaware State University,143,10787.0,10970.0,Dover,Kent,Delaware,01-14-2021
199,Delaware Technical Community College Dover,23,10787.0,10970.0,Dover,Kent,Delaware,01-14-2021
200,Delaware Technical Community College Georgetown,48,17667.0,17983.0,Georgetown,Sussex,Delaware,01-14-2021
201,Delaware Technical Community College Stanton,47,,,Stanton,,Delaware,01-14-2021
202,University of Delaware,873,38459.0,38955.0,Newark,New Castle,Delaware,01-14-2021
203,Wesley College,26,10787.0,10970.0,Dover,Kent,Delaware,01-14-2021
204,AdventHealth University,3,24643.0,25207.0,Orlando,Brevard,Florida,01-14-2021
205,Atlantic Technical College,6,153121.0,155066.0,Coconut Creek,Broward,Florida,01-14-2021
206,Atlantis University,1,,,Miami,Miami-dade,Florida,01-14-2021
207,Ave Maria University,30,,,Ave Maria,,Florida,01-14-2021
208,Aveda Institute-South Florida,1,,,Davie,,Florida,01-14-2021
209,Aveda Institute-Tallahassee,1,22784.0,22976.0,Tallahassee,Leon,Florida,01-14-2021
210,Aviation Institute of Maintenance-Orlando,1,21001.0,21334.0,Casselberry,Seminole,Florida,01-14-2021
211,Barry University,11,,,Miami,Miami-dade,Florida,01-14-2021
212,Bene's Career Academy,1,25607.0,26053.0,New Port Richey,Pasco,Florida,01-14-2021
213,Bethune-Cookman University,56,26061.0,26531.0,Daytona Beach,Volusia,Florida,01-14-2021
214,Big Bend Technical College,4,2190.0,2218.0,Perry,Taylor,Florida,01-14-2021
215,Broward College,49,153121.0,155066.0,Fort Lauderdale,Broward,Florida,01-14-2021
216,Charlotte Technical College,5,8492.0,8749.0,Port Charlotte,Charlotte,Florida,01-14-2021
217,Chipola College,13,5682.0,5719.0,Marianna,Jackson,Florida,01-14-2021
218,College of Central Florida,56,2337.0,2386.0,Ocala,Marion,Florida,01-14-2021
219,Concorde Career Institute-Miramar,2,,,Miramar,,Florida,01-14-2021
220,Cortiva Institute-Maitland,1,200558.0,202753.0,Maitland,Orange,Florida,01-14-2021
221,Daytona State College,131,26061.0,26531.0,Daytona Beach,Volusia,Florida,01-14-2021
222,Eastern Florida State College,70,24643.0,25207.0,Cocoa,Brevard,Florida,01-14-2021
223,Eckerd College,21,51582.0,52739.0,Saint Petersburg,Pinellas,Florida,01-14-2021
224,Edward Waters College,13,72350.0,73138.0,Jacksonville,Duval,Florida,01-14-2021
225,Embry-Riddle Aeronautical University at Daytona Beach,253,26061.0,26531.0,Daytona Beach,Volusia,Florida,01-14-2021
226,Erwin Technical College,4,,,Tampa,,Florida,01-14-2021
227,Everglades University,1,92863.0,94872.0,Boca Raton,Palm Beach,Florida,01-14-2021
228,First Coast Technical College,1,,,St. Augustine,,Florida,01-14-2021
229,Flagler College,119,,,St. Augustine,,Florida,01-14-2021
230,Flagler Technical Institute,2,4513.0,4565.0,Palm Coast,Flagler,Florida,01-14-2021
231,Florida A&M University,297,22784.0,22976.0,Tallahassee,Leon,Florida,01-14-2021
232,Florida Atlantic University,379,92863.0,94872.0,Boca Raton,Palm Beach,Florida,01-14-2021
233,Florida Career College at Tampa,1,,,Tampa,,Florida,01-14-2021
234,Florida College,54,,,Temple Terrace,,Florida,01-14-2021
235,Florida Gateway College,5,1710.0,1756.0,Lake City,Columbia,Florida,01-14-2021
236,Florida Gulf Coast University,528,12023.0,12120.0,Fort Myers,Lee,Florida,01-14-2021
237,Florida Institute of Recording Sound and Technology,1,24643.0,25207.0,Orlando,Brevard,Florida,01-14-2021
238,Florida Institute of Technology,161,24643.0,25207.0,Melbourne,Brevard,Florida,01-14-2021
239,Florida International University,304,,,Miami,Miami-dade,Florida,01-14-2021
240,Florida Memorial University,125,,,Miami Gardens,,Florida,01-14-2021
241,Florida National University,3,,,Hialeah,Miami-dade,Florida,01-14-2021
242,Florida Polytechnic University,11,1452.0,1502.0,Lakeland,Polk,Florida,01-14-2021
243,Florida SouthWestern State College,40,12023.0,12120.0,Fort Myers,Lee,Florida,01-14-2021
244,Florida Southern College,115,1452.0,1502.0,Lakeland,Polk,Florida,01-14-2021
245,Florida State College at Jacksonville,35,72350.0,73138.0,Jacksonville,Duval,Florida,01-14-2021
246,Florida State University,"1,904",22784.0,22976.0,Tallahassee,Leon,Florida,01-14-2021
247,Florida Technical College,1,24643.0,25207.0,Orlando,Brevard,Florida,01-14-2021
248,Fort Myers Technical College,5,12023.0,12120.0,Fort Myers,Lee,Florida,01-14-2021
249,Fortis Institute at Port Saint Lucie,2,,,Port Saint Lucie,Saint Lucie,Florida,01-14-2021
250,Fred K. Marchman Technical College,2,25607.0,26053.0,New Port Richey,Pasco,Florida,01-14-2021
251,Full Sail University,1,200558.0,202753.0,Winter Park,Orange,Florida,01-14-2021
252,Gadsden Technical Institute,5,4585.0,4647.0,Quincy,Gadsden,Florida,01-14-2021
253,George Stone Technical College,1,3056.0,3098.0,Pensacola,Escambia,Florida,01-14-2021
254,Gulf Coast State College,60,13439.0,13685.0,Panama City,Bay,Florida,01-14-2021
255,Gwinnett Institute,1,24643.0,25207.0,Orlando,Brevard,Florida,01-14-2021
256,HCI College,1,92863.0,94872.0,West Palm Beach,Palm Beach,Florida,01-14-2021
257,Hillsborough Community College,163,,,Tampa,,Florida,01-14-2021
258,Immokalee Technical College,5,24850.0,25220.0,Immokalee,Collier,Florida,01-14-2021
259,Indian River State College,30,,,Fort Pierce,Saint Lucie,Florida,01-14-2021
260,Jacksonville University,161,72350.0,73138.0,Jacksonville,Duval,Florida,01-14-2021
261,Keiser University Flagship Residential Campus,9,92863.0,94872.0,West Palm Beach,Palm Beach,Florida,01-14-2021
262,Keiser University at Fort Myers,1,12023.0,12120.0,Fort Myers,Lee,Florida,01-14-2021
263,Keiser University at Jacksonville,2,72350.0,73138.0,Jacksonville,Duval,Florida,01-14-2021
264,Keiser University at Lakeland,3,1452.0,1502.0,Lakeland,Polk,Florida,01-14-2021
265,Keiser University at Melbourne,3,24643.0,25207.0,Melbourne,Brevard,Florida,01-14-2021
266,Keiser University at Sarasota,2,25089.0,25542.0,Sarasota,Manatee,Florida,01-14-2021
267,Keiser University at Tallahassee,2,22784.0,22976.0,Tallahassee,Leon,Florida,01-14-2021
268,Keiser University at West Palm Beach,9,92863.0,94872.0,West Palm Beach,Palm Beach,Florida,01-14-2021
269,Keiser University-Daytona,2,26061.0,26531.0,Daytona Beach,Volusia,Florida,01-14-2021
270,Keiser University-Port St Lucie,6,,,Port St. Lucie,,Florida,01-14-2021
271,Lake-Sumter State College,1,2315.0,2343.0,Leesburg,Lake,Florida,01-14-2021
272,Lindsey Hopkins Technical College,2,,,Miami,Miami-dade,Florida,01-14-2021
273,Lively Technical College,5,22784.0,22976.0,Tallahassee,Leon,Florida,01-14-2021
274,Loraines Academy & Spa,1,51582.0,52739.0,Saint Petersburg,Pinellas,Florida,01-14-2021
275,Lorenzo Walker Technical College,2,24850.0,25220.0,Naples,Collier,Florida,01-14-2021
276,Lynn University,65,92863.0,94872.0,Boca Raton,Palm Beach,Florida,01-14-2021
277,Marion Technical College,4,2337.0,2386.0,Ocala,Marion,Florida,01-14-2021
278,Meridian College,1,25089.0,25542.0,Sarasota,Manatee,Florida,01-14-2021
279,Miami Dade College,71,,,Miami,Miami-dade,Florida,01-14-2021
280,Miami International University of Art and Design,1,,,Miami,Miami-dade,Florida,01-14-2021
281,New College of Florida,26,25089.0,25542.0,Sarasota,Manatee,Florida,01-14-2021
282,North Florida College,18,26283.0,26466.0,Madison,Madison,Florida,01-14-2021
283,Northwest Florida State College,40,14558.0,14812.0,Niceville,Okaloosa,Florida,01-14-2021
284,Nova Southeastern University,70,153121.0,155066.0,Fort Lauderdale,Broward,Florida,01-14-2021
285,Okaloosa Technical College,3,14558.0,14812.0,Fort Walton Beach,Okaloosa,Florida,01-14-2021
286,Orange Technical College Mid Florida Campus,1,24643.0,25207.0,Orlando,Brevard,Florida,01-14-2021
287,Orange Technical College Orlando Campus,2,24643.0,25207.0,Orlando,Brevard,Florida,01-14-2021
288,Orange Technical College Winter Park Campus,1,200558.0,202753.0,Winter Park,Orange,Florida,01-14-2021
289,Palm Beach Atlantic University,59,92863.0,94872.0,West Palm Beach,Palm Beach,Florida,01-14-2021
290,Palm Beach State College,48,92863.0,94872.0,Lake Worth,Palm Beach,Florida,01-14-2021
291,Pasco-Hernando State College,42,25607.0,26053.0,New Port Richey,Pasco,Florida,01-14-2021
292,Pensacola State College,46,3056.0,3098.0,Pensacola,Escambia,Florida,01-14-2021
293,Pinellas Technical College-St. Petersburg,1,,,St. Petersburg,,Florida,01-14-2021
294,Polk State College,48,1452.0,1502.0,Winter Haven,Polk,Florida,01-14-2021
295,Radford M Locklin Technical College,1,13168.0,13337.0,Milton,Santa Rosa,Florida,01-14-2021
296,Rasmussen College at Fort Myers,1,12023.0,12120.0,Fort Myers,Lee,Florida,01-14-2021
297,Ridge Technical College,2,1452.0,1502.0,Winter Haven,Polk,Florida,01-14-2021
298,Riveroak Technical College,3,4413.0,4509.0,Live Oak,Suwannee,Florida,01-14-2021
299,Rollins College,73,200558.0,202753.0,Winter Park,Orange,Florida,01-14-2021
300,Saint Leo University,50,25607.0,26053.0,Saint Leo,Pasco,Florida,01-14-2021
301,Santa Fe College,25,18148.0,18291.0,Gainesville,Alachua,Florida,01-14-2021
302,Seminole State College of Florida,39,21001.0,21334.0,Sanford,Seminole,Florida,01-14-2021
303,Sheridan Technical College,7,153121.0,155066.0,Hollywood,Broward,Florida,01-14-2021
304,South Florida Bible College and Theological Seminary,1,153121.0,155066.0,Deerfield Beach,Broward,Florida,01-14-2021
305,South Florida State College,66,5492.0,5718.0,Avon Park,Highlands,Florida,01-14-2021
306,Southeastern College at West Palm Beach,1,92863.0,94872.0,West Palm Beach,Palm Beach,Florida,01-14-2021
