,School,Cases,County_Active_Cases,County_Total_Cases,City,County,State,Date
0,Alabama A&M University,17,7599.0,7674.0,Huntsville,Madison,Alabama,09-22-2020
1,Athens State University,2,2002.0,2021.0,Athens,Limestone,Alabama,09-22-2020
2,Auburn University*,"1,672",5705.0,5765.0,Auburn,Lee,Alabama,09-22-2020
3,Birmingham-Southern College,64,18888.0,19230.0,Birmingham,Jefferson,Alabama,09-22-2020
4,Calhoun Community College,20,2002.0,2021.0,Tanner,Limestone,Alabama,09-22-2020
5,Central Alabama Community College,16,1055.0,1139.0,Alexander City,Tallapoosa,Alabama,09-22-2020
6,Enterprise State Community College,5,1281.0,1289.0,Enterprise,Coffee,Alabama,09-22-2020
7,Gadsden State Community College,25,3337.0,3384.0,Gadsden,Etowah,Alabama,09-22-2020
8,Jacksonville State University,219,3350.0,3390.0,Jacksonville,Calhoun,Alabama,09-22-2020
9,Lurleen B. Wallace Community College,7,1307.0,1334.0,Andalusia,Covington,Alabama,09-22-2020
10,Marion Military Institute,3,533.0,539.0,Marion,Perry,Alabama,09-22-2020
11,Samford University,199,18888.0,19230.0,Birmingham,Jefferson,Alabama,09-22-2020
12,Snead State Community College,11,3337.0,3384.0,Boaz,Etowah,Alabama,09-22-2020
13,Southern Union State Community College,45,611.0,624.0,Wadley,Randolph,Alabama,09-22-2020
14,Troy University,112,1163.0,1172.0,Troy,Pike,Alabama,09-22-2020
15,Troy University Dothan,6,2731.0,2753.0,Dothan,Houston,Alabama,09-22-2020
16,Troy University Montgomery,4,8536.0,8711.0,Montgomery,Montgomery,Alabama,09-22-2020
17,Troy University-Phenix City Campus,6,,,Phenix,,Alabama,09-22-2020
18,Tuskegee University,41,,,Tuskeegee,,Alabama,09-22-2020
19,University of Alabama,"2,225",7241.0,7355.0,Tuscaloosa,Tuscaloosa,Alabama,09-22-2020
20,University of Alabama at Birmingham*,"1,105",18888.0,19230.0,Birmingham,Jefferson,Alabama,09-22-2020
21,University of Alabama in Huntsville,24,7599.0,7674.0,Huntsville,Madison,Alabama,09-22-2020
22,University of Montevallo,63,5715.0,5765.0,Montevallo,Shelby,Alabama,09-22-2020
23,University of North Alabama,189,1629.0,1662.0,Florence,Lauderdale,Alabama,09-22-2020
24,University of South Alabama,169,12901.0,13192.0,Mobile,Mobile,Alabama,09-22-2020
25,University of Alaska Anchorage,4,3876.0,3904.0,Anchorage,Anchorage,Alaska,09-22-2020
26,University of Alaska Fairbanks,35,978.0,987.0,Fairbanks,Fairbanks North Star,Alaska,09-22-2020
27,University of Alaska Southeast,1,270.0,271.0,Juneau,Juneau,Alaska,09-22-2020
28,Arizona State University,"1,330",137039.0,140314.0,Tempe,Maricopa,Arizona,09-22-2020
29,Arizona Western College,4,12250.0,12594.0,Yuma,Yuma,Arizona,09-22-2020
30,Embry-Riddle Aeronautical University at Prescott,21,2410.0,2489.0,Prescott,Yavapai,Arizona,09-22-2020
31,Grand Canyon University,46,137039.0,140314.0,Phoenix,Maricopa,Arizona,09-22-2020
32,Midwestern University at Glendale,55,137039.0,140314.0,Glendale,Maricopa,Arizona,09-22-2020
33,Northern Arizona University,37,3644.0,3777.0,Flagstaff,Coconino,Arizona,09-22-2020
34,University of Arizona,709,24181.0,24798.0,Tucson,Pima,Arizona,09-22-2020
35,Arkansas State University,143,2655.0,2676.0,Jonesboro,Craighead,Arkansas,09-22-2020
36,Arkansas Tech University,6,2006.0,2036.0,Russellville,Pope,Arkansas,09-22-2020
37,Harding University,1,724.0,744.0,Searcy,White,Arkansas,09-22-2020
38,Henderson State University,29,312.0,316.0,Arkadelphia,Clark,Arkansas,09-22-2020
39,John Brown University,26,6253.0,6335.0,Siloam Springs,Benton,Arkansas,09-22-2020
40,Lyon College,4,1019.0,1035.0,Batesville,Independence,Arkansas,09-22-2020
41,National Park College,2,,,Hot Springs,,Arkansas,09-22-2020
42,NorthWest Arkansas Community College,2,6253.0,6335.0,Bentonville,Benton,Arkansas,09-22-2020
43,Southern Arkansas University,87,375.0,393.0,Magnolia,Columbia,Arkansas,09-22-2020
44,University of Arkansas,888,536.0,549.0,Fayetteville,Washington,Arkansas,09-22-2020
45,University of Arkansas Community College Rich Mountain,2,248.0,252.0,Mena,Polk,Arkansas,09-22-2020
46,University of Arkansas at Little Rock,52,8667.0,8804.0,Little Rock,Pulaski,Arkansas,09-22-2020
47,University of Arkansas at Monticello,14,344.0,350.0,Monticello,Drew,Arkansas,09-22-2020
48,University of Arkansas at Pine Bluff,77,18888.0,19230.0,Pine Bluff,Jefferson,Arkansas,09-22-2020
49,University of Arkansas-Fort Smith,27,3435.0,3492.0,Fort Smith,Sebastian,Arkansas,09-22-2020
50,University of Central Arkansas,60,2289.0,2308.0,Conway,Faulkner,Arkansas,09-22-2020
51,University of the Ozarks,35,817.0,822.0,Clarksville,Johnson,Arkansas,09-22-2020
52,Antelope Valley College,5,255732.0,262133.0,Lancaster,Los Angeles,California,09-22-2020
53,Biola University,2,255732.0,262133.0,La Mirada,Los Angeles,California,09-22-2020
54,California Institute of Technology,21,255732.0,262133.0,Pasadena,Los Angeles,California,09-22-2020
55,California Lutheran University,5,12331.0,12477.0,Thousand Oaks,Ventura,California,09-22-2020
56,"California Polytechnic State University, San Luis Obispo",63,3411.0,3438.0,San Luis Obispo,San Luis Obispo,California,09-22-2020
57,"California State Polytechnic University, Pomona",11,255732.0,262133.0,Pomona,Los Angeles,California,09-22-2020
58,California State University Maritime Academy,3,6137.0,6194.0,Vallejo,Solano,California,09-22-2020
59,"California State University, Bakersfield",3,31218.0,31572.0,Bakersfield,Kern,California,09-22-2020
60,"California State University, Channel Islands",1,12331.0,12477.0,Camarillo,Ventura,California,09-22-2020
61,"California State University, Chico",145,2729.0,2769.0,Chico,Butte,California,09-22-2020
62,"California State University, Dominguez Hills",8,255732.0,262133.0,Carson,Los Angeles,California,09-22-2020
63,"California State University, East Bay",16,20358.0,20748.0,Hayward,Alameda,California,09-22-2020
64,"California State University, Long Beach",76,255732.0,262133.0,Long Beach,Los Angeles,California,09-22-2020
65,"California State University, Los Angeles",65,255732.0,262133.0,Los Angeles,Los Angeles,California,09-22-2020
66,"California State University, Monterey Bay",2,9499.0,9568.0,Marina,Monterey,California,09-22-2020
67,"California State University, Northridge",27,255732.0,262133.0,Los Angeles,Los Angeles,California,09-22-2020
68,"California State University, Sacramento",23,21245.0,21628.0,Sacramento,Sacramento,California,09-22-2020
69,"California State University, San Bernardino",4,51965.0,52873.0,San Bernardino,San Bernardino,California,09-22-2020
70,"California State University, San Marcos",8,44382.0,45147.0,San Marcos,San Diego,California,09-22-2020
71,Concordia University Irvine,2,51232.0,52382.0,Irvine,Orange,California,09-22-2020
72,Cypress College,8,51232.0,52382.0,Cypress,Orange,California,09-22-2020
73,Dominican University of California,1,6500.0,6613.0,San Rafael,Marin,California,09-22-2020
74,Fresno State University,21,27481.0,27843.0,Fresno,Fresno,California,09-22-2020
