,School,Cases,County_Active_Cases,County_Total_Cases,City,County,State,Date
0,Alabama A&M University,17,7555.0,7630.0,Huntsville,Madison,Alabama,09-21-2020
1,Athens State University,2,1982.0,2001.0,Athens,Limestone,Alabama,09-21-2020
2,Auburn University*,"1,672",5692.0,5751.0,Auburn,Lee,Alabama,09-21-2020
3,Birmingham-Southern College,64,18786.0,19123.0,Birmingham,Jefferson,Alabama,09-21-2020
4,Calhoun Community College,20,1982.0,2001.0,Tanner,Limestone,Alabama,09-21-2020
5,Central Alabama Community College,16,1053.0,1136.0,Alexander City,Tallapoosa,Alabama,09-21-2020
6,Enterprise State Community College,5,1275.0,1283.0,Enterprise,Coffee,Alabama,09-21-2020
7,Gadsden State Community College,25,3318.0,3365.0,Gadsden,Etowah,Alabama,09-21-2020
8,Jacksonville State University,219,3335.0,3374.0,Jacksonville,Calhoun,Alabama,09-21-2020
9,Lurleen B. Wallace Community College,7,1284.0,1311.0,Andalusia,Covington,Alabama,09-21-2020
10,Marion Military Institute,3,532.0,538.0,Marion,Perry,Alabama,09-21-2020
11,Samford University,199,18786.0,19123.0,Birmingham,Jefferson,Alabama,09-21-2020
12,Snead State Community College,11,3318.0,3365.0,Boaz,Etowah,Alabama,09-21-2020
13,Southern Union State Community College,45,610.0,622.0,Wadley,Randolph,Alabama,09-21-2020
14,Troy University,112,1152.0,1161.0,Troy,Pike,Alabama,09-21-2020
15,Troy University Dothan,6,2705.0,2727.0,Dothan,Houston,Alabama,09-21-2020
16,Troy University Montgomery,4,8515.0,8688.0,Montgomery,Montgomery,Alabama,09-21-2020
17,Troy University-Phenix City Campus,6,,,Phenix,,Alabama,09-21-2020
18,Tuskegee University,41,,,Tuskeegee,,Alabama,09-21-2020
19,University of Alabama,"2,225",7209.0,7323.0,Tuscaloosa,Tuscaloosa,Alabama,09-21-2020
20,University of Alabama at Birmingham*,"1,105",18786.0,19123.0,Birmingham,Jefferson,Alabama,09-21-2020
21,University of Alabama in Huntsville,24,7555.0,7630.0,Huntsville,Madison,Alabama,09-21-2020
22,University of Montevallo,63,5669.0,5719.0,Montevallo,Shelby,Alabama,09-21-2020
23,University of North Alabama,189,1620.0,1653.0,Florence,Lauderdale,Alabama,09-21-2020
24,University of South Alabama,169,12832.0,13122.0,Mobile,Mobile,Alabama,09-21-2020
25,University of Alaska Anchorage,4,3845.0,3873.0,Anchorage,Anchorage,Alaska,09-21-2020
26,University of Alaska Fairbanks,35,976.0,985.0,Fairbanks,Fairbanks North Star,Alaska,09-21-2020
27,University of Alaska Southeast,1,271.0,272.0,Juneau,Juneau,Alaska,09-21-2020
28,Arizona State University,"1,330",136744.0,140006.0,Tempe,Maricopa,Arizona,09-21-2020
29,Arizona Western College,4,12236.0,12580.0,Yuma,Yuma,Arizona,09-21-2020
30,Embry-Riddle Aeronautical University at Prescott,21,2401.0,2480.0,Prescott,Yavapai,Arizona,09-21-2020
31,Grand Canyon University,46,136744.0,140006.0,Phoenix,Maricopa,Arizona,09-21-2020
32,Midwestern University at Glendale,55,136744.0,140006.0,Glendale,Maricopa,Arizona,09-21-2020
33,Northern Arizona University,37,3616.0,3749.0,Flagstaff,Coconino,Arizona,09-21-2020
34,University of Arizona,709,24032.0,24647.0,Tucson,Pima,Arizona,09-21-2020
35,Arkansas State University,143,2619.0,2640.0,Jonesboro,Craighead,Arkansas,09-21-2020
36,Arkansas Tech University,6,1998.0,2028.0,Russellville,Pope,Arkansas,09-21-2020
37,Harding University,1,711.0,731.0,Searcy,White,Arkansas,09-21-2020
38,Henderson State University,29,310.0,314.0,Arkadelphia,Clark,Arkansas,09-21-2020
39,John Brown University,26,6188.0,6268.0,Siloam Springs,Benton,Arkansas,09-21-2020
40,Lyon College,4,1016.0,1030.0,Batesville,Independence,Arkansas,09-21-2020
41,National Park College,2,,,Hot Springs,,Arkansas,09-21-2020
42,NorthWest Arkansas Community College,2,6188.0,6268.0,Bentonville,Benton,Arkansas,09-21-2020
43,Southern Arkansas University,87,365.0,383.0,Magnolia,Columbia,Arkansas,09-21-2020
44,University of Arkansas,888,536.0,549.0,Fayetteville,Washington,Arkansas,09-21-2020
45,University of Arkansas Community College Rich Mountain,2,247.0,251.0,Mena,Polk,Arkansas,09-21-2020
46,University of Arkansas at Little Rock,52,8533.0,8670.0,Little Rock,Pulaski,Arkansas,09-21-2020
47,University of Arkansas at Monticello,14,344.0,350.0,Monticello,Drew,Arkansas,09-21-2020
48,University of Arkansas at Pine Bluff,77,18786.0,19123.0,Pine Bluff,Jefferson,Arkansas,09-21-2020
49,University of Arkansas-Fort Smith,27,3403.0,3459.0,Fort Smith,Sebastian,Arkansas,09-21-2020
50,University of Central Arkansas,60,2258.0,2277.0,Conway,Faulkner,Arkansas,09-21-2020
51,University of the Ozarks,35,814.0,819.0,Clarksville,Johnson,Arkansas,09-21-2020
52,Antelope Valley College,5,255080.0,261446.0,Lancaster,Los Angeles,California,09-21-2020
53,Biola University,2,255080.0,261446.0,La Mirada,Los Angeles,California,09-21-2020
54,California Institute of Technology,21,255080.0,261446.0,Pasadena,Los Angeles,California,09-21-2020
55,California Lutheran University,5,12263.0,12406.0,Thousand Oaks,Ventura,California,09-21-2020
56,"California Polytechnic State University, San Luis Obispo",63,3366.0,3393.0,San Luis Obispo,San Luis Obispo,California,09-21-2020
57,"California State Polytechnic University, Pomona",11,255080.0,261446.0,Pomona,Los Angeles,California,09-21-2020
58,California State University Maritime Academy,3,6120.0,6175.0,Vallejo,Solano,California,09-21-2020
59,"California State University, Bakersfield",3,31155.0,31509.0,Bakersfield,Kern,California,09-21-2020
60,"California State University, Channel Islands",1,12263.0,12406.0,Camarillo,Ventura,California,09-21-2020
61,"California State University, Chico",145,2729.0,2764.0,Chico,Butte,California,09-21-2020
62,"California State University, Dominguez Hills",8,255080.0,261446.0,Carson,Los Angeles,California,09-21-2020
63,"California State University, East Bay",16,20267.0,20641.0,Hayward,Alameda,California,09-21-2020
64,"California State University, Long Beach",76,255080.0,261446.0,Long Beach,Los Angeles,California,09-21-2020
65,"California State University, Los Angeles",65,255080.0,261446.0,Los Angeles,Los Angeles,California,09-21-2020
66,"California State University, Monterey Bay",2,9483.0,9550.0,Marina,Monterey,California,09-21-2020
67,"California State University, Northridge",27,255080.0,261446.0,Los Angeles,Los Angeles,California,09-21-2020
68,"California State University, Sacramento",23,21245.0,21628.0,Sacramento,Sacramento,California,09-21-2020
69,"California State University, San Bernardino",4,51741.0,52649.0,San Bernardino,San Bernardino,California,09-21-2020
70,"California State University, San Marcos",8,44165.0,44925.0,San Marcos,San Diego,California,09-21-2020
71,Concordia University Irvine,2,51073.0,52201.0,Irvine,Orange,California,09-21-2020
72,Cypress College,8,51073.0,52201.0,Cypress,Orange,California,09-21-2020
73,Dominican University of California,1,6479.0,6591.0,San Rafael,Marin,California,09-21-2020
74,Fresno State University,21,27414.0,27769.0,Fresno,Fresno,California,09-21-2020
75,Harvey Mudd College,5,255080.0,261446.0,Claremont,Los Angeles,California,09-21-2020
76,Holy Names University,1,20267.0,20641.0,Oakland,Alameda,California,09-21-2020
77,Humboldt State University,7,479.0,485.0,Arcata,Humboldt,California,09-21-2020
78,Los Angeles Community College District,167,255080.0,261446.0,Los Angeles,Los Angeles,California,09-21-2020
79,Loyola Marymount University,1,255080.0,261446.0,Los Angeles,Los Angeles,California,09-21-2020
80,Menlo College,3,9455.0,9598.0,Atherton,San Mateo,California,09-21-2020
81,Mills College,2,20267.0,20641.0,Oakland,Alameda,California,09-21-2020
82,Occidental College,5,255080.0,261446.0,Los Angeles,Los Angeles,California,09-21-2020
83,Pepperdine University,21,255080.0,261446.0,Malibu,Los Angeles,California,09-21-2020
84,Rio Hondo College*,8,255080.0,261446.0,Whittier,Los Angeles,California,09-21-2020
85,Saint Mary's College of California,8,15757.0,15958.0,Moraga,Contra Costa,California,09-21-2020
86,San Diego State University System,444,44165.0,44925.0,San Diego,San Diego,California,09-21-2020
87,San Francisco State University,5,10708.0,10807.0,San Francisco,San Francisco,California,09-21-2020
88,San Jose State University,42,20214.0,20511.0,San Jose,Santa Clara,California,09-21-2020
89,Santa Clara University,14,20214.0,20511.0,Santa Clara,Santa Clara,California,09-21-2020
90,Santa Monica College,15,255080.0,261446.0,Santa Monica,Los Angeles,California,09-21-2020
91,Scripps College,4,255080.0,261446.0,Claremont,Los Angeles,California,09-21-2020
92,Shasta College,1,695.0,709.0,Redding,Shasta,California,09-21-2020
93,Southwestern College,6,44165.0,44925.0,Chula Vista,San Diego,California,09-21-2020
94,Stanford University*,137,20214.0,20511.0,Stanford,Santa Clara,California,09-21-2020
95,"University of California, Berkeley",166,20267.0,20641.0,Berkeley,Alameda,California,09-21-2020
96,"University of California, Davis",74,2700.0,2754.0,Davis,Yolo,California,09-21-2020
97,"University of California, Hastings College of Law",1,10708.0,10807.0,San Francisco,San Francisco,California,09-21-2020
98,"University of California, Irvine",99,51073.0,52201.0,Irvine,Orange,California,09-21-2020
99,"University of California, Los Angeles",136,255080.0,261446.0,Los Angeles,Los Angeles,California,09-21-2020
100,"University of California, Merced",1,8616.0,8750.0,Merced,Merced,California,09-21-2020
101,"University of California, Riverside",48,56257.0,57419.0,Riverside,Riverside,California,09-21-2020
102,"University of California, San Diego*",237,44165.0,44925.0,San Diego,San Diego,California,09-21-2020
103,"University of California, Santa Barbara",11,8770.0,8880.0,Santa Barbara,Santa Barbara,California,09-21-2020
104,"University of California, Santa Cruz",16,2757.0,2820.0,Santa Cruz,Santa Cruz,California,09-21-2020
105,University of Redlands,5,51741.0,52649.0,Redlands,San Bernardino,California,09-21-2020
106,University of San Diego,1,44165.0,44925.0,San Diego,San Diego,California,09-21-2020
107,University of San Francisco,6,10708.0,10807.0,San Francisco,San Francisco,California,09-21-2020
108,University of Southern California,358,255080.0,261446.0,Los Angeles,Los Angeles,California,09-21-2020
109,Adams State University,3,232.0,241.0,Alamosa,Alamosa,Colorado,09-21-2020
110,Arapahoe Community College,4,8504.0,8873.0,Littleton,Arapahoe,Colorado,09-21-2020
111,Colorado Christian University,1,,,Lakewood,,Colorado,09-21-2020
112,Colorado College,11,6519.0,6687.0,Colorado Springs,El Paso,Colorado,09-21-2020
113,Colorado Mesa University,20,537.0,544.0,Grand Junction,Mesa,Colorado,09-21-2020
114,Colorado School of Mines,29,18786.0,19123.0,Golden,Jefferson,Colorado,09-21-2020
115,Colorado State University,118,2323.0,2373.0,Fort Collins,Larimer,Colorado,09-21-2020
116,Community College of Denver,2,8288.0,8509.0,Denver,Adams,Colorado,09-21-2020
117,Fort Lewis College,18,248.0,250.0,Durango,La Plata,Colorado,09-21-2020
