,School,Cases,County_Active_Cases,County_Total_Cases,City,County,State,Date
144,Colorado Mountain College Glenwood Springs,10,1660.0,1666.0,Glenwood Springs,Garfield,Colorado,11-17-2020
145,Colorado School of Mines,109,27944.0,28420.0,Golden,Jefferson,Colorado,11-17-2020
146,Colorado State University,727,7351.0,7415.0,Fort Collins,Larimer,Colorado,11-17-2020
147,Colorado State University-Pueblo,54,5206.0,5275.0,Pueblo,Pueblo,Colorado,11-17-2020
148,Community College of Denver,21,23050.0,23339.0,Denver,Adams,Colorado,11-17-2020
149,Fort Lewis College,42,657.0,660.0,Durango,La Plata,Colorado,11-17-2020
150,Front Range Community College,19,23050.0,23339.0,Westminster,Adams,Colorado,11-17-2020
151,Johnson & Wales University-Denver,1,23050.0,23339.0,Denver,Adams,Colorado,11-17-2020
152,Metropolitan State University of Denver,50,23050.0,23339.0,Denver,Adams,Colorado,11-17-2020
153,Morgan Community College,6,5493.0,5535.0,Fort Morgan,Morgan,Colorado,11-17-2020
154,Pikes Peak Community College,40,18987.0,19218.0,Colorado Springs,El Paso,Colorado,11-17-2020
155,Pueblo Community College,5,5206.0,5275.0,Pueblo,Pueblo,Colorado,11-17-2020
156,Regis University,101,23050.0,23339.0,Denver,Adams,Colorado,11-17-2020
157,Trinidad State Junior College,4,123.0,123.0,Trinidad,Las Animas,Colorado,11-17-2020
158,United States Air Force Academy,2,,,Air Force Academy,,Colorado,11-17-2020
159,University of Colorado Boulder,"1,943",8688.0,8791.0,Boulder,Boulder,Colorado,11-17-2020
160,University of Colorado Colorado Springs,55,18987.0,19218.0,Colorado Springs,El Paso,Colorado,11-17-2020
161,University of Colorado Denver and Anschutz Medical Campus*,94,23050.0,23339.0,Aurora,Adams,Colorado,11-17-2020
162,University of Denver,289,23050.0,23339.0,Denver,Adams,Colorado,11-17-2020
163,University of Northern Colorado,99,10229.0,10402.0,Greeley,Weld,Colorado,11-17-2020
164,Western Colorado University,13,419.0,426.0,Gunnison,Gunnison,Colorado,11-17-2020
165,Albertus Magnus College,4,22425.0,23593.0,New Haven,New Haven,Connecticut,11-17-2020
166,Central Connecticut State University,99,22095.0,23636.0,New Britain,Hartford,Connecticut,11-17-2020
167,Connecticut College‡,30,4813.0,4968.0,New London,New London,Connecticut,11-17-2020
168,Eastern Connecticut State University,52,1975.0,2000.0,Windham,Windham,Connecticut,11-17-2020
169,Fairfield University,359,30313.0,31773.0,Fairfield,Fairfield,Connecticut,11-17-2020
170,Mitchell College,3,4813.0,4968.0,New London,New London,Connecticut,11-17-2020
171,Quinnipiac University,56,22425.0,23593.0,Hamden,New Haven,Connecticut,11-17-2020
172,Sacred Heart University,425,30313.0,31773.0,Fairfield,Fairfield,Connecticut,11-17-2020
173,Southern Connecticut State University,59,22425.0,23593.0,New Haven,New Haven,Connecticut,11-17-2020
174,Trinity College,90,22095.0,23636.0,Hartford,Hartford,Connecticut,11-17-2020
175,Tunxis Community College,4,22095.0,23636.0,Farmington,Hartford,Connecticut,11-17-2020
176,United States Coast Guard Academy,17,4813.0,4968.0,New London,New London,Connecticut,11-17-2020
177,University of Bridgeport,17,30313.0,31773.0,Bridgeport,Fairfield,Connecticut,11-17-2020
178,University of Connecticut*,414,,,Storrs,,Connecticut,11-17-2020
179,University of Hartford,64,22095.0,23636.0,West Hartford,Hartford,Connecticut,11-17-2020
180,University of New Haven,190,22425.0,23593.0,West Haven,New Haven,Connecticut,11-17-2020
181,University of Saint Joseph,3,22095.0,23636.0,West Hartford,Hartford,Connecticut,11-17-2020
182,Wesleyan University,11,2666.0,2863.0,Middletown,Middlesex,Connecticut,11-17-2020
183,Western Connecticut State University,30,30313.0,31773.0,Danbury,Fairfield,Connecticut,11-17-2020
184,Yale University†,244,22425.0,23593.0,New Haven,New Haven,Connecticut,11-17-2020
185,Delaware State University,77,4018.0,4140.0,Dover,Kent,Delaware,11-17-2020
186,Delaware Technical Community College Dover,7,4018.0,4140.0,Dover,Kent,Delaware,11-17-2020
187,Delaware Technical Community College Georgetown,45,8944.0,9194.0,Georgetown,Sussex,Delaware,11-17-2020
188,Delaware Technical Community College Stanton,20,,,Stanton,,Delaware,11-17-2020
189,University of Delaware,482,15756.0,16123.0,Newark,New Castle,Delaware,11-17-2020
190,Wesley College,15,4018.0,4140.0,Dover,Kent,Delaware,11-17-2020
191,AdventHealth University,2,13389.0,13802.0,Orlando,Brevard,Florida,11-17-2020
192,American Institute of Beauty,1,28650.0,29509.0,Largo,Pinellas,Florida,11-17-2020
193,Atlantic Technical College,1,95102.0,96700.0,Coconut Creek,Broward,Florida,11-17-2020
194,Ave Maria University,30,,,Ave Maria,,Florida,11-17-2020
195,Barry University,1,,,Miami,Miami-dade,Florida,11-17-2020
196,Bethune-Cookman University,6,14114.0,14460.0,Daytona Beach,Volusia,Florida,11-17-2020
197,Broward College,49,95102.0,96700.0,Fort Lauderdale,Broward,Florida,11-17-2020
198,Chipola College,5,2717.0,2741.0,Marianna,Jackson,Florida,11-17-2020
199,City College at Gainesville,1,11766.0,11854.0,Gainesville,Alachua,Florida,11-17-2020
200,College of Central Florida,50,1261.0,1294.0,Ocala,Marion,Florida,11-17-2020
201,Daytona State College,92,14114.0,14460.0,Daytona Beach,Volusia,Florida,11-17-2020
202,Eastern Florida State College,12,13389.0,13802.0,Cocoa,Brevard,Florida,11-17-2020
203,Eckerd College,6,28650.0,29509.0,Saint Petersburg,Pinellas,Florida,11-17-2020
204,Edward Waters College,10,38495.0,39052.0,Jacksonville,Duval,Florida,11-17-2020
205,Embry-Riddle Aeronautical University at Daytona Beach,127,14114.0,14460.0,Daytona Beach,Volusia,Florida,11-17-2020
206,Flagler College,65,,,St. Augustine,,Florida,11-17-2020
207,Florida A&M University,112,13550.0,13678.0,Tallahassee,Leon,Florida,11-17-2020
208,Florida Atlantic University,310,57519.0,59154.0,Boca Raton,Palm Beach,Florida,11-17-2020
209,Florida Career College at Tampa,1,,,Tampa,,Florida,11-17-2020
210,Florida College,54,,,Temple Terrace,,Florida,11-17-2020
211,Florida Gulf Coast University,380,7213.0,7278.0,Fort Myers,Lee,Florida,11-17-2020
212,Florida Institute of Recording Sound and Technology,1,13389.0,13802.0,Orlando,Brevard,Florida,11-17-2020
213,Florida Institute of Technology,75,13389.0,13802.0,Melbourne,Brevard,Florida,11-17-2020
214,Florida International University,109,,,Miami,Miami-dade,Florida,11-17-2020
215,Florida Memorial University,113,,,Miami Gardens,,Florida,11-17-2020
216,Florida Polytechnic University,10,603.0,609.0,Lakeland,Polk,Florida,11-17-2020
217,Florida SouthWestern State College,22,7213.0,7278.0,Fort Myers,Lee,Florida,11-17-2020
218,Florida Southern College,67,603.0,609.0,Lakeland,Polk,Florida,11-17-2020
219,Florida State College at Jacksonville,27,38495.0,39052.0,Jacksonville,Duval,Florida,11-17-2020
220,Florida State University,"1,738",13550.0,13678.0,Tallahassee,Leon,Florida,11-17-2020
221,Fort Myers Technical College,2,7213.0,7278.0,Fort Myers,Lee,Florida,11-17-2020
222,Fortis Institute at Port Saint Lucie,1,,,Port Saint Lucie,Saint Lucie,Florida,11-17-2020
223,George Stone Technical College,1,1852.0,1883.0,Pensacola,Escambia,Florida,11-17-2020
224,Gulf Coast State College,54,7620.0,7765.0,Panama City,Bay,Florida,11-17-2020
225,Gwinnett Institute,1,13389.0,13802.0,Orlando,Brevard,Florida,11-17-2020
226,HCI College,1,57519.0,59154.0,West Palm Beach,Palm Beach,Florida,11-17-2020
227,Hillsborough Community College,87,,,Tampa,,Florida,11-17-2020
228,Immokalee Technical College,3,15849.0,16117.0,Immokalee,Collier,Florida,11-17-2020
229,Indian River State College,31,,,Fort Pierce,Saint Lucie,Florida,11-17-2020
230,Jacksonville University,51,38495.0,39052.0,Jacksonville,Duval,Florida,11-17-2020
231,Keiser University at Fort Myers,1,7213.0,7278.0,Fort Myers,Lee,Florida,11-17-2020
232,Keiser University at Jacksonville,1,38495.0,39052.0,Jacksonville,Duval,Florida,11-17-2020
233,Keiser University at Lakeland,2,603.0,609.0,Lakeland,Polk,Florida,11-17-2020
234,Keiser University at Melbourne,3,13389.0,13802.0,Melbourne,Brevard,Florida,11-17-2020
235,Keiser University at Sarasota,1,14681.0,15040.0,Sarasota,Manatee,Florida,11-17-2020
236,Keiser University at Tallahassee,1,13550.0,13678.0,Tallahassee,Leon,Florida,11-17-2020
237,Keiser University at West Palm Beach,3,57519.0,59154.0,West Palm Beach,Palm Beach,Florida,11-17-2020
238,Lively Technical College,2,13550.0,13678.0,Tallahassee,Leon,Florida,11-17-2020
239,Lynn University,49,57519.0,59154.0,Boca Raton,Palm Beach,Florida,11-17-2020
240,Meridian College,1,14681.0,15040.0,Sarasota,Manatee,Florida,11-17-2020
241,Miami Dade College,18,,,Miami,Miami-dade,Florida,11-17-2020
242,New College of Florida,6,14681.0,15040.0,Sarasota,Manatee,Florida,11-17-2020
243,North Florida College,14,11403.0,11523.0,Madison,Madison,Florida,11-17-2020
244,Northwest Florida State College,36,7618.0,7757.0,Niceville,Okaloosa,Florida,11-17-2020
245,Nova Southeastern University,15,95102.0,96700.0,Fort Lauderdale,Broward,Florida,11-17-2020
246,Palm Beach Atlantic University,35,57519.0,59154.0,West Palm Beach,Palm Beach,Florida,11-17-2020
247,Palm Beach State College,48,57519.0,59154.0,Lake Worth,Palm Beach,Florida,11-17-2020
248,Pasco-Hernando State College,44,12511.0,12771.0,New Port Richey,Pasco,Florida,11-17-2020
249,Pensacola State College,37,1852.0,1883.0,Pensacola,Escambia,Florida,11-17-2020
250,Polk State College,40,603.0,609.0,Winter Haven,Polk,Florida,11-17-2020
251,Rasmussen College at Fort Myers,1,7213.0,7278.0,Fort Myers,Lee,Florida,11-17-2020
252,Rollins College,40,64431.0,65957.0,Winter Park,Orange,Florida,11-17-2020
253,Saint Leo University,41,12511.0,12771.0,Saint Leo,Pasco,Florida,11-17-2020
254,Santa Fe College,25,11766.0,11854.0,Gainesville,Alachua,Florida,11-17-2020
255,Seminole State College of Florida,24,11408.0,11666.0,Sanford,Seminole,Florida,11-17-2020
256,South Florida State College,37,3153.0,3285.0,Avon Park,Highlands,Florida,11-17-2020
257,Southeastern College at West Palm Beach,1,57519.0,59154.0,West Palm Beach,Palm Beach,Florida,11-17-2020
258,Southeastern University,44,603.0,609.0,Lakeland,Polk,Florida,11-17-2020
259,St. Johns River State College,17,2494.0,2549.0,Palatka,Putnam,Florida,11-17-2020
260,St. Petersburg College,51,,,St. Petersburg,,Florida,11-17-2020
261,St. Thomas University,5,,,Miami Gardens,,Florida,11-17-2020
262,"State College of Florida, Manatee-Sarasota",60,14681.0,15040.0,Bradenton,Manatee,Florida,11-17-2020
263,Stetson University,149,,,DeLand,,Florida,11-17-2020
264,Tallahassee Community College,109,13550.0,13678.0,Tallahassee,Leon,Florida,11-17-2020
265,The College of the Florida Keys,6,722.0,733.0,Key West,Monroe,Florida,11-17-2020
266,University of Central Florida,"1,834",13389.0,13802.0,Orlando,Brevard,Florida,11-17-2020
267,University of Florida*,"4,461",11766.0,11854.0,Gainesville,Alachua,Florida,11-17-2020
268,University of Fort Lauderdale,1,,,Lauderhill,,Florida,11-17-2020
269,University of Miami*,746,,,Miami,Miami-dade,Florida,11-17-2020
270,University of North Florida,227,38495.0,39052.0,Jacksonville,Duval,Florida,11-17-2020
271,University of South Florida*,770,,,Tampa,,Florida,11-17-2020
272,University of South Florida Sarasota-Manatee,11,14681.0,15040.0,Sarasota,Manatee,Florida,11-17-2020
273,"University of South Florida, St. Petersburg",22,,,St. Petersburg,,Florida,11-17-2020
274,University of Tampa,704,,,Tampa,,Florida,11-17-2020
275,University of West Florida,147,1852.0,1883.0,Pensacola,Escambia,Florida,11-17-2020
276,Valencia College,41,13389.0,13802.0,Orlando,Brevard,Florida,11-17-2020
277,Webber International University,10,603.0,609.0,Babson Park,Polk,Florida,11-17-2020
278,Abraham Baldwin Agricultural College,130,2225.0,2299.0,Tifton,Tift,Georgia,11-17-2020
279,Agnes Scott College,1,,,Decatur,Dekalb,Georgia,11-17-2020
280,Albany State University,110,3396.0,3598.0,Albany,Dougherty,Georgia,11-17-2020
281,Augusta University,278,868.0,890.0,Augusta,Columbia,Georgia,11-17-2020
282,Berry College,214,4966.0,5035.0,Mount Berry,Floyd,Georgia,11-17-2020
283,Brenau University,55,11640.0,11834.0,Gainesville,Hall,Georgia,11-17-2020
284,Clayton State University,82,9548.0,9741.0,Morrow,Clayton,Georgia,11-17-2020
285,College of Coastal Georgia,68,3989.0,4105.0,Brunswick,Glynn,Georgia,11-17-2020
286,Columbus State University,72,6795.0,6982.0,Columbus,Muscogee,Georgia,11-17-2020
287,Covenant College‡,16,3230.0,3326.0,Lookout Mountain,Walker,Georgia,11-17-2020
288,Dalton State College,54,6801.0,6876.0,Dalton,Whitfield,Georgia,11-17-2020
289,East Georgia State College,53,1351.0,1398.0,Swainsboro,Emanuel,Georgia,11-17-2020
290,Emmanuel College,43,2318.0,2351.0,Franklin Springs,Franklin,Georgia,11-17-2020
291,Emory University,234,,,Atlanta,Dekalb,Georgia,11-17-2020
292,Fort Valley State University,52,959.0,986.0,Fort Valley,Peach,Georgia,11-17-2020
293,Georgia College & State University,747,7688.0,7772.0,Milledgeville,Baldwin,Georgia,11-17-2020
294,Georgia Gwinnett College,130,35988.0,36485.0,Lawrenceville,Gwinnett,Georgia,11-17-2020
295,Georgia Highlands College,65,4966.0,5035.0,Rome,Floyd,Georgia,11-17-2020
296,Georgia Institute of Technology,"1,102",,,Atlanta,Dekalb,Georgia,11-17-2020
297,Georgia Military College,1,7688.0,7772.0,Milledgeville,Baldwin,Georgia,11-17-2020
298,Georgia Southern University,"1,243",3593.0,3644.0,Statesboro,Bulloch,Georgia,11-17-2020
299,Georgia Southwestern State University,49,,,Americus,,Georgia,11-17-2020
300,Georgia State University,278,,,Atlanta,Dekalb,Georgia,11-17-2020
301,Gordon State College,22,581.0,588.0,Barnesville,Lamar,Georgia,11-17-2020
302,Kennesaw State University,572,26655.0,27152.0,Kennesaw,Cobb,Georgia,11-17-2020
303,LaGrange College,24,,,LaGrange,,Georgia,11-17-2020
304,Mercer University,303,987.0,1004.0,Macon,Bibb,Georgia,11-17-2020
305,Middle Georgia State University,219,987.0,1004.0,Macon,Bibb,Georgia,11-17-2020
306,Oglethorpe University,3,,,Atlanta,Dekalb,Georgia,11-17-2020
307,Savannah State University,42,10081.0,10285.0,Savannah,Chatham,Georgia,11-17-2020
308,South Georgia State College,38,2181.0,2195.0,Douglas,Coffee,Georgia,11-17-2020
309,University of Georgia,"4,198",1488.0,1507.0,Athens,Clarke,Georgia,11-17-2020
310,University of North Georgia,464,1169.0,1189.0,Dahlonega,Lumpkin,Georgia,11-17-2020
311,University of West Georgia‡,205,1174.0,1195.0,Carrollton,Carroll,Georgia,11-17-2020
