,School,Cases,County_Active_Cases,County_Total_Cases,City,County,State,Date
0,Alabama A&M University,17,7432.0,7507.0,Huntsville,Madison,Alabama,09-19-2020
1,Athens State University,2,1954.0,1973.0,Athens,Limestone,Alabama,09-19-2020
2,Auburn University*,"1,672",5646.0,5705.0,Auburn,Lee,Alabama,09-19-2020
3,Birmingham-Southern College,64,18574.0,18911.0,Birmingham,Jefferson,Alabama,09-19-2020
4,Calhoun Community College,20,1954.0,1973.0,Tanner,Limestone,Alabama,09-19-2020
5,Central Alabama Community College,16,1048.0,1131.0,Alexander City,Tallapoosa,Alabama,09-19-2020
6,Enterprise State Community College,5,1262.0,1270.0,Enterprise,Coffee,Alabama,09-19-2020
7,Gadsden State Community College,25,3287.0,3334.0,Gadsden,Etowah,Alabama,09-19-2020
8,Jacksonville State University,219,3281.0,3320.0,Jacksonville,Calhoun,Alabama,09-19-2020
9,Lurleen B. Wallace Community College,7,1275.0,1302.0,Andalusia,Covington,Alabama,09-19-2020
10,Marion Military Institute,3,531.0,537.0,Marion,Perry,Alabama,09-19-2020
11,Samford University,199,18574.0,18911.0,Birmingham,Jefferson,Alabama,09-19-2020
12,Snead State Community College,11,3287.0,3334.0,Boaz,Etowah,Alabama,09-19-2020
13,Southern Union State Community College,45,595.0,607.0,Wadley,Randolph,Alabama,09-19-2020
14,Troy University,112,1142.0,1151.0,Troy,Pike,Alabama,09-19-2020
15,Troy University Dothan,6,2677.0,2699.0,Dothan,Houston,Alabama,09-19-2020
16,Troy University Montgomery,4,8455.0,8628.0,Montgomery,Montgomery,Alabama,09-19-2020
17,Troy University-Phenix City Campus,6,,,Phenix,,Alabama,09-19-2020
18,Tuskegee University,41,,,Tuskeegee,,Alabama,09-19-2020
19,University of Alabama,"2,225",7066.0,7180.0,Tuscaloosa,Tuscaloosa,Alabama,09-19-2020
20,University of Alabama at Birmingham*,"1,105",18574.0,18911.0,Birmingham,Jefferson,Alabama,09-19-2020
21,University of Alabama in Huntsville,24,7432.0,7507.0,Huntsville,Madison,Alabama,09-19-2020
22,University of Montevallo,63,5595.0,5645.0,Montevallo,Shelby,Alabama,09-19-2020
23,University of North Alabama,189,1608.0,1641.0,Florence,Lauderdale,Alabama,09-19-2020
24,University of South Alabama,169,12750.0,13039.0,Mobile,Mobile,Alabama,09-19-2020
25,University of Alaska Anchorage,4,3775.0,3803.0,Anchorage,Anchorage,Alaska,09-19-2020
26,University of Alaska Fairbanks,35,937.0,946.0,Fairbanks,Fairbanks North Star,Alaska,09-19-2020
27,University of Alaska Southeast,1,261.0,262.0,Juneau,Juneau,Alaska,09-19-2020
28,Arizona State University,"1,330",136327.0,139586.0,Tempe,Maricopa,Arizona,09-19-2020
29,Arizona Western College,4,12189.0,12531.0,Yuma,Yuma,Arizona,09-19-2020
30,Embry-Riddle Aeronautical University at Prescott,21,2387.0,2466.0,Prescott,Yavapai,Arizona,09-19-2020
31,Grand Canyon University,46,136327.0,139586.0,Phoenix,Maricopa,Arizona,09-19-2020
32,Midwestern University at Glendale,55,136327.0,139586.0,Glendale,Maricopa,Arizona,09-19-2020
33,Northern Arizona University,37,3580.0,3713.0,Flagstaff,Coconino,Arizona,09-19-2020
34,University of Arizona,709,23898.0,24511.0,Tucson,Pima,Arizona,09-19-2020
35,Arkansas State University,143,2564.0,2584.0,Jonesboro,Craighead,Arkansas,09-19-2020
36,Arkansas Tech University,6,1973.0,2002.0,Russellville,Pope,Arkansas,09-19-2020
37,Harding University,1,695.0,714.0,Searcy,White,Arkansas,09-19-2020
38,Henderson State University,29,303.0,307.0,Arkadelphia,Clark,Arkansas,09-19-2020
39,John Brown University,26,6093.0,6172.0,Siloam Springs,Benton,Arkansas,09-19-2020
40,Lyon College,4,999.0,1013.0,Batesville,Independence,Arkansas,09-19-2020
41,National Park College,2,,,Hot Springs,,Arkansas,09-19-2020
42,NorthWest Arkansas Community College,2,6093.0,6172.0,Bentonville,Benton,Arkansas,09-19-2020
43,Southern Arkansas University,87,356.0,374.0,Magnolia,Columbia,Arkansas,09-19-2020
44,University of Arkansas,888,531.0,544.0,Fayetteville,Washington,Arkansas,09-19-2020
45,University of Arkansas Community College Rich Mountain,2,247.0,251.0,Mena,Polk,Arkansas,09-19-2020
46,University of Arkansas at Little Rock,52,8420.0,8556.0,Little Rock,Pulaski,Arkansas,09-19-2020
47,University of Arkansas at Monticello,14,341.0,347.0,Monticello,Drew,Arkansas,09-19-2020
48,University of Arkansas at Pine Bluff,77,18574.0,18911.0,Pine Bluff,Jefferson,Arkansas,09-19-2020
49,University of Arkansas-Fort Smith,27,3354.0,3410.0,Fort Smith,Sebastian,Arkansas,09-19-2020
50,University of Central Arkansas,60,2184.0,2201.0,Conway,Faulkner,Arkansas,09-19-2020
51,University of the Ozarks,35,810.0,815.0,Clarksville,Johnson,Arkansas,09-19-2020
52,Antelope Valley College,5,253487.0,259817.0,Lancaster,Los Angeles,California,09-19-2020
53,Biola University,2,253487.0,259817.0,La Mirada,Los Angeles,California,09-19-2020
54,California Institute of Technology,21,253487.0,259817.0,Pasadena,Los Angeles,California,09-19-2020
55,California Lutheran University,5,12093.0,12236.0,Thousand Oaks,Ventura,California,09-19-2020
56,"California Polytechnic State University, San Luis Obispo",63,3333.0,3360.0,San Luis Obispo,San Luis Obispo,California,09-19-2020
57,"California State Polytechnic University, Pomona",11,253487.0,259817.0,Pomona,Los Angeles,California,09-19-2020
58,California State University Maritime Academy,3,6030.0,6085.0,Vallejo,Solano,California,09-19-2020
59,"California State University, Bakersfield",3,30911.0,31261.0,Bakersfield,Kern,California,09-19-2020
60,"California State University, Channel Islands",1,12093.0,12236.0,Camarillo,Ventura,California,09-19-2020
61,"California State University, Chico",145,2703.0,2738.0,Chico,Butte,California,09-19-2020
62,"California State University, Dominguez Hills",8,253487.0,259817.0,Carson,Los Angeles,California,09-19-2020
63,"California State University, East Bay",16,20120.0,20494.0,Hayward,Alameda,California,09-19-2020
64,"California State University, Long Beach",76,253487.0,259817.0,Long Beach,Los Angeles,California,09-19-2020
65,"California State University, Los Angeles",65,253487.0,259817.0,Los Angeles,Los Angeles,California,09-19-2020
66,"California State University, Monterey Bay",2,9294.0,9360.0,Marina,Monterey,California,09-19-2020
67,"California State University, Northridge",27,253487.0,259817.0,Los Angeles,Los Angeles,California,09-19-2020
68,"California State University, Sacramento",23,20796.0,21171.0,Sacramento,Sacramento,California,09-19-2020
69,"California State University, San Bernardino",4,51379.0,52287.0,San Bernardino,San Bernardino,California,09-19-2020
70,"California State University, San Marcos",8,43497.0,44293.0,San Marcos,San Diego,California,09-19-2020
71,Concordia University Irvine,2,50746.0,51873.0,Irvine,Orange,California,09-19-2020
72,Cypress College,8,50746.0,51873.0,Cypress,Orange,California,09-19-2020
73,Dominican University of California,1,6445.0,6557.0,San Rafael,Marin,California,09-19-2020
74,Fresno State University,21,27205.0,27560.0,Fresno,Fresno,California,09-19-2020
75,Harvey Mudd College,5,253487.0,259817.0,Claremont,Los Angeles,California,09-19-2020
76,Holy Names University,1,20120.0,20494.0,Oakland,Alameda,California,09-19-2020
77,Humboldt State University,7,476.0,482.0,Arcata,Humboldt,California,09-19-2020
78,Los Angeles Community College District,167,253487.0,259817.0,Los Angeles,Los Angeles,California,09-19-2020
79,Loyola Marymount University,1,253487.0,259817.0,Los Angeles,Los Angeles,California,09-19-2020
80,Menlo College,3,9379.0,9522.0,Atherton,San Mateo,California,09-19-2020
81,Mills College,2,20120.0,20494.0,Oakland,Alameda,California,09-19-2020
82,Occidental College,5,253487.0,259817.0,Los Angeles,Los Angeles,California,09-19-2020
83,Pepperdine University,21,253487.0,259817.0,Malibu,Los Angeles,California,09-19-2020
84,Rio Hondo College*,8,253487.0,259817.0,Whittier,Los Angeles,California,09-19-2020
85,Saint Mary's College of California,8,15535.0,15734.0,Moraga,Contra Costa,California,09-19-2020
86,San Diego State University System,444,43497.0,44293.0,San Diego,San Diego,California,09-19-2020
87,San Francisco State University,5,10599.0,10696.0,San Francisco,San Francisco,California,09-19-2020
88,San Jose State University,42,19956.0,20252.0,San Jose,Santa Clara,California,09-19-2020
89,Santa Clara University,14,19956.0,20252.0,Santa Clara,Santa Clara,California,09-19-2020
90,Santa Monica College,15,253487.0,259817.0,Santa Monica,Los Angeles,California,09-19-2020
91,Scripps College,4,253487.0,259817.0,Claremont,Los Angeles,California,09-19-2020
92,Shasta College,1,654.0,668.0,Redding,Shasta,California,09-19-2020
93,Southwestern College,6,43497.0,44293.0,Chula Vista,San Diego,California,09-19-2020
94,Stanford University*,137,19956.0,20252.0,Stanford,Santa Clara,California,09-19-2020
95,"University of California, Berkeley",166,20120.0,20494.0,Berkeley,Alameda,California,09-19-2020
96,"University of California, Davis",74,2686.0,2740.0,Davis,Yolo,California,09-19-2020
97,"University of California, Hastings College of Law",1,10599.0,10696.0,San Francisco,San Francisco,California,09-19-2020
98,"University of California, Irvine",99,50746.0,51873.0,Irvine,Orange,California,09-19-2020
99,"University of California, Los Angeles",136,253487.0,259817.0,Los Angeles,Los Angeles,California,09-19-2020
100,"University of California, Merced",1,8616.0,8750.0,Merced,Merced,California,09-19-2020
101,"University of California, Riverside",48,55528.0,56681.0,Riverside,Riverside,California,09-19-2020
102,"University of California, San Diego*",237,43497.0,44293.0,San Diego,San Diego,California,09-19-2020
103,"University of California, Santa Barbara",11,8736.0,8846.0,Santa Barbara,Santa Barbara,California,09-19-2020
104,"University of California, Santa Cruz",16,2754.0,2816.0,Santa Cruz,Santa Cruz,California,09-19-2020
105,University of Redlands,5,51379.0,52287.0,Redlands,San Bernardino,California,09-19-2020
106,University of San Diego,1,43497.0,44293.0,San Diego,San Diego,California,09-19-2020
107,University of San Francisco,6,10599.0,10696.0,San Francisco,San Francisco,California,09-19-2020
108,University of Southern California,358,253487.0,259817.0,Los Angeles,Los Angeles,California,09-19-2020
109,Adams State University,3,232.0,241.0,Alamosa,Alamosa,Colorado,09-19-2020
110,Arapahoe Community College,4,8433.0,8802.0,Littleton,Arapahoe,Colorado,09-19-2020
111,Colorado Christian University,1,,,Lakewood,,Colorado,09-19-2020
112,Colorado College,11,6475.0,6642.0,Colorado Springs,El Paso,Colorado,09-19-2020
113,Colorado Mesa University,20,527.0,533.0,Grand Junction,Mesa,Colorado,09-19-2020
114,Colorado School of Mines,29,18574.0,18911.0,Golden,Jefferson,Colorado,09-19-2020
115,Colorado State University,118,2279.0,2328.0,Fort Collins,Larimer,Colorado,09-19-2020
116,Community College of Denver,2,8190.0,8410.0,Denver,Adams,Colorado,09-19-2020
117,Fort Lewis College,18,248.0,250.0,Durango,La Plata,Colorado,09-19-2020
118,Front Range Community College,4,8190.0,8410.0,Westminster,Adams,Colorado,09-19-2020
119,Metropolitan State University of Denver,4,8190.0,8410.0,Denver,Adams,Colorado,09-19-2020
120,Morgan Community College,1,3155.0,3181.0,Fort Morgan,Morgan,Colorado,09-19-2020
121,Pikes Peak Community College,2,6475.0,6642.0,Colorado Springs,El Paso,Colorado,09-19-2020
122,Regis University,6,8190.0,8410.0,Denver,Adams,Colorado,09-19-2020
123,Trinidad State Junior College,2,21.0,21.0,Trinidad,Las Animas,Colorado,09-19-2020
124,University of Colorado Boulder,188,3245.0,3324.0,Boulder,Boulder,Colorado,09-19-2020
125,University of Colorado Colorado Springs,5,6475.0,6642.0,Colorado Springs,El Paso,Colorado,09-19-2020
126,University of Colorado Denver and Anschutz Medical Campus,1,8190.0,8410.0,Aurora,Adams,Colorado,09-19-2020
127,University of Denver,15,8190.0,8410.0,Denver,Adams,Colorado,09-19-2020
128,University of Northern Colorado,20,4343.0,4492.0,Greeley,Weld,Colorado,09-19-2020
129,Western Colorado University,12,289.0,296.0,Gunnison,Gunnison,Colorado,09-19-2020
130,Central Connecticut State University,32,12819.0,14253.0,New Britain,Hartford,Connecticut,09-19-2020
131,Connecticut College,3,1603.0,1717.0,New London,New London,Connecticut,09-19-2020
132,Sacred Heart University,42,18296.0,19716.0,Fairfield,Fairfield,Connecticut,09-19-2020
133,Southern Connecticut State University,2,13053.0,14164.0,New Haven,New Haven,Connecticut,09-19-2020
134,Trinity College,3,12819.0,14253.0,Hartford,Hartford,Connecticut,09-19-2020
135,United States Coast Guard Academy,9,1603.0,1717.0,New London,New London,Connecticut,09-19-2020
136,University of Connecticut*,200,,,Storrs,,Connecticut,09-19-2020
137,University of Hartford,2,12819.0,14253.0,West Hartford,Hartford,Connecticut,09-19-2020
138,Wesleyan University,5,1349.0,1542.0,Middletown,Middlesex,Connecticut,09-19-2020
139,Yale University,136,13053.0,14164.0,New Haven,New Haven,Connecticut,09-19-2020
140,Delaware State University,35,2739.0,2852.0,Dover,Kent,Delaware,09-19-2020
141,Delaware Technical Community College Dover,2,2739.0,2852.0,Dover,Kent,Delaware,09-19-2020
142,Delaware Technical Community College Georgetown,6,6399.0,6600.0,Georgetown,Sussex,Delaware,09-19-2020
143,Delaware Technical Community College Stanton,3,,,Stanton,,Delaware,09-19-2020
144,University of Delaware,89,9214.0,9521.0,Newark,New Castle,Delaware,09-19-2020
145,Wesley College,1,2739.0,2852.0,Dover,Kent,Delaware,09-19-2020
146,Barry University,1,,,Miami,Miami-dade,Florida,09-19-2020
147,Daytona State College,20,10277.0,10495.0,Daytona Beach,Volusia,Florida,09-19-2020
148,Eckerd College,2,20719.0,21440.0,Saint Petersburg,Pinellas,Florida,09-19-2020
149,Embry-Riddle Aeronautical University at Daytona Beach,39,10277.0,10495.0,Daytona Beach,Volusia,Florida,09-19-2020
150,Flagler College,28,,,St. Augustine,,Florida,09-19-2020
151,Florida A&M University,45,9781.0,9838.0,Tallahassee,Leon,Florida,09-19-2020
152,Florida Atlantic University,30,43879.0,45156.0,Boca Raton,Palm Beach,Florida,09-19-2020
153,Florida College,30,,,Temple Terrace,,Florida,09-19-2020
154,Florida Gulf Coast University,41,5646.0,5705.0,Fort Myers,Lee,Florida,09-19-2020
155,Florida Institute of Technology,14,8076.0,8352.0,Melbourne,Brevard,Florida,09-19-2020
156,Florida International University,147,,,Miami,Miami-dade,Florida,09-19-2020
157,Florida Polytechnic University,9,247.0,251.0,Lakeland,Polk,Florida,09-19-2020
158,Florida State College at Jacksonville,16,28888.0,29241.0,Jacksonville,Duval,Florida,09-19-2020
159,Florida State University,853,9781.0,9838.0,Tallahassee,Leon,Florida,09-19-2020
160,Jacksonville University,20,28888.0,29241.0,Jacksonville,Duval,Florida,09-19-2020
161,Miami Dade College,147,,,Miami,Miami-dade,Florida,09-19-2020
162,New College of Florida,2,10881.0,11158.0,Sarasota,Manatee,Florida,09-19-2020
163,North Florida College,6,7432.0,7507.0,Madison,Madison,Florida,09-19-2020
164,Northwest Florida State College,8,4633.0,4733.0,Niceville,Okaloosa,Florida,09-19-2020
165,Nova Southeastern University,1,74180.0,75499.0,Fort Lauderdale,Broward,Florida,09-19-2020
166,Palm Beach Atlantic University,20,43879.0,45156.0,West Palm Beach,Palm Beach,Florida,09-19-2020
167,Palm Beach State College,33,43879.0,45156.0,Lake Worth,Palm Beach,Florida,09-19-2020
168,Pensacola State College,1,1532.0,1557.0,Pensacola,Escambia,Florida,09-19-2020
169,Polk State College,28,247.0,251.0,Winter Haven,Polk,Florida,09-19-2020
170,Rollins College,2,50746.0,51873.0,Winter Park,Orange,Florida,09-19-2020
171,South Florida State College,9,1987.0,2068.0,Avon Park,Highlands,Florida,09-19-2020
172,St. Petersburg College,21,,,St. Petersburg,,Florida,09-19-2020
173,"State College of Florida, Manatee-Sarasota",24,10881.0,11158.0,Bradenton,Manatee,Florida,09-19-2020
174,Stetson University,32,,,DeLand,,Florida,09-19-2020
175,The College of the Florida Keys,6,567.0,575.0,Key West,Monroe,Florida,09-19-2020
176,University of Central Florida,829,8076.0,8352.0,Orlando,Brevard,Florida,09-19-2020
177,University of Florida,300,7336.0,7382.0,Gainesville,Alachua,Florida,09-19-2020
178,University of Miami*,259,,,Miami,Miami-dade,Florida,09-19-2020
179,University of North Florida,83,28888.0,29241.0,Jacksonville,Duval,Florida,09-19-2020
180,University of South Florida*,270,,,Tampa,,Florida,09-19-2020
181,University of South Florida Sarasota-Manatee,6,10881.0,11158.0,Sarasota,Manatee,Florida,09-19-2020
182,"University of South Florida, St. Petersburg",13,,,St. Petersburg,,Florida,09-19-2020
183,University of Tampa,28,,,Tampa,,Florida,09-19-2020
184,University of West Florida,81,1532.0,1557.0,Pensacola,Escambia,Florida,09-19-2020
185,Valencia College,21,8076.0,8352.0,Orlando,Brevard,Florida,09-19-2020
186,Abraham Baldwin Agricultural College,35,1632.0,1688.0,Tifton,Tift,Georgia,09-19-2020
187,Agnes Scott College,1,,,Decatur,Dekalb,Georgia,09-19-2020
188,Albany State University,55,2940.0,3122.0,Albany,Dougherty,Georgia,09-19-2020
189,Augusta University,138,356.0,374.0,Augusta,Columbia,Georgia,09-19-2020
190,Berry College,35,2923.0,2963.0,Mount Berry,Floyd,Georgia,09-19-2020
191,Clayton State University,53,6852.0,7010.0,Morrow,Clayton,Georgia,09-19-2020
192,College of Coastal Georgia,40,3314.0,3408.0,Brunswick,Glynn,Georgia,09-19-2020
193,Columbus State University,24,5687.0,5849.0,Columbus,Muscogee,Georgia,09-19-2020
194,Covenant College,14,2127.0,2207.0,Lookout Mountain,Walker,Georgia,09-19-2020
195,Dalton State College,19,4376.0,4436.0,Dalton,Whitfield,Georgia,09-19-2020
196,East Georgia State College,28,949.0,978.0,Swainsboro,Emanuel,Georgia,09-19-2020
197,Emory University,125,,,Atlanta,Dekalb,Georgia,09-19-2020
198,Fort Valley State University,29,634.0,655.0,Fort Valley,Peach,Georgia,09-19-2020
199,Georgia College & State University,663,4998.0,5047.0,Milledgeville,Baldwin,Georgia,09-19-2020
200,Georgia Gwinnett College,75,26159.0,26550.0,Lawrenceville,Gwinnett,Georgia,09-19-2020
201,Georgia Highlands College,28,2923.0,2963.0,Rome,Floyd,Georgia,09-19-2020
202,Georgia Institute of Technology,800,,,Atlanta,Dekalb,Georgia,09-19-2020
203,Georgia Military College,1,4998.0,5047.0,Milledgeville,Baldwin,Georgia,09-19-2020
204,Georgia Southern University,635,2733.0,2758.0,Statesboro,Bulloch,Georgia,09-19-2020
205,Georgia Southwestern State University,33,,,Americus,,Georgia,09-19-2020
206,Georgia State University,107,,,Atlanta,Dekalb,Georgia,09-19-2020
207,Gordon State College,7,343.0,345.0,Barnesville,Lamar,Georgia,09-19-2020
208,Kennesaw State University,82,18579.0,19000.0,Kennesaw,Cobb,Georgia,09-19-2020
209,LaGrange College,8,,,LaGrange,,Georgia,09-19-2020
210,Mercer University,165,618.0,628.0,Macon,Bibb,Georgia,09-19-2020
211,Middle Georgia State University,104,618.0,628.0,Macon,Bibb,Georgia,09-19-2020
212,South Georgia State College,24,1262.0,1270.0,Douglas,Coffee,Georgia,09-19-2020
213,University of Georgia,"3,045",1032.0,1049.0,Athens,Clarke,Georgia,09-19-2020
214,University of North Georgia,328,858.0,872.0,Dahlonega,Lumpkin,Georgia,09-19-2020
215,University of West Georgia,143,595.0,604.0,Carrollton,Carroll,Georgia,09-19-2020
216,Valdosta State University,78,618.0,645.0,Valdosta,Lowndes,Georgia,09-19-2020
217,Wesleyan College,21,618.0,628.0,Macon,Bibb,Georgia,09-19-2020
218,Hawaii Pacific University,1,10123.0,10218.0,Honolulu,Honolulu,Hawaii,09-19-2020
219,Kapiolani Community College,3,10123.0,10218.0,Honolulu,Honolulu,Hawaii,09-19-2020
220,Leeward Community College,3,10123.0,10218.0,Pearl City,Honolulu,Hawaii,09-19-2020
221,University of Hawaii Maui College,1,375.0,384.0,Kahului,Maui,Hawaii,09-19-2020
222,University of Hawaii at Manoa,13,10123.0,10218.0,Honolulu,Honolulu,Hawaii,09-19-2020
223,Boise State University,99,,,Boise,,Idaho,09-19-2020
224,Brigham Young University-Idaho,1,7432.0,7507.0,Rexburg,Madison,Idaho,09-19-2020
