,School,Cases,County_Active_Cases,County_Total_Cases,City,County,State,Date
0,Alabama A&M University,17,6781.0,6846.0,Huntsville,Madison,Alabama,09-13-2020
1,Athens State University,2,1778.0,1796.0,Athens,Limestone,Alabama,09-13-2020
2,Auburn University*,"1,672",3564.0,3613.0,Auburn,Lee,Alabama,09-13-2020
3,Birmingham-Southern College,64,17097.0,17407.0,Birmingham,Jefferson,Alabama,09-13-2020
4,Calhoun Community College,20,1778.0,1796.0,Tanner,Limestone,Alabama,09-13-2020
5,Central Alabama Community College,16,873.0,956.0,Alexander City,Tallapoosa,Alabama,09-13-2020
6,Enterprise State Community College,5,1039.0,1044.0,Enterprise,Coffee,Alabama,09-13-2020
7,Gadsden State Community College,25,2843.0,2886.0,Gadsden,Etowah,Alabama,09-13-2020
8,Jacksonville State University,219,2742.0,2773.0,Jacksonville,Calhoun,Alabama,09-13-2020
9,Lurleen B. Wallace Community College,7,817.0,842.0,Andalusia,Covington,Alabama,09-13-2020
10,Marion Military Institute,3,482.0,487.0,Marion,Perry,Alabama,09-13-2020
11,Samford University,199,17097.0,17407.0,Birmingham,Jefferson,Alabama,09-13-2020
12,Snead State Community College,11,2843.0,2886.0,Boaz,Etowah,Alabama,09-13-2020
13,Southern Union State Community College,45,494.0,505.0,Wadley,Randolph,Alabama,09-13-2020
14,Troy University,112,875.0,882.0,Troy,Pike,Alabama,09-13-2020
15,Troy University Dothan,6,1993.0,2008.0,Dothan,Houston,Alabama,09-13-2020
16,Troy University Montgomery,4,7983.0,8149.0,Montgomery,Montgomery,Alabama,09-13-2020
17,Troy University-Phenix City Campus,6,,,Phenix,,Alabama,09-13-2020
18,Tuskegee University,41,,,Tuskeegee,,Alabama,09-13-2020
19,University of Alabama,"2,225",5471.0,5567.0,Tuscaloosa,Tuscaloosa,Alabama,09-13-2020
20,University of Alabama at Birmingham*,"1,105",17097.0,17407.0,Birmingham,Jefferson,Alabama,09-13-2020
21,University of Alabama in Huntsville,24,6781.0,6846.0,Huntsville,Madison,Alabama,09-13-2020
22,University of Montevallo,63,4603.0,4643.0,Montevallo,Shelby,Alabama,09-13-2020
23,University of North Alabama,189,1497.0,1527.0,Florence,Lauderdale,Alabama,09-13-2020
24,University of South Alabama,169,12250.0,12528.0,Mobile,Mobile,Alabama,09-13-2020
25,University of Alaska Anchorage,4,3517.0,3544.0,Anchorage,Anchorage,Alaska,09-13-2020
26,University of Alaska Fairbanks,35,863.0,872.0,Fairbanks,Fairbanks North Star,Alaska,09-13-2020
27,University of Alaska Southeast,1,234.0,235.0,Juneau,Juneau,Alaska,09-13-2020
28,Arizona State University,"1,330",134353.0,137507.0,Tempe,Maricopa,Arizona,09-13-2020
29,Arizona Western College,4,12063.0,12400.0,Yuma,Yuma,Arizona,09-13-2020
30,Embry-Riddle Aeronautical University at Prescott,21,2343.0,2423.0,Prescott,Yavapai,Arizona,09-13-2020
31,Grand Canyon University,46,134353.0,137507.0,Phoenix,Maricopa,Arizona,09-13-2020
32,Midwestern University at Glendale,55,134353.0,137507.0,Glendale,Maricopa,Arizona,09-13-2020
33,Northern Arizona University,37,3418.0,3550.0,Flagstaff,Coconino,Arizona,09-13-2020
34,University of Arizona,709,21816.0,22418.0,Tucson,Pima,Arizona,09-13-2020
35,Arkansas State University,143,2344.0,2360.0,Jonesboro,Craighead,Arkansas,09-13-2020
36,Arkansas Tech University,6,1920.0,1943.0,Russellville,Pope,Arkansas,09-13-2020
37,Harding University,1,624.0,638.0,Searcy,White,Arkansas,09-13-2020
38,Henderson State University,29,273.0,277.0,Arkadelphia,Clark,Arkansas,09-13-2020
39,John Brown University,26,5787.0,5849.0,Siloam Springs,Benton,Arkansas,09-13-2020
40,Lyon College,4,894.0,906.0,Batesville,Independence,Arkansas,09-13-2020
41,National Park College,2,,,Hot Springs,,Arkansas,09-13-2020
42,NorthWest Arkansas Community College,2,5787.0,5849.0,Bentonville,Benton,Arkansas,09-13-2020
43,Southern Arkansas University,87,322.0,339.0,Magnolia,Columbia,Arkansas,09-13-2020
44,University of Arkansas,888,494.0,507.0,Fayetteville,Washington,Arkansas,09-13-2020
45,University of Arkansas Community College Rich Mountain,2,243.0,247.0,Mena,Polk,Arkansas,09-13-2020
46,University of Arkansas at Little Rock,52,7946.0,8067.0,Little Rock,Pulaski,Arkansas,09-13-2020
47,University of Arkansas at Monticello,14,327.0,332.0,Monticello,Drew,Arkansas,09-13-2020
48,University of Arkansas at Pine Bluff,77,17097.0,17407.0,Pine Bluff,Jefferson,Arkansas,09-13-2020
49,University of Arkansas-Fort Smith,27,3135.0,3175.0,Fort Smith,Sebastian,Arkansas,09-13-2020
50,University of Central Arkansas,60,2000.0,2012.0,Conway,Faulkner,Arkansas,09-13-2020
51,University of the Ozarks,35,795.0,799.0,Clarksville,Johnson,Arkansas,09-13-2020
52,Antelope Valley College,5,247777.0,253985.0,Lancaster,Los Angeles,California,09-13-2020
53,Biola University,2,247777.0,253985.0,La Mirada,Los Angeles,California,09-13-2020
54,California Institute of Technology,21,247777.0,253985.0,Pasadena,Los Angeles,California,09-13-2020
55,California Lutheran University,5,11630.0,11759.0,Thousand Oaks,Ventura,California,09-13-2020
56,"California Polytechnic State University, San Luis Obispo",63,3199.0,3222.0,San Luis Obispo,San Luis Obispo,California,09-13-2020
57,"California State Polytechnic University, Pomona",11,247777.0,253985.0,Pomona,Los Angeles,California,09-13-2020
58,California State University Maritime Academy,3,5772.0,5820.0,Vallejo,Solano,California,09-13-2020
59,"California State University, Bakersfield",3,30296.0,30622.0,Bakersfield,Kern,California,09-13-2020
60,"California State University, Channel Islands",1,11630.0,11759.0,Camarillo,Ventura,California,09-13-2020
61,"California State University, Chico",145,2601.0,2629.0,Chico,Butte,California,09-13-2020
62,"California State University, Dominguez Hills",8,247777.0,253985.0,Carson,Los Angeles,California,09-13-2020
63,"California State University, East Bay",16,19659.0,19991.0,Hayward,Alameda,California,09-13-2020
64,"California State University, Long Beach",76,247777.0,253985.0,Long Beach,Los Angeles,California,09-13-2020
65,"California State University, Los Angeles",65,247777.0,253985.0,Los Angeles,Los Angeles,California,09-13-2020
66,"California State University, Monterey Bay",2,8840.0,8904.0,Marina,Monterey,California,09-13-2020
67,"California State University, Northridge",27,247777.0,253985.0,Los Angeles,Los Angeles,California,09-13-2020
68,"California State University, Sacramento",23,19834.0,20184.0,Sacramento,Sacramento,California,09-13-2020
69,"California State University, San Bernardino",4,49867.0,50699.0,San Bernardino,San Bernardino,California,09-13-2020
70,"California State University, San Marcos",8,41945.0,42679.0,San Marcos,San Diego,California,09-13-2020
71,Concordia University Irvine,2,49837.0,50930.0,Irvine,Orange,California,09-13-2020
72,Cypress College,8,49837.0,50930.0,Cypress,Orange,California,09-13-2020
73,Dominican University of California,1,6351.0,6450.0,San Rafael,Marin,California,09-13-2020
74,Fresno State University,21,26739.0,27076.0,Fresno,Fresno,California,09-13-2020
75,Harvey Mudd College,5,247777.0,253985.0,Claremont,Los Angeles,California,09-13-2020
76,Holy Names University,1,19659.0,19991.0,Oakland,Alameda,California,09-13-2020
77,Humboldt State University,7,442.0,447.0,Arcata,Humboldt,California,09-13-2020
78,Los Angeles Community College District,167,247777.0,253985.0,Los Angeles,Los Angeles,California,09-13-2020
79,Loyola Marymount University,1,247777.0,253985.0,Los Angeles,Los Angeles,California,09-13-2020
