,School,Cases,County_Active_Cases,County_Total_Cases,City,County,State,Date
0,Alabama A&M University,41,11572.0,11693.0,Huntsville,Madison,Alabama,11-18-2020
1,Athens State University,23,3717.0,3759.0,Athens,Limestone,Alabama,11-18-2020
2,Auburn University*,"2,047",7267.0,7331.0,Auburn,Lee,Alabama,11-18-2020
3,Auburn University at Montgomery,80,11562.0,11789.0,Montgomery,Montgomery,Alabama,11-18-2020
4,Bevill State Community College,4,3281.0,3377.0,Jasper,Walker,Alabama,11-18-2020
5,Birmingham-Southern College,196,28300.0,28781.0,Birmingham,Jefferson,Alabama,11-18-2020
6,Calhoun Community College,36,3717.0,3759.0,Tanner,Limestone,Alabama,11-18-2020
7,Central Alabama Community College,24,1553.0,1642.0,Alexander City,Tallapoosa,Alabama,11-18-2020
8,Enterprise State Community College,32,2209.0,2223.0,Enterprise,Coffee,Alabama,11-18-2020
9,Gadsden State Community College,45,5501.0,5562.0,Gadsden,Etowah,Alabama,11-18-2020
10,Jacksonville State University,219,5669.0,5764.0,Jacksonville,Calhoun,Alabama,11-18-2020
11,Lurleen B. Wallace Community College,16,2025.0,2057.0,Andalusia,Covington,Alabama,11-18-2020
12,Marion Military Institute,5,639.0,645.0,Marion,Perry,Alabama,11-18-2020
13,Samford University,379,28300.0,28781.0,Birmingham,Jefferson,Alabama,11-18-2020
14,Snead State Community College,13,5501.0,5562.0,Boaz,Etowah,Alabama,11-18-2020
15,Southern Union State Community College,59,946.0,966.0,Wadley,Randolph,Alabama,11-18-2020
16,Spring Hill College,113,18480.0,18834.0,Mobile,Mobile,Alabama,11-18-2020
17,Troy University,628,1501.0,1515.0,Troy,Pike,Alabama,11-18-2020
18,Troy University Dothan,12,4819.0,4856.0,Dothan,Houston,Alabama,11-18-2020
19,Troy University Montgomery,16,11562.0,11789.0,Montgomery,Montgomery,Alabama,11-18-2020
20,Troy University-Phenix City Campus,8,,,Phenix,,Alabama,11-18-2020
21,Tuskegee University,69,,,Tuskeegee,,Alabama,11-18-2020
22,University of Alabama,"3,037",11903.0,12052.0,Tuscaloosa,Tuscaloosa,Alabama,11-18-2020
23,University of Alabama at Birmingham*,"1,779",28300.0,28781.0,Birmingham,Jefferson,Alabama,11-18-2020
24,University of Alabama in Huntsville,119,11572.0,11693.0,Huntsville,Madison,Alabama,11-18-2020
25,University of Montevallo,110,9242.0,9317.0,Montevallo,Shelby,Alabama,11-18-2020
26,University of North Alabama,370,3434.0,3487.0,Florence,Lauderdale,Alabama,11-18-2020
27,University of South Alabama,378,18480.0,18834.0,Mobile,Mobile,Alabama,11-18-2020
28,University of Alaska Anchorage,10,13500.0,13561.0,Anchorage,Anchorage,Alaska,11-18-2020
29,University of Alaska Fairbanks,94,2951.0,2968.0,Fairbanks,Fairbanks North Star,Alaska,11-18-2020
30,University of Alaska Southeast,1,763.0,767.0,Juneau,Juneau,Alaska,11-18-2020
31,Arizona State University,"2,518",176771.0,180608.0,Tempe,Maricopa,Arizona,11-18-2020
32,Arizona Western College,41,15420.0,15788.0,Yuma,Yuma,Arizona,11-18-2020
33,Dine College,7,4375.0,4564.0,Tsaile,Apache,Arizona,11-18-2020
34,Embry-Riddle Aeronautical University at Prescott,37,3760.0,3864.0,Prescott,Yavapai,Arizona,11-18-2020
35,Grand Canyon University,230,176771.0,180608.0,Phoenix,Maricopa,Arizona,11-18-2020
36,Midwestern University at Glendale,72,176771.0,180608.0,Glendale,Maricopa,Arizona,11-18-2020
37,Northern Arizona University,268,6376.0,6537.0,Flagstaff,Coconino,Arizona,11-18-2020
38,University of Arizona,"2,517",33148.0,33822.0,Tucson,Pima,Arizona,11-18-2020
39,Arkansas Northeastern College,28,2813.0,2892.0,Blytheville,Mississippi,Arkansas,11-18-2020
40,Arkansas State University,692,6137.0,6207.0,Jonesboro,Craighead,Arkansas,11-18-2020
41,Arkansas Tech University,340,3279.0,3319.0,Russellville,Pope,Arkansas,11-18-2020
42,Black River Technical College,56,946.0,966.0,Pocahontas,Randolph,Arkansas,11-18-2020
43,Harding University,300,2474.0,2518.0,Searcy,White,Arkansas,11-18-2020
44,Henderson State University,116,697.0,705.0,Arkadelphia,Clark,Arkansas,11-18-2020
45,Hendrix College,17,4187.0,4234.0,Conway,Faulkner,Arkansas,11-18-2020
46,John Brown University,36,10480.0,10618.0,Siloam Springs,Benton,Arkansas,11-18-2020
47,Lyon College,12,1828.0,1897.0,Batesville,Independence,Arkansas,11-18-2020
48,National Park College,36,,,Hot Springs,,Arkansas,11-18-2020
49,NorthWest Arkansas Community College,16,10480.0,10618.0,Bentonville,Benton,Arkansas,11-18-2020
50,Ouachita Baptist University,147,697.0,705.0,Arkadelphia,Clark,Arkansas,11-18-2020
51,Southern Arkansas University,144,890.0,913.0,Magnolia,Columbia,Arkansas,11-18-2020
52,University of Arkansas,"2,262",861.0,878.0,Fayetteville,Washington,Arkansas,11-18-2020
53,University of Arkansas Community College Rich Mountain,19,612.0,618.0,Mena,Polk,Arkansas,11-18-2020
54,University of Arkansas Community College at Hope - Texarkana,16,1925.0,1947.0,Texarkana,Miller,Arkansas,11-18-2020
55,University of Arkansas Community College-Morrilton,34,526.0,532.0,Morrilton,Conway,Arkansas,11-18-2020
56,University of Arkansas at Fort Smith,104,6149.0,6267.0,Fort Smith,Sebastian,Arkansas,11-18-2020
57,University of Arkansas at Little Rock,149,14588.0,14832.0,Little Rock,Pulaski,Arkansas,11-18-2020
58,University of Arkansas at Monticello,40,528.0,535.0,Monticello,Drew,Arkansas,11-18-2020
