,School,Cases,County_Active_Cases,County_Total_Cases,City,County,State,Date
35,Arkansas State University,143,2503.0,2523.0,Jonesboro,Craighead,Arkansas,09-18-2020
36,Arkansas Tech University,6,1959.0,1988.0,Russellville,Pope,Arkansas,09-18-2020
37,Harding University,1,673.0,692.0,Searcy,White,Arkansas,09-18-2020
38,Henderson State University,29,297.0,301.0,Arkadelphia,Clark,Arkansas,09-18-2020
39,John Brown University,26,6007.0,6086.0,Siloam Springs,Benton,Arkansas,09-18-2020
40,Lyon College,4,973.0,986.0,Batesville,Independence,Arkansas,09-18-2020
41,National Park College,2,,,Hot Springs,,Arkansas,09-18-2020
42,NorthWest Arkansas Community College,2,6007.0,6086.0,Bentonville,Benton,Arkansas,09-18-2020
43,Southern Arkansas University,87,347.0,365.0,Magnolia,Columbia,Arkansas,09-18-2020
44,University of Arkansas,888,532.0,545.0,Fayetteville,Washington,Arkansas,09-18-2020
45,University of Arkansas Community College Rich Mountain,2,248.0,252.0,Mena,Polk,Arkansas,09-18-2020
46,University of Arkansas at Little Rock,52,8338.0,8473.0,Little Rock,Pulaski,Arkansas,09-18-2020
47,University of Arkansas at Monticello,14,340.0,346.0,Monticello,Drew,Arkansas,09-18-2020
48,University of Arkansas at Pine Bluff,77,18439.0,18772.0,Pine Bluff,Jefferson,Arkansas,09-18-2020
49,University of Arkansas-Fort Smith,27,3322.0,3378.0,Fort Smith,Sebastian,Arkansas,09-18-2020
50,University of Central Arkansas,60,2150.0,2167.0,Conway,Faulkner,Arkansas,09-18-2020
51,University of the Ozarks,35,809.0,814.0,Clarksville,Johnson,Arkansas,09-18-2020
52,Antelope Valley College,5,252186.0,258516.0,Lancaster,Los Angeles,California,09-18-2020
53,Biola University,2,252186.0,258516.0,La Mirada,Los Angeles,California,09-18-2020
54,California Institute of Technology,21,252186.0,258516.0,Pasadena,Los Angeles,California,09-18-2020
55,California Lutheran University,5,12025.0,12167.0,Thousand Oaks,Ventura,California,09-18-2020
56,"California Polytechnic State University, San Luis Obispo",63,3305.0,3332.0,San Luis Obispo,San Luis Obispo,California,09-18-2020
57,"California State Polytechnic University, Pomona",11,252186.0,258516.0,Pomona,Los Angeles,California,09-18-2020
58,California State University Maritime Academy,3,6030.0,6085.0,Vallejo,Solano,California,09-18-2020
59,"California State University, Bakersfield",3,30808.0,31148.0,Bakersfield,Kern,California,09-18-2020
60,"California State University, Channel Islands",1,12025.0,12167.0,Camarillo,Ventura,California,09-18-2020
61,"California State University, Chico",145,2687.0,2720.0,Chico,Butte,California,09-18-2020
62,"California State University, Dominguez Hills",8,252186.0,258516.0,Carson,Los Angeles,California,09-18-2020
63,"California State University, East Bay",16,19994.0,20364.0,Hayward,Alameda,California,09-18-2020
64,"California State University, Long Beach",76,252186.0,258516.0,Long Beach,Los Angeles,California,09-18-2020
65,"California State University, Los Angeles",65,252186.0,258516.0,Los Angeles,Los Angeles,California,09-18-2020
66,"California State University, Monterey Bay",2,9272.0,9337.0,Marina,Monterey,California,09-18-2020
67,"California State University, Northridge",27,252186.0,258516.0,Los Angeles,Los Angeles,California,09-18-2020
68,"California State University, Sacramento",23,20796.0,21171.0,Sacramento,Sacramento,California,09-18-2020
69,"California State University, San Bernardino",4,50892.0,51750.0,San Bernardino,San Bernardino,California,09-18-2020
70,"California State University, San Marcos",8,43250.0,44007.0,San Marcos,San Diego,California,09-18-2020
71,Concordia University Irvine,2,50523.0,51646.0,Irvine,Orange,California,09-18-2020
72,Cypress College,8,50523.0,51646.0,Cypress,Orange,California,09-18-2020
73,Dominican University of California,1,6410.0,6522.0,San Rafael,Marin,California,09-18-2020
74,Fresno State University,21,27132.0,27487.0,Fresno,Fresno,California,09-18-2020
75,Harvey Mudd College,5,252186.0,258516.0,Claremont,Los Angeles,California,09-18-2020
76,Holy Names University,1,19994.0,20364.0,Oakland,Alameda,California,09-18-2020
77,Humboldt State University,7,476.0,482.0,Arcata,Humboldt,California,09-18-2020
78,Los Angeles Community College District,167,252186.0,258516.0,Los Angeles,Los Angeles,California,09-18-2020
79,Loyola Marymount University,1,252186.0,258516.0,Los Angeles,Los Angeles,California,09-18-2020
80,Menlo College,3,9190.0,9332.0,Atherton,San Mateo,California,09-18-2020
81,Mills College,2,19994.0,20364.0,Oakland,Alameda,California,09-18-2020
82,Occidental College,5,252186.0,258516.0,Los Angeles,Los Angeles,California,09-18-2020
83,Pepperdine University,21,252186.0,258516.0,Malibu,Los Angeles,California,09-18-2020
84,Rio Hondo College*,8,252186.0,258516.0,Whittier,Los Angeles,California,09-18-2020
85,Saint Mary's College of California,8,15442.0,15640.0,Moraga,Contra Costa,California,09-18-2020
86,San Diego State University System,444,43250.0,44007.0,San Diego,San Diego,California,09-18-2020
87,San Francisco State University,5,10544.0,10640.0,San Francisco,San Francisco,California,09-18-2020
88,San Jose State University,42,19834.0,20129.0,San Jose,Santa Clara,California,09-18-2020
89,Santa Clara University,14,19834.0,20129.0,Santa Clara,Santa Clara,California,09-18-2020
90,Santa Monica College,15,252186.0,258516.0,Santa Monica,Los Angeles,California,09-18-2020
91,Scripps College,4,252186.0,258516.0,Claremont,Los Angeles,California,09-18-2020
92,Shasta College,1,654.0,668.0,Redding,Shasta,California,09-18-2020
93,Southwestern College,6,43250.0,44007.0,Chula Vista,San Diego,California,09-18-2020
94,Stanford University*,137,19834.0,20129.0,Stanford,Santa Clara,California,09-18-2020
95,"University of California, Berkeley",166,19994.0,20364.0,Berkeley,Alameda,California,09-18-2020
96,"University of California, Davis",74,2679.0,2732.0,Davis,Yolo,California,09-18-2020
97,"University of California, Hastings College of Law",1,10544.0,10640.0,San Francisco,San Francisco,California,09-18-2020
98,"University of California, Irvine",99,50523.0,51646.0,Irvine,Orange,California,09-18-2020
99,"University of California, Los Angeles",136,252186.0,258516.0,Los Angeles,Los Angeles,California,09-18-2020
100,"University of California, Merced",1,8586.0,8719.0,Merced,Merced,California,09-18-2020
101,"University of California, Riverside",48,55528.0,56681.0,Riverside,Riverside,California,09-18-2020
102,"University of California, San Diego*",237,43250.0,44007.0,San Diego,San Diego,California,09-18-2020
103,"University of California, Santa Barbara",11,8694.0,8803.0,Santa Barbara,Santa Barbara,California,09-18-2020
104,"University of California, Santa Cruz",16,2753.0,2815.0,Santa Cruz,Santa Cruz,California,09-18-2020
105,University of Redlands,5,50892.0,51750.0,Redlands,San Bernardino,California,09-18-2020
106,University of San Diego,1,43250.0,44007.0,San Diego,San Diego,California,09-18-2020
107,University of San Francisco,6,10544.0,10640.0,San Francisco,San Francisco,California,09-18-2020
108,University of Southern California,358,252186.0,258516.0,Los Angeles,Los Angeles,California,09-18-2020
109,Adams State University,3,232.0,241.0,Alamosa,Alamosa,Colorado,09-18-2020
110,Arapahoe Community College,4,8384.0,8753.0,Littleton,Arapahoe,Colorado,09-18-2020
111,Colorado Christian University,1,,,Lakewood,,Colorado,09-18-2020
112,Colorado College,11,6416.0,6581.0,Colorado Springs,El Paso,Colorado,09-18-2020
113,Colorado Mesa University,20,515.0,521.0,Grand Junction,Mesa,Colorado,09-18-2020
114,Colorado School of Mines,29,18439.0,18772.0,Golden,Jefferson,Colorado,09-18-2020
115,Colorado State University,118,2259.0,2308.0,Fort Collins,Larimer,Colorado,09-18-2020
116,Community College of Denver,2,8117.0,8335.0,Denver,Adams,Colorado,09-18-2020
117,Fort Lewis College,18,245.0,247.0,Durango,La Plata,Colorado,09-18-2020
118,Front Range Community College,4,8117.0,8335.0,Westminster,Adams,Colorado,09-18-2020
119,Metropolitan State University of Denver,4,8117.0,8335.0,Denver,Adams,Colorado,09-18-2020
120,Morgan Community College,1,3116.0,3142.0,Fort Morgan,Morgan,Colorado,09-18-2020
121,Pikes Peak Community College,2,6416.0,6581.0,Colorado Springs,El Paso,Colorado,09-18-2020
122,Regis University,6,8117.0,8335.0,Denver,Adams,Colorado,09-18-2020
123,Trinidad State Junior College,2,21.0,21.0,Trinidad,Las Animas,Colorado,09-18-2020
124,University of Colorado Boulder,188,3145.0,3224.0,Boulder,Boulder,Colorado,09-18-2020
125,University of Colorado Colorado Springs,5,6416.0,6581.0,Colorado Springs,El Paso,Colorado,09-18-2020
126,University of Colorado Denver and Anschutz Medical Campus,1,8117.0,8335.0,Aurora,Adams,Colorado,09-18-2020
127,University of Denver,15,8117.0,8335.0,Denver,Adams,Colorado,09-18-2020
128,University of Northern Colorado,20,4302.0,4451.0,Greeley,Weld,Colorado,09-18-2020
129,Western Colorado University,12,289.0,296.0,Gunnison,Gunnison,Colorado,09-18-2020
130,Central Connecticut State University,32,12819.0,14253.0,New Britain,Hartford,Connecticut,09-18-2020
131,Connecticut College,3,1603.0,1717.0,New London,New London,Connecticut,09-18-2020
132,Sacred Heart University,42,18296.0,19716.0,Fairfield,Fairfield,Connecticut,09-18-2020
133,Southern Connecticut State University,2,13053.0,14164.0,New Haven,New Haven,Connecticut,09-18-2020
134,Trinity College,3,12819.0,14253.0,Hartford,Hartford,Connecticut,09-18-2020
135,United States Coast Guard Academy,9,1603.0,1717.0,New London,New London,Connecticut,09-18-2020
136,University of Connecticut*,200,,,Storrs,,Connecticut,09-18-2020
137,University of Hartford,2,12819.0,14253.0,West Hartford,Hartford,Connecticut,09-18-2020
138,Wesleyan University,5,1349.0,1542.0,Middletown,Middlesex,Connecticut,09-18-2020
139,Yale University,136,13053.0,14164.0,New Haven,New Haven,Connecticut,09-18-2020
140,Delaware State University,35,2726.0,2839.0,Dover,Kent,Delaware,09-18-2020
141,Delaware Technical Community College Dover,2,2726.0,2839.0,Dover,Kent,Delaware,09-18-2020
142,Delaware Technical Community College Georgetown,6,6370.0,6570.0,Georgetown,Sussex,Delaware,09-18-2020
143,Delaware Technical Community College Stanton,3,,,Stanton,,Delaware,09-18-2020
144,University of Delaware,89,9173.0,9480.0,Newark,New Castle,Delaware,09-18-2020
145,Wesley College,1,2726.0,2839.0,Dover,Kent,Delaware,09-18-2020
146,Barry University,1,,,Miami,Miami-dade,Florida,09-18-2020
147,Daytona State College,20,10197.0,10413.0,Daytona Beach,Volusia,Florida,09-18-2020
148,Eckerd College,2,20639.0,21359.0,Saint Petersburg,Pinellas,Florida,09-18-2020
149,Embry-Riddle Aeronautical University at Daytona Beach,39,10197.0,10413.0,Daytona Beach,Volusia,Florida,09-18-2020
150,Flagler College,28,,,St. Augustine,,Florida,09-18-2020
151,Florida A&M University,45,9677.0,9730.0,Tallahassee,Leon,Florida,09-18-2020
152,Florida Atlantic University,30,43634.0,44906.0,Boca Raton,Palm Beach,Florida,09-18-2020
153,Florida College,30,,,Temple Terrace,,Florida,09-18-2020
154,Florida Gulf Coast University,41,5544.0,5603.0,Fort Myers,Lee,Florida,09-18-2020
155,Florida Institute of Technology,14,7990.0,8264.0,Melbourne,Brevard,Florida,09-18-2020
156,Florida International University,147,,,Miami,Miami-dade,Florida,09-18-2020
157,Florida Polytechnic University,9,248.0,252.0,Lakeland,Polk,Florida,09-18-2020
158,Florida State College at Jacksonville,16,28706.0,29056.0,Jacksonville,Duval,Florida,09-18-2020
159,Florida State University,853,9677.0,9730.0,Tallahassee,Leon,Florida,09-18-2020
160,Jacksonville University,20,28706.0,29056.0,Jacksonville,Duval,Florida,09-18-2020
161,Miami Dade College,147,,,Miami,Miami-dade,Florida,09-18-2020
162,New College of Florida,2,10810.0,11087.0,Sarasota,Manatee,Florida,09-18-2020
163,North Florida College,6,7347.0,7422.0,Madison,Madison,Florida,09-18-2020
164,Northwest Florida State College,8,4619.0,4719.0,Niceville,Okaloosa,Florida,09-18-2020
165,Nova Southeastern University,1,73949.0,75266.0,Fort Lauderdale,Broward,Florida,09-18-2020
166,Palm Beach Atlantic University,20,43634.0,44906.0,West Palm Beach,Palm Beach,Florida,09-18-2020
167,Palm Beach State College,33,43634.0,44906.0,Lake Worth,Palm Beach,Florida,09-18-2020
168,Pensacola State College,1,1530.0,1554.0,Pensacola,Escambia,Florida,09-18-2020
169,Polk State College,28,248.0,252.0,Winter Haven,Polk,Florida,09-18-2020
170,Rollins College,2,50523.0,51646.0,Winter Park,Orange,Florida,09-18-2020
171,South Florida State College,9,1965.0,2046.0,Avon Park,Highlands,Florida,09-18-2020
172,St. Petersburg College,21,,,St. Petersburg,,Florida,09-18-2020
173,"State College of Florida, Manatee-Sarasota",24,10810.0,11087.0,Bradenton,Manatee,Florida,09-18-2020
174,Stetson University,32,,,DeLand,,Florida,09-18-2020
175,The College of the Florida Keys,6,565.0,573.0,Key West,Monroe,Florida,09-18-2020
176,University of Central Florida,829,7990.0,8264.0,Orlando,Brevard,Florida,09-18-2020
177,University of Florida,300,7153.0,7199.0,Gainesville,Alachua,Florida,09-18-2020
178,University of Miami*,259,,,Miami,Miami-dade,Florida,09-18-2020
179,University of North Florida,83,28706.0,29056.0,Jacksonville,Duval,Florida,09-18-2020
180,University of South Florida*,270,,,Tampa,,Florida,09-18-2020
181,University of South Florida Sarasota-Manatee,6,10810.0,11087.0,Sarasota,Manatee,Florida,09-18-2020
182,"University of South Florida, St. Petersburg",13,,,St. Petersburg,,Florida,09-18-2020
183,University of Tampa,28,,,Tampa,,Florida,09-18-2020
184,University of West Florida,81,1530.0,1554.0,Pensacola,Escambia,Florida,09-18-2020
185,Valencia College,21,7990.0,8264.0,Orlando,Brevard,Florida,09-18-2020
186,Abraham Baldwin Agricultural College,35,1605.0,1661.0,Tifton,Tift,Georgia,09-18-2020
187,Agnes Scott College,1,,,Decatur,Dekalb,Georgia,09-18-2020
188,Albany State University,55,2918.0,3100.0,Albany,Dougherty,Georgia,09-18-2020
189,Augusta University,138,347.0,365.0,Augusta,Columbia,Georgia,09-18-2020
190,Berry College,35,2863.0,2902.0,Mount Berry,Floyd,Georgia,09-18-2020
191,Clayton State University,53,6868.0,7024.0,Morrow,Clayton,Georgia,09-18-2020
192,College of Coastal Georgia,40,3308.0,3400.0,Brunswick,Glynn,Georgia,09-18-2020
193,Columbus State University,24,5671.0,5831.0,Columbus,Muscogee,Georgia,09-18-2020
194,Covenant College,14,2111.0,2191.0,Lookout Mountain,Walker,Georgia,09-18-2020
195,Dalton State College,19,4345.0,4405.0,Dalton,Whitfield,Georgia,09-18-2020
196,East Georgia State College,28,942.0,970.0,Swainsboro,Emanuel,Georgia,09-18-2020
197,Emory University,125,,,Atlanta,Dekalb,Georgia,09-18-2020
198,Fort Valley State University,29,628.0,648.0,Fort Valley,Peach,Georgia,09-18-2020
199,Georgia College & State University,663,4985.0,5033.0,Milledgeville,Baldwin,Georgia,09-18-2020
200,Georgia Gwinnett College,75,26015.0,26403.0,Lawrenceville,Gwinnett,Georgia,09-18-2020
201,Georgia Highlands College,28,2863.0,2902.0,Rome,Floyd,Georgia,09-18-2020
202,Georgia Institute of Technology,800,,,Atlanta,Dekalb,Georgia,09-18-2020
203,Georgia Military College,1,4985.0,5033.0,Milledgeville,Baldwin,Georgia,09-18-2020
204,Georgia Southern University,635,2716.0,2741.0,Statesboro,Bulloch,Georgia,09-18-2020
205,Georgia Southwestern State University,33,,,Americus,,Georgia,09-18-2020
206,Georgia State University,107,,,Atlanta,Dekalb,Georgia,09-18-2020
207,Gordon State College,7,335.0,337.0,Barnesville,Lamar,Georgia,09-18-2020
208,Kennesaw State University,82,18522.0,18941.0,Kennesaw,Cobb,Georgia,09-18-2020
209,LaGrange College,8,,,LaGrange,,Georgia,09-18-2020
210,Mercer University,165,609.0,619.0,Macon,Bibb,Georgia,09-18-2020
211,Middle Georgia State University,104,609.0,619.0,Macon,Bibb,Georgia,09-18-2020
212,South Georgia State College,24,1240.0,1248.0,Douglas,Coffee,Georgia,09-18-2020
213,University of Georgia,"3,045",1029.0,1046.0,Athens,Clarke,Georgia,09-18-2020
214,University of North Georgia,328,837.0,850.0,Dahlonega,Lumpkin,Georgia,09-18-2020
215,University of West Georgia,143,590.0,599.0,Carrollton,Carroll,Georgia,09-18-2020
216,Valdosta State University,78,618.0,645.0,Valdosta,Lowndes,Georgia,09-18-2020
217,Wesleyan College,21,609.0,619.0,Macon,Bibb,Georgia,09-18-2020
218,Hawaii Pacific University,1,10024.0,10119.0,Honolulu,Honolulu,Hawaii,09-18-2020
219,Kapiolani Community College,3,10024.0,10119.0,Honolulu,Honolulu,Hawaii,09-18-2020
220,Leeward Community College,3,10024.0,10119.0,Pearl City,Honolulu,Hawaii,09-18-2020
221,University of Hawaii Maui College,1,372.0,381.0,Kahului,Maui,Hawaii,09-18-2020
222,University of Hawaii at Manoa,13,10024.0,10119.0,Honolulu,Honolulu,Hawaii,09-18-2020
223,Boise State University,99,,,Boise,,Idaho,09-18-2020
224,Brigham Young University-Idaho,1,7347.0,7422.0,Rexburg,Madison,Idaho,09-18-2020
225,College of Idaho,24,7752.0,7850.0,Caldwell,Canyon,Idaho,09-18-2020
226,College of Southern Idaho,3,1962.0,1997.0,Twin Falls,Twin Falls,Idaho,09-18-2020
227,Idaho State University,53,851.0,855.0,Pocatello,Bannock,Idaho,09-18-2020
228,Lewis-Clark State College,3,365.0,389.0,Lewiston,Nez Perce,Idaho,09-18-2020
229,North Idaho College,9,,,Coeur d'Alene,,Idaho,09-18-2020
230,Northwest Nazarene University,1,7752.0,7850.0,Nampa,Canyon,Idaho,09-18-2020
231,University of Idaho,87,310.0,310.0,Moscow,Latah,Idaho,09-18-2020
232,Augustana College,3,2657.0,2727.0,Rock Island,Rock Island,Illinois,09-18-2020
233,Aurora University,1,,,Aurora,Dupage,Illinois,09-18-2020
234,Bradley University,39,3082.0,3130.0,Peoria,Peoria,Illinois,09-18-2020
235,Chicago State University,17,526.0,538.0,Chicago,Cook,Illinois,09-18-2020
236,Columbia College Chicago,2,526.0,538.0,Chicago,Cook,Illinois,09-18-2020
237,Concordia University Chicago,1,526.0,538.0,River Forest,Cook,Illinois,09-18-2020
238,DePaul University,6,526.0,538.0,Chicago,Cook,Illinois,09-18-2020
239,Dominican University,1,526.0,538.0,River Forest,Cook,Illinois,09-18-2020
240,Eastern Illinois University,142,1296.0,1324.0,Charleston,Coles,Illinois,09-18-2020
241,Elmhurst University,13,,,Elmhurst,Dupage,Illinois,09-18-2020
242,Eureka College,11,378.0,383.0,Eureka,Woodford,Illinois,09-18-2020
243,Governors State University,3,,,University Park,,Illinois,09-18-2020
244,Greenville University,12,272.0,276.0,Greenville,Bond,Illinois,09-18-2020
245,Illinois Institute of Technology,33,526.0,538.0,Chicago,Cook,Illinois,09-18-2020
246,Illinois State University,"1,327",,,Normal,Mclean,Illinois,09-18-2020
247,Illinois Wesleyan University,97,,,Bloomington,Mclean,Illinois,09-18-2020
248,Kaskaskia College,20,893.0,921.0,Centralia,Marion,Illinois,09-18-2020
249,Lake Forest College,1,423.0,433.0,Lake Forest,Lake,Illinois,09-18-2020
250,Lake Land College,21,1296.0,1324.0,Mattoon,Coles,Illinois,09-18-2020
251,Lewis University,19,12841.0,13211.0,Romeoville,Will,Illinois,09-18-2020
252,Loyola University Chicago,3,526.0,538.0,Chicago,Cook,Illinois,09-18-2020
253,McKendree University,72,,,Lebanon,Saint Clair,Illinois,09-18-2020
254,Midwestern University at Downers Grove,30,,,Downers Grove,Dupage,Illinois,09-18-2020
255,Millikin University,29,447.0,467.0,Decatur,Macon,Illinois,09-18-2020
256,Monmouth College,15,126.0,131.0,Monmouth,Warren,Illinois,09-18-2020
257,Moody Bible Institute,7,526.0,538.0,Chicago,Cook,Illinois,09-18-2020
258,North Central College,20,,,Naperville,Dupage,Illinois,09-18-2020
259,North Park University,9,526.0,538.0,Chicago,Cook,Illinois,09-18-2020
260,Northeastern Illinois University,39,526.0,538.0,Chicago,Cook,Illinois,09-18-2020
261,Northern Illinois University,151,,,Dekalb,Dekalb,Illinois,09-18-2020
262,Northwestern University,73,526.0,538.0,Evanston,Cook,Illinois,09-18-2020
263,Olivet Nazarene University,9,2533.0,2609.0,Bourbonnais,Kankakee,Illinois,09-18-2020
264,Principia College,1,360.0,373.0,Elsah,Jersey,Illinois,09-18-2020
265,Quincy University,5,8117.0,8335.0,Quincy,Adams,Illinois,09-18-2020
266,Saint Xavier University,4,526.0,538.0,Chicago,Cook,Illinois,09-18-2020
267,School of the Art Institute of Chicago,1,526.0,538.0,Chicago,Cook,Illinois,09-18-2020
268,Southeastern Illinois College,5,1893.0,1913.0,Harrisburg,Saline,Illinois,09-18-2020
269,Southern Illinois University Carbondale,13,1474.0,1485.0,Carbondale,Jackson,Illinois,09-18-2020
270,Southern Illinois University Edwardsville,33,7347.0,7422.0,Edwardsville,Madison,Illinois,09-18-2020
271,University of Chicago,52,526.0,538.0,Chicago,Cook,Illinois,09-18-2020
272,University of Illinois Springfield,15,2159.0,2203.0,Springfield,Sangamon,Illinois,09-18-2020
273,University of Illinois Urbana-Champaign,"1,760",4270.0,4290.0,Champaign,Champaign,Illinois,09-18-2020
274,University of Illinois at Chicago,67,526.0,538.0,Chicago,Cook,Illinois,09-18-2020
275,Western Illinois University,99,,,Macomb,Mcdonough,Illinois,09-18-2020
276,Wheaton College,3,,,Wheaton,Dupage,Illinois,09-18-2020
277,Ball State University,909,1764.0,1824.0,Muncie,Delaware,Indiana,09-18-2020
278,Butler University,53,816.0,824.0,Indianapolis,Hamilton,Indiana,09-18-2020
279,DePauw University,33,1985.0,2023.0,Greencastle,Putnam,Indiana,09-18-2020
280,Earlham College,4,1054.0,1081.0,Richmond,Wayne,Indiana,09-18-2020
281,Goshen College,2,6161.0,6268.0,Goshen,Elkhart,Indiana,09-18-2020
282,Indiana State University,93,,,Terre Haute,,Indiana,09-18-2020
283,Indiana University Bloomington,286,565.0,573.0,Bloomington,Monroe,Indiana,09-18-2020
284,Indiana University East,5,1054.0,1081.0,Richmond,Wayne,Indiana,09-18-2020
285,Indiana University Kokomo,5,444.0,452.0,Kokomo,Howard,Indiana,09-18-2020
286,Indiana University Northwest,1,423.0,433.0,Gary,Lake,Indiana,09-18-2020
287,Indiana University South Bend,5,,,South Bend,St Joseph,Indiana,09-18-2020
288,Indiana University-Purdue University Indianapolis,48,816.0,824.0,Indianapolis,Hamilton,Indiana,09-18-2020
289,Manchester University,6,135.0,136.0,North Manchester,Wabash,Indiana,09-18-2020
290,Purdue University,322,2129.0,2142.0,West Lafayette,Tippecanoe,Indiana,09-18-2020
291,Purdue University Fort Wayne,27,5651.0,5849.0,Fort Wayne,Allen,Indiana,09-18-2020
292,Purdue University Northwest,18,423.0,433.0,Hammond,Lake,Indiana,09-18-2020
293,Saint Mary's College,32,,,Notre Dame,St Joseph,Indiana,09-18-2020
294,Taylor University,3,241.0,243.0,Upland,Grant,Indiana,09-18-2020
295,Trine University,13,350.0,357.0,Angola,Steuben,Indiana,09-18-2020
296,University of Evansville,23,3199.0,3227.0,Evansville,Vanderburgh,Indiana,09-18-2020
297,University of Notre Dame,626,,,Notre Dame,St Joseph,Indiana,09-18-2020
298,University of Southern Indiana,45,3199.0,3227.0,Evansville,Vanderburgh,Indiana,09-18-2020
299,Valparaiso University,9,1967.0,2011.0,Valparaiso,Porter,Indiana,09-18-2020
300,Vincennes University,6,562.0,565.0,Vincennes,Knox,Indiana,09-18-2020
301,Wabash College,14,8425.0,8598.0,Crawfordsville,Montgomery,Indiana,09-18-2020
302,Buena Vista University,8,1921.0,1933.0,Storm Lake,Buena Vista,Iowa,09-18-2020
303,Central College,4,893.0,921.0,Pella,Marion,Iowa,09-18-2020
304,Clarke University,13,2621.0,2661.0,Dubuque,Dubuque,Iowa,09-18-2020
305,Coe College,24,3617.0,3722.0,Cedar Rapids,Linn,Iowa,09-18-2020
306,Cornell College,2,3617.0,3722.0,Mount Vernon,Linn,Iowa,09-18-2020
307,Dordt University,28,1272.0,1275.0,Sioux Center,Sioux,Iowa,09-18-2020
308,Drake University,1,,,Des Moines,,Iowa,09-18-2020
309,Graceland University,7,1061.0,1087.0,Lamoni,Decatur,Iowa,09-18-2020
310,Iowa State University,"1,102",3246.0,3263.0,Ames,Story,Iowa,09-18-2020
311,Iowa Wesleyan University,46,455.0,459.0,Mount Pleasant,Henry,Iowa,09-18-2020
312,Luther College,3,278.0,283.0,Decorah,Winneshiek,Iowa,09-18-2020
313,Morningside College,19,4804.0,4865.0,Sioux City,Woodbury,Iowa,09-18-2020
314,Northwestern College,17,1272.0,1275.0,Orange City,Sioux,Iowa,09-18-2020
315,Simpson College,7,126.0,131.0,Indianola,Warren,Iowa,09-18-2020
316,University of Dubuque,13,2621.0,2661.0,Dubuque,Dubuque,Iowa,09-18-2020
317,University of Iowa,"1,616",809.0,814.0,Iowa City,Johnson,Iowa,09-18-2020
