,School,Cases,City,State,Date
457,Asbury University,7,Wilmore,Kentucky,10-24-2020
458,Ashland Community and Technical College,4,Ashland,Kentucky,10-24-2020
459,Beckfield College,1,Florence,Kentucky,10-24-2020
460,Bellarmine University,130,Louisville,Kentucky,10-24-2020
461,Berea College,7,Berea,Kentucky,10-24-2020
462,Big Sandy Community and Technical College,5,Prestonsburg,Kentucky,10-24-2020
463,Bluegrass Community and Technical College,114,Lexington,Kentucky,10-24-2020
464,Campbellsville University,35,Campbellsville,Kentucky,10-24-2020
465,Centre College,22,Danville,Kentucky,10-24-2020
466,Clear Creek Baptist Bible College,3,Pineville,Kentucky,10-24-2020
467,Eastern Kentucky University,242,Richmond,Kentucky,10-24-2020
468,Elizabethtown Community and Technical College,22,Elizabethtown,Kentucky,10-24-2020
469,Frontier Nursing University,1,Hyden,Kentucky,10-24-2020
470,Galen College of Nursing-Louisville,3,Louisville,Kentucky,10-24-2020
471,Gateway Community and Technical College,7,Florence,Kentucky,10-24-2020
472,Georgetown College,28,Georgetown,Kentucky,10-24-2020
473,Hazard Community and Technical College,7,Hazard,Kentucky,10-24-2020
474,Henderson Community College,21,Henderson,Kentucky,10-24-2020
475,Hopkinsville Community College,13,Hopkinsville,Kentucky,10-24-2020
476,Jefferson Community and Technical College,55,Louisville,Kentucky,10-24-2020
477,Kentucky Christian University,1,Grayson,Kentucky,10-24-2020
478,Kentucky State University,104,Frankfort,Kentucky,10-24-2020
479,Kentucky Wesleyan College,21,Owensboro,Kentucky,10-24-2020
480,Lexington Healing Arts Academy,1,Lexington,Kentucky,10-24-2020
481,Lexington Theological Seminary,1,Lexington,Kentucky,10-24-2020
482,Lindsey Wilson College,46,Columbia,Kentucky,10-24-2020
483,Madisonville Community College,15,Madisonville,Kentucky,10-24-2020
484,Maysville Community and Technical College,5,Maysville,Kentucky,10-24-2020
485,MedQuest College,5,Louisville,Kentucky,10-24-2020
486,Midway University,24,Midway,Kentucky,10-24-2020
487,Morehead State University,84,Morehead,Kentucky,10-24-2020
488,Murray State University,282,Murray,Kentucky,10-24-2020
489,Northern Kentucky University,39,Highland Heights,Kentucky,10-24-2020
490,Owensboro Community and Technical College,10,Owensboro,Kentucky,10-24-2020
491,Paul Mitchell the School-Lexington,3,Lexington,Kentucky,10-24-2020
492,Somerset Community College,18,Somerset,Kentucky,10-24-2020
493,Southcentral Kentucky Community and Technical College,47,Bowling Green,Kentucky,10-24-2020
494,Southeast Kentucky Community and Technical College,7,Cumberland,Kentucky,10-24-2020
495,Spalding University,6,Louisville,Kentucky,10-24-2020
496,Sullivan University,7,Louisville,Kentucky,10-24-2020
497,The Southern Baptist Theological Seminary,1,Louisville,Kentucky,10-24-2020
498,Thomas More University,73,Crestview Hills,Kentucky,10-24-2020
499,Transylvania University,82,Lexington,Kentucky,10-24-2020
500,Union College,47,Barbourville,Kentucky,10-24-2020
501,University of Kentucky,"2,264",Lexington,Kentucky,10-24-2020
502,University of Louisville,715,Louisville,Kentucky,10-24-2020
503,University of Pikeville,108,Pikeville,Kentucky,10-24-2020
504,University of the Cumberlands,82,Williamsburg,Kentucky,10-24-2020
505,West Kentucky Community and Technical College,17,Paducah,Kentucky,10-24-2020
506,Western Kentucky University,755,Bowling Green,Kentucky,10-24-2020
507,Centenary College of Louisiana,37,Shreveport,Louisiana,10-24-2020
508,Grambling State University,33,Grambling,Louisiana,10-24-2020
509,Louisiana State University,"1,146",Baton Rouge,Louisiana,10-24-2020
510,Louisiana State University Alexandria,54,Alexandria,Louisiana,10-24-2020
511,"Louisiana State University Health Sciences Center, New Orleans*",278,New Orleans,Louisiana,10-24-2020
512,"Louisiana State University Health Sciences Center, Shreveport*",1,Shreveport,Louisiana,10-24-2020
513,"Louisiana State University, Shreveport",25,Shreveport,Louisiana,10-24-2020
514,Louisiana Tech University,423,Ruston,Louisiana,10-24-2020
515,Loyola University New Orleans,71,New Orleans,Louisiana,10-24-2020
516,Nicholls State University,137,Thibodaux,Louisiana,10-24-2020
517,Northwestern State University of Louisiana,288,Natchitoches,Louisiana,10-24-2020
518,Southeastern Louisiana University,131,Hammond,Louisiana,10-24-2020
519,Southern University Law Center,8,Baton Rouge,Louisiana,10-24-2020
520,Southern University and A&M College,118,Baton Rouge,Louisiana,10-24-2020
521,Southern University at New Orleans,15,New Orleans,Louisiana,10-24-2020
522,Tulane University of Louisiana,734,New Orleans,Louisiana,10-24-2020
523,University of Louisiana Monroe,163,Monroe,Louisiana,10-24-2020
524,University of Louisiana at Lafayette,140,Lafeyette,Louisiana,10-24-2020
525,University of New Orleans,47,New Orleans,Louisiana,10-24-2020
526,Bates College,5,Lewiston,Maine,10-24-2020
527,Bowdoin College,3,Brunswick,Maine,10-24-2020
528,Colby College,12,Waterville,Maine,10-24-2020
529,Husson University,2,Bangor,Maine,10-24-2020
530,Maine Maritime Academy,4,Castine,Maine,10-24-2020
531,Saint Joseph's College of Maine,11,Standish,Maine,10-24-2020
532,University of Maine,8,Orono,Maine,10-24-2020
533,University of Maine Farmington,1,Farmington,Maine,10-24-2020
534,University of Maine at Augusta,2,Augusta,Maine,10-24-2020
535,University of Maine at Fort Kent,2,Fort Kent,Maine,10-24-2020
536,University of New England,17,Biddeford,Maine,10-24-2020
537,University of Southern Maine,5,Portland,Maine,10-24-2020
538,Bowie State University,46,Bowie,Maryland,10-24-2020
539,Coppin State University,8,Baltimore,Maryland,10-24-2020
540,Frostburg State University,70,Frostburg,Maryland,10-24-2020
541,Hood College,20,Frederick,Maryland,10-24-2020
542,Johns Hopkins University,403,Baltimore,Maryland,10-24-2020
543,McDaniel College,16,Westminster,Maryland,10-24-2020
544,Morgan State University,15,Baltimore,Maryland,10-24-2020
545,Mount St. Mary's University,24,Emmitsburg,Maryland,10-24-2020
546,Notre Dame of Maryland University,6,Baltimore,Maryland,10-24-2020
547,Salisbury University,446,Salisbury,Maryland,10-24-2020
548,St. Mary's College of Maryland,24,St. Mary's City,Maryland,10-24-2020
549,Stevenson University‡,45,Stevenson,Maryland,10-24-2020
550,Towson University,491,Towson,Maryland,10-24-2020
551,United States Naval Academy,8,Annapolis,Maryland,10-24-2020
552,University of Maryland Eastern Shore,35,Princess Anne,Maryland,10-24-2020
553,"University of Maryland, Baltimore",1,Baltimore,Maryland,10-24-2020
554,"University of Maryland, Baltimore County",36,Catonsville,Maryland,10-24-2020
555,"University of Maryland, College Park",775,College Park,Maryland,10-24-2020
556,Washington College,14,Chestertown,Maryland,10-24-2020
557,American International College,8,Springfield,Massachusetts,10-24-2020
558,Amherst College,5,Amherst,Massachusetts,10-24-2020
559,Anna Maria College,9,Paxton,Massachusetts,10-24-2020
560,Assumption College,5,Worcester,Massachusetts,10-24-2020
561,Babson College,13,Wellesley,Massachusetts,10-24-2020
562,Bay Path University,3,Longmeadow,Massachusetts,10-24-2020
563,Bentley University,14,Waltham,Massachusetts,10-24-2020
564,Boston College,222,Chestnut Hill,Massachusetts,10-24-2020
565,Boston University,183,Boston,Massachusetts,10-24-2020
566,Brandeis University,19,Waltham,Massachusetts,10-24-2020
567,Bridgewater State University,8,Bridgewater,Massachusetts,10-24-2020
568,Clark University,8,Worcester,Massachusetts,10-24-2020
569,College of Our Lady of the Elms,2,Chicopee,Massachusetts,10-24-2020
570,College of the Holy Cross,21,Worcester,Massachusetts,10-24-2020
571,Curry College,56,Milton,Massachusetts,10-24-2020
572,Eastern Nazarene College,9,Quincy,Massachusetts,10-24-2020
573,Emerson College,20,Boston,Massachusetts,10-24-2020
574,Emmanuel College,4,Boston,Massachusetts,10-24-2020
575,Endicott College,11,Beverly,Massachusetts,10-24-2020
576,Fitchburg State University,6,Fitchburg,Massachusetts,10-24-2020
577,Framingham State University,21,Framingham,Massachusetts,10-24-2020
578,Franklin W Olin College of Engineering,1,Needham,Massachusetts,10-24-2020
579,Gordon College,6,Wenham,Massachusetts,10-24-2020
580,Harvard University,93,Cambridge,Massachusetts,10-24-2020
581,Hebrew College,1,Newton Centre,Massachusetts,10-24-2020
582,Lasell University,6,Newton,Massachusetts,10-24-2020
583,Massachusetts College of Liberal Arts,3,North Adams,Massachusetts,10-24-2020
584,Massachusetts College of Pharmacy and Health Sciences*,20,Boston,Massachusetts,10-24-2020
585,Massachusetts Institute of Technology‡,58,Cambridge,Massachusetts,10-24-2020
586,Massachusetts Maritime Academy,1,Buzzards Bay,Massachusetts,10-24-2020
587,Merrimack College‡,123,North Andover,Massachusetts,10-24-2020
588,Mount Holyoke College,3,South Hadley,Massachusetts,10-24-2020
589,Nichols College,5,Dudley,Massachusetts,10-24-2020
590,Northeastern University,133,Boston,Massachusetts,10-24-2020
591,Regis College,1,Weston,Massachusetts,10-24-2020
592,Salem State University,4,Salem,Massachusetts,10-24-2020
593,Simmons University,2,Boston,Massachusetts,10-24-2020
594,Smith College,2,Northampton,Massachusetts,10-24-2020
595,Springfield College,5,Springfield,Massachusetts,10-24-2020
596,Stonehill College‡,8,Easton,Massachusetts,10-24-2020
597,Suffolk University,23,Boston,Massachusetts,10-24-2020
598,Tufts University,42,Medford,Massachusetts,10-24-2020
599,University of Massachusetts Amherst,156,Amherst,Massachusetts,10-24-2020
600,University of Massachusetts Boston,24,Boston,Massachusetts,10-24-2020
601,University of Massachusetts Dartmouth,29,Dartmouth,Massachusetts,10-24-2020
602,University of Massachusetts Lowell,2,Lowell,Massachusetts,10-24-2020
603,University of Massachusetts Medical School*,16,Worcester,Massachusetts,10-24-2020
604,Wellesley College,3,Wellesley,Massachusetts,10-24-2020
605,Wentworth Institute of Technology,11,Boston,Massachusetts,10-24-2020
606,Western New England University,9,Springfield,Massachusetts,10-24-2020
607,Westfield State University‡,5,Westfield,Massachusetts,10-24-2020
608,Wheaton College,3,Norton,Massachusetts,10-24-2020
609,Williams College,6,Williamstown,Massachusetts,10-24-2020
610,Worcester Polytechnic Institute,16,Worcester,Massachusetts,10-24-2020
611,Adrian College,268,Adrian,Michigan,10-24-2020
612,Albion College,24,Albion,Michigan,10-24-2020
613,Alma College,34,Alma,Michigan,10-24-2020
614,Alpena Community College,4,Alpena,Michigan,10-24-2020
615,Andrews University,22,Berrien Springs,Michigan,10-24-2020
616,Aquinas College,25,Grand Rapids,Michigan,10-24-2020
617,Bay College,10,Escanaba,Michigan,10-24-2020
618,Bay Mills Community College,1,Brimley,Michigan,10-24-2020
619,Calvin University,54,Grand Rapids,Michigan,10-24-2020
620,Central Michigan University,337,Mount Pleasant,Michigan,10-24-2020
621,Cleary University,2,Howell,Michigan,10-24-2020
622,Concordia University Ann Arbor,4,Ann Arbor,Michigan,10-24-2020
623,Cornerstone University,2,Grand Rapids,Michigan,10-24-2020
624,Davenport University,7,Grand Rapids,Michigan,10-24-2020
625,Eastern Michigan University,151,Ypsilanti,Michigan,10-24-2020
626,Ferris State University,259,Big Rapids,Michigan,10-24-2020
627,Finlandia University,26,Hancock,Michigan,10-24-2020
628,Grand Rapids Community College,44,Grand Rapids,Michigan,10-24-2020
629,Grand Valley State University,"1,029",Allendale,Michigan,10-24-2020
630,Henry Ford College,6,Dearborn,Michigan,10-24-2020
631,Hope College,54,Holland,Michigan,10-24-2020
632,Jackson College,1,Jackson,Michigan,10-24-2020
633,Kalamazoo College,22,Kalamazoo,Michigan,10-24-2020
634,Kettering University,4,Flint,Michigan,10-24-2020
635,Kuyper College,6,Grand Rapids,Michigan,10-24-2020
636,Lake Michigan College,3,Benton Harbor,Michigan,10-24-2020
637,Lake Superior State University,11,Sault Ste. Marie,Michigan,10-24-2020
638,Lawrence Technological University,24,Southfield,Michigan,10-24-2020
639,Madonna University,14,Livonia,Michigan,10-24-2020
640,Michigan State University,"1,514",East Lansing,Michigan,10-24-2020
641,Michigan Technological University,201,Houghton,Michigan,10-24-2020
642,Mott Community College,3,Flint,Michigan,10-24-2020
643,Northern Michigan University,78,Marquette,Michigan,10-24-2020
644,Northwestern Michigan College,5,Traverse City,Michigan,10-24-2020
645,Northwood University,76,Midland,Michigan,10-24-2020
646,Oakland University,75,Rochester,Michigan,10-24-2020
647,Olivet College,60,Olivet,Michigan,10-24-2020
648,Saginaw Valley State University,107,University Center,Michigan,10-24-2020
649,Schoolcraft College*,13,Livonia,Michigan,10-24-2020
650,Siena Heights University,17,Adrian,Michigan,10-24-2020
651,Spring Arbor University,18,Spring Arbor,Michigan,10-24-2020
652,University of Detroit Mercy,52,Detroit,Michigan,10-24-2020
653,University of Michigan,628,Ann Arbor,Michigan,10-24-2020
654,University of Michigan-Dearborn,8,Dearborn,Michigan,10-24-2020
655,University of Michigan-Flint,7,Flint,Michigan,10-24-2020
656,Washtenaw Community College,2,Ann Arbor,Michigan,10-24-2020
657,Wayne State University,97,Detroit,Michigan,10-24-2020
658,Western Michigan University,733,Kalamazoo,Michigan,10-24-2020
659,Alexandria Technical & Community College,15,Alexandria,Minnesota,10-24-2020
660,Anoka Technical College,7,Anoka,Minnesota,10-24-2020
661,Anoka-Ramsey Community College,29,Coon Rapids,Minnesota,10-24-2020
662,Augsburg University,36,Minneapolis,Minnesota,10-24-2020
663,Bemidji State University,114,Bemidji,Minnesota,10-24-2020
664,Bethany Lutheran College,12,Mankato,Minnesota,10-24-2020
665,Bethel University,71,Saint Paul,Minnesota,10-24-2020
666,Carleton College,15,Northfield,Minnesota,10-24-2020
667,Central Lakes College-Brainerd,14,Brainerd,Minnesota,10-24-2020
668,Central Lakes College-Staples,3,Staples,Minnesota,10-24-2020
669,Century College,28,White Bear Lake,Minnesota,10-24-2020
670,Concordia College at Moorhead,161,Moorhead,Minnesota,10-24-2020
671,"Concordia University, St. Paul",20,St. Paul,Minnesota,10-24-2020
672,Crown College,7,Saint Bonifacius,Minnesota,10-24-2020
673,Dakota County Technical College,5,Rosemount,Minnesota,10-24-2020
674,Fond du Lac Tribal and Community College,2,Cloquet,Minnesota,10-24-2020
675,Gustavus Adolphus College,28,Saint Peter,Minnesota,10-24-2020
676,Hamline University,25,St. Paul,Minnesota,10-24-2020
677,Hennepin Technical College,18,Brooklyn Park,Minnesota,10-24-2020
678,Hibbing Community College,9,Hibbing,Minnesota,10-24-2020
679,Inver Hills Community College,4,Inver Grove Heights,Minnesota,10-24-2020
680,Itasca Community College,5,Grand Rapids,Minnesota,10-24-2020
681,Lake Superior College,36,Duluth,Minnesota,10-24-2020
682,Macalester College,10,St. Paul,Minnesota,10-24-2020
683,Martin Luther College,18,New Ulm,Minnesota,10-24-2020
684,Mesabi Range College,6,Eveleth,Minnesota,10-24-2020
685,Metropolitan State University,36,Saint Paul,Minnesota,10-24-2020
686,Minneapolis Community and Technical College,25,Minneapolis,Minnesota,10-24-2020
687,Minnesota State College Southeast,14,Winona,Minnesota,10-24-2020
688,Minnesota State Community and Technical College,66,Fergus Falls,Minnesota,10-24-2020
689,Minnesota State University Moorhead,143,Moorhead,Minnesota,10-24-2020
690,"Minnesota State University, Mankato",129,Mankato,Minnesota,10-24-2020
691,Minnesota West Community and Technical College,19,Granite Falls,Minnesota,10-24-2020
692,Normandale Community College,18,Bloomington,Minnesota,10-24-2020
693,North Hennepin Community College,16,Brooklyn Park,Minnesota,10-24-2020
694,Northland Community and Technical College,28,Thief River Falls,Minnesota,10-24-2020
695,Northwest Technical College,7,Bemidji,Minnesota,10-24-2020
696,Pine Technical & Community College,5,Pine City,Minnesota,10-24-2020
697,Ridgewater College,17,Willmar,Minnesota,10-24-2020
698,Riverland Community College,20,Austin,Minnesota,10-24-2020
699,Rochester Community and Technical College,55,Rochester,Minnesota,10-24-2020
700,Saint Mary's University of Minnesota,32,Winona,Minnesota,10-24-2020
701,South Central College,4,North Mankato,Minnesota,10-24-2020
702,Southwest Minnesota State University,77,Marshall,Minnesota,10-24-2020
703,St. Catherine University,52,St. Paul,Minnesota,10-24-2020
704,St. Cloud State University,116,St. Cloud,Minnesota,10-24-2020
705,St. Cloud Technical and Community College,14,St. Cloud,Minnesota,10-24-2020
706,St. Olaf College,41,Northfield,Minnesota,10-24-2020
707,St. Paul College,14,St. Paul,Minnesota,10-24-2020
708,University of Minnesota Crookston,2,Crookston,Minnesota,10-24-2020
709,University of Minnesota Duluth,190,Duluth,Minnesota,10-24-2020
710,University of Minnesota Morris,8,Morris,Minnesota,10-24-2020
711,University of Minnesota Rochester,5,Rochester,Minnesota,10-24-2020
712,University of Minnesota Twin Cities,356,Minneapolis,Minnesota,10-24-2020
713,"University of Northwestern, St. Paul",18,St. Paul,Minnesota,10-24-2020
714,University of St. Thomas,249,St. Paul,Minnesota,10-24-2020
715,Winona State University,464,Winona,Minnesota,10-24-2020
716,Alcorn State University,105,Lorman,Mississippi,10-24-2020
717,Belhaven University,20,Jackson,Mississippi,10-24-2020
718,Delta State University,133,Cleveland,Mississippi,10-24-2020
719,Jackson State University,17,Jackson,Mississippi,10-24-2020
720,Millsaps College,43,Jackson,Mississippi,10-24-2020
721,Mississippi College,35,Clinton,Mississippi,10-24-2020
722,Mississippi Delta Community College,45,Moorhead,Mississippi,10-24-2020
723,Mississippi State University,582,Mississippi State,Mississippi,10-24-2020
724,Mississippi University for Women*,34,Columbus,Mississippi,10-24-2020
725,Mississippi Valley State University,53,Itta Bena,Mississippi,10-24-2020
726,Northeast Mississippi Community College,47,Booneville,Mississippi,10-24-2020
727,Rust College,1,Holly Springs,Mississippi,10-24-2020
728,University of Mississippi,743,Oxford,Mississippi,10-24-2020
729,University of Mississippi Medical Center*,498,Jackson,Mississippi,10-24-2020
730,University of Southern Mississippi,301,Hattiesburg,Mississippi,10-24-2020
731,Central Methodist University,243,Fayette,Missouri,10-24-2020
732,College of the Ozarks,2,Point Lookout,Missouri,10-24-2020
733,Crowder College,74,Neosho,Missouri,10-24-2020
734,Drury University,88,Springfield,Missouri,10-24-2020
735,Evangel University,131,Springfield,Missouri,10-24-2020
736,Fontbonne University,12,Saint Louis,Missouri,10-24-2020
737,Graceland University at Independence,3,Independence,Missouri,10-24-2020
738,Harris-Stowe State University,26,St. Louis,Missouri,10-24-2020
739,Kansas City Art Institute,5,Kansas City,Missouri,10-24-2020
740,Lincoln University of Missouri,10,Jefferson City,Missouri,10-24-2020
741,Lindenwood University,137,St. Charles,Missouri,10-24-2020
742,Maryville University Saint Louis,94,St. Louis,Missouri,10-24-2020
743,Missouri Baptist University,64,St. Louis,Missouri,10-24-2020
744,Missouri Southern State University,197,Joplin,Missouri,10-24-2020
745,Missouri State University,"1,257",Springfield,Missouri,10-24-2020
746,Missouri University of Science and Technology,151,Rolla,Missouri,10-24-2020
747,Missouri Western State University,24,St. Joseph,Missouri,10-24-2020
748,Northwest Missouri State University,464,Maryville,Missouri,10-24-2020
749,Ozarks Technical Community College,327,Springfield,Missouri,10-24-2020
750,Rockhurst University,30,Kansas City,Missouri,10-24-2020
751,Saint Louis University,190,St. Louis,Missouri,10-24-2020
752,Southeast Missouri State University,342,Cape Girardeau,Missouri,10-24-2020
753,Southwest Baptist University,134,Bolivar,Missouri,10-24-2020
754,St. Louis College of Pharmacy*,20,St. Louis,Missouri,10-24-2020
755,St. Louis Community College,32,St. Louis,Missouri,10-24-2020
756,State Fair Community College,111,Sedalia,Missouri,10-24-2020
757,Stephens College,20,Columbia,Missouri,10-24-2020
758,Truman State University,126,Kirksville,Missouri,10-24-2020
759,University of Central Missouri,572,Warrensburg,Missouri,10-24-2020
760,University of Missouri,"1,936",Columbia,Missouri,10-24-2020
761,University of Missouri-Kansas City,179,Kansas City,Missouri,10-24-2020
762,University of Missouri-St. Louis*,117,Bellerive Acres,Missouri,10-24-2020
763,Washington University in St. Louis*,94,St. Louis,Missouri,10-24-2020
764,Webster University,11,Saint Louis,Missouri,10-24-2020
765,Westminster College,68,Fulton,Missouri,10-24-2020
766,William Jewell College,23,Liberty,Missouri,10-24-2020
767,William Woods University,34,Fulton,Missouri,10-24-2020
768,Carroll College,8,Helena,Montana,10-24-2020
769,Flathead Valley Community College,1,Kalispell,Montana,10-24-2020
770,Great Falls College Montana State University,1,Great Falls,Montana,10-24-2020
771,Helena College,2,Helena,Montana,10-24-2020
772,Montana State University,282,Bozeman,Montana,10-24-2020
773,Montana State University Billings,32,Billings,Montana,10-24-2020
774,Montana State University Northern,6,Havre,Montana,10-24-2020
775,Montana Technological University,76,Butte,Montana,10-24-2020
776,Rocky Mountain College,5,Billings,Montana,10-24-2020
777,University of Montana,241,Missoula,Montana,10-24-2020
778,University of Montana Western,30,Dillon,Montana,10-24-2020
779,Chadron State College,64,Chadron,Nebraska,10-24-2020
780,"Concordia University, Nebraska",70,Seward,Nebraska,10-24-2020
781,Creighton University,365,Omaha,Nebraska,10-24-2020
782,Doane University,108,Crete,Nebraska,10-24-2020
783,Hastings College,33,Hastings,Nebraska,10-24-2020
784,Midland University,113,Fremont,Nebraska,10-24-2020
785,Nebraska Wesleyan University,188,Lincoln,Nebraska,10-24-2020
786,Peru State College,88,Peru,Nebraska,10-24-2020
787,University of Nebraska Medical Center*,16,Omaha,Nebraska,10-24-2020
788,University of Nebraska at Kearney,181,Kearney,Nebraska,10-24-2020
789,University of Nebraska at Omaha,208,Omaha,Nebraska,10-24-2020
790,University of Nebraska-Lincoln,"1,008",Lincoln,Nebraska,10-24-2020
791,Wayne State College,158,Wayne,Nebraska,10-24-2020
792,College of Southern Nevada,83,Las Vegas,Nevada,10-24-2020
793,Great Basin College,3,Elko,Nevada,10-24-2020
794,Nevada State College,15,Henderson,Nevada,10-24-2020
795,Truckee Meadows Community College,23,Reno,Nevada,10-24-2020
796,"University of Nevada, Las Vegas",240,Las Vegas,Nevada,10-24-2020
797,"University of Nevada, Reno",727,Reno,Nevada,10-24-2020
798,Western Nevada College,7,Carson City,Nevada,10-24-2020
799,Colby-Sawyer College,3,New London,New Hampshire,10-24-2020
800,Dartmouth College,21,Hanover,New Hampshire,10-24-2020
801,Franklin Pierce University,19,Rindge,New Hampshire,10-24-2020
802,Great Bay Community College,1,Portsmouth,New Hampshire,10-24-2020
803,Keene State College,8,Keene,New Hampshire,10-24-2020
804,Lakes Region Community College,1,Laconia,New Hampshire,10-24-2020
805,NHTI-Concord's Community College,1,Concord,New Hampshire,10-24-2020
806,Nashua Community College,2,Nashua,New Hampshire,10-24-2020
807,New England College,17,Henniker,New Hampshire,10-24-2020
808,Plymouth State University‡,18,Plymouth,New Hampshire,10-24-2020
809,Rivier University,3,Nashua,New Hampshire,10-24-2020
810,Saint Anselm College,23,Manchester,New Hampshire,10-24-2020
811,University of New Hampshire,222,Durham,New Hampshire,10-24-2020
812,Bloomfield College,5,Bloomfield,New Jersey,10-24-2020
813,Caldwell University,1,Caldwell,New Jersey,10-24-2020
814,Centenary University,1,Hackettstown,New Jersey,10-24-2020
815,Drew University,1,Madison,New Jersey,10-24-2020
816,Fairleigh Dickinson University‡,2,Teaneck,New Jersey,10-24-2020
817,Fairleigh Dickinson University Florham‡,5,Madison,New Jersey,10-24-2020
818,Felician University,1,Lodi,New Jersey,10-24-2020
819,Georgian Court University,8,Lakewood,New Jersey,10-24-2020
820,Kean University,12,Union,New Jersey,10-24-2020
821,Monmouth University,347,West Long Branch,New Jersey,10-24-2020
822,Montclair State University,49,Montclair,New Jersey,10-24-2020
823,New Jersey City University,1,Jersey City,New Jersey,10-24-2020
824,New Jersey Institute of Technology,13,Newark,New Jersey,10-24-2020
825,Princeton University,75,Princeton,New Jersey,10-24-2020
826,Ramapo College of New Jersey,18,Mahwah,New Jersey,10-24-2020
827,Rider University,16,Lawrenceville,New Jersey,10-24-2020
828,Rowan University,611,Glassboro,New Jersey,10-24-2020
829,Rutgers University†,364,New Brunswick,New Jersey,10-24-2020
830,Saint Peter's University,5,Jersey City,New Jersey,10-24-2020
831,Seton Hall University,17,South Orange,New Jersey,10-24-2020
832,Stevens Institute of Technology,18,Hoboken,New Jersey,10-24-2020
833,Stockton University,119,Galloway,New Jersey,10-24-2020
834,The College of New Jersey,3,Ewing,New Jersey,10-24-2020
835,William Paterson University,15,Wayne,New Jersey,10-24-2020
836,Eastern New Mexico University,24,Portales,New Mexico,10-24-2020
837,Navajo Technical University,1,Crownpoint,New Mexico,10-24-2020
838,New Mexico Highlands University,7,Las Vegas,New Mexico,10-24-2020
839,New Mexico Institute of Mining and Technology,3,Socorro,New Mexico,10-24-2020
840,New Mexico Military Institute,6,Roswell,New Mexico,10-24-2020
841,New Mexico State University,169,Las Cruces,New Mexico,10-24-2020
842,San Juan College,7,Farmington,New Mexico,10-24-2020
843,Santa Fe Community College,4,Santa Fe,New Mexico,10-24-2020
844,University of New Mexico*,128,Albuquerque,New Mexico,10-24-2020
845,Western New Mexico University,13,Silver City,New Mexico,10-24-2020
846,Adelphi University,28,Garden City,New York,10-24-2020
847,Adirondack Community College,3,Queensbury,New York,10-24-2020
848,Albany College of Pharmacy and Health Sciences*,1,Albany,New York,10-24-2020
849,Albany Medical College,1,Albany,New York,10-24-2020
850,Alfred University,12,Alfred,New York,10-24-2020
851,Bard College,1,Annadale-on-Hudson,New York,10-24-2020
852,Barnard College‡,2,New York City,New York,10-24-2020
853,Bryant & Stratton College,2,Syracuse,New York,10-24-2020
854,CUNY Baruch College,32,New York City,New York,10-24-2020
855,CUNY Borough of Manhattan Community College,24,New York City,New York,10-24-2020
856,CUNY Bronx Community College,11,New York City,New York,10-24-2020
857,CUNY Brooklyn College,23,New York City,New York,10-24-2020
858,CUNY City College of New York,24,New York City,New York,10-24-2020
859,CUNY College of Staten Island,3,New York City,New York,10-24-2020
860,CUNY Guttman Community College,1,New York City,New York,10-24-2020
861,CUNY Hostos Community College,1,New York City,New York,10-24-2020
862,CUNY Hunter College,60,New York City,New York,10-24-2020
863,CUNY John Jay College of Criminal Justice,6,New York City,New York,10-24-2020
864,CUNY Kingsborough Community College,7,New York City,New York,10-24-2020
865,CUNY LaGuardia Community College,37,New York City,New York,10-24-2020
866,CUNY Lehman College,8,New York City,New York,10-24-2020
867,CUNY Medgar Evers College,2,New York City,New York,10-24-2020
868,CUNY New York City College of Technology,10,New York City,New York,10-24-2020
869,CUNY Queens College,20,New York City,New York,10-24-2020
870,CUNY Queensborough Community College,6,New York City,New York,10-24-2020
871,CUNY York College,35,New York City,New York,10-24-2020
872,Canisius College,36,Buffalo,New York,10-24-2020
873,Cazenovia College,4,Cazenovia,New York,10-24-2020
874,Clarkson University,8,Potsdam,New York,10-24-2020
875,Clinton Community College,1,Plattsburgh,New York,10-24-2020
876,Colgate University,50,Hamilton,New York,10-24-2020
877,College of Mount Saint Vincent,6,New York City,New York,10-24-2020
878,Columbia University,25,New York City,New York,10-24-2020
879,Concordia College New York,9,Bronxville,New York,10-24-2020
880,Cornell University,166,Ithaca,New York,10-24-2020
881,D'Youville College,18,Buffalo,New York,10-24-2020
882,Daemen College,10,Amherst,New York,10-24-2020
883,Dominican College,2,Orangeburg,New York,10-24-2020
884,Dutchess Community College,8,Poughkeepsie,New York,10-24-2020
885,Elmira College,167,Elmira,New York,10-24-2020
886,Erie Community College,18,Buffalo,New York,10-24-2020
887,Farmingdale State College,41,Farmingdale,New York,10-24-2020
888,Fashion Institute of Technology,14,New York City,New York,10-24-2020
889,Finger Lakes Community College,9,Canandaigua,New York,10-24-2020
890,Fordham University,39,New York City,New York,10-24-2020
891,Fulton-Montgomery Community College,3,Johnstown,New York,10-24-2020
892,Genesee Community College,4,Batavia,New York,10-24-2020
893,Hamilton College,3,Clinton,New York,10-24-2020
894,Hartwick College,21,Oneonta,New York,10-24-2020
895,Herkimer County Community College,3,Herkimer,New York,10-24-2020
896,Hilbert College,3,Hamburg,New York,10-24-2020
897,Hobart William Smith Colleges,39,Geneva,New York,10-24-2020
898,Hofstra University,117,Hempstead,New York,10-24-2020
899,Houghton College,1,Houghton,New York,10-24-2020
900,Hudson Valley Community College,22,Troy,New York,10-24-2020
901,Iona College,94,New Rochelle,New York,10-24-2020
