,School,Cases,County_Active_Cases,County_Total_Cases,City,County,State,Date
0,Alabama A&M University,41,10253.0,10358.0,Huntsville,Madison,Alabama,11-08-2020
1,Athens State University,23,3313.0,3350.0,Athens,Limestone,Alabama,11-08-2020
2,Auburn University*,"2,047",6838.0,6903.0,Auburn,Lee,Alabama,11-08-2020
3,Auburn University at Montgomery,80,10900.0,11119.0,Montgomery,Montgomery,Alabama,11-08-2020
4,Bevill State Community College,4,3045.0,3141.0,Jasper,Walker,Alabama,11-08-2020
5,Birmingham-Southern College,196,25424.0,25827.0,Birmingham,Jefferson,Alabama,11-08-2020
6,Calhoun Community College,36,3313.0,3350.0,Tanner,Limestone,Alabama,11-08-2020
7,Central Alabama Community College,24,1389.0,1476.0,Alexander City,Tallapoosa,Alabama,11-08-2020
8,Enterprise State Community College,32,1973.0,1985.0,Enterprise,Coffee,Alabama,11-08-2020
9,Gadsden State Community College,45,4829.0,4887.0,Gadsden,Etowah,Alabama,11-08-2020
10,Jacksonville State University,219,5114.0,5181.0,Jacksonville,Calhoun,Alabama,11-08-2020
11,Lurleen B. Wallace Community College,16,1909.0,1941.0,Andalusia,Covington,Alabama,11-08-2020
12,Marion Military Institute,5,612.0,618.0,Marion,Perry,Alabama,11-08-2020
13,Samford University,379,25424.0,25827.0,Birmingham,Jefferson,Alabama,11-08-2020
14,Snead State Community College,13,4829.0,4887.0,Boaz,Etowah,Alabama,11-08-2020
15,Southern Union State Community College,59,872.0,890.0,Wadley,Randolph,Alabama,11-08-2020
16,Spring Hill College,113,17454.0,17782.0,Mobile,Mobile,Alabama,11-08-2020
17,Troy University,628,1415.0,1429.0,Troy,Pike,Alabama,11-08-2020
18,Troy University Dothan,12,4449.0,4485.0,Dothan,Houston,Alabama,11-08-2020
19,Troy University Montgomery,16,10900.0,11119.0,Montgomery,Montgomery,Alabama,11-08-2020
20,Troy University-Phenix City Campus,8,,,Phenix,,Alabama,11-08-2020
21,Tuskegee University,69,,,Tuskeegee,,Alabama,11-08-2020
22,University of Alabama,"3,037",11059.0,11205.0,Tuscaloosa,Tuscaloosa,Alabama,11-08-2020
23,University of Alabama at Birmingham*,"1,779",25424.0,25827.0,Birmingham,Jefferson,Alabama,11-08-2020
24,University of Alabama in Huntsville,119,10253.0,10358.0,Huntsville,Madison,Alabama,11-08-2020
25,University of Montevallo,110,8180.0,8251.0,Montevallo,Shelby,Alabama,11-08-2020
26,University of North Alabama,370,2890.0,2937.0,Florence,Lauderdale,Alabama,11-08-2020
27,University of South Alabama,378,17454.0,17782.0,Mobile,Mobile,Alabama,11-08-2020
28,University of Alaska Anchorage,10,10158.0,10209.0,Anchorage,Anchorage,Alaska,11-08-2020
29,University of Alaska Fairbanks,94,2517.0,2533.0,Fairbanks,Fairbanks North Star,Alaska,11-08-2020
30,University of Alaska Southeast,1,652.0,655.0,Juneau,Juneau,Alaska,11-08-2020
31,Arizona State University,"2,518",163141.0,166850.0,Tempe,Maricopa,Arizona,11-08-2020
32,Arizona Western College,41,14149.0,14512.0,Yuma,Yuma,Arizona,11-08-2020
33,Dine College,7,3943.0,4127.0,Tsaile,Apache,Arizona,11-08-2020
34,Embry-Riddle Aeronautical University at Prescott,37,3183.0,3284.0,Prescott,Yavapai,Arizona,11-08-2020
35,Grand Canyon University,230,163141.0,166850.0,Phoenix,Maricopa,Arizona,11-08-2020
36,Midwestern University at Glendale,72,163141.0,166850.0,Glendale,Maricopa,Arizona,11-08-2020
37,Northern Arizona University,268,5695.0,5846.0,Flagstaff,Coconino,Arizona,11-08-2020
38,University of Arizona,"2,517",29760.0,30419.0,Tucson,Pima,Arizona,11-08-2020
39,Arkansas Northeastern College,28,2551.0,2622.0,Blytheville,Mississippi,Arkansas,11-08-2020
40,Arkansas State University,692,5454.0,5509.0,Jonesboro,Craighead,Arkansas,11-08-2020
41,Arkansas Tech University,340,2943.0,2981.0,Russellville,Pope,Arkansas,11-08-2020
42,Black River Technical College,56,872.0,890.0,Pocahontas,Randolph,Arkansas,11-08-2020
43,Harding University,300,1878.0,1917.0,Searcy,White,Arkansas,11-08-2020
44,Henderson State University,116,596.0,602.0,Arkadelphia,Clark,Arkansas,11-08-2020
45,Hendrix College,17,3704.0,3748.0,Conway,Faulkner,Arkansas,11-08-2020
46,John Brown University,36,9378.0,9508.0,Siloam Springs,Benton,Arkansas,11-08-2020
47,Lyon College,12,1547.0,1613.0,Batesville,Independence,Arkansas,11-08-2020
48,National Park College,36,,,Hot Springs,,Arkansas,11-08-2020
49,NorthWest Arkansas Community College,16,9378.0,9508.0,Bentonville,Benton,Arkansas,11-08-2020
50,Ouachita Baptist University,147,596.0,602.0,Arkadelphia,Clark,Arkansas,11-08-2020
51,Southern Arkansas University,144,783.0,805.0,Magnolia,Columbia,Arkansas,11-08-2020
52,University of Arkansas,"2,262",800.0,812.0,Fayetteville,Washington,Arkansas,11-08-2020
53,University of Arkansas Community College Rich Mountain,19,430.0,435.0,Mena,Polk,Arkansas,11-08-2020
54,University of Arkansas Community College at Hope - Texarkana,16,1761.0,1783.0,Texarkana,Miller,Arkansas,11-08-2020
55,University of Arkansas Community College-Morrilton,34,398.0,402.0,Morrilton,Conway,Arkansas,11-08-2020
56,University of Arkansas at Fort Smith,104,5456.0,5562.0,Fort Smith,Sebastian,Arkansas,11-08-2020
57,University of Arkansas at Little Rock,149,12993.0,13223.0,Little Rock,Pulaski,Arkansas,11-08-2020
58,University of Arkansas at Monticello,40,466.0,473.0,Monticello,Drew,Arkansas,11-08-2020
59,University of Arkansas at Pine Bluff,172,25424.0,25827.0,Pine Bluff,Jefferson,Arkansas,11-08-2020
60,University of Arkansas for Medical Sciences,69,12993.0,13223.0,Little Rock,Pulaski,Arkansas,11-08-2020
61,University of Central Arkansas,379,3704.0,3748.0,Conway,Faulkner,Arkansas,11-08-2020
62,University of the Ozarks,52,1079.0,1090.0,Clarksville,Johnson,Arkansas,11-08-2020
63,Antelope Valley College,14,312807.0,319977.0,Lancaster,Los Angeles,California,11-08-2020
64,Azusa Pacific University,8,312807.0,319977.0,Azusa,Los Angeles,California,11-08-2020
65,Biola University,6,312807.0,319977.0,La Mirada,Los Angeles,California,11-08-2020
66,California Baptist University,9,69820.0,71153.0,Riverside,Riverside,California,11-08-2020
67,California Institute of Technology,29,312807.0,319977.0,Pasadena,Los Angeles,California,11-08-2020
68,California Lutheran University,7,15195.0,15364.0,Thousand Oaks,Ventura,California,11-08-2020
69,"California Polytechnic State University, San Luis Obispo",271,4635.0,4668.0,San Luis Obispo,San Luis Obispo,California,11-08-2020
70,"California State Polytechnic University, Pomona",16,312807.0,319977.0,Pomona,Los Angeles,California,11-08-2020
71,California State University Maritime Academy,3,8053.0,8132.0,Vallejo,Solano,California,11-08-2020
72,"California State University, Bakersfield",5,34634.0,35063.0,Bakersfield,Kern,California,11-08-2020
73,"California State University, Channel Islands",9,15195.0,15364.0,Camarillo,Ventura,California,11-08-2020
74,"California State University, Chico",204,3223.0,3277.0,Chico,Butte,California,11-08-2020
75,"California State University, Dominguez Hills",9,312807.0,319977.0,Carson,Los Angeles,California,11-08-2020
76,"California State University, East Bay",22,24189.0,24664.0,Hayward,Alameda,California,11-08-2020
77,"California State University, Fullerton",10,60746.0,62255.0,Fullerton,Orange,California,11-08-2020
78,"California State University, Long Beach",32,312807.0,319977.0,Long Beach,Los Angeles,California,11-08-2020
79,"California State University, Los Angeles",88,312807.0,319977.0,Los Angeles,Los Angeles,California,11-08-2020
80,"California State University, Monterey Bay",5,12035.0,12136.0,Marina,Monterey,California,11-08-2020
81,"California State University, Northridge",39,312807.0,319977.0,Los Angeles,Los Angeles,California,11-08-2020
82,"California State University, Sacramento",43,27265.0,27773.0,Sacramento,Sacramento,California,11-08-2020
83,"California State University, San Bernardino",30,67625.0,68721.0,San Bernardino,San Bernardino,California,11-08-2020
