,School,Cases,County_Active_Cases,County_Total_Cases,City,County,State,Date
0,Alabama A&M University,41,31651.0,32088.0,Huntsville,Madison,Alabama,02-23-2021
1,Alabama State University,2,21888.0,22369.0,Montgomery,Montgomery,Alabama,02-23-2021
2,Athens State University,35,9173.0,9303.0,Athens,Limestone,Alabama,02-23-2021
3,Auburn University*,"2,134",14680.0,14827.0,Auburn,Lee,Alabama,02-23-2021
4,Auburn University at Montgomery,140,21888.0,22369.0,Montgomery,Montgomery,Alabama,02-23-2021
5,Bevill State Community College,4,6226.0,6466.0,Jasper,Walker,Alabama,02-23-2021
6,Birmingham-Southern College,214,68990.0,70332.0,Birmingham,Jefferson,Alabama,02-23-2021
7,Calhoun Community College,84,9173.0,9303.0,Tanner,Limestone,Alabama,02-23-2021
8,Central Alabama Community College,39,3395.0,3533.0,Alexander City,Tallapoosa,Alabama,02-23-2021
9,Enterprise State Community College,41,5123.0,5222.0,Enterprise,Coffee,Alabama,02-23-2021
10,Gadsden State Community College,62,12782.0,13091.0,Gadsden,Etowah,Alabama,02-23-2021
11,Jacksonville State University,219,12782.0,13063.0,Jacksonville,Calhoun,Alabama,02-23-2021
12,Lurleen B. Wallace Community College,19,3813.0,3918.0,Andalusia,Covington,Alabama,02-23-2021
13,Marion Military Institute,13,1022.0,1049.0,Marion,Perry,Alabama,02-23-2021
14,Samford University,480,68990.0,70332.0,Birmingham,Jefferson,Alabama,02-23-2021
15,Snead State Community College,19,12782.0,13091.0,Boaz,Etowah,Alabama,02-23-2021
16,Southern Union State Community College,59,1572.0,1612.0,Wadley,Randolph,Alabama,02-23-2021
17,Spring Hill College,124,35009.0,35725.0,Mobile,Mobile,Alabama,02-23-2021
18,Troy University,749,2853.0,2924.0,Troy,Pike,Alabama,02-23-2021
19,Troy University Dothan,17,9764.0,10019.0,Dothan,Houston,Alabama,02-23-2021
20,Troy University Montgomery,18,21888.0,22369.0,Montgomery,Montgomery,Alabama,02-23-2021
21,Troy University-Phenix City Campus,9,,,Phenix,,Alabama,02-23-2021
22,Tuskegee University,110,,,Tuskeegee,,Alabama,02-23-2021
23,University of Alabama,"3,361",23509.0,23913.0,Tuscaloosa,Tuscaloosa,Alabama,02-23-2021
24,University of Alabama at Birmingham*,"2,286",68990.0,70332.0,Birmingham,Jefferson,Alabama,02-23-2021
25,University of Alabama in Huntsville,210,31651.0,32088.0,Huntsville,Madison,Alabama,02-23-2021
26,University of Montevallo,140,21505.0,21714.0,Montevallo,Shelby,Alabama,02-23-2021
27,University of North Alabama,488,8332.0,8541.0,Florence,Lauderdale,Alabama,02-23-2021
28,University of South Alabama,507,35009.0,35725.0,Mobile,Mobile,Alabama,02-23-2021
29,University of West Alabama,30,951.0,982.0,Livingston,Sumter,Alabama,02-23-2021
30,University of Alaska Anchorage,12,26311.0,26466.0,Anchorage,Anchorage,Alaska,02-23-2021
31,University of Alaska Fairbanks,130,6146.0,6172.0,Fairbanks,Fairbanks North Star,Alaska,02-23-2021
32,University of Alaska Southeast,1,1233.0,1238.0,Juneau,Juneau,Alaska,02-23-2021
33,Arizona State University,"3,642",497753.0,506662.0,Tempe,Maricopa,Arizona,02-23-2021
34,Arizona Western College,41,35574.0,36348.0,Yuma,Yuma,Arizona,02-23-2021
35,Dine College,5,9957.0,10328.0,Tsaile,Apache,Arizona,02-23-2021
36,Embry-Riddle Aeronautical University at Prescott,54,16487.0,16937.0,Prescott,Yavapai,Arizona,02-23-2021
37,Grand Canyon University,"1,372",497753.0,506662.0,Phoenix,Maricopa,Arizona,02-23-2021
38,Midwestern University at Glendale,158,497753.0,506662.0,Glendale,Maricopa,Arizona,02-23-2021
39,Northern Arizona University,354,15991.0,16298.0,Flagstaff,Coconino,Arizona,02-23-2021
40,University of Arizona,"2,959",106450.0,108630.0,Tucson,Pima,Arizona,02-23-2021
41,Arkansas Northeastern College,56,5406.0,5518.0,Blytheville,Mississippi,Arkansas,02-23-2021
42,Arkansas State University,"1,153",12526.0,12703.0,Jonesboro,Craighead,Arkansas,02-23-2021
43,Arkansas State University-Newport,43,6349.0,6450.0,Newport,Jackson,Arkansas,02-23-2021
44,Arkansas Tech University,402,7552.0,7653.0,Russellville,Pope,Arkansas,02-23-2021
45,Black River Technical College,85,1572.0,1612.0,Pocahontas,Randolph,Arkansas,02-23-2021
46,Central Baptist College,20,11462.0,11615.0,Conway,Faulkner,Arkansas,02-23-2021
47,Harding University,435,6996.0,7102.0,Searcy,White,Arkansas,02-23-2021
48,Henderson State University,172,1965.0,2002.0,Arkadelphia,Clark,Arkansas,02-23-2021
49,Hendrix College,22,11462.0,11615.0,Conway,Faulkner,Arkansas,02-23-2021
50,John Brown University,66,26522.0,26907.0,Siloam Springs,Benton,Arkansas,02-23-2021
51,Lyon College,22,3527.0,3647.0,Batesville,Independence,Arkansas,02-23-2021
52,National Park College,66,,,Hot Springs,,Arkansas,02-23-2021
53,North Arkansas College,76,3513.0,3591.0,Harrison,Boone,Arkansas,02-23-2021
54,NorthWest Arkansas Community College,34,26522.0,26907.0,Bentonville,Benton,Arkansas,02-23-2021
55,Ouachita Baptist University,197,1965.0,2002.0,Arkadelphia,Clark,Arkansas,02-23-2021
56,South Arkansas Community College,41,3523.0,3625.0,El Dorado,Union,Arkansas,02-23-2021
57,Southern Arkansas University,216,2068.0,2122.0,Magnolia,Columbia,Arkansas,02-23-2021
58,University of Arkansas,"2,742",1526.0,1558.0,Fayetteville,Washington,Arkansas,02-23-2021
