,School,Cases,County_Active_Cases,County_Total_Cases,City,County,State,Date
35,Dine College,5,5835.0,6039.0,Tsaile,Apache,Arizona,12-09-2020
36,Embry-Riddle Aeronautical University at Prescott,45,6986.0,7120.0,Prescott,Yavapai,Arizona,12-09-2020
37,Grand Canyon University,474,235204.0,239417.0,Phoenix,Maricopa,Arizona,12-09-2020
38,Midwestern University at Glendale,96,235204.0,239417.0,Glendale,Maricopa,Arizona,12-09-2020
39,Northern Arizona University,278,8384.0,8569.0,Flagstaff,Coconino,Arizona,12-09-2020
40,University of Arizona,"2,643",46824.0,47570.0,Tucson,Pima,Arizona,12-09-2020
41,Arkansas Northeastern College,28,3563.0,3650.0,Blytheville,Mississippi,Arkansas,12-09-2020
42,Arkansas State University,"1,026",7952.0,8047.0,Jonesboro,Craighead,Arkansas,12-09-2020
43,Arkansas State University-Newport,43,4097.0,4121.0,Newport,Jackson,Arkansas,12-09-2020
44,Arkansas Tech University,402,4111.0,4158.0,Russellville,Pope,Arkansas,12-09-2020
45,Black River Technical College,56,1078.0,1105.0,Pocahontas,Randolph,Arkansas,12-09-2020
46,Harding University,340,3328.0,3389.0,Searcy,White,Arkansas,12-09-2020
47,Henderson State University,128,967.0,980.0,Arkadelphia,Clark,Arkansas,12-09-2020
48,Hendrix College,20,5524.0,5587.0,Conway,Faulkner,Arkansas,12-09-2020
49,John Brown University,47,13444.0,13634.0,Siloam Springs,Benton,Arkansas,12-09-2020
50,Lyon College,15,2208.0,2282.0,Batesville,Independence,Arkansas,12-09-2020
51,National Park College,39,,,Hot Springs,,Arkansas,12-09-2020
52,NorthWest Arkansas Community College,23,13444.0,13634.0,Bentonville,Benton,Arkansas,12-09-2020
53,Ouachita Baptist University,183,967.0,980.0,Arkadelphia,Clark,Arkansas,12-09-2020
54,Southern Arkansas University,184,1226.0,1253.0,Magnolia,Columbia,Arkansas,12-09-2020
55,University of Arkansas,"2,452",958.0,980.0,Fayetteville,Washington,Arkansas,12-09-2020
56,University of Arkansas Community College Rich Mountain,19,950.0,969.0,Mena,Polk,Arkansas,12-09-2020
57,University of Arkansas Community College at Hope - Texarkana,32,2267.0,2289.0,Texarkana,Miller,Arkansas,12-09-2020
58,University of Arkansas Community College-Morrilton,34,829.0,837.0,Morrilton,Conway,Arkansas,12-09-2020
59,University of Arkansas at Fort Smith,133,7612.0,7739.0,Fort Smith,Sebastian,Arkansas,12-09-2020
60,University of Arkansas at Little Rock,183,18526.0,18833.0,Little Rock,Pulaski,Arkansas,12-09-2020
61,University of Arkansas at Monticello,68,1043.0,1051.0,Monticello,Drew,Arkansas,12-09-2020
62,University of Arkansas at Pine Bluff,184,37498.0,38031.0,Pine Bluff,Jefferson,Arkansas,12-09-2020
63,University of Arkansas for Medical Sciences,88,18526.0,18833.0,Little Rock,Pulaski,Arkansas,12-09-2020
64,University of Arkansas-Pulaski Technical College,66,18526.0,18833.0,North Little Rock,Pulaski,Arkansas,12-09-2020
65,University of Central Arkansas,481,5524.0,5587.0,Conway,Faulkner,Arkansas,12-09-2020
66,University of the Ozarks,55,1384.0,1397.0,Clarksville,Johnson,Arkansas,12-09-2020
67,Antelope Valley College,15,467196.0,475271.0,Lancaster,Los Angeles,California,12-09-2020
68,Azusa Pacific University,17,467196.0,475271.0,Azusa,Los Angeles,California,12-09-2020
69,Biola University,9,467196.0,475271.0,La Mirada,Los Angeles,California,12-09-2020
70,California Baptist University,10,106081.0,107620.0,Riverside,Riverside,California,12-09-2020
71,California Institute of Technology,32,467196.0,475271.0,Pasadena,Los Angeles,California,12-09-2020
72,California Lutheran University,8,23470.0,23665.0,Thousand Oaks,Ventura,California,12-09-2020
73,"California Polytechnic State University, San Luis Obispo",626,6923.0,6965.0,San Luis Obispo,San Luis Obispo,California,12-09-2020
74,"California State Polytechnic University, Pomona",18,467196.0,475271.0,Pomona,Los Angeles,California,12-09-2020
75,California State University Maritime Academy,3,12033.0,12123.0,Vallejo,Solano,California,12-09-2020
76,"California State University, Bakersfield",42,45940.0,46397.0,Bakersfield,Kern,California,12-09-2020
77,"California State University, Channel Islands",9,23470.0,23665.0,Camarillo,Ventura,California,12-09-2020
78,"California State University, Chico",208,4644.0,4706.0,Chico,Butte,California,12-09-2020
79,"California State University, Dominguez Hills",9,467196.0,475271.0,Carson,Los Angeles,California,12-09-2020
80,"California State University, East Bay",25,33847.0,34373.0,Hayward,Alameda,California,12-09-2020
81,"California State University, Fullerton",18,91493.0,93126.0,Fullerton,Orange,California,12-09-2020
82,"California State University, Long Beach",41,467196.0,475271.0,Long Beach,Los Angeles,California,12-09-2020
83,"California State University, Los Angeles",95,467196.0,475271.0,Los Angeles,Los Angeles,California,12-09-2020
84,"California State University, Monterey Bay",5,17616.0,17752.0,Marina,Monterey,California,12-09-2020
85,"California State University, Northridge",48,467196.0,475271.0,Los Angeles,Los Angeles,California,12-09-2020
86,"California State University, Sacramento",55,44053.0,44688.0,Sacramento,Sacramento,California,12-09-2020
87,"California State University, San Bernardino",28,110310.0,111518.0,San Bernardino,San Bernardino,California,12-09-2020
88,"California State University, San Marcos",34,96446.0,97549.0,San Marcos,San Diego,California,12-09-2020
89,"California State University, Stanislaus",16,24817.0,25271.0,Turlock,Stanislaus,California,12-09-2020
90,Chapman University,152,91493.0,93126.0,Orange,Orange,California,12-09-2020
91,Concordia University Irvine,14,91493.0,93126.0,Irvine,Orange,California,12-09-2020
92,Cypress College,11,91493.0,93126.0,Cypress,Orange,California,12-09-2020
93,Dominican University of California,4,8060.0,8192.0,San Rafael,Marin,California,12-09-2020
94,Feather River College,7,301.0,301.0,Quincy,Plumas,California,12-09-2020
95,Fresno Pacific University,5,41060.0,41574.0,Fresno,Fresno,California,12-09-2020
96,Fresno State University,36,41060.0,41574.0,Fresno,Fresno,California,12-09-2020
97,Harvey Mudd College,5,467196.0,475271.0,Claremont,Los Angeles,California,12-09-2020
98,Holy Names University,3,33847.0,34373.0,Oakland,Alameda,California,12-09-2020
99,Humboldt State University,15,1153.0,1163.0,Arcata,Humboldt,California,12-09-2020
100,Los Angeles Community College District‡,180,467196.0,475271.0,Los Angeles,Los Angeles,California,12-09-2020
101,Loyola Marymount University,24,467196.0,475271.0,Los Angeles,Los Angeles,California,12-09-2020
102,Menlo College,9,16489.0,16666.0,Atherton,San Mateo,California,12-09-2020
103,Mills College,3,33847.0,34373.0,Oakland,Alameda,California,12-09-2020
104,MiraCosta College,9,96446.0,97549.0,Oceanside,San Diego,California,12-09-2020
105,Occidental College‡,6,467196.0,475271.0,Los Angeles,Los Angeles,California,12-09-2020
106,Pepperdine University,34,467196.0,475271.0,Malibu,Los Angeles,California,12-09-2020
107,Pitzer College,1,467196.0,475271.0,Claremont,Los Angeles,California,12-09-2020
108,Point Loma Nazarene University,61,96446.0,97549.0,San Diego,San Diego,California,12-09-2020
109,Pomona College,1,467196.0,475271.0,Claremont,Los Angeles,California,12-09-2020
110,Rio Hondo College*,22,467196.0,475271.0,Whittier,Los Angeles,California,12-09-2020
111,Saint Mary's College of California,10,27821.0,28088.0,Moraga,Contra Costa,California,12-09-2020
112,San Diego City College,6,96446.0,97549.0,San Diego,San Diego,California,12-09-2020
113,San Diego Mesa College,2,96446.0,97549.0,San Diego,San Diego,California,12-09-2020
114,San Diego Miramar College,4,96446.0,97549.0,San Diego,San Diego,California,12-09-2020
115,San Diego State University System,"1,450",96446.0,97549.0,San Diego,San Diego,California,12-09-2020
116,San Francisco State University,10,17220.0,17384.0,San Francisco,San Francisco,California,12-09-2020
117,San Jose State University,54,42486.0,43001.0,San Jose,Santa Clara,California,12-09-2020
118,Santa Ana College,12,91493.0,93126.0,Santa Ana,Orange,California,12-09-2020
119,Santa Clara University,40,42486.0,43001.0,Santa Clara,Santa Clara,California,12-09-2020
120,Santa Monica College,5,467196.0,475271.0,Santa Monica,Los Angeles,California,12-09-2020
121,Santiago Canyon College,3,91493.0,93126.0,Orange,Orange,California,12-09-2020
122,Scripps College,4,467196.0,475271.0,Claremont,Los Angeles,California,12-09-2020
123,Shasta College,5,6081.0,6135.0,Redding,Shasta,California,12-09-2020
124,Sonoma State University,5,,,Ronhert Park,,California,12-09-2020
125,Southwestern College,13,96446.0,97549.0,Chula Vista,San Diego,California,12-09-2020
126,Stanford University*,175,42486.0,43001.0,Stanford,Santa Clara,California,12-09-2020
127,"University of California, Berkeley",249,33847.0,34373.0,Berkeley,Alameda,California,12-09-2020
128,"University of California, Davis",107,5550.0,5639.0,Davis,Yolo,California,12-09-2020
129,"University of California, Hastings College of Law",11,17220.0,17384.0,San Francisco,San Francisco,California,12-09-2020
130,"University of California, Irvine",181,91493.0,93126.0,Irvine,Orange,California,12-09-2020
131,"University of California, Los Angeles",386,467196.0,475271.0,Los Angeles,Los Angeles,California,12-09-2020
132,"University of California, Merced",30,13653.0,13851.0,Merced,Merced,California,12-09-2020
133,"University of California, Riverside",91,106081.0,107620.0,Riverside,Riverside,California,12-09-2020
134,"University of California, San Diego*",497,96446.0,97549.0,San Diego,San Diego,California,12-09-2020
135,"University of California, San Francisco*",307,17220.0,17384.0,San Francisco,San Francisco,California,12-09-2020
136,"University of California, Santa Barbara",33,12377.0,12516.0,Santa Barbara,Santa Barbara,California,12-09-2020
137,"University of California, Santa Cruz",23,4525.0,4605.0,Santa Cruz,Santa Cruz,California,12-09-2020
138,University of Redlands,11,110310.0,111518.0,Redlands,San Bernardino,California,12-09-2020
139,University of San Diego,196,96446.0,97549.0,San Diego,San Diego,California,12-09-2020
140,University of San Francisco,10,17220.0,17384.0,San Francisco,San Francisco,California,12-09-2020
141,University of Southern California,608,467196.0,475271.0,Los Angeles,Los Angeles,California,12-09-2020
142,University of the Pacific,10,29695.0,30225.0,Stockton,San Joaquin,California,12-09-2020
143,Westmont College,8,12377.0,12516.0,Santa Barbara,Santa Barbara,California,12-09-2020
144,Whittier College,2,467196.0,475271.0,Whittier,Los Angeles,California,12-09-2020
145,Adams State University,36,715.0,731.0,Alamosa,Alamosa,Colorado,12-09-2020
146,Arapahoe Community College,50,30845.0,31320.0,Littleton,Arapahoe,Colorado,12-09-2020
147,Colorado Christian University,73,,,Lakewood,,Colorado,12-09-2020
148,Colorado College,23,32642.0,33019.0,Colorado Springs,El Paso,Colorado,12-09-2020
149,Colorado Mesa University,578,6948.0,7029.0,Grand Junction,Mesa,Colorado,12-09-2020
150,Colorado Mountain College Glenwood Springs,24,2668.0,2682.0,Glenwood Springs,Garfield,Colorado,12-09-2020
151,Colorado School of Mines,266,37498.0,38031.0,Golden,Jefferson,Colorado,12-09-2020
152,Colorado State University,"1,149",12170.0,12256.0,Fort Collins,Larimer,Colorado,12-09-2020
153,Colorado State University-Pueblo,164,10466.0,10650.0,Pueblo,Pueblo,Colorado,12-09-2020
154,Community College of Denver,31,33155.0,33551.0,Denver,Adams,Colorado,12-09-2020
155,Fort Lewis College,134,1702.0,1710.0,Durango,La Plata,Colorado,12-09-2020
156,Front Range Community College,32,33155.0,33551.0,Westminster,Adams,Colorado,12-09-2020
157,Johnson & Wales University-Denver,1,33155.0,33551.0,Denver,Adams,Colorado,12-09-2020
158,Metropolitan State University of Denver,93,33155.0,33551.0,Denver,Adams,Colorado,12-09-2020
159,Morgan Community College,10,7914.0,7974.0,Fort Morgan,Morgan,Colorado,12-09-2020
160,Pikes Peak Community College,45,32642.0,33019.0,Colorado Springs,El Paso,Colorado,12-09-2020
161,Pueblo Community College,5,10466.0,10650.0,Pueblo,Pueblo,Colorado,12-09-2020
162,Regis University,134,33155.0,33551.0,Denver,Adams,Colorado,12-09-2020
163,Trinidad State Junior College,24,311.0,314.0,Trinidad,Las Animas,Colorado,12-09-2020
164,United States Air Force Academy,2,,,Air Force Academy,,Colorado,12-09-2020
165,University of Colorado Boulder,"2,236",12336.0,12476.0,Boulder,Boulder,Colorado,12-09-2020
166,University of Colorado Colorado Springs,140,32642.0,33019.0,Colorado Springs,El Paso,Colorado,12-09-2020
167,University of Colorado Denver and Anschutz Medical Campus*,105,33155.0,33551.0,Aurora,Adams,Colorado,12-09-2020
168,University of Denver,289,33155.0,33551.0,Denver,Adams,Colorado,12-09-2020
169,University of Northern Colorado,262,16195.0,16416.0,Greeley,Weld,Colorado,12-09-2020
170,Western Colorado University,41,506.0,513.0,Gunnison,Gunnison,Colorado,12-09-2020
171,Albertus Magnus College,23,34384.0,35720.0,New Haven,New Haven,Connecticut,12-09-2020
172,Central Connecticut State University,136,32852.0,34516.0,New Britain,Hartford,Connecticut,12-09-2020
173,Connecticut College‡,69,7146.0,7335.0,New London,New London,Connecticut,12-09-2020
174,Eastern Connecticut State University,64,3254.0,3290.0,Windham,Windham,Connecticut,12-09-2020
175,Fairfield University,586,43403.0,44980.0,Fairfield,Fairfield,Connecticut,12-09-2020
176,Mitchell College,8,7146.0,7335.0,New London,New London,Connecticut,12-09-2020
177,Quinnipiac University,422,34384.0,35720.0,Hamden,New Haven,Connecticut,12-09-2020
178,Sacred Heart University,725,43403.0,44980.0,Fairfield,Fairfield,Connecticut,12-09-2020
179,Southern Connecticut State University,111,34384.0,35720.0,New Haven,New Haven,Connecticut,12-09-2020
180,Trinity College,113,32852.0,34516.0,Hartford,Hartford,Connecticut,12-09-2020
181,Tunxis Community College,4,32852.0,34516.0,Farmington,Hartford,Connecticut,12-09-2020
182,United States Coast Guard Academy,17,7146.0,7335.0,New London,New London,Connecticut,12-09-2020
183,University of Bridgeport,18,43403.0,44980.0,Bridgeport,Fairfield,Connecticut,12-09-2020
184,University of Connecticut*,673,,,Storrs,,Connecticut,12-09-2020
185,University of Hartford,85,32852.0,34516.0,West Hartford,Hartford,Connecticut,12-09-2020
186,University of New Haven,190,34384.0,35720.0,West Haven,New Haven,Connecticut,12-09-2020
187,University of Saint Joseph,7,32852.0,34516.0,West Hartford,Hartford,Connecticut,12-09-2020
188,Wesleyan University,23,4319.0,4534.0,Middletown,Middlesex,Connecticut,12-09-2020
189,Western Connecticut State University,46,43403.0,44980.0,Danbury,Fairfield,Connecticut,12-09-2020
190,Yale University†,366,34384.0,35720.0,New Haven,New Haven,Connecticut,12-09-2020
191,Delaware State University,77,6292.0,6431.0,Dover,Kent,Delaware,12-09-2020
192,Delaware Technical Community College Dover,7,6292.0,6431.0,Dover,Kent,Delaware,12-09-2020
193,Delaware Technical Community College Georgetown,45,11349.0,11618.0,Georgetown,Sussex,Delaware,12-09-2020
194,Delaware Technical Community College Stanton,20,,,Stanton,,Delaware,12-09-2020
195,University of Delaware,683,23855.0,24250.0,Newark,New Castle,Delaware,12-09-2020
196,Wesley College,20,6292.0,6431.0,Dover,Kent,Delaware,12-09-2020
197,AdventHealth University,2,16613.0,17077.0,Orlando,Brevard,Florida,12-09-2020
198,Atlantic Technical College,1,114708.0,116428.0,Coconut Creek,Broward,Florida,12-09-2020
199,Atlantis University,1,,,Miami,Miami-dade,Florida,12-09-2020
200,Ave Maria University,30,,,Ave Maria,,Florida,12-09-2020
201,Barry University,3,,,Miami,Miami-dade,Florida,12-09-2020
202,Bethune-Cookman University,47,17489.0,17875.0,Daytona Beach,Volusia,Florida,12-09-2020
203,Big Bend Technical College,3,1691.0,1713.0,Perry,Taylor,Florida,12-09-2020
204,Broward College,49,114708.0,116428.0,Fort Lauderdale,Broward,Florida,12-09-2020
205,Charlotte Technical College,1,5539.0,5746.0,Port Charlotte,Charlotte,Florida,12-09-2020
206,Chipola College,5,4097.0,4121.0,Marianna,Jackson,Florida,12-09-2020
207,College of Central Florida,56,1560.0,1597.0,Ocala,Marion,Florida,12-09-2020
208,Daytona State College,104,17489.0,17875.0,Daytona Beach,Volusia,Florida,12-09-2020
209,Eastern Florida State College,12,16613.0,17077.0,Cocoa,Brevard,Florida,12-09-2020
210,Eckerd College,6,34942.0,35883.0,Saint Petersburg,Pinellas,Florida,12-09-2020
211,Edward Waters College,10,47589.0,48250.0,Jacksonville,Duval,Florida,12-09-2020
212,Embry-Riddle Aeronautical University at Daytona Beach,170,17489.0,17875.0,Daytona Beach,Volusia,Florida,12-09-2020
213,Erwin Technical College,3,,,Tampa,,Florida,12-09-2020
214,First Coast Technical College,1,,,St. Augustine,,Florida,12-09-2020
215,Flagler College,84,,,St. Augustine,,Florida,12-09-2020
216,Flagler Technical Institute,1,2900.0,2945.0,Palm Coast,Flagler,Florida,12-09-2020
217,Florida A&M University,195,16137.0,16290.0,Tallahassee,Leon,Florida,12-09-2020
218,Florida Atlantic University,346,68569.0,70314.0,Boca Raton,Palm Beach,Florida,12-09-2020
219,Florida Career College at Tampa,1,,,Tampa,,Florida,12-09-2020
220,Florida College,56,,,Temple Terrace,,Florida,12-09-2020
221,Florida Gulf Coast University,429,8314.0,8386.0,Fort Myers,Lee,Florida,12-09-2020
222,Florida Institute of Recording Sound and Technology,1,16613.0,17077.0,Orlando,Brevard,Florida,12-09-2020
223,Florida Institute of Technology,110,16613.0,17077.0,Melbourne,Brevard,Florida,12-09-2020
224,Florida International University,240,,,Miami,Miami-dade,Florida,12-09-2020
225,Florida Memorial University,113,,,Miami Gardens,,Florida,12-09-2020
226,Florida National University,1,,,Hialeah,Miami-dade,Florida,12-09-2020
227,Florida Polytechnic University,10,950.0,969.0,Lakeland,Polk,Florida,12-09-2020
228,Florida SouthWestern State College,28,8314.0,8386.0,Fort Myers,Lee,Florida,12-09-2020
229,Florida Southern College,93,950.0,969.0,Lakeland,Polk,Florida,12-09-2020
230,Florida State College at Jacksonville,29,47589.0,48250.0,Jacksonville,Duval,Florida,12-09-2020
231,Florida State University,"1,738",16137.0,16290.0,Tallahassee,Leon,Florida,12-09-2020
232,Florida Technical College,1,16613.0,17077.0,Orlando,Brevard,Florida,12-09-2020
233,Fort Myers Technical College,2,8314.0,8386.0,Fort Myers,Lee,Florida,12-09-2020
234,Fortis Institute at Port Saint Lucie,1,,,Port Saint Lucie,Saint Lucie,Florida,12-09-2020
235,Full Sail University,1,91493.0,93126.0,Winter Park,Orange,Florida,12-09-2020
236,Gadsden Technical Institute,5,3386.0,3444.0,Quincy,Gadsden,Florida,12-09-2020
237,George Stone Technical College,1,2154.0,2186.0,Pensacola,Escambia,Florida,12-09-2020
238,Gulf Coast State College,60,9167.0,9344.0,Panama City,Bay,Florida,12-09-2020
239,Gwinnett Institute,1,16613.0,17077.0,Orlando,Brevard,Florida,12-09-2020
240,HCI College,1,68569.0,70314.0,West Palm Beach,Palm Beach,Florida,12-09-2020
241,Hillsborough Community College,87,,,Tampa,,Florida,12-09-2020
242,Immokalee Technical College,4,19048.0,19351.0,Immokalee,Collier,Florida,12-09-2020
243,Indian River State College,30,,,Fort Pierce,Saint Lucie,Florida,12-09-2020
244,Jacksonville University,88,47589.0,48250.0,Jacksonville,Duval,Florida,12-09-2020
245,Keiser University Flagship Residential Campus,7,68569.0,70314.0,West Palm Beach,Palm Beach,Florida,12-09-2020
246,Keiser University at Fort Myers,1,8314.0,8386.0,Fort Myers,Lee,Florida,12-09-2020
247,Keiser University at Jacksonville,1,47589.0,48250.0,Jacksonville,Duval,Florida,12-09-2020
248,Keiser University at Lakeland,3,950.0,969.0,Lakeland,Polk,Florida,12-09-2020
249,Keiser University at Melbourne,3,16613.0,17077.0,Melbourne,Brevard,Florida,12-09-2020
250,Keiser University at Sarasota,1,17789.0,18182.0,Sarasota,Manatee,Florida,12-09-2020
251,Keiser University at Tallahassee,1,16137.0,16290.0,Tallahassee,Leon,Florida,12-09-2020
252,Keiser University at West Palm Beach,4,68569.0,70314.0,West Palm Beach,Palm Beach,Florida,12-09-2020
253,Keiser University-Daytona,1,17489.0,17875.0,Daytona Beach,Volusia,Florida,12-09-2020
254,Keiser University-Port St Lucie,5,,,Port St. Lucie,,Florida,12-09-2020
255,Lindsey Hopkins Technical College,1,,,Miami,Miami-dade,Florida,12-09-2020
256,Lively Technical College,4,16137.0,16290.0,Tallahassee,Leon,Florida,12-09-2020
257,Lorenzo Walker Technical College,1,19048.0,19351.0,Naples,Collier,Florida,12-09-2020
258,Lynn University,57,68569.0,70314.0,Boca Raton,Palm Beach,Florida,12-09-2020
259,Marion Technical College,3,1560.0,1597.0,Ocala,Marion,Florida,12-09-2020
260,Meridian College,1,17789.0,18182.0,Sarasota,Manatee,Florida,12-09-2020
261,Miami Dade College,26,,,Miami,Miami-dade,Florida,12-09-2020
262,New College of Florida,6,17789.0,18182.0,Sarasota,Manatee,Florida,12-09-2020
263,North Florida College,14,15724.0,15884.0,Madison,Madison,Florida,12-09-2020
264,Northwest Florida State College,37,10030.0,10204.0,Niceville,Okaloosa,Florida,12-09-2020
265,Nova Southeastern University,40,114708.0,116428.0,Fort Lauderdale,Broward,Florida,12-09-2020
266,Okaloosa Technical College,3,10030.0,10204.0,Fort Walton Beach,Okaloosa,Florida,12-09-2020
267,Orange Technical College Mid Florida Campus,1,16613.0,17077.0,Orlando,Brevard,Florida,12-09-2020
268,Orange Technical College Orlando Campus,2,16613.0,17077.0,Orlando,Brevard,Florida,12-09-2020
269,Orange Technical College Winter Park Campus,1,91493.0,93126.0,Winter Park,Orange,Florida,12-09-2020
270,Palm Beach Atlantic University,35,68569.0,70314.0,West Palm Beach,Palm Beach,Florida,12-09-2020
271,Palm Beach State College,48,68569.0,70314.0,Lake Worth,Palm Beach,Florida,12-09-2020
272,Pasco-Hernando State College,44,16410.0,16716.0,New Port Richey,Pasco,Florida,12-09-2020
273,Pensacola State College,41,2154.0,2186.0,Pensacola,Escambia,Florida,12-09-2020
274,Pinellas Technical College-St. Petersburg,1,,,St. Petersburg,,Florida,12-09-2020
275,Polk State College,48,950.0,969.0,Winter Haven,Polk,Florida,12-09-2020
276,Radford M Locklin Technical College,1,8193.0,8298.0,Milton,Santa Rosa,Florida,12-09-2020
277,Rasmussen College at Fort Myers,1,8314.0,8386.0,Fort Myers,Lee,Florida,12-09-2020
278,Ridge Technical College,2,950.0,969.0,Winter Haven,Polk,Florida,12-09-2020
279,Riveroak Technical College,3,3372.0,3459.0,Live Oak,Suwannee,Florida,12-09-2020
280,Rollins College,73,91493.0,93126.0,Winter Park,Orange,Florida,12-09-2020
281,Saint Leo University,44,16410.0,16716.0,Saint Leo,Pasco,Florida,12-09-2020
282,Santa Fe College,25,13543.0,13649.0,Gainesville,Alachua,Florida,12-09-2020
283,Seminole State College of Florida,29,14314.0,14603.0,Sanford,Seminole,Florida,12-09-2020
284,Sheridan Technical College,1,114708.0,116428.0,Hollywood,Broward,Florida,12-09-2020
285,South Florida Bible College and Theological Seminary,1,114708.0,116428.0,Deerfield Beach,Broward,Florida,12-09-2020
286,South Florida State College,49,3958.0,4133.0,Avon Park,Highlands,Florida,12-09-2020
287,Southeastern College at West Palm Beach,1,68569.0,70314.0,West Palm Beach,Palm Beach,Florida,12-09-2020
288,Southeastern University,51,950.0,969.0,Lakeland,Polk,Florida,12-09-2020
289,St. Johns River State College,19,2986.0,3047.0,Palatka,Putnam,Florida,12-09-2020
290,St. Petersburg College,61,,,St. Petersburg,,Florida,12-09-2020
291,St. Thomas University,7,,,Miami Gardens,,Florida,12-09-2020
292,"State College of Florida, Manatee-Sarasota",80,17789.0,18182.0,Bradenton,Manatee,Florida,12-09-2020
293,Stetson University,203,,,DeLand,,Florida,12-09-2020
294,Suncoast Technical College,2,17789.0,18182.0,Sarasota,Manatee,Florida,12-09-2020
295,Tallahassee Community College,119,16137.0,16290.0,Tallahassee,Leon,Florida,12-09-2020
296,The College of the Florida Keys,6,874.0,885.0,Key West,Monroe,Florida,12-09-2020
297,Trinity College of Florida,2,,,Trinity,,Florida,12-09-2020
298,University of Central Florida,"2,100",16613.0,17077.0,Orlando,Brevard,Florida,12-09-2020
299,University of Florida*,"5,008",13543.0,13649.0,Gainesville,Alachua,Florida,12-09-2020
300,University of Fort Lauderdale,1,,,Lauderhill,,Florida,12-09-2020
301,University of Miami*,"1,164",,,Miami,Miami-dade,Florida,12-09-2020
302,University of North Florida,292,47589.0,48250.0,Jacksonville,Duval,Florida,12-09-2020
303,University of South Florida*,864,,,Tampa,,Florida,12-09-2020
304,University of South Florida Sarasota-Manatee,11,17789.0,18182.0,Sarasota,Manatee,Florida,12-09-2020
305,"University of South Florida, St. Petersburg",24,,,St. Petersburg,,Florida,12-09-2020
306,University of Tampa,793,,,Tampa,,Florida,12-09-2020
307,University of West Florida,201,2154.0,2186.0,Pensacola,Escambia,Florida,12-09-2020
308,Valencia College,46,16613.0,17077.0,Orlando,Brevard,Florida,12-09-2020
309,Warner University,1,950.0,969.0,Lake Wales,Polk,Florida,12-09-2020
