,School,Cases,County_Active_Cases,County_Total_Cases,City,County,State,Date
0,Alabama A&M University,41,17644.0,17809.0,Huntsville,Madison,Alabama,12-16-2020
1,Alabama State University,2,13946.0,14209.0,Montgomery,Montgomery,Alabama,12-16-2020
2,Athens State University,35,5495.0,5545.0,Athens,Limestone,Alabama,12-16-2020
3,Auburn University*,"2,134",8893.0,8966.0,Auburn,Lee,Alabama,12-16-2020
4,Auburn University at Montgomery,140,13946.0,14209.0,Montgomery,Montgomery,Alabama,12-16-2020
5,Bevill State Community College,4,4389.0,4512.0,Jasper,Walker,Alabama,12-16-2020
6,Birmingham-Southern College,214,41919.0,42489.0,Birmingham,Jefferson,Alabama,12-16-2020
7,Calhoun Community College,84,5495.0,5545.0,Tanner,Limestone,Alabama,12-16-2020
8,Central Alabama Community College,39,2011.0,2106.0,Alexander City,Tallapoosa,Alabama,12-16-2020
9,Enterprise State Community College,41,2991.0,3017.0,Enterprise,Coffee,Alabama,12-16-2020
10,Gadsden State Community College,62,8222.0,8302.0,Gadsden,Etowah,Alabama,12-16-2020
11,Jacksonville State University,219,7937.0,8072.0,Jacksonville,Calhoun,Alabama,12-16-2020
12,Lurleen B. Wallace Community College,19,2574.0,2612.0,Andalusia,Covington,Alabama,12-16-2020
13,Marion Military Institute,13,746.0,755.0,Marion,Perry,Alabama,12-16-2020
14,Samford University,480,41919.0,42489.0,Birmingham,Jefferson,Alabama,12-16-2020
15,Snead State Community College,19,8222.0,8302.0,Boaz,Etowah,Alabama,12-16-2020
16,Southern Union State Community College,59,1111.0,1140.0,Wadley,Randolph,Alabama,12-16-2020
17,Spring Hill College,124,22261.0,22651.0,Mobile,Mobile,Alabama,12-16-2020
18,Troy University,749,1756.0,1773.0,Troy,Pike,Alabama,12-16-2020
19,Troy University Dothan,17,6160.0,6211.0,Dothan,Houston,Alabama,12-16-2020
20,Troy University Montgomery,18,13946.0,14209.0,Montgomery,Montgomery,Alabama,12-16-2020
21,Troy University-Phenix City Campus,9,,,Phenix,,Alabama,12-16-2020
22,Tuskegee University,110,,,Tuskeegee,,Alabama,12-16-2020
23,University of Alabama,"3,361",15807.0,16012.0,Tuscaloosa,Tuscaloosa,Alabama,12-16-2020
24,University of Alabama at Birmingham*,"2,286",41919.0,42489.0,Birmingham,Jefferson,Alabama,12-16-2020
25,University of Alabama in Huntsville,210,17644.0,17809.0,Huntsville,Madison,Alabama,12-16-2020
26,University of Montevallo,140,13076.0,13165.0,Montevallo,Shelby,Alabama,12-16-2020
27,University of North Alabama,488,5180.0,5243.0,Florence,Lauderdale,Alabama,12-16-2020
28,University of South Alabama,507,22261.0,22651.0,Mobile,Mobile,Alabama,12-16-2020
29,University of West Alabama,30,673.0,696.0,Livingston,Sumter,Alabama,12-16-2020
30,University of Alaska Anchorage,12,20877.0,20980.0,Anchorage,Anchorage,Alaska,12-16-2020
31,University of Alaska Fairbanks,130,4427.0,4446.0,Fairbanks,Fairbanks North Star,Alaska,12-16-2020
32,University of Alaska Southeast,1,967.0,972.0,Juneau,Juneau,Alaska,12-16-2020
33,Arizona State University,"3,642",261749.0,266196.0,Tempe,Maricopa,Arizona,12-16-2020
34,Arizona Western College,41,23012.0,23447.0,Yuma,Yuma,Arizona,12-16-2020
35,Dine College,5,6410.0,6622.0,Tsaile,Apache,Arizona,12-16-2020
36,Embry-Riddle Aeronautical University at Prescott,54,8337.0,8489.0,Prescott,Yavapai,Arizona,12-16-2020
37,Grand Canyon University,"1,372",261749.0,266196.0,Phoenix,Maricopa,Arizona,12-16-2020
38,Midwestern University at Glendale,158,261749.0,266196.0,Glendale,Maricopa,Arizona,12-16-2020
39,Northern Arizona University,354,9258.0,9451.0,Flagstaff,Coconino,Arizona,12-16-2020
40,University of Arizona,"2,959",54121.0,54957.0,Tucson,Pima,Arizona,12-16-2020
41,Arkansas Northeastern College,56,3828.0,3918.0,Blytheville,Mississippi,Arkansas,12-16-2020
42,Arkansas State University,"1,153",8555.0,8667.0,Jonesboro,Craighead,Arkansas,12-16-2020
43,Arkansas State University-Newport,43,4477.0,4505.0,Newport,Jackson,Arkansas,12-16-2020
44,Arkansas Tech University,402,4435.0,4485.0,Russellville,Pope,Arkansas,12-16-2020
45,Black River Technical College,85,1111.0,1140.0,Pocahontas,Randolph,Arkansas,12-16-2020
46,Central Baptist College,20,6140.0,6210.0,Conway,Faulkner,Arkansas,12-16-2020
47,Harding University,435,3666.0,3731.0,Searcy,White,Arkansas,12-16-2020
48,Henderson State University,172,1111.0,1127.0,Arkadelphia,Clark,Arkansas,12-16-2020
49,Hendrix College,22,6140.0,6210.0,Conway,Faulkner,Arkansas,12-16-2020
50,John Brown University,66,14562.0,14777.0,Siloam Springs,Benton,Arkansas,12-16-2020
51,Lyon College,22,2316.0,2395.0,Batesville,Independence,Arkansas,12-16-2020
52,National Park College,66,,,Hot Springs,,Arkansas,12-16-2020
53,North Arkansas College,76,2171.0,2224.0,Harrison,Boone,Arkansas,12-16-2020
54,NorthWest Arkansas Community College,34,14562.0,14777.0,Bentonville,Benton,Arkansas,12-16-2020
55,Ouachita Baptist University,197,1111.0,1127.0,Arkadelphia,Clark,Arkansas,12-16-2020
56,South Arkansas Community College,41,1844.0,1909.0,El Dorado,Union,Arkansas,12-16-2020
57,Southern Arkansas University,216,1324.0,1359.0,Magnolia,Columbia,Arkansas,12-16-2020
58,University of Arkansas,"2,742",1018.0,1041.0,Fayetteville,Washington,Arkansas,12-16-2020
59,University of Arkansas Community College Rich Mountain,19,1048.0,1069.0,Mena,Polk,Arkansas,12-16-2020
60,University of Arkansas Community College at Hope - Texarkana,32,2370.0,2394.0,Texarkana,Miller,Arkansas,12-16-2020
61,University of Arkansas Community College-Morrilton,34,959.0,969.0,Morrilton,Conway,Arkansas,12-16-2020
62,University of Arkansas at Fort Smith,192,8161.0,8297.0,Fort Smith,Sebastian,Arkansas,12-16-2020
63,University of Arkansas at Little Rock,218,20216.0,20546.0,Little Rock,Pulaski,Arkansas,12-16-2020
64,University of Arkansas at Monticello,106,1195.0,1204.0,Monticello,Drew,Arkansas,12-16-2020
65,University of Arkansas at Pine Bluff,201,41919.0,42489.0,Pine Bluff,Jefferson,Arkansas,12-16-2020
66,University of Arkansas for Medical Sciences,181,20216.0,20546.0,Little Rock,Pulaski,Arkansas,12-16-2020
67,University of Arkansas-Pulaski Technical College,108,20216.0,20546.0,North Little Rock,Pulaski,Arkansas,12-16-2020
68,University of Central Arkansas,563,6140.0,6210.0,Conway,Faulkner,Arkansas,12-16-2020
69,University of the Ozarks,63,1506.0,1521.0,Clarksville,Johnson,Arkansas,12-16-2020
70,Antelope Valley College,28,557437.0,566005.0,Lancaster,Los Angeles,California,12-16-2020
71,Azusa Pacific University,44,557437.0,566005.0,Azusa,Los Angeles,California,12-16-2020
