,School,Cases,County_Active_Cases,County_Total_Cases,City,County,State,Date
70,Antelope Valley College,28,1024322.0,1038738.0,Lancaster,Los Angeles,California,01-20-2021
71,Azusa Pacific University,44,1024322.0,1038738.0,Azusa,Los Angeles,California,01-20-2021
72,Biola University,10,1024322.0,1038738.0,La Mirada,Los Angeles,California,01-20-2021
73,California Baptist University,25,248324.0,251000.0,Riverside,Riverside,California,01-20-2021
74,California Institute of Technology,48,1024322.0,1038738.0,Pasadena,Los Angeles,California,01-20-2021
75,California Lutheran University,22,62312.0,62774.0,Thousand Oaks,Ventura,California,01-20-2021
76,"California Polytechnic State University, San Luis Obispo",871,15916.0,16056.0,San Luis Obispo,San Luis Obispo,California,01-20-2021
77,"California State Polytechnic University, Pomona",22,1024322.0,1038738.0,Pomona,Los Angeles,California,01-20-2021
78,California State University Maritime Academy,8,25876.0,25983.0,Vallejo,Solano,California,01-20-2021
79,"California State University, Bakersfield",68,86668.0,87240.0,Bakersfield,Kern,California,01-20-2021
80,"California State University, Channel Islands",14,62312.0,62774.0,Camarillo,Ventura,California,01-20-2021
81,"California State University, Chico",233,9400.0,9528.0,Chico,Butte,California,01-20-2021
82,"California State University, Dominguez Hills",12,1024322.0,1038738.0,Carson,Los Angeles,California,01-20-2021
83,"California State University, East Bay",27,67861.0,68649.0,Hayward,Alameda,California,01-20-2021
84,"California State University, Fullerton",22,214001.0,216509.0,Fullerton,Orange,California,01-20-2021
85,"California State University, Long Beach",51,1024322.0,1038738.0,Long Beach,Los Angeles,California,01-20-2021
86,"California State University, Los Angeles",105,1024322.0,1038738.0,Los Angeles,Los Angeles,California,01-20-2021
87,"California State University, Monterey Bay",10,36209.0,36464.0,Marina,Monterey,California,01-20-2021
88,"California State University, Northridge",71,1024322.0,1038738.0,Los Angeles,Los Angeles,California,01-20-2021
89,"California State University, Sacramento",77,80055.0,81183.0,Sacramento,Sacramento,California,01-20-2021
90,"California State University, San Bernardino",28,255354.0,256914.0,San Bernardino,San Bernardino,California,01-20-2021
91,"California State University, San Marcos",45,216381.0,218555.0,San Marcos,San Diego,California,01-20-2021
92,"California State University, Stanislaus",20,42355.0,43121.0,Turlock,Stanislaus,California,01-20-2021
93,Chapman University,152,214001.0,216509.0,Orange,Orange,California,01-20-2021
94,Concordia University Irvine,23,214001.0,216509.0,Irvine,Orange,California,01-20-2021
95,Cypress College,19,214001.0,216509.0,Cypress,Orange,California,01-20-2021
96,Dominican University of California,8,11573.0,11732.0,San Rafael,Marin,California,01-20-2021
97,El Camino Community College,14,1024322.0,1038738.0,Torrance,Los Angeles,California,01-20-2021
98,Feather River College,7,584.0,589.0,Quincy,Plumas,California,01-20-2021
99,Fresno Pacific University,13,82232.0,83200.0,Fresno,Fresno,California,01-20-2021
100,Fresno State University,48,82232.0,83200.0,Fresno,Fresno,California,01-20-2021
101,Harvey Mudd College,5,1024322.0,1038738.0,Claremont,Los Angeles,California,01-20-2021
102,Holy Names University,7,67861.0,68649.0,Oakland,Alameda,California,01-20-2021
103,Humboldt State University,31,2402.0,2427.0,Arcata,Humboldt,California,01-20-2021
104,Los Angeles Community College District‡,180,1024322.0,1038738.0,Los Angeles,Los Angeles,California,01-20-2021
105,Loyola Marymount University,34,1024322.0,1038738.0,Los Angeles,Los Angeles,California,01-20-2021
106,Menlo College,10,32578.0,32887.0,Atherton,San Mateo,California,01-20-2021
107,Mills College,3,67861.0,68649.0,Oakland,Alameda,California,01-20-2021
108,MiraCosta College,12,216381.0,218555.0,Oceanside,San Diego,California,01-20-2021
109,Occidental College‡,10,1024322.0,1038738.0,Los Angeles,Los Angeles,California,01-20-2021
110,Pepperdine University,36,1024322.0,1038738.0,Malibu,Los Angeles,California,01-20-2021
111,Pitzer College,1,1024322.0,1038738.0,Claremont,Los Angeles,California,01-20-2021
112,Point Loma Nazarene University‡,90,216381.0,218555.0,San Diego,San Diego,California,01-20-2021
113,Pomona College,16,1024322.0,1038738.0,Claremont,Los Angeles,California,01-20-2021
114,Rio Hondo College*,31,1024322.0,1038738.0,Whittier,Los Angeles,California,01-20-2021
115,Saint Mary's College of California,15,52889.0,53349.0,Moraga,Contra Costa,California,01-20-2021
116,San Diego City College,7,216381.0,218555.0,San Diego,San Diego,California,01-20-2021
117,San Diego Mesa College,2,216381.0,218555.0,San Diego,San Diego,California,01-20-2021
118,San Diego Miramar College,5,216381.0,218555.0,San Diego,San Diego,California,01-20-2021
119,San Diego State University System,"1,892",216381.0,218555.0,San Diego,San Diego,California,01-20-2021
120,San Francisco State University,10,29236.0,29502.0,San Francisco,San Francisco,California,01-20-2021
121,San Jose State University,73,93776.0,94905.0,San Jose,Santa Clara,California,01-20-2021
122,Santa Ana College,25,214001.0,216509.0,Santa Ana,Orange,California,01-20-2021
123,Santa Clara University,95,93776.0,94905.0,Santa Clara,Santa Clara,California,01-20-2021
124,Santa Monica College,5,1024322.0,1038738.0,Santa Monica,Los Angeles,California,01-20-2021
125,Santiago Canyon College,4,214001.0,216509.0,Orange,Orange,California,01-20-2021
126,Scripps College,4,1024322.0,1038738.0,Claremont,Los Angeles,California,01-20-2021
127,Shasta College,37,9627.0,9750.0,Redding,Shasta,California,01-20-2021
128,Sonoma State University,5,,,Ronhert Park,,California,01-20-2021
129,Southwestern College,14,216381.0,218555.0,Chula Vista,San Diego,California,01-20-2021
130,Stanford University*,242,93776.0,94905.0,Stanford,Santa Clara,California,01-20-2021
131,"University of California, Berkeley",330,67861.0,68649.0,Berkeley,Alameda,California,01-20-2021
132,"University of California, Davis",123,10651.0,10789.0,Davis,Yolo,California,01-20-2021
133,"University of California, Hastings College of Law",11,29236.0,29502.0,San Francisco,San Francisco,California,01-20-2021
134,"University of California, Irvine",341,214001.0,216509.0,Irvine,Orange,California,01-20-2021
135,"University of California, Los Angeles",712,1024322.0,1038738.0,Los Angeles,Los Angeles,California,01-20-2021
136,"University of California, Merced",45,24254.0,24570.0,Merced,Merced,California,01-20-2021
137,"University of California, Riverside",162,248324.0,251000.0,Riverside,Riverside,California,01-20-2021
138,"University of California, San Diego*",720,216381.0,218555.0,San Diego,San Diego,California,01-20-2021
139,"University of California, San Francisco*",380,29236.0,29502.0,San Francisco,San Francisco,California,01-20-2021
140,"University of California, Santa Barbara",33,25162.0,25405.0,Santa Barbara,Santa Barbara,California,01-20-2021
141,"University of California, Santa Cruz",69,6999.0,7134.0,Santa Cruz,Santa Cruz,California,01-20-2021
142,University of Redlands,12,255354.0,256914.0,Redlands,San Bernardino,California,01-20-2021
143,University of San Diego,234,216381.0,218555.0,San Diego,San Diego,California,01-20-2021
144,University of San Francisco,17,29236.0,29502.0,San Francisco,San Francisco,California,01-20-2021
145,University of Southern California,808,1024322.0,1038738.0,Los Angeles,Los Angeles,California,01-20-2021
146,University of the Pacific,10,58055.0,58843.0,Stockton,San Joaquin,California,01-20-2021
147,Westmont College,10,25162.0,25405.0,Santa Barbara,Santa Barbara,California,01-20-2021
148,Whittier College,2,1024322.0,1038738.0,Whittier,Los Angeles,California,01-20-2021
149,Adams State University,108,1061.0,1088.0,Alamosa,Alamosa,Colorado,01-20-2021
150,Arapahoe Community College,72,42482.0,43085.0,Littleton,Arapahoe,Colorado,01-20-2021
151,Colorado Christian University,109,,,Lakewood,,Colorado,01-20-2021
152,Colorado College,55,45469.0,46144.0,Colorado Springs,El Paso,Colorado,01-20-2021
153,Colorado Mesa University,850,10982.0,11137.0,Grand Junction,Mesa,Colorado,01-20-2021
154,Colorado Mountain College Glenwood Springs,44,4521.0,4558.0,Glenwood Springs,Garfield,Colorado,01-20-2021
155,Colorado School of Mines,389,62084.0,63040.0,Golden,Jefferson,Colorado,01-20-2021
156,Colorado State University,"1,695",16953.0,17130.0,Fort Collins,Larimer,Colorado,01-20-2021
157,Colorado State University-Pueblo,217,13734.0,14086.0,Pueblo,Pueblo,Colorado,01-20-2021
158,Community College of Aurora,38,43695.0,44256.0,Aurora,Adams,Colorado,01-20-2021
159,Community College of Denver,59,43695.0,44256.0,Denver,Adams,Colorado,01-20-2021
160,Fort Lewis College,183,2586.0,2616.0,Durango,La Plata,Colorado,01-20-2021
161,Front Range Community College,43,43695.0,44256.0,Westminster,Adams,Colorado,01-20-2021
162,Johnson & Wales University-Denver,8,43695.0,44256.0,Denver,Adams,Colorado,01-20-2021
163,Metropolitan State University of Denver,158,43695.0,44256.0,Denver,Adams,Colorado,01-20-2021
164,Morgan Community College,13,12270.0,12389.0,Fort Morgan,Morgan,Colorado,01-20-2021
165,Northeastern Junior College,104,1819.0,1832.0,Sterling,Logan,Colorado,01-20-2021
166,Otero Junior College,31,1702.0,1758.0,La Junta,Otero,Colorado,01-20-2021
167,Pikes Peak Community College,45,45469.0,46144.0,Colorado Springs,El Paso,Colorado,01-20-2021
168,Pueblo Community College,73,13734.0,14086.0,Pueblo,Pueblo,Colorado,01-20-2021
169,Regis University,177,43695.0,44256.0,Denver,Adams,Colorado,01-20-2021
170,Trinidad State Junior College,37,872.0,882.0,Trinidad,Las Animas,Colorado,01-20-2021
171,United States Air Force Academy,2,,,Air Force Academy,,Colorado,01-20-2021
172,University of Colorado Boulder,"2,520",16244.0,16444.0,Boulder,Boulder,Colorado,01-20-2021
173,University of Colorado Colorado Springs,223,45469.0,46144.0,Colorado Springs,El Paso,Colorado,01-20-2021
174,University of Colorado Denver and Anschutz Medical Campus*,110,43695.0,44256.0,Aurora,Adams,Colorado,01-20-2021
175,University of Denver,763,43695.0,44256.0,Denver,Adams,Colorado,01-20-2021
176,University of Northern Colorado,413,22422.0,22723.0,Greeley,Weld,Colorado,01-20-2021
177,Western Colorado University,119,934.0,940.0,Gunnison,Gunnison,Colorado,01-20-2021
178,Albertus Magnus College,49,57455.0,59168.0,New Haven,New Haven,Connecticut,01-20-2021
179,Central Connecticut State University,163,57122.0,59147.0,New Britain,Hartford,Connecticut,01-20-2021
180,Connecticut College‡,84,14970.0,15298.0,New London,New London,Connecticut,01-20-2021
181,Eastern Connecticut State University,148,7366.0,7480.0,Windham,Windham,Connecticut,01-20-2021
182,Fairfield University,641,66211.0,68079.0,Fairfield,Fairfield,Connecticut,01-20-2021
183,Mitchell College,25,14970.0,15298.0,New London,New London,Connecticut,01-20-2021
184,Quinnipiac University,532,57455.0,59168.0,Hamden,New Haven,Connecticut,01-20-2021
185,Sacred Heart University,824,66211.0,68079.0,Fairfield,Fairfield,Connecticut,01-20-2021
186,Southern Connecticut State University,175,57455.0,59168.0,New Haven,New Haven,Connecticut,01-20-2021
187,Trinity College,135,57122.0,59147.0,Hartford,Hartford,Connecticut,01-20-2021
188,Tunxis Community College,14,57122.0,59147.0,Farmington,Hartford,Connecticut,01-20-2021
189,United States Coast Guard Academy,40,14970.0,15298.0,New London,New London,Connecticut,01-20-2021
190,University of Bridgeport,66,66211.0,68079.0,Bridgeport,Fairfield,Connecticut,01-20-2021
191,University of Connecticut*,832,,,Storrs,,Connecticut,01-20-2021
192,University of Hartford,118,57122.0,59147.0,West Hartford,Hartford,Connecticut,01-20-2021
193,University of New Haven,190,57455.0,59168.0,West Haven,New Haven,Connecticut,01-20-2021
194,University of Saint Joseph,17,57122.0,59147.0,West Hartford,Hartford,Connecticut,01-20-2021
195,Wesleyan University,61,8260.0,8563.0,Middletown,Middlesex,Connecticut,01-20-2021
196,Western Connecticut State University,77,66211.0,68079.0,Danbury,Fairfield,Connecticut,01-20-2021
197,Yale University†,566,57455.0,59168.0,New Haven,New Haven,Connecticut,01-20-2021
198,Delaware State University,143,11433.0,11620.0,Dover,Kent,Delaware,01-20-2021
199,Delaware Technical Community College Dover,23,11433.0,11620.0,Dover,Kent,Delaware,01-20-2021
200,Delaware Technical Community College Georgetown,48,18656.0,18977.0,Georgetown,Sussex,Delaware,01-20-2021
201,Delaware Technical Community College Stanton,47,,,Stanton,,Delaware,01-20-2021
202,University of Delaware,873,40494.0,41012.0,Newark,New Castle,Delaware,01-20-2021
203,Wesley College,26,11433.0,11620.0,Dover,Kent,Delaware,01-20-2021
204,AdventHealth University,3,26141.0,26735.0,Orlando,Brevard,Florida,01-20-2021
205,Atlantic Technical College,6,159626.0,161624.0,Coconut Creek,Broward,Florida,01-20-2021
206,Atlantis University,1,,,Miami,Miami-dade,Florida,01-20-2021
207,Ave Maria University,30,,,Ave Maria,,Florida,01-20-2021
208,Aveda Institute-South Florida,1,,,Davie,,Florida,01-20-2021
209,Aveda Institute-Tallahassee,1,23974.0,24178.0,Tallahassee,Leon,Florida,01-20-2021
210,Aviation Institute of Maintenance-Orlando,1,22032.0,22373.0,Casselberry,Seminole,Florida,01-20-2021
211,Barry University,11,,,Miami,Miami-dade,Florida,01-20-2021
212,Bene's Career Academy,1,26897.0,27367.0,New Port Richey,Pasco,Florida,01-20-2021
213,Bethune-Cookman University,56,27537.0,28015.0,Daytona Beach,Volusia,Florida,01-20-2021
214,Big Bend Technical College,4,2279.0,2309.0,Perry,Taylor,Florida,01-20-2021
215,Broward College,49,159626.0,161624.0,Fort Lauderdale,Broward,Florida,01-20-2021
216,Charlotte Technical College,5,8867.0,9138.0,Port Charlotte,Charlotte,Florida,01-20-2021
217,Chipola College,13,5822.0,5863.0,Marianna,Jackson,Florida,01-20-2021
218,College of Central Florida,56,2436.0,2489.0,Ocala,Marion,Florida,01-20-2021
219,Concorde Career Institute-Miramar,2,,,Miramar,,Florida,01-20-2021
220,Cortiva Institute-Maitland,1,214001.0,216509.0,Maitland,Orange,Florida,01-20-2021
221,Daytona State College,131,27537.0,28015.0,Daytona Beach,Volusia,Florida,01-20-2021
222,Eastern Florida State College,70,26141.0,26735.0,Cocoa,Brevard,Florida,01-20-2021
223,Eckerd College,21,54035.0,55241.0,Saint Petersburg,Pinellas,Florida,01-20-2021
224,Edward Waters College,13,75314.0,76171.0,Jacksonville,Duval,Florida,01-20-2021
225,Embry-Riddle Aeronautical University at Daytona Beach,253,27537.0,28015.0,Daytona Beach,Volusia,Florida,01-20-2021
226,Erwin Technical College,4,,,Tampa,,Florida,01-20-2021
227,Everglades University,1,97318.0,99379.0,Boca Raton,Palm Beach,Florida,01-20-2021
228,First Coast Technical College,1,,,St. Augustine,,Florida,01-20-2021
229,Flagler College,119,,,St. Augustine,,Florida,01-20-2021
230,Flagler Technical Institute,2,4744.0,4804.0,Palm Coast,Flagler,Florida,01-20-2021
231,Florida A&M University,297,23974.0,24178.0,Tallahassee,Leon,Florida,01-20-2021
232,Florida Atlantic University,379,97318.0,99379.0,Boca Raton,Palm Beach,Florida,01-20-2021
233,Florida Career College at Tampa,1,,,Tampa,,Florida,01-20-2021
234,Florida College,54,,,Temple Terrace,,Florida,01-20-2021
235,Florida Gateway College,5,1766.0,1813.0,Lake City,Columbia,Florida,01-20-2021
236,Florida Gulf Coast University,528,12647.0,12749.0,Fort Myers,Lee,Florida,01-20-2021
237,Florida Institute of Recording Sound and Technology,1,26141.0,26735.0,Orlando,Brevard,Florida,01-20-2021
238,Florida Institute of Technology,161,26141.0,26735.0,Melbourne,Brevard,Florida,01-20-2021
239,Florida International University,304,,,Miami,Miami-dade,Florida,01-20-2021
240,Florida Memorial University,125,,,Miami Gardens,,Florida,01-20-2021
241,Florida National University,3,,,Hialeah,Miami-dade,Florida,01-20-2021
242,Florida Polytechnic University,11,1512.0,1564.0,Lakeland,Polk,Florida,01-20-2021
243,Florida SouthWestern State College,40,12647.0,12749.0,Fort Myers,Lee,Florida,01-20-2021
244,Florida Southern College,115,1512.0,1564.0,Lakeland,Polk,Florida,01-20-2021
245,Florida State College at Jacksonville,35,75314.0,76171.0,Jacksonville,Duval,Florida,01-20-2021
246,Florida State University,"1,904",23974.0,24178.0,Tallahassee,Leon,Florida,01-20-2021
247,Florida Technical College,1,26141.0,26735.0,Orlando,Brevard,Florida,01-20-2021
248,Fort Myers Technical College,5,12647.0,12749.0,Fort Myers,Lee,Florida,01-20-2021
249,Fortis Institute at Port Saint Lucie,2,,,Port Saint Lucie,Saint Lucie,Florida,01-20-2021
250,Fred K. Marchman Technical College,2,26897.0,27367.0,New Port Richey,Pasco,Florida,01-20-2021
251,Full Sail University,1,214001.0,216509.0,Winter Park,Orange,Florida,01-20-2021
252,Gadsden Technical Institute,5,4765.0,4830.0,Quincy,Gadsden,Florida,01-20-2021
253,George Stone Technical College,1,3217.0,3260.0,Pensacola,Escambia,Florida,01-20-2021
254,Gulf Coast State College,60,14124.0,14381.0,Panama City,Bay,Florida,01-20-2021
255,Gwinnett Institute,1,26141.0,26735.0,Orlando,Brevard,Florida,01-20-2021
256,HCI College,1,97318.0,99379.0,West Palm Beach,Palm Beach,Florida,01-20-2021
257,Hillsborough Community College,163,,,Tampa,,Florida,01-20-2021
258,Immokalee Technical College,5,25782.0,26164.0,Immokalee,Collier,Florida,01-20-2021
259,Indian River State College,30,,,Fort Pierce,Saint Lucie,Florida,01-20-2021
260,Jacksonville University,161,75314.0,76171.0,Jacksonville,Duval,Florida,01-20-2021
261,Keiser University Flagship Residential Campus,9,97318.0,99379.0,West Palm Beach,Palm Beach,Florida,01-20-2021
262,Keiser University at Fort Myers,1,12647.0,12749.0,Fort Myers,Lee,Florida,01-20-2021
263,Keiser University at Jacksonville,2,75314.0,76171.0,Jacksonville,Duval,Florida,01-20-2021
264,Keiser University at Lakeland,3,1512.0,1564.0,Lakeland,Polk,Florida,01-20-2021
265,Keiser University at Melbourne,3,26141.0,26735.0,Melbourne,Brevard,Florida,01-20-2021
266,Keiser University at Sarasota,2,26138.0,26602.0,Sarasota,Manatee,Florida,01-20-2021
267,Keiser University at Tallahassee,2,23974.0,24178.0,Tallahassee,Leon,Florida,01-20-2021
268,Keiser University at West Palm Beach,9,97318.0,99379.0,West Palm Beach,Palm Beach,Florida,01-20-2021
269,Keiser University-Daytona,2,27537.0,28015.0,Daytona Beach,Volusia,Florida,01-20-2021
270,Keiser University-Port St Lucie,6,,,Port St. Lucie,,Florida,01-20-2021
271,Lake-Sumter State College,1,2594.0,2625.0,Leesburg,Lake,Florida,01-20-2021
272,Lindsey Hopkins Technical College,2,,,Miami,Miami-dade,Florida,01-20-2021
273,Lively Technical College,5,23974.0,24178.0,Tallahassee,Leon,Florida,01-20-2021
274,Loraines Academy & Spa,1,54035.0,55241.0,Saint Petersburg,Pinellas,Florida,01-20-2021
275,Lorenzo Walker Technical College,2,25782.0,26164.0,Naples,Collier,Florida,01-20-2021
276,Lynn University,65,97318.0,99379.0,Boca Raton,Palm Beach,Florida,01-20-2021
277,Marion Technical College,4,2436.0,2489.0,Ocala,Marion,Florida,01-20-2021
278,Meridian College,1,26138.0,26602.0,Sarasota,Manatee,Florida,01-20-2021
279,Miami Dade College,71,,,Miami,Miami-dade,Florida,01-20-2021
280,Miami International University of Art and Design,1,,,Miami,Miami-dade,Florida,01-20-2021
281,New College of Florida,26,26138.0,26602.0,Sarasota,Manatee,Florida,01-20-2021
282,North Florida College,18,27285.0,27486.0,Madison,Madison,Florida,01-20-2021
283,Northwest Florida State College,40,15187.0,15451.0,Niceville,Okaloosa,Florida,01-20-2021
284,Nova Southeastern University,70,159626.0,161624.0,Fort Lauderdale,Broward,Florida,01-20-2021
285,Okaloosa Technical College,3,15187.0,15451.0,Fort Walton Beach,Okaloosa,Florida,01-20-2021
286,Orange Technical College Mid Florida Campus,1,26141.0,26735.0,Orlando,Brevard,Florida,01-20-2021
287,Orange Technical College Orlando Campus,2,26141.0,26735.0,Orlando,Brevard,Florida,01-20-2021
288,Orange Technical College Winter Park Campus,1,214001.0,216509.0,Winter Park,Orange,Florida,01-20-2021
289,Palm Beach Atlantic University,59,97318.0,99379.0,West Palm Beach,Palm Beach,Florida,01-20-2021
290,Palm Beach State College,48,97318.0,99379.0,Lake Worth,Palm Beach,Florida,01-20-2021
291,Pasco-Hernando State College,42,26897.0,27367.0,New Port Richey,Pasco,Florida,01-20-2021
292,Pensacola State College,46,3217.0,3260.0,Pensacola,Escambia,Florida,01-20-2021
293,Pinellas Technical College-St. Petersburg,1,,,St. Petersburg,,Florida,01-20-2021
294,Polk State College,48,1512.0,1564.0,Winter Haven,Polk,Florida,01-20-2021
295,Radford M Locklin Technical College,1,13904.0,14093.0,Milton,Santa Rosa,Florida,01-20-2021
296,Rasmussen College at Fort Myers,1,12647.0,12749.0,Fort Myers,Lee,Florida,01-20-2021
297,Ridge Technical College,2,1512.0,1564.0,Winter Haven,Polk,Florida,01-20-2021
298,Riveroak Technical College,3,4542.0,4643.0,Live Oak,Suwannee,Florida,01-20-2021
299,Rollins College,73,214001.0,216509.0,Winter Park,Orange,Florida,01-20-2021
300,Saint Leo University,50,26897.0,27367.0,Saint Leo,Pasco,Florida,01-20-2021
301,Santa Fe College,25,18980.0,19136.0,Gainesville,Alachua,Florida,01-20-2021
302,Seminole State College of Florida,39,22032.0,22373.0,Sanford,Seminole,Florida,01-20-2021
303,Sheridan Technical College,7,159626.0,161624.0,Hollywood,Broward,Florida,01-20-2021
304,South Florida Bible College and Theological Seminary,1,159626.0,161624.0,Deerfield Beach,Broward,Florida,01-20-2021
305,South Florida State College,66,5734.0,5970.0,Avon Park,Highlands,Florida,01-20-2021
