,School,Cases,County_Active_Cases,County_Total_Cases,City,County,State,Date
0,Alabama A&M University,17,6726.0,6791.0,Huntsville,Madison,Alabama,09-12-2020
1,Athens State University,2,1758.0,1776.0,Athens,Limestone,Alabama,09-12-2020
2,Auburn University*,"1,672",3544.0,3593.0,Auburn,Lee,Alabama,09-12-2020
3,Birmingham-Southern College,64,16967.0,17277.0,Birmingham,Jefferson,Alabama,09-12-2020
4,Calhoun Community College,20,1758.0,1776.0,Tanner,Limestone,Alabama,09-12-2020
5,Central Alabama Community College,16,870.0,953.0,Alexander City,Tallapoosa,Alabama,09-12-2020
6,Enterprise State Community College,5,1033.0,1038.0,Enterprise,Coffee,Alabama,09-12-2020
7,Gadsden State Community College,25,2812.0,2855.0,Gadsden,Etowah,Alabama,09-12-2020
8,Jacksonville State University,219,2697.0,2728.0,Jacksonville,Calhoun,Alabama,09-12-2020
9,Lurleen B. Wallace Community College,7,813.0,838.0,Andalusia,Covington,Alabama,09-12-2020
10,Marion Military Institute,3,480.0,485.0,Marion,Perry,Alabama,09-12-2020
11,Samford University,199,16967.0,17277.0,Birmingham,Jefferson,Alabama,09-12-2020
12,Snead State Community College,11,2812.0,2855.0,Boaz,Etowah,Alabama,09-12-2020
13,Southern Union State Community College,45,491.0,502.0,Wadley,Randolph,Alabama,09-12-2020
14,Troy University,112,872.0,879.0,Troy,Pike,Alabama,09-12-2020
15,Troy University Dothan,6,1979.0,1994.0,Dothan,Houston,Alabama,09-12-2020
16,Troy University Montgomery,4,7930.0,8096.0,Montgomery,Montgomery,Alabama,09-12-2020
17,Troy University-Phenix City Campus,6,,,Phenix,,Alabama,09-12-2020
18,Tuskegee University,41,,,Tuskeegee,,Alabama,09-12-2020
19,University of Alabama,"2,225",5404.0,5500.0,Tuscaloosa,Tuscaloosa,Alabama,09-12-2020
20,University of Alabama at Birmingham*,"1,105",16967.0,17277.0,Birmingham,Jefferson,Alabama,09-12-2020
21,University of Alabama in Huntsville,24,6726.0,6791.0,Huntsville,Madison,Alabama,09-12-2020
22,University of Montevallo,63,4536.0,4576.0,Montevallo,Shelby,Alabama,09-12-2020
23,University of North Alabama,189,1488.0,1518.0,Florence,Lauderdale,Alabama,09-12-2020
24,University of South Alabama,169,12201.0,12478.0,Mobile,Mobile,Alabama,09-12-2020
25,University of Alaska Anchorage,4,3488.0,3515.0,Anchorage,Anchorage,Alaska,09-12-2020
26,University of Alaska Fairbanks,35,847.0,856.0,Fairbanks,Fairbanks North Star,Alaska,09-12-2020
27,University of Alaska Southeast,1,228.0,229.0,Juneau,Juneau,Alaska,09-12-2020
28,Arizona State University,"1,330",134134.0,137292.0,Tempe,Maricopa,Arizona,09-12-2020
29,Arizona Western College,4,12043.0,12378.0,Yuma,Yuma,Arizona,09-12-2020
30,Embry-Riddle Aeronautical University at Prescott,21,2339.0,2418.0,Prescott,Yavapai,Arizona,09-12-2020
31,Grand Canyon University,46,134134.0,137292.0,Phoenix,Maricopa,Arizona,09-12-2020
32,Midwestern University at Glendale,55,134134.0,137292.0,Glendale,Maricopa,Arizona,09-12-2020
